delta_max,theta_max,lowalpha_max,highalpha_max,lowbeta_max,highbeta_max,lowgamma_max,midgamma_max,delta_min,theta_min,lowalpha_min,highalpha_min,lowbeta_min,highbeta_min,lowgamma_min,midgamma_min,state
790460,324862,182228,28877,52134,59194,63313,48557,195210,29959,12996,7881,16258,15594,18017,11360,1
1291287,419848,84807,21228,12582,47497,31405,20749,25695,14687,3670,3144,4603,7037,8769,5510,0
155954,46742,34376,30833,45775,40700,43295,18126,56083,12330,3872,2202,2429,1146,817,1087,0
1766916,233202,61933,27232,33495,46534,42503,28224,5159,11381,2958,2340,1313,6732,4310,7605,0
1161737,219844,33596,15687,42020,31112,26276,61549,16222,11462,1614,2609,3430,3671,2829,1455,0
923725,98455,31668,10612,19699,60009,31024,28091,10695,3577,5132,4710,2490,3637,883,1210,0
542326,60195,18846,12395,20632,58627,32870,21409,3314,4273,1403,2593,2049,7543,2858,3142,1
527227,150111,24560,12838,15336,11259,8858,7434,103880,15941,2081,2857,2276,1176,525,1117,1
83153,60788,12987,19193,39275,41896,14944,23704,4733,8792,1811,5295,3408,10384,5689,2478,1
110743,51803,23238,20188,15015,21753,20793,19726,40299,9222,2122,565,2091,4187,4417,2808,1
491037,60518,38222,47599,31526,29423,21302,10745,3428,7731,330,5741,1924,12925,2325,3010,1
155013,36502,17680,18039,10946,44540,37430,16623,1349,3489,1699,4413,4064,10587,2554,2264,0
545337,160214,18863,8499,15476,31798,37576,14788,25351,7429,1335,475,1871,2326,1373,1242,1
663727,86074,28564,25879,14035,34129,31640,11502,5698,11160,3755,1152,2847,4663,4361,4524,1
1895072,400129,45081,38687,61970,34961,39507,32440,14488,7676,5733,2683,2527,4215,3002,1730,1
174636,27995,6983,15569,28379,10268,13336,6487,2592,4829,2235,1324,2179,855,1034,469,1
1011249,213355,27106,20781,25616,31055,37165,17251,48108,9185,1472,993,4632,2619,1029,944,1
674188,209430,33769,22398,29354,50288,54244,19396,28751,19166,2211,8070,7820,13670,13197,11144,1
527097,93698,15045,15807,23989,16610,14245,21080,14316,17802,8270,1152,2750,4780,2179,1767,0
793841,253857,41393,37379,79462,42244,39778,33340,103891,10824,4918,2067,2055,4512,6888,4197,1
214949,47303,23568,42746,19682,24050,11886,19234,8609,8059,3660,3979,4581,2352,4368,1837,0
675370,91681,22072,29177,19934,19230,12409,6572,68129,2956,1541,5074,4290,2027,1285,520,0
1003522,229328,51888,26744,28132,45867,31678,15961,24196,28694,6793,1608,7767,5245,6418,3225,1
622039,97407,7141,25834,19949,12954,19804,8561,35968,3491,685,2108,354,2225,1639,1231,1
1045065,38060,25016,38085,23999,26345,17825,12782,5166,9256,1241,1752,7338,4209,1850,1637,1
551469,99488,49242,14876,5718,41956,26217,13788,44282,7741,2443,2665,3271,5864,5832,2057,0
1507931,377187,48701,81519,33101,86950,45077,15924,112350,86379,2626,10147,4229,19258,11812,6957,1
2640395,772823,39587,33169,25257,44096,31128,31786,5825,10002,9526,2901,4303,11373,2857,4714,1
1282122,250358,45216,22707,45591,68178,30076,15525,39901,5187,4511,3366,4409,5811,2312,6165,0
273226,51992,16908,27560,39613,59078,30809,26847,3492,7648,2668,3192,4169,12733,13751,6591,0
681767,288798,34622,28786,30479,60877,29658,24470,58567,28461,6183,5638,9906,9730,10581,6726,0
693606,802032,50057,176628,59859,134007,65287,42905,263910,47903,5148,3787,4061,9984,7759,7580,0
3109403,278373,65200,191651,63627,51566,46877,29872,113490,33448,6924,4542,8939,15944,3458,5333,1
896102,103115,47097,33950,51475,29029,41046,30021,12285,7696,4065,2303,4711,13964,6810,3758,0
945638,204273,25373,35144,61849,56042,80699,45747,5260,10116,5660,6674,10112,12687,20637,14384,0
1450041,346459,84388,63069,32664,44558,54673,25454,55561,54003,3643,898,1778,13037,11180,4435,1
2242841,232494,61544,43927,41857,71499,70171,61285,259068,22725,4747,2378,2590,12080,5562,3946,0
1615463,315030,167320,27438,53286,59797,53769,40271,151077,6451,2030,2398,3316,11097,7443,4289,1
628003,780090,73694,33137,29712,54880,47899,33422,59211,14577,2920,2817,2605,3320,2171,1542,1
1457169,159411,43274,57576,20544,100715,43023,48863,85577,6595,1149,896,1680,4307,1545,1034,1
1511140,188323,78370,24318,30642,42858,28770,11810,130278,14989,1370,3543,1622,3895,1825,843,1
621771,417535,38909,31062,85459,99022,101346,34400,9026,8799,2789,1522,7139,14508,9204,8859,0
886819,202276,93375,185645,71310,58357,51577,35575,40220,11915,5748,173,2070,12134,5606,5199,0
659709,164916,32927,18721,51015,58823,60111,45331,26334,26202,2463,1693,721,3604,1690,2209,0
154708,90017,14601,19022,23501,13219,14479,5415,16420,4162,1194,932,1307,2950,1772,2020,1
323072,45099,35597,17244,36191,32299,60891,46314,9777,8047,3161,2376,832,3093,1616,1375,0
1470172,291739,55954,129161,40090,68294,44408,38858,92264,52240,1792,5434,9825,15349,8226,4876,0
1674310,227852,12729,4943,14881,36415,14272,8857,54923,10987,533,1421,1858,3902,2811,1881,1
1243920,177421,29244,23183,14108,50526,79280,35620,69312,16952,2177,3075,3195,8795,3707,3446,1
1123749,110211,89588,31146,51212,47299,91259,25391,149395,33077,6473,3241,1360,7429,6994,4104,0
1635314,331508,140074,70041,38482,83241,90006,41060,111270,17543,4522,2899,3986,4716,4041,4226,1
1491205,426494,29883,29825,38647,154336,116851,38326,64978,20350,4624,2276,2473,6462,4093,1753,1
1653987,364177,62983,32540,54540,121485,83874,52342,181107,25807,12314,11853,11031,7006,5728,6519,1
1853995,324198,90081,73178,50670,83887,51888,33206,4714,4424,7955,7015,12267,44831,20041,18683,0
2428398,466195,89981,67856,86921,102663,112130,41242,135131,91001,9725,17668,8549,21127,12495,6245,0
1893022,525629,130708,99896,44116,127153,53107,62281,41606,41435,4082,5314,2161,7481,3595,2286,0
