delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
75405-66196-299000-419326-2416518-10861-172614-45393,17836-23794-24812-22358-146891-988-24591-13853,5040-13494-26555-5479-13043-2722-5015-6073,4137-9115-17485-3017-8380-1563-883-3231,3341-1434-19441-7625-14424-2907-2005-2174,8547-2685-23790-12809-9810-2138-3257-2241,3740-1363-17034-6406-3948-1601-1609-951,1070-1498-10759-1431-5908-1303-1041-1430,easy,no
295119-33600-11768-68335-31474-49532-11820-54650,32678-95840-18029-49911-12088-10337-9769-48304,16416-8289-12932-630-993-2004-1727-5925,5239-10841-4305-7800-4567-2879-8926-10509,2902-15961-12622-1925-6717-3845-6146-7238,11518-15068-18334-2457-11844-3543-18005-5393,6715-9171-13286-4371-10395-4284-7573-1988,990-18661-5346-1327-3366-959-6309-1567,difficult,yes
162218-162028-20496-11569-833902-543404-442424-34315,18857-42640-13431-3496-79361-715930-8774-37063,1886-13572-11085-325-10306-341202-6227-22439,3220-10573-7389-8080-1869-37936-3996-9746,1964-12504-12100-13005-2883-38383-5358-4769,2940-6851-25027-14027-2995-49570-5165-22715,429-2848-3624-13722-1873-74048-1794-9024,818-2404-7375-1894-2334-35709-4135-8004,difficult,no
12129-436571-528866-9815-679849-19408-14928-711727,13125-148311-54558-6607-50435-3052-13386-35100,745-14424-54732-7484-16886-3554-5976-8254,1543-6299-19993-7133-5130-2639-7746-4653,1787-35145-12188-2252-3614-1246-2805-9236,6415-20765-33712-28911-5915-5034-6020-6089,2273-16803-13672-13761-1868-1436-3237-3723,3035-4504-9518-8865-1068-2587-5908-2837,easy,yes
217835-16394-26963-81720-627151-6651-71681-56547,12475-31196-45064-32030-47157-13840-27392-5162,7723-14357-6305-4906-19141-5401-7730-6920,10344-30322-3940-770-3674-6516-3379-4181,9153-17791-4934-5242-5679-8564-1802-2573,4696-10071-33735-1832-6274-11180-3562-2268,5056-7924-14297-1932-2032-7430-1423-1663,1992-10935-8189-3711-718-5228-2805-1312,easy,yes
59334-93186-360268-1329848-56654-6760-11978-89637,15048-68403-80731-662624-12864-4346-3918-23837,16956-7242-23783-111735-4663-2451-3110-19120,912-8995-7948-29217-1359-11070-740-6470,10790-8297-19194-15389-1049-6249-7221-7987,9436-4890-51810-22748-2983-16143-22241-13317,12827-1173-10279-11510-2709-2684-4068-7042,6739-2114-6188-14521-1194-4042-8081-4421,easy,yes
1363577-900418-4304-61820-150106-6207-43535-74744,127045-41820-2819-16714-14937-11580-24565-5408,40160-38702-1122-2683-268-4373-2210-6287,36800-46603-1662-9193-5504-7397-2053-882,16377-15623-2552-6147-4542-3693-502-1562,15632-20404-4693-3878-5349-30226-1325-4059,10557-9409-1932-2275-2642-30999-344-2914,9345-6721-1140-908-4200-12361-250-2754,easy,no
200565-106080-247494-1048308-2270579-6815-100471-1015652,34108-78324-59164-39038-222990-22288-39654-131084,3329-12926-16631-45803-18067-292-66-25866,3680-15563-6796-55130-46631-5587-4373-14322,7020-7670-11066-27709-18796-12220-4845-13197,3126-5148-22352-16675-40516-17296-12650-16008,4140-2404-8738-35997-41346-52197-5260-13575,4989-1964-6568-11074-28318-27590-5765-11639,difficult,no
174932-663374-126383-20734-159739-414694-11899-303636,27672-77147-5608-11399-72893-79835-5430-134372,7548-36434-14588-2223-6328-1843-1459-59709,4673-9494-48725-1293-5854-6815-2728-8024,12905-8514-19716-1770-8282-4571-4781-20275,11877-10901-15213-1844-21490-9294-5156-20742,6534-10797-6155-1330-3913-5062-1991-4447,4197-1373-10381-958-3420-5200-3304-4770,easy,yes
624673-2977069-613024-98759-951-58016-1058266-46755,205305-293516-44099-24221-2322-37976-48881-9046,33969-43921-9779-9402-3857-8792-14986-2468,24132-67255-1395-4269-1491-9886-20266-2951,32214-28964-9654-3758-2009-4611-7523-3666,21592-54126-7302-5603-4632-7999-8793-6742,24398-27521-4015-2234-4196-10999-3681-2709,23831-9061-1957-4183-5766-3868-6439-2034,easy,yes
