delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,state
112083,46961,19457,10704,9216,13247,178043,95504,6758,18414,10658,12049,-52050,-80675,-1194,-12990,-8135,-7327,189535,86619,42835,4792,7492,17962,-118128,-75736,8254,-9506,-7863,-5139,-174611,-85178,2494,-9138,1477,-1070,-174546,-87745,11108,-11706,-179,1562,easy
361759,48667,9568,8702,5457,5029,268899,11091,3542,4311,2161,1714,1199079,168700,31804,27316,12534,9430,-125891,24658,-1040,-591,-261,6129,-220970,-1505,-748,2048,311,1306,-250227,-3391,-1199,-3680,4474,350,-137692,-580,1314,-3138,-576,-641,difficult
75580,20876,8790,14367,12946,24972,114985,22692,5296,6886,6733,8826,-68553,-4073,-883,5712,710,46679,-88529,-10056,14363,24192,15279,20836,-46375,-14246,1345,-1015,-3022,2252,100878,8231,1359,12669,17365,6558,-94444,11066,1284,-4153,734,4404,easy
110949,22345,8968,5747,8013,17920,153443,13260,3993,5925,3597,5036,-125827,-6121,855,-2599,15462,42079,-149117,-575,2779,29,1339,11830,5164,37937,1904,-1009,639,-2020,100372,16940,22057,6438,4904,14540,-43064,-2756,-2719,-3749,-265,-2011,difficult
762321,97021,29379,27058,23391,48789,50548,17289,3043,9496,7251,12491,-19145,17758,18205,6989,15206,20224,286713,-1108,16334,-6541,1913,-1952,1224928,79217,66471,22945,18966,42443,2077331,238368,511,38332,41745,100362,-10961,64425,30158,26084,2868,20415,easy
278018,12485,6264,20500,4181,9894,429270,48016,16585,9299,7118,16836,717237,-28634,-7670,-2908,-3838,-4825,-314460,-28898,-5279,60099,3129,3808,-410252,-40021,-10392,7904,-4229,-13100,-369311,-41464,-13049,-2661,-4582,-10300,-379476,-38636,-15215,-6427,-5165,-10295,difficult
44169,14579,7151,8334,6241,12037,99027,25088,19708,16807,24319,22880,-94870,-3163,763,-527,-12351,-1905,-84619,-4565,-18721,-2108,-16576,379,-90120,-21209,-12827,-15795,-20399,-20357,-7846,-21039,-17916,-14594,-20808,-18907,3166,-2568,-14086,-9342,-20256,-13425,easy
147047,44361,18198,11562,9127,16361,484944,130304,30280,9258,27478,19984,-291454,-109571,-24592,-5883,-21352,-15211,-377202,-102175,11214,5483,-13321,10681,-286242,-18645,-7405,12470,-17495,1684,-259191,-77693,-16700,4483,-24222,-16912,-475398,-121631,-22925,-5035,-15367,1644,difficult
105059,38023,42047,58577,17626,15019,64257,59022,8042,11031,7991,13810,293577,47947,34722,90312,24282,7241,-33449,-53953,107601,43055,7772,-3111,-43250,-53808,2094,36747,953,-4928,-47063,-45623,-3018,46753,9849,1535,34195,444,28627,20865,5319,5308,easy
319198,13607,7698,25124,11132,14189,44491,51157,11274,5580,4398,12857,1444560,-34202,-5970,58147,14121,1612,-40331,-36037,-3019,-1592,5812,3430,-32825,-43912,-740,8932,6903,5057,33174,-28173,-216,28488,7115,5982,-31041,-45425,-7937,3747,-282,-9420,difficult
104725,36995,13189,6462,11963,13696,114227,103906,8259,10729,9671,16637,34172,-32722,1929,4699,-5542,-10030,-63848,-57957,11643,-5438,14484,4912,-63848,-57957,11643,-5438,14484,4912,52281,-93099,-3578,-7160,-7366,-9127,-6266,-92820,3013,-8000,-4598,-5373,easy
75383,29109,12221,15484,6878,14324,444114,49836,16508,14781,11675,21914,-207818,-38349,-6194,-12052,-9572,-18067,-329868,9111,10733,12421,2040,12311,-434315,-9116,-3498,26219,-2275,-7342,-443495,-34791,-8196,-11539,-6378,-7868,-428161,-30491,-14282,-11535,-7801,-16982,difficult
421575,48490,7561,14762,14819,15250,807233,169249,33225,27029,27984,30248,1040742,-10120,-21952,-10252,-7245,-2886,-727914,-158411,-18434,-21527,5320,-8607,-697976,-153902,-26172,11878,-15660,-9126,-746485,-144398,-30937,-24341,-25614,-29293,-796657,-136964,-30826,-17092,-22625,-25077,easy
204231,32955,16756,11435,12972,12724,758544,272866,33718,33448,29924,32183,-44591,-193795,29036,9054,2073,-11832,-616897,-214226,-20659,-28649,-16693,-11151,-674686,-271364,-31380,-31000,-25313,-28183,-685020,-257353,-31772,-29546,-25250,-24935,-750371,-262817,-30036,-29926,-19577,-21193,difficult
139027,11418,4821,7982,7566,17781,279278,72636,10885,13154,19585,13789,-264911,-67412,-8994,-1675,-12718,-10386,-272924,-59929,-6804,-8674,-14346,30995,357196,-38119,-2624,3028,-12981,5994,-270130,-70392,-9796,-12129,-13338,-10622,-250487,-70239,-2101,-6408,-6710,3977,easy
258444,59897,17614,11856,21221,26030,142684,179292,16725,30291,14026,25373,-109682,-166546,-14765,-27555,-11473,-20151,-8056,-150663,2263,-19833,-8489,-15985,249805,-89306,-693,-9935,8505,52304,-125027,-158475,6948,-16483,-316,-681,571762,-31985,10690,-18368,47748,-12202,difficult
64104,13495,10062,11669,5171,12087,143526,54696,13692,5699,8764,6507,-105576,-30765,7555,7045,-2405,9462,-142512,-49738,-8092,5466,-2704,6962,-119652,-35521,-2562,16087,-2008,6996,107516,-41934,-3139,4475,-2687,9961,-136886,-48049,-11913,-3223,-8159,-5479,easy
237026,24776,8944,9926,5308,10729,260427,41090,17561,15327,6961,10761,-94636,-21604,-14261,-12979,-3426,1460,-109279,4483,943,-12378,-4161,-4435,-191136,-32257,-12471,-13781,-3448,-5030,520229,-6079,-2507,18065,7127,16103,-242185,-26113,-14790,-5930,-4356,-8260,difficult
1162797,181441,38884,37511,24901,46229,936837,249007,60391,45562,47259,32112,-176235,1243,-25341,-33301,-20691,14898,31476,-139444,-44616,51730,-23839,49480,-741850,-235636,-43047,-38282,-22933,-21034,2545213,207782,41160,21577,-23403,45423,-528806,-171776,-35691,-41980,-20922,-18183,easy
466271,53719,19271,14825,16800,17162,762992,58739,33102,25329,7406,18498,1146136,95193,34311,19435,61640,28017,-642108,-49370,-32008,-23711,-4489,-13936,-609840,-12917,-12531,-18698,-3474,-503,-706079,-40643,-32600,-21749,-4904,-16134,-671713,-17363,-26328,-7798,-1801,-4126,difficult
204439,16258,10405,15566,13218,31719,52325,35911,13560,21277,32640,33598,-49385,-9564,502,7701,-22929,215,-13709,-25146,-10613,-13533,-7824,2913,-47673,-28995,-12034,-17232,-21382,12749,55991,-17206,11155,12021,-15130,1596,815344,-17356,-4785,-17514,-29845,-26867,easy
367922,105484,23167,11715,15743,17661,285322,194646,20541,13694,25983,21472,345251,169103,53270,5096,18234,9986,-154124,-166603,-11736,-12020,-20324,-16063,69166,-167315,-15977,-10632,-21687,-17085,16992,-184651,-16947,-12567,-22853,-11210,135715,-96344,4519,20228,-4568,15317,difficult
387874,294413,20936,12666,19131,13027,519744,67144,20266,19546,10847,17175,856552,1248611,60444,5147,53150,21106,-486680,-35183,-16960,-18369,-7957,-13823,-179564,6639,-3594,14018,11620,-835,-422804,-29214,-17565,-16841,-7169,-13175,-426853,-54509,-18975,-18355,-8222,-14011,easy
754599,45342,18528,10742,14522,37968,632243,45948,26065,20672,12786,22866,-21904,-13416,-3324,105,2412,29501,-574077,-30568,-21674,-19158,-9907,-14120,1650824,254,-1320,-15834,314,12660,-273877,-4976,-24364,-16183,504,-12475,-169186,45674,12998,1422,15356,59945,difficult
11631,6809,3190,6012,10206,21418,47497,63880,12389,20504,19940,36898,-40491,-54371,-9648,-13511,-10809,6323,-43198,-61324,-7035,-6952,-12047,-17183,-26364,-51322,-8556,-17529,-13378,-31389,-38058,-61112,-11731,-20099,-16231,-33191,-31221,-57227,-9024,-14368,3796,-1958,easy
931231,172515,28151,16209,20870,33001,387283,183311,18553,7730,14530,16620,938870,-120737,-2372,3232,32503,51906,787050,-114931,1771,2552,-8246,-5717,1077118,381676,75730,32427,17306,48240,111698,-101548,-15585,-2312,-3409,-6054,-194996,-98439,-11555,6497,-6455,-6472,difficult
280903,41673,5653,8295,14729,26028,593690,211674,35045,11047,16462,32110,393566,-114964,-32216,14351,13005,10877,-541415,-203133,-24360,-9621,-9069,-22984,-540422,-196164,-33119,-9815,-12893,-27913,-591047,-202173,-30881,-8956,-9441,-17758,-284618,-133573,-26386,280,9733,27369,easy
1095767,142236,66705,50882,76441,45151,197930,92412,20606,7772,23267,20093,372620,60577,-10501,16947,-241,-11483,3113948,24430,172903,55935,104152,58519,803669,185754,43371,55911,119856,59496,266827,65605,42779,93370,62302,36311,-67877,-87244,-18059,-6614,-20197,-17551,difficult
580826,133926,15392,12947,12809,11772,569605,176548,36511,47561,30971,37758,-514609,-155407,-33851,-44277,-30023,-34410,-70700,-137473,-27591,-41274,-11922,-16679,-104677,-67005,-14843,-33067,-8540,-27508,1178354,304253,5858,-21337,-19425,-22099,-432265,-157479,-35169,-33113,-20902,-29233,easy
43615,15608,3175,4557,3793,7281,64079,24838,13496,11083,16433,17237,-46474,-9550,-4930,-3001,-9801,-6649,-19490,2971,-11198,-8418,-12636,-7969,46098,-6322,-11431,-7269,-14633,-13484,-60432,-22504,-13078,-10455,-13739,-15439,-22024,-10746,-10967,-3488,-12393,-6238,difficult
373317,38589,7015,10095,6862,11996,34873,30137,7635,9836,12704,13121,780598,81472,-4740,18784,-9079,3655,-24749,-13451,-1280,2097,-9628,-65,22612,-10038,6820,-4652,-1419,-3304,662444,-28,-2863,-7731,-5811,2815,251315,-15693,-1036,-7203,-3274,-8727,easy
251404,38998,13688,10806,15726,26467,32811,27418,15128,4855,9776,27349,-18111,20791,16502,17139,17792,-12038,-8765,-3143,-5687,2454,5749,-16789,748821,45772,7873,12233,11503,37219,8833,-19231,-14386,-3910,-8497,-25816,362186,13710,-11502,1840,3202,13014,difficult
370346,150207,21555,59776,30041,43932,415227,93471,36361,19580,18704,13738,1051824,452405,3399,157660,51870,57881,-248227,-41076,-17986,-14062,-2263,3471,-407344,-85364,-21331,32750,14028,48655,-312844,-23943,-17204,5078,3586,15543,-307814,-18342,-20908,19553,-10535,25421,easy
92906,25036,3660,6914,7407,17953,140529,69514,29569,36141,23815,27601,-42705,-37721,-26080,-17865,-16219,4872,-139484,-66769,-27366,-34951,-19144,-20478,-119736,-20261,-21605,-30969,-4763,4139,18184,-52755,-27254,-28991,-20905,-16942,45627,-44882,-27241,-33358,-21007,-19833,difficult
394503,48181,9758,14645,20001,43298,778686,105321,31135,15793,19431,40199,619727,51526,-4905,17493,26502,-4651,-652271,-87587,-26728,-12947,-16492,-36166,-411589,-71885,-21776,-8604,7846,65224,-741362,-90929,-30081,-7313,-1561,-5997,-735422,-86826,-23394,5631,-13445,-2916,easy
22031,7591,8769,11408,24037,32489,14027,24056,6261,14769,17755,30440,66127,-1301,15316,7698,44585,28294,-5281,-23159,-3724,-10687,-14824,-18584,-10830,-19785,5636,-11542,7822,143,-7080,-15685,1113,-12308,2800,-10874,-2916,-22397,-5803,10035,-8972,11266,difficult
411865,58143,13144,10213,13650,10970,1385318,100205,36497,17721,12823,19472,-1007323,-74092,-24521,-11064,-3753,-12209,-547026,34604,-9380,-5284,2270,-11239,-1207402,-84721,-33832,-14926,-4350,-14958,-829679,-58539,-23917,4239,12529,4941,-1275835,-27563,-25116,-10505,-2560,-9045,easy
31478,9739,6037,8126,11247,27442,186766,16944,11621,13276,31399,42759,-181305,-11377,-5551,-11168,-25361,-29982,-179176,-9841,611,-5202,-20502,-26974,-178864,-13223,-6459,-3366,-10247,22414,-185107,-12602,-6441,345,-17005,-6086,-51988,11016,-10080,-6361,-27647,-35957,difficult
89250,37250,6364,14710,7624,7284,188055,132033,8556,7247,5219,11544,-72403,-125339,-4990,-3135,-3923,-4022,-87910,-8728,-1888,23236,7944,6971,-12194,-112816,-4271,-5988,-3618,-9806,-183743,-125921,-5317,-5828,-1542,-9101,-137773,-101113,5505,29032,13163,-5343,easy
224043,41015,17610,12818,12062,9549,41055,64816,20378,19452,15241,20587,8419,-26870,-819,-12458,-10352,-14108,53178,-59187,2558,-6330,15469,-6708,183681,-37341,-4757,4066,-12831,-14191,218193,-34528,-14899,-10588,-9729,-16702,451467,38923,4075,-7862,1549,-3483,difficult
370967,23088,12021,6939,8619,9609,28980,8457,7052,19582,12125,41473,5999,34678,7334,-14829,-10003,-38027,13366,18472,548,-19010,-7087,-35920,1699366,3544,27920,6148,10671,-14264,-25829,-6491,-5407,-18466,-5556,-37420,17031,22953,-5552,-17058,-5556,-33688,easy
570171,120661,24309,17538,37231,26586,122527,117603,8733,20272,15746,18621,223341,114035,35654,-12015,3220,-2810,719352,119178,-2211,-1924,80466,6802,-115861,-105490,-5956,12219,13230,11360,-105965,-83744,819,-8975,1348,16744,1517352,-28688,49574,-2975,9162,7727,difficult
171211,18197,12316,5551,5202,11163,94178,11061,5236,7042,7017,8949,635222,14199,1367,-4672,-4446,-3731,-88927,19328,29222,1839,3154,11983,-92362,-425,3246,2892,102,9037,-21773,7087,4671,-2166,-3973,-5772,-46995,-4509,-3105,-5347,-3911,-445,easy
118566,11718,3411,4837,14475,13396,153412,31458,10201,10948,18955,14678,255817,-16680,997,-7183,-8411,-8725,-135739,-12715,-8540,360,11785,8086,-131589,-25248,-8282,-7340,6562,15572,-75616,-23156,-8833,-10182,-18118,-13936,-87105,-20901,-9292,-6208,-14220,-7407,difficult
133312,23901,8755,19938,13139,15211,79196,29025,9421,12500,10750,27055,20164,-10753,-6801,-10396,-9120,-26151,-42980,-23168,-8351,-10529,-8841,-24816,-10011,-10393,11311,6454,17418,-2695,371146,43348,-191,49203,12091,1658,-67737,-24652,703,2457,398,-7215,easy
7991,8651,7050,6069,13282,28465,530780,46920,18097,7289,19479,42570,-525137,-36966,-5136,1513,-11984,-26309,-516543,-38384,-13247,-593,-11650,-18506,-523114,-41449,-9338,-1572,957,-1846,-523564,-41056,-11270,-2423,-11498,-13070,-525585,-33488,-16243,-3024,3191,-10794,difficult
814065,125322,21442,16755,13540,14828,587350,21963,10754,5383,4271,4324,-381909,933,13250,-2788,1052,-588,995050,300991,41316,29477,19943,26184,-150035,119039,-379,5431,1685,4390,952092,95264,-9094,23886,22643,14548,-281624,566,8346,853,1021,7987,easy
243311,31634,15310,6329,23019,22160,19733,19835,15998,8687,15122,32036,-13868,-9936,-3553,-1904,28336,-11300,37552,18658,15716,-3416,10294,-7201,-10523,15151,-7334,-42,17077,10022,976630,45068,-2136,-3373,-8283,-15421,128101,-9945,-6134,-3053,-7937,-25482,difficult
195521,55932,14216,19085,6566,14743,501693,107359,9252,16677,17041,24930,-443841,-73559,-7282,-1342,-11197,-15443,-37932,-35583,448,3289,-14520,-18722,-474646,-87655,-6695,1736,-10157,-17185,-102036,21236,32600,21306,-3181,21071,-472403,-81574,5749,-12948,-13320,-20657,easy
205608,60584,8390,8483,10082,15032,110308,29084,4013,9551,10422,15753,-10671,-16191,-2344,-6076,-9146,-9200,-64364,12553,1922,-7539,-4082,-8548,-64364,12553,1922,-7539,-4082,-8548,-97078,-13312,7139,-5319,6182,18514,712975,161896,13244,21132,9427,4176,difficult
145507,16603,8175,9311,4891,6752,320309,28069,10469,9977,13365,27276,-153056,-23117,-8315,-8775,-11965,-25360,-252664,-11008,-10248,-7840,-12591,-26466,-308127,-22545,-2664,-4040,-8962,-15613,-309990,-21621,7040,24373,-8168,-19210,149829,20960,2717,-7047,-683,-15972,easy
54806,14310,9153,10219,9671,19292,290747,69778,10971,12315,16352,32024,-289795,-66828,-9144,-1324,-11997,-25788,-285443,-59478,1110,-9113,5475,-6382,-288421,-51822,-9331,-2932,-13146,1698,-34411,-32906,-7328,-9774,-9545,-19519,-281637,-66308,15602,12662,-4192,-13670,difficult
56112,28555,11064,7748,13795,19511,7845,9251,20651,8672,17042,20361,26772,13107,-18686,-5828,7009,-3180,-3671,8235,-14616,2073,-4356,-8815,-4932,6398,-15371,-3190,-3212,8782,5287,-1876,-8859,-2709,-4982,-154,217877,70658,9595,5034,-10695,-881,easy
91370,31952,3290,4054,3760,4948,576735,311160,88851,30107,37037,16152,-234833,-221576,-79408,-25255,-30354,-8326,-565093,-305483,-88630,-27276,-32060,-11701,-508166,-259751,-84469,-24280,-34126,-12085,-569532,-304773,-88035,-24140,-34693,-10144,-549202,-304458,-87265,-29313,-35153,-13763,difficult
194616,20292,12578,9727,24196,25279,235322,56861,43111,16065,21022,27906,442480,-32825,-20759,-1158,6509,10262,-197886,-38614,-33185,-4896,9426,-122,-221607,-49652,-31108,-3608,11918,-927,-18034,-13976,-37903,-12682,-14247,-22218,-208482,-47779,-29708,-9345,2264,-129,easy
370876,29340,11203,7609,21184,31406,224668,20835,4296,4685,2454,5996,-151917,-10826,27,-1378,2084,-1300,-130516,35240,10167,7271,61863,58469,-214888,-11522,10406,-562,5625,40192,1432320,45554,11325,5733,19380,23132,-203958,-15922,2612,3555,4696,6555,difficult
239400,111006,12115,11970,10805,9268,37710,28425,15950,10693,8349,12181,3542,-7743,-11866,-3445,-1563,-9456,815573,292146,5279,4073,13261,-1658,-22060,-16845,-4225,-6138,-3870,-9100,-27043,-9847,-1802,-29,4122,-1398,238437,155192,-6561,11926,328,7049,easy
84774,21540,3669,5187,7090,14185,621568,40610,8168,9101,20538,24394,-612949,-35207,-7209,1393,-10882,-2108,-613048,-29925,-1100,-6585,-5619,11585,-393179,9857,-2364,-8630,-18086,-17292,-463921,-21423,-5699,-1496,-16053,-21067,-600875,-18653,-6125,-4254,-16600,-22162,difficult
556695,60091,9029,8120,11093,16581,604202,84604,115713,119790,38512,62603,1964154,1637,-96734,-100174,-18579,-36987,-581981,-69402,-104979,-116783,-26084,-41781,-511402,-29200,-108898,-115016,-35142,-55875,-594811,-72686,-114543,-119151,-30235,-41853,-513497,47088,-108267,-107227,-27057,-53614,easy
334825,111487,13056,17375,20493,22519,294686,53506,9922,5563,7439,15649,-289152,-45343,5399,10377,10206,4405,-285967,-46250,-2180,9059,6923,15654,-225857,32012,13576,18744,21717,8428,1276966,392295,5397,14894,22332,7090,-275293,-42811,-6523,5988,4091,-1227,difficult
91247,44336,11538,11292,8695,11693,529291,22208,5630,13178,7580,11267,-519083,-9431,-2643,-10276,-9,2078,-282248,108101,22796,-1478,-4769,-6699,-504895,31087,1742,13693,2797,9203,-524230,-5148,-2208,-705,6332,836,-359764,-13967,9854,-10666,1222,-3290,easy
269755,53073,14382,9288,11102,18326,72853,17865,15173,19471,19127,15216,-13006,-3400,-5158,-14867,-16142,-9031,-56347,-2175,24367,-1958,-7265,12992,-60632,-12155,-8813,-12402,-710,3552,105712,5813,-3131,-8824,-13215,-10038,1008782,187958,-11218,-12863,-2792,18077,difficult
161655,35239,7793,4366,6750,15090,80665,55048,8376,10534,11922,14430,651599,47770,-4487,-5893,-2673,6103,-55621,-47699,-6743,-8358,-10261,-8561,-54454,-29115,1033,-6699,-2452,-1467,-76121,-44652,1892,-4978,-3680,11757,-60453,-25350,5389,-4912,-6795,-4533,easy
69474,18112,12851,9066,12166,21505,173001,28216,9821,11942,8682,16241,-133663,-761,-1581,-7551,-1866,-10667,-68230,-22210,6244,4508,-242,8867,-125994,-17001,6117,-9204,16055,20617,-168633,4238,-104,843,9771,15825,-21115,-14787,4475,-2976,-6297,-8321,difficult
259625,44414,11312,13122,18514,29881,81727,44051,18010,5996,13017,14860,716821,-27084,-12863,-790,-8439,-5849,-28774,-36507,-16015,-2890,17496,19696,-59545,-15951,-10208,3394,10296,19777,309852,84478,17195,8068,-6589,20283,-48866,-3119,-11597,27848,14721,21198,easy
429101,39580,4542,8346,16334,21909,104040,11626,4200,5946,3813,3987,-54282,-3321,-316,796,3518,116,1966849,133291,4484,18354,33655,65882,-99804,-7377,-2127,-4702,445,1856,-92859,14415,2249,240,11930,14519,-94597,2764,-2582,-2686,13057,7237,difficult
277081,52053,20288,4901,10040,22836,53933,20006,8545,7943,9412,14056,-11450,1500,4255,-3931,-4956,-9753,75564,44845,1139,-3662,-3998,-5393,1103759,118149,30250,-918,17038,32029,-39125,-4779,26771,-2363,441,30414,-13007,520,-3700,-4338,-5383,-3396,easy
7402,9610,4488,9222,17712,27306,47105,17474,8523,4877,14690,25257,-36769,750,-6350,9212,-2742,-905,-42206,-11471,-3347,-1106,-3782,-12896,-43207,-12043,-4889,-2449,-7645,23566,-35409,-10494,1812,2362,6346,3495,-40922,-6061,-7403,13705,22934,-3014,difficult
106294,18264,3658,3278,4561,6122,417380,189250,23891,24463,27266,45785,-338122,-139402,-15151,-18533,-17297,-35032,-225063,-181113,-19488,-23657,-24106,-41894,-402743,-183444,-20170,-20761,-21629,-38272,-255536,-167831,-23808,-21424,-25162,-39185,-333967,-183141,-22548,-21550,-25333,-43934,easy
109494,46877,12585,9181,12569,19099,686696,191794,33409,13150,34542,27762,-581975,-180249,-30297,-11394,-28117,-22069,-643659,-162967,-22311,9885,-18421,10298,-661815,-168285,-2795,-2079,-3518,7487,-432948,-51760,-22826,-7996,-31438,-19508,-565613,-161323,-25892,-8260,-28369,-19521,difficult
599562,151043,21539,19248,26913,11355,364180,28849,10644,13169,14574,43056,229985,78348,16581,10973,18465,-24385,-63727,260070,6941,17815,28442,-27256,1584607,170248,6673,11569,13394,-29686,-250916,111439,32539,-5203,13292,-37300,-323038,-9133,-8261,-4757,-11900,-39877,easy
242217,17918,10319,8732,18518,24423,124045,32748,5535,9858,10927,8813,1072258,3447,363,3358,-185,6091,-113616,-12239,8914,-5292,-3094,25059,-123366,-27458,10686,-2616,29501,-247,-123522,-15419,2528,-786,12073,19089,-120896,-22482,1427,-296,-340,28057,difficult
407592,76173,17448,30288,16288,18114,116142,11364,9052,4579,6437,10183,78123,23274,-6303,-641,-3350,-4327,24506,67257,11593,65887,39160,14423,929871,209426,27555,47950,470,28756,93969,-4047,3369,-1985,3161,-4440,330783,28136,5766,17334,9814,5245,easy
234377,36798,19403,18151,17808,19502,1080362,222680,39734,37093,17168,39084,-1064512,-215305,-39072,-19961,15846,-11500,-168330,-152568,-19122,-22618,-3582,-7344,-966763,-137479,27663,-26309,-2408,-20377,-1075284,-213512,-36724,-8356,7818,-23379,-955038,-210548,-34401,-17465,-14475,-35308,difficult
867272,45976,10314,8159,7740,18362,466669,25137,15964,8951,8962,23830,-436295,43358,-11741,433,-3402,-12626,3141027,72718,-1065,3987,12953,45225,-374809,-20881,-12380,-7608,-7659,-22893,116285,23689,-4841,-1788,-2748,-18340,-443193,-14687,1776,1015,-5253,-18708,easy
68966,24571,10858,10894,8279,17503,196078,54401,18176,41595,33409,21220,-99040,-28408,-4631,-33047,-30312,-16875,-78321,-19172,-1676,-35547,-28611,-8168,-167028,-46639,-11481,-20648,-10498,14243,-190490,-45892,-10444,-27844,-24068,7840,-100683,-9039,-8356,-36418,-32162,-15625,difficult
113291,29473,6746,15059,14817,30652,114844,65230,11185,4953,12842,13070,-40719,-25078,-10758,4001,-8594,-6281,351833,3532,7898,19345,8932,33508,-109595,-51867,-3892,12628,-922,18944,-105631,-52665,-9072,4221,-1157,24636,-103655,-52705,-6372,10335,11615,17102,easy
182361,21714,7602,17645,14668,28558,512202,35113,31263,18427,7668,12803,105745,17738,-21320,20458,7691,25328,-249335,-4284,-29251,-12837,-6500,-8627,-501938,-29945,-26954,-3654,18539,27376,-506840,-24032,-22155,-10075,6383,18205,-496836,-26473,-18626,2198,8889,16492,difficult
91936,29623,4625,6584,7205,11209,337830,68321,14975,8344,4407,3348,-274058,-39952,-7060,-1387,692,5949,-185735,-52614,-11929,-3880,-273,6630,-314731,-46478,-11432,-1022,655,52,-245525,-11888,-11353,753,4451,25136,-209419,-42559,-9978,-3265,8465,1536,easy
