delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,midgamma_cc0,midgamma_cc1,midgamma_cc2,state
80616,17798,7469,30427,3360,3214,1834,1413,-76624,-3648,2855,17160,1138,2096,166,2303,-75193,-6814,263,29810,5159,8950,1861,448,-67306,2481,10092,5651,18822,12233,1061,1991,-36078,-4987,1220,-17074,3209,4993,1768,839,1431,7887,31228,-3166,9295,-7468,-2592,9829,-8872,12650,-24159,-22725,4021,13663,-15613,6854,3283,-7240,1695,-800,707,-1855,1543,-1152,easy
114096,21209,7010,40176,6259,10186,3057,6570,-109349,-12873,37667,37079,-2451,-1609,-819,-4082,-105570,-15387,-5482,-1545,3306,-4044,3563,-3416,-110556,-9286,-560,3853,4159,-2578,1600,-4330,-82552,-2066,-2307,33469,-1131,-4108,813,-4997,3779,-4986,28004,-2514,6101,7220,-43149,4922,-1747,-38624,5398,29616,5757,853,-5290,-2435,1466,-1530,4382,-1963,-787,666,-914,-667,difficult
11851,10205,14017,46068,4889,8342,2753,2622,4735,5510,-12576,16629,-2086,-2318,-218,-1123,-5173,3941,35144,72880,-1175,4656,-348,-726,-8488,-5980,-11103,-27970,8860,441,3959,-833,10138,-438,-11936,-15012,64,3942,455,-2024,-9908,-3315,18626,-1569,-9921,5542,47720,-46247,-833,56251,-100850,12958,911,10035,-8796,6974,-4215,3501,-130,4307,-3504,397,-107,-1191,easy
50659,20278,7253,19820,11245,7115,2254,3147,-42144,-17507,2188,-7213,-6412,3743,655,978,-44543,-8368,4767,60099,-8384,2453,1748,-619,-44769,-8549,-3989,6154,-2508,9105,1866,-981,-46267,-14356,-2257,21590,-6262,-552,-378,-1082,-2399,-226,-1498,9139,-181,-5807,2579,-8756,1732,67312,-53945,15436,-1972,5876,-3754,-1290,6652,-9657,1093,118,-2244,-1597,-362,-101,difficult
335576,51530,8003,9483,4430,6618,6253,2181,-327715,-45697,-6710,-8027,-3897,-5287,-4244,-211,-328884,-45977,-4669,-6672,-2623,3488,-4232,1768,-220112,-34269,-6112,-7358,-3886,-6088,-5934,-1910,-215977,-20905,-2461,-4558,-1924,-5355,-3408,-1651,-1169,108772,4135,-280,11708,13364,2041,-1443,3651,1355,-686,2800,1274,-1263,1962,8775,-9576,733,12,-1702,2526,1979,-3678,259,easy
266908,54014,9839,7352,6155,6438,2862,2693,-103325,89603,1783,1491,-4513,1276,1123,-764,-262282,-51586,12455,9153,4602,-526,-596,4602,-176871,-38250,-9099,7054,-3899,-4440,-1622,-1514,-248360,-40502,-3630,-4512,-1959,-1141,934,373,-158957,85411,-71489,-141189,13336,-2252,10672,-21554,5469,7662,-2099,-11566,9115,-8501,1940,-1802,-3914,3299,-1719,-1026,2556,5366,-6116,1887,difficult
540517,69867,16505,8063,12526,9973,4055,2154,-483132,-48194,-15111,-6259,-10988,-8201,-2949,-1825,341813,-16061,5333,5517,3573,-4476,-1568,-99,-521559,-26716,-10080,-6262,-7784,5551,-2175,1685,-212730,73744,7983,7022,-4106,-4372,-1292,417,824945,-863372,308829,32133,-10655,100460,20444,-15413,18063,11776,-11779,13284,14561,-11357,3678,3725,10027,-9923,1381,-607,883,1726,1784,-1268,easy
627855,78586,8949,4408,2914,4289,2319,2233,-576867,-25260,-6877,-2318,-1492,-1665,-1444,-1466,-624336,-77952,-8845,-3382,-2165,-1279,-1347,-865,-626014,-70126,-6804,-3067,1737,4498,408,-348,-557865,-39375,-7775,-2869,2266,-2385,-703,-1478,-47469,-1678,68149,-52692,7826,30751,-1968,2041,-971,-1064,315,198,-673,3902,529,386,5777,-6883,97,1755,-1111,601,517,-1130,difficult
539680,39243,3808,13035,9362,7418,4667,2028,-399097,106450,4365,-5767,-5509,-4163,-3307,-1359,-357673,14684,9099,-10685,-7948,-5037,-4128,-1295,-476332,34542,32444,-3539,-3121,3602,6193,1798,-514923,-20591,-1400,-1882,-7938,-3839,-1972,-1030,41424,-118659,-38591,-91766,19858,-55133,4734,23345,-33844,-4918,7146,1657,-2439,4827,-4817,-874,8639,-7441,-821,10321,-8165,64,3093,-2828,easy
946397,52636,9435,43714,17543,14338,6573,6649,-943250,-45313,-6783,-16439,-11928,-7293,-3872,-2835,-940283,-43405,-6039,-25736,-14170,-151,-4537,-3547,-945156,-46962,-3524,17722,-12971,-3876,-3993,-3834,-372390,102422,-3391,-34238,-13538,-6874,2879,-2517,2967,-4873,572766,1908,-3557,149384,744,2515,133,-9297,43458,-51960,-2242,1199,-567,7142,-3725,-2998,-665,544,6872,-712,-287,1317,difficult
223515,60998,7691,10789,10721,5080,2948,3540,-3043,214314,3748,4936,-2918,1023,-135,669,-208966,-50184,-5906,-9824,-10058,-3454,-2621,-2989,-214058,-56251,-6523,-9697,-8179,532,-1423,-2156,-126893,-25330,-4676,-7015,-7196,-1756,-1627,-2544,-205923,-5092,87165,-264498,-6067,30921,-9654,-617,1847,-14760,127,2682,-7140,1879,983,-4477,3986,-2288,-2486,1198,-204,-3658,833,-388,easy
101603,15459,9158,15299,8379,5360,4203,1600,-89168,-9906,-221,17145,4904,6155,-2403,2193,-95767,-7811,-7243,12622,-687,1995,-1996,2851,-92559,-9913,9655,31160,2270,3730,-395,53,-87316,-6637,1923,37650,1610,9350,404,570,-6599,3208,5243,2095,-2102,3276,-7022,16898,-7732,-4523,18538,6490,-5591,2957,-660,-4160,1735,5620,407,1601,799,658,-2798,517,difficult
36629,8925,4375,26931,1771,4995,3131,1535,-28351,4166,-2260,-11314,4509,594,176,2051,-30955,5843,8073,-877,7189,6485,2511,301,-32017,10472,11911,15161,3698,4620,2239,1144,75203,17270,11922,5667,3354,1006,2744,1595,-2604,-1062,107220,1677,4629,6798,10333,3838,11,10437,16038,-9494,2680,-3491,-344,5891,-1865,-3614,2335,-272,505,-1750,843,451,easy
570627,40464,27850,12945,8686,9389,5458,6292,-462929,-15485,-14367,-666,-5422,-5442,-2599,-5093,-454317,38469,-784,59362,-5363,-5710,1261,346,-544446,-18692,-27637,-10065,-6957,-7398,-4411,-5501,-558410,-23336,-22115,-3937,-5250,3334,-2640,-3412,8612,-90129,-13964,53954,-57161,-4644,13583,-26853,5522,60028,-69427,6128,59,-1594,1707,-268,-1688,10732,3860,-5672,1771,5439,-5847,2089,difficult
209287,82167,1127,2768,1063,2585,1180,768,-153162,-76560,-893,-2524,-819,-2225,-922,-553,-120971,-54324,2735,1261,4062,-1049,-393,-172,-197976,-63438,881,519,1703,1072,1713,1187,333760,363974,15125,4613,1123,3856,1264,2544,32191,-77005,531736,22236,-9114,427412,3628,-1854,14244,3785,-742,4094,4881,-2359,-580,1176,2121,2784,529,2106,-449,381,1359,1357,easy
104524,34459,14284,17755,9901,9428,5002,6849,-87028,-11384,-2274,127598,25180,26160,7832,-1178,-79799,-24111,-2913,99587,14066,8558,4247,-4612,-55784,-17958,-5392,37371,-4141,8350,-2945,-1578,-6007,-500,-6387,-16623,-4169,-7388,-3513,-5677,7229,24015,49777,-12727,6153,17458,-639,-2479,-995,-28011,-62216,-53994,-11114,-18207,-28,-17602,-208,-15738,-3585,-7192,-568,-3434,3034,-4099,difficult
329402,21470,13083,27758,6282,14229,5071,1452,-325761,6184,40320,32784,23904,1040,7299,4991,-322241,-9296,-5368,12172,5489,-94,5689,2663,-276990,28565,12870,5159,6401,-7528,2580,1932,-265029,38116,-2072,-10178,8477,-11694,-1940,-299,3520,45251,11961,-15480,37861,9551,-45688,18238,-14942,-20612,-7013,-15337,-18415,912,2076,-1134,-7434,-4166,-1610,-3109,-4520,-2328,-731,-2231,easy
54916,20822,5629,24332,5701,4083,3109,1492,-36065,-13027,13651,66233,-689,1611,-259,2353,-49099,-10812,6732,9819,7738,1359,-990,-140,665,14814,7917,4527,1073,3028,485,550,17023,33125,-5026,-23322,-4588,-2385,-2489,-446,-13034,49764,16358,2215,25626,18311,-6919,1185,-12943,-56414,-5292,-27849,8427,-6665,-5661,-252,1669,-5413,-731,1475,-2974,-2493,690,-996,difficult
65631,8001,4564,8208,2196,1895,899,1398,-64403,-4185,-2501,26016,11241,9753,6031,754,-54822,-1160,2234,36136,1125,2680,1996,678,-61975,2625,-3589,-6349,6806,8103,3023,5351,46312,14879,15217,18618,4129,8516,6603,3008,9581,-7153,108287,3025,3785,12254,4735,-5823,18806,10120,-42485,24967,-10116,5681,-2677,-7073,5423,413,-4035,1027,3580,-76,4673,-2343,easy
63782,18607,7592,15219,5182,4133,2927,2228,-55010,18,13458,58434,9811,-110,706,1376,-54621,-13604,11711,62159,3052,4568,-268,2365,-62621,-14625,-6786,1536,-1480,2597,359,-309,-43955,8560,1038,7284,4482,-1141,1200,2012,389,-8000,18666,-13622,-1021,23185,-1747,-18497,7824,3725,-60623,5748,-6759,-4532,5962,4678,-1971,-3738,-974,627,841,989,-2674,2321,difficult
262543,18996,9344,21606,3989,4350,4208,2493,-257232,-11437,-7878,-8574,906,3992,-656,-550,-253246,-11571,-6603,3405,-318,-650,483,400,34092,6715,-7675,-11607,-1418,1195,-2663,-1141,-39182,-3327,-5817,-20282,64,-2384,-3269,-1566,3986,287338,-73274,-134,18286,-10042,1275,-1072,1858,11979,-15012,-8675,-1224,-1100,1482,-4642,1845,-3579,1139,-3146,-606,950,-1541,-425,easy
239344,34680,20040,37486,24014,27824,19374,6782,-236950,-29319,1579,32586,-16859,-21821,-13816,-2310,-235425,-26444,-5075,36597,-20524,-17296,-14944,-4483,-233307,-27270,-5680,13495,-19436,-16865,-17389,-2213,548909,144845,-15537,-29023,-17747,-23801,-17451,-4598,1525,2118,782216,2875,-826,172115,-6654,-605,-9857,4011,-23102,-42518,-3665,1088,1689,4525,431,-6936,-1128,-2445,-62,-2173,2270,-2385,difficult
14760,6960,12484,30377,7378,9537,3365,2026,-7530,-2646,296,33184,1896,7505,-1352,1239,-7903,-1955,-2893,6004,-4646,-1469,-1923,-588,100479,19763,-11660,-15142,15067,-2264,-1950,2336,93719,50679,-9807,-29478,-6101,-6989,-2891,-988,-373,108382,-6760,691,21718,30916,-3189,-8767,1853,-27180,-21146,-14336,-6542,19713,-21168,-8974,-795,-4725,-571,-27,-941,-1827,2924,-3324,easy
803198,47815,25554,13545,9098,12225,5044,4592,1074294,256044,65198,47634,23062,33535,33710,6012,-790520,-24400,-20590,66173,7567,-3503,796,-2245,-744472,-25020,-18531,-7451,-806,-8771,-3098,-3428,-794437,-39203,-21480,-9214,-4120,-9440,-2703,-3934,-1864814,46048,-49965,-280444,-620,-14183,-85788,2059,-2949,18539,-73624,-1763,-15495,-8373,-3314,-37038,-5268,-669,-32914,-3894,395,-8257,-1183,-506,difficult
105169,20324,6254,15495,7801,5904,2983,2207,-103042,-15143,-5119,58081,4979,3001,2152,435,-100828,-15297,11828,35811,841,-878,-921,400,-86513,-9362,3993,9821,-5282,2737,2256,89,148376,46186,7338,20741,17229,14463,5660,1171,2214,14315,234889,-154,5935,55548,16947,-7835,3345,-22270,-25990,10920,-4138,-6123,22511,-3879,3615,11726,-3073,3177,3404,-35,-311,1082,easy
35124,25238,6523,17402,8354,10289,3354,6091,-24928,-13435,1939,43719,-1845,2967,-434,-5235,-30015,-14750,-3909,-456,-4823,-804,-1127,-1338,-27514,-15588,-192,33618,-5088,9886,647,-2532,58533,58692,-5179,-14030,-4368,-8193,-2574,-5660,-5087,2501,86047,-1315,-838,74280,-5848,3717,-4987,-44175,34074,-47648,-2978,-265,720,-3771,10690,-18079,-693,1774,-3221,3897,-1194,-3128,difficult
71819,38409,6384,20719,3289,7399,3161,4589,-71696,-36842,6781,18033,2501,10675,946,-2954,-53203,-31062,-2544,8517,2759,-3659,11,-719,-53076,-34557,3068,25155,1378,2534,18015,-907,17947,-27438,-3797,31119,4624,5141,5328,-712,18493,127,71023,5780,-3495,7119,-9325,5612,-6865,-9516,16638,5964,258,-1381,3246,-14334,6193,2607,-935,18004,-12687,2235,-188,195,easy
52849,21720,23782,28937,6169,5350,4343,2192,-36256,-17141,-9029,-3897,3664,4029,-1798,1479,-33305,-17590,-20903,4799,-950,4186,3662,2721,-49455,-8948,-17500,-7616,23622,3596,79,1565,-6045,-607,-22179,-21610,7703,8260,-295,-338,2951,-16150,43410,-449,8642,8341,-11874,3403,-4679,8696,-12415,-13994,-4614,24572,-15919,157,-590,4664,5460,-3583,-374,1242,-1156,-1903,difficult
50803,14963,16576,44811,21111,14360,7886,7533,-47779,-4217,-4518,80852,-13111,-5375,8652,-2746,-48329,-6660,-13061,22197,-14303,-8293,-4309,-5967,14224,17862,-4768,-37246,-15252,-11041,-5348,-6505,2325535,247083,79277,-21667,13599,4534,3116,4872,-550,62553,2311311,-2443,24522,229221,-8543,8293,84045,-58655,-59443,15579,-1192,-949,28851,-2918,-2748,15575,-12961,-1039,8464,-3221,-538,11377,easy
228746,37210,5142,11918,3849,3653,2907,1598,-226513,-33791,14861,47295,2142,1525,-167,1904,-215919,-31209,3895,16293,727,5084,1873,2189,-221315,-24145,1829,41133,2493,4274,96,4979,-224349,-30901,4364,8757,4149,10118,-91,1101,10594,-5396,-3034,2582,7064,-6756,-10966,-2066,2535,-31002,24840,-32376,-1415,1766,1656,3559,-810,5844,2040,-1777,-187,285,2790,-3878,difficult
51282,13786,7350,29721,5168,5505,4081,2942,-48035,-7759,-1929,19549,-1222,2188,4710,379,-46941,-6176,929,-6561,3253,3981,-440,1260,-45674,-7497,3129,-16445,-3224,7891,288,2456,-33641,-1915,1958,-23319,1946,2817,-662,1082,1094,1267,12033,1583,-1321,5582,2858,2200,-1171,-26110,-9884,-6874,4475,-6477,5170,1793,3910,-5074,-5150,728,-950,881,1196,-1374,easy
154079,27474,9922,17998,7122,3653,2528,1515,-144817,-18338,1335,24109,-1472,3640,498,2365,-144169,-17558,-5622,102386,876,7460,-186,839,-140615,-20816,-7008,9111,-3996,1244,881,2510,-149476,-23206,-8435,7110,-3750,12023,4370,940,648,3554,-8861,780,-3258,-2390,-6957,-1386,-1427,78277,-93275,-2001,2348,-4872,246,3820,-6216,10779,-684,1067,3489,-1526,1671,-1570,difficult
480688,40234,11601,6588,7015,6326,2856,3537,419898,64689,-1511,-4237,-5916,-4265,-625,-2284,-465742,-33282,-948,-3820,-2521,-1961,1486,-1507,-463984,-16318,-9288,2783,-255,-1110,-177,959,-292810,-27296,-7804,300,-1056,-3975,-1350,-2512,-885640,1758,171174,-97971,16964,-10978,563,-8340,1484,417,6603,-2483,3395,2266,-801,2304,851,-2865,2111,-1663,-1173,777,2466,-3471,easy
56404,7181,1499,2137,1359,3082,2743,1036,-46190,4508,1738,36747,3040,18664,-40,1305,-49199,-1961,12172,51292,6552,7965,589,2014,-42564,13507,2354,68700,12536,9094,7639,1901,-54273,5704,6991,34163,4451,5920,1862,3247,-3009,6635,-11709,-6469,15468,-7803,10434,-9818,4637,14545,17408,-34537,3512,5984,-8085,-10699,1129,-3174,629,7050,-5777,709,-113,1346,difficult
265897,19614,7636,6444,2815,2406,2400,848,44196,42065,-3271,-5414,-1323,-527,-813,211,-251212,-13333,-5206,-5747,-274,-754,-1621,-119,-264198,-9980,-4612,-3085,189,9621,2865,3361,-168532,41774,2366,-2666,230,684,-1116,-132,-295408,-12986,95666,-55398,3353,51754,-1935,594,6978,-333,2662,419,1049,463,41,-227,10375,-8937,-808,4486,-3981,-330,3480,-3493,easy
299195,65971,8156,3576,1975,7295,2443,999,241293,-32960,-2157,7374,-140,1239,1455,2097,-293879,-58512,-4284,-1807,421,7828,280,3396,-199374,-34168,21221,974,1689,7224,5272,1929,-255601,-60551,-3225,-2344,-1491,-3768,-1259,-662,-535172,94505,-56227,-25552,24344,-26383,-2127,25505,-24446,-9181,2781,-3318,561,1268,-3180,6589,-604,-10992,-1175,4992,-6531,1299,-1467,-2591,difficult
1144668,220206,17580,19428,15891,7887,3094,3201,-1121214,-202918,-7083,-9374,-6732,-756,3493,263,-1136801,-216454,-10939,-18038,-13151,-2288,-1485,-800,-657749,-163214,6336,-14036,-12470,-4079,-1710,-2681,-1017389,-212928,-17062,-19183,-15727,-7565,-2993,-3082,-15587,479052,-359640,-13536,53240,-49714,-3856,17275,-23398,-8664,4002,-5147,-6419,681,-3257,-1532,-1791,-3486,-4978,-225,-1283,-1063,-1881,-401,easy
279842,90250,27946,6181,9489,10104,5135,3780,-214453,-78314,-25577,-5657,-8587,-9473,-4953,-3574,203092,-28954,-6224,899,-6816,-3226,-1123,-336,-262146,-84505,-27140,-4176,-8218,-6649,-4513,-2705,-38823,-83933,-25381,-5014,-7521,-8646,-4099,-2953,417545,-465238,223323,49360,-55551,572,19353,-20916,1759,6556,-5075,-838,1771,-1402,697,6247,-3423,-1997,3830,-3390,414,3238,-2369,-248,difficult
45482,24987,4748,3580,3607,4896,4200,837,-23340,-16998,418,46328,5346,5425,-2665,918,-37427,-17708,16713,43138,3416,3839,-1082,1289,-41746,-11933,16959,57457,3620,1386,-1340,1807,-35614,-19157,2764,6985,1182,2102,-1542,1320,-14087,-4319,6132,-710,5775,-7224,16295,246,-14195,-3190,14319,-50472,-1930,204,-2438,-1586,-2453,716,1583,-258,-202,371,518,-487,easy
32850,23489,6558,22949,5843,5094,4882,2272,-20218,-7824,-3701,7758,-1947,1780,-2419,1477,-29929,-18258,6631,57119,-302,3560,-379,464,-24306,-16963,-3728,45813,2125,4434,-1598,927,18779,-8676,7099,-10345,-1362,6597,1519,1764,-9711,5623,43085,-10434,1295,8287,10332,-10359,10827,49361,-11306,-56158,1645,2427,-3487,1780,874,2163,2040,-1219,3117,-1013,463,837,difficult
1151516,78098,17196,22051,26386,15199,8453,9550,-1133212,-63100,-2323,38214,15780,-1554,-1407,-1931,-1146977,-70430,-13457,-4721,-16978,-8426,-4619,-8264,-1113711,46855,17056,27411,-16770,-12288,-5140,-6999,-1130742,-71571,-15542,-21625,-24161,-12162,-7570,-9219,-13765,33266,-17031,-7330,117285,-118426,-11134,30513,-32598,-42935,32132,-49036,-32758,208,-7391,-6872,-3862,126,-3212,-521,-2430,-6333,1265,-2220,easy
43192,16967,11623,21243,6808,4043,2435,2904,-35694,-8392,-5882,37863,-3776,9751,1106,1391,-31220,-15009,-6764,70959,-2121,8193,6954,-157,-25871,-5962,-8886,28521,-2766,16962,2562,-1143,42304,-2616,-4252,32141,-3085,512,2802,-685,4474,5349,68175,-6617,9047,3346,-882,-2122,4634,33096,-42438,3620,1655,-645,-319,-1558,8769,-16450,5848,-4392,240,-1548,-986,458,difficult
42336,49515,7078,3242,1294,1647,589,555,889107,384068,29099,13677,8031,3653,4850,4262,-38943,-45615,11129,48915,10622,8314,4033,2372,-32900,-41230,-6301,67607,17008,9933,2998,3884,2814,-32334,-3922,40722,4359,12872,4464,1474,-928050,6043,35714,-429683,4385,8896,-17970,-17430,2379,35238,18692,-26885,2591,6386,-12649,4661,1619,2939,-817,-1035,1466,-1890,1512,-2410,easy
259025,30617,4298,11733,2969,5725,3199,4091,-142028,-11504,-535,-5234,-1003,-3933,-1117,-3149,-251802,-18448,-2434,1609,1303,12350,1828,-896,-234564,30969,-3481,23506,-1112,826,5854,690,-96519,23398,26815,-2763,10133,1604,5608,159,-109774,17238,138045,-6944,49417,-7571,-1899,-1047,30296,6843,21897,-26269,2306,-2415,11245,16283,-11524,778,2945,4026,-246,2253,1586,-531,difficult
430795,56127,8223,8883,3891,6017,2557,1379,-425389,-49233,5031,36544,-1351,-780,1428,335,-421752,-50815,2902,50646,497,-122,-1206,35,-426692,-39343,-4395,13789,-875,-1772,-461,866,-378721,-45030,-5701,39474,302,3332,-94,1356,3637,-4940,47971,-1582,11472,-5687,-2129,-7297,-1306,14102,-36857,25685,1848,-1372,1177,658,-1650,5104,-2634,745,367,-300,831,490,easy
580843,14392,14134,16298,13885,5968,5271,2406,3656,296283,-2042,135197,27723,35196,30210,10889,-560183,-10983,-12839,27937,10830,8556,7611,2593,-394774,10370,-9895,-11986,-12179,-2999,-3992,-1393,-572431,-8294,-11901,-12743,-10417,-4390,-4261,-1585,-563839,165409,-177657,-307266,21353,-18664,-10797,2944,-2006,-107260,-39923,-757,-16893,-23009,1762,-26640,-11555,-1391,-22599,-11603,-269,-8296,-3986,-192,difficult
115758,65909,8552,9170,6990,4380,3156,1726,-63284,-55836,-6058,-6793,-6484,-4144,-2829,-1545,72165,-18546,-7853,-6179,-5957,-3049,-2307,-958,-88711,-40281,3946,5917,23849,4699,1394,1153,-62132,37767,7544,26,744,-411,-507,-954,135449,-160876,26579,37290,-21735,78048,-1795,11799,3598,614,12096,-5891,527,29806,-23105,1095,7748,-5110,522,3701,-1901,587,2111,-2107,easy
55114,43971,11552,44201,4948,5071,4311,2981,-42964,-30014,-6361,15707,-494,-980,-2829,-344,-39130,-37987,-8060,-7434,-1308,6833,-3197,-1278,94728,-3738,-3018,-34105,-3291,-2166,-3825,-2630,1052308,199805,28406,-20761,1812,88,2072,1033,3834,133858,957580,-7973,34249,203543,-1699,5042,31424,-23141,-26671,13344,-814,-1983,5103,7813,-8999,2254,-368,-628,5897,-934,-1352,3663,difficult
48827,44044,12958,15323,8419,8358,6755,2676,-47352,-39454,-8882,57642,-3890,-1588,-4515,1071,-33608,-36061,163,36434,-1870,-3178,-4121,-1157,-39030,-42039,-12188,12581,-3552,-1921,-3984,686,11638,-26725,-4825,-1353,-2987,4917,7424,82,13744,-5422,50668,3393,-5978,15314,9045,-12351,7363,-21208,-23853,-13934,2020,-1682,565,-1590,1257,6838,394,137,11408,-2228,1843,-604,easy
