delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,lowgamma_cc3,midgamma_cc0,midgamma_cc1,midgamma_cc2,midgamma_cc3,state
80616,17798,7469,30427,3360,3214,1834,1413,-76624,-3648,2855,17160,1138,2096,166,2303,-75193,-6814,263,29810,5159,8950,1861,448,-67306,2481,10092,5651,18822,12233,1061,1991,-36078,-4987,1220,-17074,3209,4993,1768,839,182004,59588,-2120,-23245,-1906,-1613,-608,-723,1431,7887,31228,218082,-3166,9295,-7468,64575,-2592,9829,-8872,-3340,12650,-24159,-22725,-6171,4021,13663,-15613,-5115,6854,3283,-7240,-6606,1695,-800,707,-2376,-1855,1543,-1152,-1562,easy
114096,21209,7010,40176,6259,10186,3057,6570,-109349,-12873,37667,37079,-2451,-1609,-819,-4082,-105570,-15387,-5482,-1545,3306,-4044,3563,-3416,-110556,-9286,-560,3853,4159,-2578,1600,-4330,-82552,-2066,-2307,33469,-1131,-4108,813,-4997,-88276,-4801,-6190,-7698,937,1582,6372,-3043,3779,-4986,28004,-5724,-2514,6101,7220,-2735,-43149,4922,-1747,-3883,-38624,5398,29616,-41167,5757,853,-5290,2068,-2435,1466,-1530,5690,4382,-1963,-787,5559,666,-914,-667,1954,difficult
11851,10205,14017,46068,4889,8342,2753,2622,4735,5510,-12576,16629,-2086,-2318,-218,-1123,-5173,3941,35144,72880,-1175,4656,-348,-726,-8488,-5980,-11103,-27970,8860,441,3959,-833,10138,-438,-11936,-15012,64,3942,455,-2024,164939,-5870,-7353,-6039,-2121,3794,-66,1296,-9908,-3315,18626,154801,-1569,-9921,5542,-5432,47720,-46247,-833,4583,56251,-100850,12958,8973,911,10035,-8796,-2185,6974,-4215,3501,-148,-130,4307,-3504,-521,397,-107,-1191,3320,easy
50659,20278,7253,19820,11245,7115,2254,3147,-42144,-17507,2188,-7213,-6412,3743,655,978,-44543,-8368,4767,60099,-8384,2453,1748,-619,-44769,-8549,-3989,6154,-2508,9105,1866,-981,-46267,-14356,-2257,21590,-6262,-552,-378,-1082,292091,-5843,-2772,-11970,-2392,-3676,122,-1164,-2399,-226,-1498,338358,9139,-181,-5807,8513,2579,-8756,1732,-515,67312,-53945,15436,-33560,-1972,5876,-3754,3870,-1290,6652,-9657,-3124,1093,118,-2244,500,-1597,-362,-101,-82,difficult
335576,51530,8003,9483,4430,6618,6253,2181,-327715,-45697,-6710,-8027,-3897,-5287,-4244,-211,-328884,-45977,-4669,-6672,-2623,3488,-4232,1768,-220112,-34269,-6112,-7358,-3886,-6088,-5934,-1910,-215977,-20905,-2461,-4558,-1924,-5355,-3408,-1651,-209493,-49008,-7590,-8245,-3983,-6327,-5500,-1837,-1169,108772,4135,6484,-280,11708,13364,-28103,2041,-1443,3651,-5129,1355,-686,2800,-3687,1274,-1263,1962,-2059,8775,-9576,733,-972,12,-1702,2526,-2092,1979,-3678,259,-186,easy
266908,54014,9839,7352,6155,6438,2862,2693,-103325,89603,1783,1491,-4513,1276,1123,-764,-262282,-51586,12455,9153,4602,-526,-596,4602,-176871,-38250,-9099,7054,-3899,-4440,-1622,-1514,-248360,-40502,-3630,-4512,-1959,-1141,934,373,-208162,-28958,-7638,-771,-2457,-1868,-2077,-2068,-158957,85411,-71489,40198,-141189,13336,-2252,11544,10672,-21554,5469,-4008,7662,-2099,-11566,3741,9115,-8501,1940,-498,-1802,-3914,3299,-727,-1719,-1026,2556,-3011,5366,-6116,1887,-2441,difficult
540517,69867,16505,8063,12526,9973,4055,2154,-483132,-48194,-15111,-6259,-10988,-8201,-2949,-1825,341813,-16061,5333,5517,3573,-4476,-1568,-99,-521559,-26716,-10080,-6262,-7784,5551,-2175,1685,-212730,73744,7983,7022,-4106,-4372,-1292,417,-41247,-24090,-8563,-2346,-9586,-7863,-2187,-1727,824945,-863372,308829,171483,32133,-10655,100460,-97834,20444,-15413,18063,-16546,11776,-11779,13284,-9368,14561,-11357,3678,-5480,3725,10027,-9923,-3491,1381,-607,883,-895,1726,1784,-1268,-2144,easy
627855,78586,8949,4408,2914,4289,2319,2233,-576867,-25260,-6877,-2318,-1492,-1665,-1444,-1466,-624336,-77952,-8845,-3382,-2165,-1279,-1347,-865,-626014,-70126,-6804,-3067,1737,4498,408,-348,-557865,-39375,-7775,-2869,2266,-2385,-703,-1478,-614708,-45719,-2896,4659,4579,1292,2360,3080,-47469,-1678,68149,-56843,-52692,7826,30751,-6344,-1968,2041,-971,4879,-1064,315,198,7528,-673,3902,529,2313,386,5777,-6883,3677,97,1755,-1111,3063,601,517,-1130,4558,difficult
539680,39243,3808,13035,9362,7418,4667,2028,-399097,106450,4365,-5767,-5509,-4163,-3307,-1359,-357673,14684,9099,-10685,-7948,-5037,-4128,-1295,-476332,34542,32444,-3539,-3121,3602,6193,1798,-514923,-20591,-1400,-1882,-7938,-3839,-1972,-1030,-505018,-29882,2149,-9561,-3763,-5147,-3432,-246,41424,-118659,-38591,9905,-91766,19858,-55133,-9291,4734,23345,-33844,3549,-4918,7146,1657,-7679,-2439,4827,-4817,4175,-874,8639,-7441,-1308,-821,10321,-8165,-1460,64,3093,-2828,784,easy
946397,52636,9435,43714,17543,14338,6573,6649,-943250,-45313,-6783,-16439,-11928,-7293,-3872,-2835,-940283,-43405,-6039,-25736,-14170,-151,-4537,-3547,-945156,-46962,-3524,17722,-12971,-3876,-3993,-3834,-372390,102422,-3391,-34238,-13538,-6874,2879,-2517,-848644,-9556,-3654,-39815,-14363,-12466,-5788,-5948,2967,-4873,572766,-476254,1908,-3557,149384,-111978,744,2515,133,-263,-9297,43458,-51960,-5577,-2242,1199,-567,-825,7142,-3725,-2998,-5592,-665,544,6872,-8667,-712,-287,1317,-3431,difficult
223515,60998,7691,10789,10721,5080,2948,3540,-3043,214314,3748,4936,-2918,1023,-135,669,-208966,-50184,-5906,-9824,-10058,-3454,-2621,-2989,-214058,-56251,-6523,-9697,-8179,532,-1423,-2156,-126893,-25330,-4676,-7015,-7196,-1756,-1627,-2544,538495,128477,10907,3335,-1614,5334,3535,-1428,-205923,-5092,87165,665388,-264498,-6067,30921,153807,-9654,-617,1847,15583,-14760,127,2682,10350,-7140,1879,983,5582,-4477,3986,-2288,7090,-2486,1198,-204,5162,-3658,833,-388,1116,easy
101603,15459,9158,15299,8379,5360,4203,1600,-89168,-9906,-221,17145,4904,6155,-2403,2193,-95767,-7811,-7243,12622,-687,1995,-1996,2851,-92559,-9913,9655,31160,2270,3730,-395,53,-87316,-6637,1923,37650,1610,9350,404,570,494067,350479,-4529,6284,10462,23755,22166,4443,-6599,3208,5243,581383,2095,-2102,3276,357116,-7022,16898,-7732,-6452,-4523,18538,6490,-31366,-5591,2957,-660,8852,-4160,1735,5620,14405,407,1601,799,21762,658,-2798,517,3873,difficult
36629,8925,4375,26931,1771,4995,3131,1535,-28351,4166,-2260,-11314,4509,594,176,2051,-30955,5843,8073,-877,7189,6485,2511,301,-32017,10472,11911,15161,3698,4620,2239,1144,75203,17270,11922,5667,3354,1006,2744,1595,24245,26459,-138,-24796,-678,-3569,-2280,-823,-2604,-1062,107220,-50958,1677,4629,6798,9189,10333,3838,11,-12060,10437,16038,-9494,-30463,2680,-3491,-344,-4032,5891,-1865,-3614,-4575,2335,-272,505,-5024,-1750,843,451,-2418,easy
570627,40464,27850,12945,8686,9389,5458,6292,-462929,-15485,-14367,-666,-5422,-5442,-2599,-5093,-454317,38469,-784,59362,-5363,-5710,1261,346,-544446,-18692,-27637,-10065,-6957,-7398,-4411,-5501,-558410,-23336,-22115,-3937,-5250,3334,-2640,-3412,-385720,-30511,-25956,-10495,-3612,-6701,-3996,-5474,8612,-90129,-13964,172690,53954,-57161,-4644,-7175,13583,-26853,5522,-3841,60028,-69427,6128,-6558,59,-1594,1707,1638,-268,-1688,10732,-10035,3860,-5672,1771,-1356,5439,-5847,2089,-2062,difficult
209287,82167,1127,2768,1063,2585,1180,768,-153162,-76560,-893,-2524,-819,-2225,-922,-553,-120971,-54324,2735,1261,4062,-1049,-393,-172,-197976,-63438,881,519,1703,1072,1713,1187,333760,363974,15125,4613,1123,3856,1264,2544,-51028,-3034,14069,4304,967,4735,-533,-24,32191,-77005,531736,-384788,22236,-9114,427412,-367008,3628,-1854,14244,-1056,3785,-742,4094,-309,4881,-2359,-580,-156,1176,2121,2784,879,529,2106,-449,-1797,381,1359,1357,-2568,easy
104524,34459,14284,17755,9901,9428,5002,6849,-87028,-11384,-2274,127598,25180,26160,7832,-1178,-79799,-24111,-2913,99587,14066,8558,4247,-4612,-55784,-17958,-5392,37371,-4141,8350,-2945,-1578,-6007,-500,-6387,-16623,-4169,-7388,-3513,-5677,47537,-8977,-13255,-14010,-2797,-6308,-2253,-4662,7229,24015,49777,53544,-12727,6153,17458,-8477,-639,-2479,-995,-6868,-28011,-62216,-53994,2613,-11114,-18207,-28,1372,-17602,-208,-15738,1080,-3585,-7192,-568,1260,-3434,3034,-4099,1015,difficult
329402,21470,13083,27758,6282,14229,5071,1452,-325761,6184,40320,32784,23904,1040,7299,4991,-322241,-9296,-5368,12172,5489,-94,5689,2663,-276990,28565,12870,5159,6401,-7528,2580,1932,-265029,38116,-2072,-10178,8477,-11694,-1940,-299,-249359,-3454,-11963,-26282,-5637,-12697,-4677,-982,3520,45251,11961,15670,-15480,37861,9551,-41570,-45688,18238,-14942,-9891,-20612,-7013,-15337,-16104,-18415,912,2076,-14114,-1134,-7434,-4166,-1003,-1610,-3109,-4520,-2737,-2328,-731,-2231,-683,easy
54916,20822,5629,24332,5701,4083,3109,1492,-36065,-13027,13651,66233,-689,1611,-259,2353,-49099,-10812,6732,9819,7738,1359,-990,-140,665,14814,7917,4527,1073,3028,485,550,17023,33125,-5026,-23322,-4588,-2385,-2489,-446,32885,621,2957,-18329,-4722,-1727,-2371,-1068,-13034,49764,16358,15862,2215,25626,18311,-32504,-6919,1185,-12943,7983,-56414,-5292,-27849,4993,8427,-6665,-5661,-134,-252,1669,-5413,658,-731,1475,-2974,118,-2493,690,-996,-622,difficult
65631,8001,4564,8208,2196,1895,899,1398,-64403,-4185,-2501,26016,11241,9753,6031,754,-54822,-1160,2234,36136,1125,2680,1996,678,-61975,2625,-3589,-6349,6806,8103,3023,5351,46312,14879,15217,18618,4129,8516,6603,3008,-28741,15045,37876,94362,8482,7638,7274,4004,9581,-7153,108287,-75053,3025,3785,12254,166,4735,-5823,18806,22659,10120,-42485,24967,75744,-10116,5681,-2677,4353,-7073,5423,413,-878,-4035,1027,3580,671,-76,4673,-2343,996,easy
63782,18607,7592,15219,5182,4133,2927,2228,-55010,18,13458,58434,9811,-110,706,1376,-54621,-13604,11711,62159,3052,4568,-268,2365,-62621,-14625,-6786,1536,-1480,2597,359,-309,-43955,8560,1038,7284,4482,-1141,1200,2012,-18060,-77,-862,92158,-1682,2265,-468,2367,389,-8000,18666,25895,-13622,-1021,23185,-8637,-1747,-18497,7824,-1900,3725,-60623,5748,84874,-6759,-4532,5962,-6164,4678,-1971,-3738,3406,-974,627,841,-1668,989,-2674,2321,355,difficult
262543,18996,9344,21606,3989,4350,4208,2493,-257232,-11437,-7878,-8574,906,3992,-656,-550,-253246,-11571,-6603,3405,-318,-650,483,400,34092,6715,-7675,-11607,-1418,1195,-2663,-1141,-39182,-3327,-5817,-20282,64,-2384,-3269,-1566,-221356,-5119,-3125,-20261,-3424,-3956,-4044,-2215,3986,287338,-73274,-182174,-134,18286,-10042,-1792,1275,-1072,1858,2692,11979,-15012,-8675,21,-1224,-1100,1482,-3488,-4642,1845,-3579,-1572,1139,-3146,-606,-775,950,-1541,-425,-649,easy
239344,34680,20040,37486,24014,27824,19374,6782,-236950,-29319,1579,32586,-16859,-21821,-13816,-2310,-235425,-26444,-5075,36597,-20524,-17296,-14944,-4483,-233307,-27270,-5680,13495,-19436,-16865,-17389,-2213,548909,144845,-15537,-29023,-17747,-23801,-17451,-4598,1121805,261966,28757,-25642,-10631,-15521,-2906,-4876,1525,2118,782216,572896,2875,-826,172115,117121,-6654,-605,-9857,44294,4011,-23102,-42518,3381,-3665,1088,1689,7116,4525,431,-6936,8280,-1128,-2445,-62,14545,-2173,2270,-2385,-278,difficult
14760,6960,12484,30377,7378,9537,3365,2026,-7530,-2646,296,33184,1896,7505,-1352,1239,-7903,-1955,-2893,6004,-4646,-1469,-1923,-588,100479,19763,-11660,-15142,15067,-2264,-1950,2336,93719,50679,-9807,-29478,-6101,-6989,-2891,-988,259121,53287,-1648,-21761,-677,1000,1104,1541,-373,108382,-6760,165402,691,21718,30916,2608,-3189,-8767,1853,8159,-27180,-21146,-14336,7717,-6542,19713,-21168,5424,-8974,-795,-4725,7989,-571,-27,-941,3995,-1827,2924,-3324,2529,easy
803198,47815,25554,13545,9098,12225,5044,4592,1074294,256044,65198,47634,23062,33535,33710,6012,-790520,-24400,-20590,66173,7567,-3503,796,-2245,-744472,-25020,-18531,-7451,-806,-8771,-3098,-3428,-794437,-39203,-21480,-9214,-4120,-9440,-2703,-3934,-780244,-32260,-16661,-10751,-5629,-9606,-4042,-3421,-1864814,46048,-49965,14193,-280444,-620,-14183,6943,-85788,2059,-2949,4819,18539,-73624,-1763,-1537,-15495,-8373,-3314,-1509,-37038,-5268,-669,-166,-32914,-3894,395,-1339,-8257,-1183,-506,513,difficult
105169,20324,6254,15495,7801,5904,2983,2207,-103042,-15143,-5119,58081,4979,3001,2152,435,-100828,-15297,11828,35811,841,-878,-921,400,-86513,-9362,3993,9821,-5282,2737,2256,89,148376,46186,7338,20741,17229,14463,5660,1171,-25529,-10835,-4074,6109,-3767,-3127,-1268,-457,2214,14315,234889,-173905,-154,5935,55548,-57021,16947,-7835,3345,-11412,-22270,-25990,10920,-14632,-4138,-6123,22511,-20996,-3879,3615,11726,-17590,-3073,3177,3404,-6928,-35,-311,1082,-1628,easy
35124,25238,6523,17402,8354,10289,3354,6091,-24928,-13435,1939,43719,-1845,2967,-434,-5235,-30015,-14750,-3909,-456,-4823,-804,-1127,-1338,-27514,-15588,-192,33618,-5088,9886,647,-2532,58533,58692,-5179,-14030,-4368,-8193,-2574,-5660,37346,15781,-166,-16122,-7937,-9027,-2276,-5390,-5087,2501,86047,-21187,-1315,-838,74280,-42911,-5848,3717,-4987,5013,-44175,34074,-47648,-2092,-2978,-265,720,-3569,-3771,10690,-18079,-834,-693,1774,-3221,298,3897,-1194,-3128,270,difficult
71819,38409,6384,20719,3289,7399,3161,4589,-71696,-36842,6781,18033,2501,10675,946,-2954,-53203,-31062,-2544,8517,2759,-3659,11,-719,-53076,-34557,3068,25155,1378,2534,18015,-907,17947,-27438,-3797,31119,4624,5141,5328,-712,-361,-30343,-4242,-20185,-2744,-7014,-2320,-4229,18493,127,71023,-18308,5780,-3495,7119,-2905,-9325,5612,-6865,-445,-9516,16638,5964,-51304,258,-1381,3246,-7368,-14334,6193,2607,-12155,-935,18004,-12687,-7648,2235,-188,195,-3517,easy
52849,21720,23782,28937,6169,5350,4343,2192,-36256,-17141,-9029,-3897,3664,4029,-1798,1479,-33305,-17590,-20903,4799,-950,4186,3662,2721,-49455,-8948,-17500,-7616,23622,3596,79,1565,-6045,-607,-22179,-21610,7703,8260,-295,-338,217257,-6860,-16948,-23491,-4700,-3328,-3319,-1148,2951,-16150,43410,223302,-449,8642,8341,-6253,-11874,3403,-4679,5231,8696,-12415,-13994,-1881,-4614,24572,-15919,-12403,157,-590,4664,-11588,5460,-3583,-374,-3024,1242,-1156,-1903,-810,difficult
50803,14963,16576,44811,21111,14360,7886,7533,-47779,-4217,-4518,80852,-13111,-5375,8652,-2746,-48329,-6660,-13061,22197,-14303,-8293,-4309,-5967,14224,17862,-4768,-37246,-15252,-11041,-5348,-6505,2325535,247083,79277,-21667,13599,4534,3116,4872,921506,22540,-6297,-30528,-15023,-8937,-2496,-6400,-550,62553,2311311,-1404029,-2443,24522,229221,-224543,-8543,8293,84045,-85574,-58655,-59443,15579,-8861,-1192,-949,28851,-28622,-2918,-2748,15575,-13471,-12961,-1039,8464,-5612,-3221,-538,11377,-11272,easy
228746,37210,5142,11918,3849,3653,2907,1598,-226513,-33791,14861,47295,2142,1525,-167,1904,-215919,-31209,3895,16293,727,5084,1873,2189,-221315,-24145,1829,41133,2493,4274,96,4979,-224349,-30901,4364,8757,4149,10118,-91,1101,103614,169669,25386,6873,-448,8659,-671,967,10594,-5396,-3034,327963,2582,7064,-6756,200570,-10966,-2066,2535,21022,-31002,24840,-32376,-1884,-1415,1766,1656,-4597,3559,-810,5844,-1459,2040,-1777,-187,-580,285,2790,-3878,-134,difficult
51282,13786,7350,29721,5168,5505,4081,2942,-48035,-7759,-1929,19549,-1222,2188,4710,379,-46941,-6176,929,-6561,3253,3981,-440,1260,-45674,-7497,3129,-16445,-3224,7891,288,2456,-33641,-1915,1958,-23319,1946,2817,-662,1082,84673,36248,17964,3644,2465,4484,-247,168,1094,1267,12033,118314,1583,-1321,5582,38163,2858,2200,-1171,16006,-26110,-9884,-6874,26963,4475,-6477,5170,519,1793,3910,-5074,1667,-5150,728,-950,415,881,1196,-1374,-914,easy
154079,27474,9922,17998,7122,3653,2528,1515,-144817,-18338,1335,24109,-1472,3640,498,2365,-144169,-17558,-5622,102386,876,7460,-186,839,-140615,-20816,-7008,9111,-3996,1244,881,2510,-149476,-23206,-8435,7110,-3750,12023,4370,940,-116713,-13498,-5404,18962,-3752,6324,1822,1484,648,3554,-8861,32763,780,-3258,-2390,9708,-6957,-1386,-1427,3031,78277,-93275,-2001,11852,2348,-4872,246,-2,3820,-6216,10779,-5699,-684,1067,3489,-2548,-1526,1671,-1570,544,difficult
480688,40234,11601,6588,7015,6326,2856,3537,419898,64689,-1511,-4237,-5916,-4265,-625,-2284,-465742,-33282,-948,-3820,-2521,-1961,1486,-1507,-463984,-16318,-9288,2783,-255,-1110,-177,959,-292810,-27296,-7804,300,-1056,-3975,-1350,-2512,-216009,-21631,-5141,-4540,-5151,-4568,-1852,-3303,-885640,1758,171174,76801,-97971,16964,-10978,5665,563,-8340,1484,2663,417,6603,-2483,-4840,3395,2266,-801,-4095,2304,851,-2865,-593,2111,-1663,-1173,-502,777,2466,-3471,-791,easy
56404,7181,1499,2137,1359,3082,2743,1036,-46190,4508,1738,36747,3040,18664,-40,1305,-49199,-1961,12172,51292,6552,7965,589,2014,-42564,13507,2354,68700,12536,9094,7639,1901,-54273,5704,6991,34163,4451,5920,1862,3247,-49154,5805,5573,10117,2070,10617,207,2405,-3009,6635,-11709,5119,-6469,15468,-7803,101,10434,-9818,4637,-1418,14545,17408,-34537,-24046,3512,5984,-8085,-2381,-10699,1129,-3174,4697,629,7050,-5777,-1655,709,-113,1346,-842,difficult
265897,19614,7636,6444,2815,2406,2400,848,44196,42065,-3271,-5414,-1323,-527,-813,211,-251212,-13333,-5206,-5747,-274,-754,-1621,-119,-264198,-9980,-4612,-3085,189,9621,2865,3361,-168532,41774,2366,-2666,230,684,-1116,-132,-120486,24000,-3609,1427,803,1418,-1545,-192,-295408,-12986,95666,48046,-55398,3353,51754,-17774,-1935,594,6978,-5975,-333,2662,419,4093,1049,463,41,573,-227,10375,-8937,734,-808,4486,-3981,-429,-330,3480,-3493,-60,easy
299195,65971,8156,3576,1975,7295,2443,999,241293,-32960,-2157,7374,-140,1239,1455,2097,-293879,-58512,-4284,-1807,421,7828,280,3396,-199374,-34168,21221,974,1689,7224,5272,1929,-255601,-60551,-3225,-2344,-1491,-3768,-1259,-662,578788,597819,54008,55876,17327,6111,8012,2413,-535172,94505,-56227,834389,-25552,24344,-26383,658370,-2127,25505,-24446,57233,-9181,2781,-3318,58220,561,1268,-3180,18818,6589,-604,-10992,9879,-1175,4992,-6531,9271,1299,-1467,-2591,3075,difficult
