delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
22281,12618,14043,8297,8470,10500,7686,3384,178043,95504,6758,18414,10658,12049,17089,5600,-118128,-75736,8254,-9506,-7863,-5139,-14165,-4791,-174611,-85178,2494,-9138,1477,-1070,-5587,472,-174546,-87745,11108,-11706,-179,1562,-8458,-2329,easy
65936,9266,3331,2721,3564,2052,1773,1767,268899,11091,3542,4311,2161,1714,633,386,-220970,-1505,-748,2048,311,1306,706,2526,-250227,-3391,-1199,-3680,4474,350,2457,1737,-137692,-580,1314,-3138,-576,-641,257,-120,difficult
101671,24376,6625,9386,11759,13231,9069,5756,114985,22692,5296,6886,6733,8826,3048,1566,-46375,-14246,1345,-1015,-3022,2252,337,619,100878,8231,1359,12669,17365,6558,12018,2808,-94444,11066,1284,-4153,734,4404,5709,9142,easy
174267,30634,11074,6485,5356,8539,3977,3549,153443,13260,3993,5925,3597,5036,2434,1851,5164,37937,1904,-1009,639,-2020,-210,-666,100372,16940,22057,6438,4904,14540,5330,6284,-43064,-2756,-2719,-3749,-265,-2011,-492,-524,difficult
1147647,144626,35423,38616,28444,66898,68684,23281,50548,17289,3043,9496,7251,12491,18702,4568,1224928,79217,66471,22945,18966,42443,96350,42041,2077331,238368,511,38332,41745,100362,55348,3915,-10961,64425,30158,26084,2868,20415,-1752,10182,easy
42924,7976,3700,8904,2459,5604,1449,1393,429270,48016,16585,9299,7118,16836,12649,9731,-410252,-40021,-10392,7904,-4229,-13100,-11400,-8594,-369311,-41464,-13049,-2661,-4582,-10300,-10278,-8020,-379476,-38636,-15215,-6427,-5165,-10295,-11923,-8399,difficult
67427,10149,4765,3563,3831,5317,4943,2760,99027,25088,19708,16807,24319,22880,12210,5767,-90120,-21209,-12827,-15795,-20399,-20357,-9726,-4254,-7846,-21039,-17916,-14594,-20808,-18907,-8817,-4545,3166,-2568,-14086,-9342,-20256,-13425,-3258,-223,easy
144667,57648,14603,13231,8450,15456,7706,5174,484944,130304,30280,9258,27478,19984,19246,6974,-286242,-18645,-7405,12470,-17495,1684,-7192,4004,-259191,-77693,-16700,4483,-24222,-16912,-17798,-6063,-475398,-121631,-22925,-5035,-15367,1644,-9630,-3342,difficult
45551,26026,17276,45819,13365,14448,8402,8188,64257,59022,8042,11031,7991,13810,8317,5483,-43250,-53808,2094,36747,953,-4928,856,1074,-47063,-45623,-3018,46753,9849,1535,-226,5159,34195,444,28627,20865,5319,5308,-374,1883,easy
34260,11987,8310,19302,8977,13397,6143,4710,44491,51157,11274,5580,4398,12857,6505,2360,-32825,-43912,-740,8932,6903,5057,-817,5336,33174,-28173,-216,28488,7115,5982,2720,2643,-31041,-45425,-7937,3747,-282,-9420,-2989,-930,difficult
108283,22614,11952,3863,10511,13441,6091,7253,114227,103906,8259,10729,9671,16637,6991,9429,-63848,-57957,11643,-5438,14484,4912,4122,9599,52281,-93099,-3578,-7160,-7366,-9127,-4292,-8116,-6266,-92820,3013,-8000,-4598,-5373,-2530,-8010,easy
8790,25037,7849,15829,6190,11183,12190,4738,444114,49836,16508,14781,11675,21914,11046,6187,-434315,-9116,-3498,26219,-2275,-7342,16056,-2246,-443495,-34791,-8196,-11539,-6378,-7868,-3791,121,-428161,-30491,-14282,-11535,-7801,-16982,-8832,-2221,difficult
60194,24161,3913,17177,6684,9083,5364,2610,807233,169249,33225,27029,27984,30248,16499,16224,-697976,-153902,-26172,11878,-15660,-9126,-5710,-10842,-746485,-144398,-30937,-24341,-25614,-29293,-15183,-15752,-796657,-136964,-30826,-17092,-22625,-25077,-12513,-14249,easy
55185,9021,2655,3291,6544,7413,6175,5415,758544,272866,33718,33448,29924,32183,29377,9357,-674686,-271364,-31380,-31000,-25313,-28183,-25972,-5525,-685020,-257353,-31772,-29546,-25250,-24935,-25165,-7837,-750371,-262817,-30036,-29926,-19577,-21193,-18469,1536,difficult
224804,13053,6045,7984,8575,13572,10400,4431,279278,72636,10885,13154,19585,13789,20297,8137,357196,-38119,-2624,3028,-12981,5994,-9641,-2920,-270130,-70392,-9796,-12129,-13338,-10622,-18126,-6609,-250487,-70239,-2101,-6408,-6710,3977,-1925,-1588,easy
374864,86037,22373,15362,32672,38513,11865,8214,142684,179292,16725,30291,14026,25373,11022,7876,249805,-89306,-693,-9935,8505,52304,-3083,1478,-125027,-158475,6948,-16483,-316,-681,-1660,-2320,571762,-31985,10690,-18368,47748,-12202,7273,1857,difficult
93852,12861,7821,11479,4479,10333,7435,4218,143526,54696,13692,5699,8764,6507,6226,5627,-119652,-35521,-2562,16087,-2008,6996,5070,-1145,107516,-41934,-3139,4475,-2687,9961,2212,-215,-136886,-48049,-11913,-3223,-8159,-5479,-3656,-2867,easy
289396,19607,7638,14778,6735,11699,5587,4017,260427,41090,17561,15327,6961,10761,11377,5255,-191136,-32257,-12471,-13781,-3448,-5030,-7428,-567,520229,-6079,-2507,18065,7127,16103,-297,1032,-242185,-26113,-14790,-5930,-4356,-8260,-9645,-4179,difficult
1361689,182464,47865,26000,24840,34181,58748,9754,936837,249007,60391,45562,47259,32112,19152,16320,-741850,-235636,-43047,-38282,-22933,-21034,-5833,-10989,2545213,207782,41160,21577,-23403,45423,121301,1743,-528806,-171776,-35691,-41980,-20922,-18183,3319,-10451,easy
100448,35098,9282,9247,4013,11577,4640,2787,762992,58739,33102,25329,7406,18498,12242,8828,-609840,-12917,-12531,-18698,-3474,-503,-7443,-5196,-706079,-40643,-32600,-21749,-4904,-16134,-10726,-8392,-671713,-17363,-26328,-7798,-1801,-4126,-4636,-4536,difficult
326879,14725,11672,13702,10521,29424,11521,10539,52325,35911,13560,21277,32640,33598,28512,18268,-47673,-28995,-12034,-17232,-21382,12749,-13755,-4982,55991,-17206,11155,12021,-15130,1596,-13041,-7998,815344,-17356,-4785,-17514,-29845,-26867,-24177,-10207,easy
359280,45209,11073,12704,9614,17146,8692,8977,285322,194646,20541,13694,25983,21472,30854,9226,69166,-167315,-15977,-10632,-21687,-17085,-26673,-5986,16992,-184651,-16947,-12567,-22853,-11210,-25968,-5186,135715,-96344,4519,20228,-4568,15317,-13846,10425,difficult
176670,41449,6888,12487,9590,7835,5763,3266,519744,67144,20266,19546,10847,17175,7142,4933,-179564,6639,-3594,14018,11620,-835,4491,914,-422804,-29214,-17565,-16841,-7169,-13175,-5238,-4118,-426853,-54509,-18975,-18355,-8222,-14011,-3390,-1798,easy
1034830,59599,21836,10474,18177,42909,10359,18190,632243,45948,26065,20672,12786,22866,25261,5603,1650824,254,-1320,-15834,314,12660,-15511,15079,-273877,-4976,-24364,-16183,504,-12475,-22269,-3997,-169186,45674,12998,1422,15356,59945,-6925,26680,difficult
15616,7326,2619,3172,11336,14719,5900,7627,47497,63880,12389,20504,19940,36898,18885,11827,-26364,-51322,-8556,-17529,-13378,-31389,-16292,-10138,-38058,-61112,-11731,-20099,-16231,-33191,-15015,-9306,-31221,-57227,-9024,-14368,3796,-1958,-7649,6845,easy
718556,243874,34750,19934,17011,28525,7223,6398,387283,183311,18553,7730,14530,16620,11184,7366,1077118,381676,75730,32427,17306,48240,198,4853,111698,-101548,-15585,-2312,-3409,-6054,-4614,-2945,-194996,-98439,-11555,6497,-6455,-6472,-7466,-4811,difficult
121661,34371,4916,4883,12262,26009,11544,8198,593690,211674,35045,11047,16462,32110,16144,10953,-540422,-196164,-33119,-9815,-12893,-27913,-14770,-9794,-591047,-202173,-30881,-8956,-9441,-17758,-9599,-7561,-284618,-133573,-26386,280,9733,27369,10570,9089,easy
532136,147117,43303,55328,77254,46178,15026,6835,197930,92412,20606,7772,23267,20093,6487,4232,803669,185754,43371,55911,119856,59496,24415,7926,266827,65605,42779,93370,62302,36311,5236,2908,-67877,-87244,-18059,-6614,-20197,-17551,-4033,-3026,difficult
783409,203138,21793,18389,14682,11478,25870,5368,569605,176548,36511,47561,30971,37758,21824,20252,-104677,-67005,-14843,-33067,-8540,-27508,19882,-13848,1178354,304253,5858,-21337,-19425,-22099,6639,-14269,-432265,-157479,-35169,-33113,-20902,-29233,-14384,-16534,easy
51960,11647,1671,4012,2845,5517,2388,2289,64079,24838,13496,11083,16433,17237,7076,7709,46098,-6322,-11431,-7269,-14633,-13484,-5288,-6781,-60432,-22504,-13078,-10455,-13739,-15439,-5704,-6601,-22024,-10746,-10967,-3488,-12393,-6238,-3073,-2877,difficult
346997,21551,8609,3307,9203,10049,4892,3849,34873,30137,7635,9836,12704,13121,7942,3989,22612,-10038,6820,-4652,-1419,-3304,-678,1535,662444,-28,-2863,-7731,-5811,2815,-3915,1112,251315,-15693,-1036,-7203,-3274,-8727,-4558,-3066,easy
406091,40835,9123,8243,11845,35488,19202,14003,32811,27418,15128,4855,9776,27349,7308,15407,748821,45772,7873,12233,11503,37219,21999,5463,8833,-19231,-14386,-3910,-8497,-25816,-6488,-14992,362186,13710,-11502,1840,3202,13014,20170,5318,difficult
72560,50921,16547,38707,21064,43611,37257,26019,415227,93471,36361,19580,18704,13738,22796,15132,-407344,-85364,-21331,32750,14028,48655,7129,-829,-312844,-23943,-17204,5078,3586,15543,25501,24046,-307814,-18342,-20908,19553,-10535,25421,10752,9444,easy
121887,30215,4202,5035,8257,16722,5255,7590,140529,69514,29569,36141,23815,27601,21918,11272,-119736,-20261,-21605,-30969,-4763,4139,-10823,6991,18184,-52755,-27254,-28991,-20905,-16942,-18909,-9776,45627,-44882,-27241,-33358,-21007,-19833,-20257,-8261,difficult
149228,22108,6051,12364,17044,58969,39806,23920,778686,105321,31135,15793,19431,40199,35579,18839,-411589,-71885,-21776,-8604,7846,65224,-4646,6922,-741362,-90929,-30081,-7313,-1561,-5997,19405,-5102,-735422,-86826,-23394,5631,-13445,-2916,-2077,13422,easy
7085,4767,6576,10164,18305,30618,12266,10583,14027,24056,6261,14769,17755,30440,16451,11355,-10830,-19785,5636,-11542,7822,143,-6204,-6534,-7080,-15685,1113,-12308,2800,-10874,-6390,1156,-2916,-22397,-5803,10035,-8972,11266,39,3062,difficult
281013,43264,8875,10657,14696,13118,7431,7531,1385318,100205,36497,17721,12823,19472,16472,8532,-1207402,-84721,-33832,-14926,-4350,-14958,-6135,-6500,-829679,-58539,-23917,4239,12529,4941,-8174,1534,-1275835,-27563,-25116,-10505,-2560,-9045,-12813,1962,easy
48113,12008,3961,10149,13099,36216,9623,8645,186766,16944,11621,13276,31399,42759,14732,12091,-178864,-13223,-6459,-3366,-10247,22414,-4321,3194,-185107,-12602,-6441,345,-17005,-6086,509,-3383,-51988,11016,-10080,-6361,-27647,-35957,-11515,-10149,difficult
76818,18750,7195,12986,7887,3461,2063,2461,188055,132033,8556,7247,5219,11544,17970,3427,-12194,-112816,-4271,-5988,-3618,-9806,-17167,-3021,-183743,-125921,-5317,-5828,-1542,-9101,-17051,-1812,-137773,-101113,5505,29032,13163,-5343,-13504,1934,easy
325502,53834,15184,14657,8237,9128,8635,7537,41055,64816,20378,19452,15241,20587,15283,6196,183681,-37341,-4757,4066,-12831,-14191,-9014,2791,218193,-34528,-14899,-10588,-9729,-16702,-10062,-2510,451467,38923,4075,-7862,1549,-3483,-869,3743,difficult
592503,15126,12706,9790,11978,13016,7339,7043,28980,8457,7052,19582,12125,41473,13714,11989,1699366,3544,27920,6148,10671,-14264,3801,2832,-25829,-6491,-5407,-18466,-5556,-37420,-11480,-8831,17031,22953,-5552,-17058,-5556,-33688,-11446,-8840,easy
554369,44962,23545,20362,23659,30565,11913,11956,122527,117603,8733,20272,15746,18621,20864,4603,-115861,-105490,-5956,12219,13230,11360,-9593,6092,-105965,-83744,819,-8975,1348,16744,-9850,896,1517352,-28688,49574,-2975,9162,7727,-7409,15070,difficult
40468,11779,6840,5502,4423,9889,5497,5088,94178,11061,5236,7042,7017,8949,5432,3215,-92362,-425,3246,2892,102,9037,5813,6474,-21773,7087,4671,-2166,-3973,-5772,-2902,-575,-46995,-4509,-3105,-5347,-3911,-445,-2715,-281,easy
55309,8356,1399,3038,10363,12754,4234,6055,153412,31458,10201,10948,18955,14678,10568,6954,-131589,-25248,-8282,-7340,6562,15572,-1175,7680,-75616,-23156,-8833,-10182,-18118,-13936,-10259,-5791,-87105,-20901,-9292,-6208,-14220,-7407,-7567,-4586,difficult
176995,31793,13362,31871,20719,24304,9039,7242,79196,29025,9421,12500,10750,27055,7698,9482,-10011,-10393,11311,6454,17418,-2695,-211,-5898,371146,43348,-191,49203,12091,1658,3679,1339,-67737,-24652,703,2457,398,-7215,556,-2160,easy
6692,8256,5813,4949,17029,34000,17095,7434,530780,46920,18097,7289,19479,42570,22855,7257,-523114,-41449,-9338,-1572,957,-1846,3677,108,-523564,-41056,-11270,-2423,-11498,-13070,-8925,37,-525585,-33488,-16243,-3024,3191,-10794,-12033,385,difficult
760828,93586,10378,15440,12721,13299,5772,9547,587350,21963,10754,5383,4271,4324,2448,1070,-150035,119039,-379,5431,1685,4390,3913,1504,952092,95264,-9094,23886,22643,14548,4763,22470,-281624,566,8346,853,1021,7987,1297,1458,easy
384469,36593,10797,6531,15408,21742,20506,12231,19733,19835,15998,8687,15122,32036,10899,8191,-10523,15151,-7334,-42,17077,10022,35644,19024,976630,45068,-2136,-3373,-8283,-15421,-128,-1464,128101,-9945,-6134,-3053,-7937,-25482,-6696,-5441,difficult
151998,58028,19803,20042,8155,19340,6675,6435,501693,107359,9252,16677,17041,24930,21114,9544,-474646,-87655,-6695,1736,-10157,-17185,-15745,-7192,-102036,21236,32600,21306,-3181,21071,-11047,5040,-472403,-81574,5749,-12948,-13320,-20657,-16525,-7174,easy
294152,82796,11448,12309,14264,20467,13847,7335,110308,29084,4013,9551,10422,15753,6817,3015,-64364,12553,1922,-7539,-4082,-8548,5882,553,-97078,-13312,7139,-5319,6182,18514,6138,4014,712975,161896,13244,21132,9427,4176,9071,8394,difficult
164213,20334,12833,14406,7427,10344,3858,3029,320309,28069,10469,9977,13365,27276,11134,3163,-308127,-22545,-2664,-4040,-8962,-15613,-2626,1350,-309990,-21621,7040,24373,-8168,-19210,-9494,-828,149829,20960,2717,-7047,-683,-15972,-9707,-924,easy
89257,19433,10619,12300,7391,21527,10538,9339,290747,69778,10971,12315,16352,32024,13779,9723,-288421,-51822,-9331,-2932,-13146,1698,-6307,6758,-34411,-32906,-7328,-9774,-9545,-19519,-9456,-6829,-281637,-66308,15602,12662,-4192,-13670,6041,-1080,difficult
80589,34311,15773,8384,10746,22943,17107,6555,7845,9251,20651,8672,17042,20361,12173,5831,-4932,6398,-15371,-3190,-3212,8782,16353,2431,5287,-1876,-8859,-2709,-4982,-154,4618,2169,217877,70658,9595,5034,-10695,-881,-6169,-2428,easy
34435,21499,2261,4196,2380,4155,1940,1219,576735,311160,88851,30107,37037,16152,29774,30267,-508166,-259751,-84469,-24280,-34126,-12085,-27140,-28988,-569532,-304773,-88035,-24140,-34693,-10144,-28208,-29084,-549202,-304458,-87265,-29313,-35153,-13763,-28154,-29072,difficult
85948,19725,10205,7520,21000,20148,13702,9633,235322,56861,43111,16065,21022,27906,9609,11557,-221607,-49652,-31108,-3608,11918,-927,6382,-3316,-18034,-13976,-37903,-12682,-14247,-22218,-3727,-9681,-208482,-47779,-29708,-9345,2264,-129,9624,7225,easy
562493,26872,12410,7594,12354,29289,10997,6509,224668,20835,4296,4685,2454,5996,4502,3446,-214888,-11522,10406,-562,5625,40192,18684,5694,1432320,45554,11325,5733,19380,23132,3319,3552,-203958,-15922,2612,3555,4696,6555,-2518,-58,difficult
100821,71258,11754,12613,8542,11031,3999,2077,37710,28425,15950,10693,8349,12181,8594,5771,-22060,-16845,-4225,-6138,-3870,-9100,-6494,-4766,-27043,-9847,-1802,-29,4122,-1398,-3419,-2842,238437,155192,-6561,11926,328,7049,-3873,-3475,easy
135576,30537,3439,4308,3625,4220,2420,1846,621568,40610,8168,9101,20538,24394,15428,9724,-393179,9857,-2364,-8630,-18086,-17292,-14058,-8466,-463921,-21423,-5699,-1496,-16053,-21067,-13988,-7495,-600875,-18653,-6125,-4254,-16600,-22162,-10979,-7674,difficult
64299,66338,5144,5992,7701,12156,9682,5863,604202,84604,115713,119790,38512,62603,42938,16516,-511402,-29200,-108898,-115016,-35142,-55875,-40158,-14069,-594811,-72686,-114543,-119151,-30235,-41853,-30414,-12261,-513497,47088,-108267,-107227,-27057,-53614,-29196,-5630,easy
553291,180671,14072,18772,23486,20413,13987,8657,294686,53506,9922,5563,7439,15649,10239,8049,-225857,32012,13576,18744,21717,8428,5378,3364,1276966,392295,5397,14894,22332,7090,9724,-1248,-275293,-42811,-6523,5988,4091,-1227,-3857,-292,difficult
66328,26199,8759,13952,11030,13517,10015,6409,529291,22208,5630,13178,7580,11267,6224,6693,-504895,31087,1742,13693,2797,9203,367,738,-524230,-5148,-2208,-705,6332,836,689,12,-359764,-13967,9854,-10666,1222,-3290,10317,-1603,easy
424140,78404,7452,8108,13555,19080,10403,11796,72853,17865,15173,19471,19127,15216,7941,5919,-60632,-12155,-8813,-12402,-710,3552,1919,1342,105712,5813,-3131,-8824,-13215,-10038,-2587,-2811,1008782,187958,-11218,-12863,-2792,18077,8055,19100,difficult
16989,22009,11147,5004,7613,16349,8882,7519,80665,55048,8376,10534,11922,14430,7637,6259,-54454,-29115,1033,-6699,-2452,-1467,119,3706,-76121,-44652,1892,-4978,-3680,11757,2566,1640,-60453,-25350,5389,-4912,-6795,-4533,1049,-1565,easy
67754,19033,13317,8163,15192,25615,10661,7019,173001,28216,9821,11942,8682,16241,20961,9819,-125994,-17001,6117,-9204,16055,20617,-11239,2472,-168633,4238,-104,843,9771,15825,-3663,-3169,-21115,-14787,4475,-2976,-6297,-8321,-15997,-7703,difficult
148874,65854,16473,19099,19160,35279,14134,7551,81727,44051,18010,5996,13017,14860,13331,10079,-59545,-15951,-10208,3394,10296,19777,-2651,-5694,309852,84478,17195,8068,-6589,20283,567,490,-48866,-3119,-11597,27848,14721,21198,4492,-2380,easy
8287,14893,3380,3563,12290,11858,9015,4449,104040,11626,4200,5946,3813,3987,1973,2129,-99804,-7377,-2127,-4702,445,1856,2342,1623,-92859,14415,2249,240,11930,14519,10929,1743,-94597,2764,-2582,-2686,13057,7237,7854,3595,difficult
404475,57969,26319,5403,13444,33738,31039,15547,53933,20006,8545,7943,9412,14056,12091,9039,1103759,118149,30250,-918,17038,32029,42105,16271,-39125,-4779,26771,-2363,441,30414,17350,7402,-13007,520,-3700,-4338,-5383,-3396,-2610,-4148,easy
7259,7941,5030,9416,21902,33273,15695,7869,47105,17474,8523,4877,14690,25257,11803,6318,-43207,-12043,-4889,-2449,-7645,23566,19246,8429,-35409,-10494,1812,2362,6346,3495,-3152,-2413,-40922,-6061,-7403,13705,22934,-3014,-4418,-1362,difficult
86631,11111,1716,3218,3225,5321,2166,2192,417380,189250,23891,24463,27266,45785,22639,6269,-402743,-183444,-20170,-20761,-21629,-38272,-18730,-3268,-255536,-167831,-23808,-21424,-25162,-39185,-21593,-4424,-333967,-183141,-22548,-21550,-25333,-43934,-21096,-4539,easy
133237,64671,16238,7038,13434,17248,4517,1918,686696,191794,33409,13150,34542,27762,14027,7965,-661815,-168285,-2795,-2079,-3518,7487,-6130,-5395,-432948,-51760,-22826,-7996,-31438,-19508,-10623,-6172,-565613,-161323,-25892,-8260,-28369,-19521,-11778,-6573,difficult
701064,119700,20961,13705,19503,7435,8400,6837,364180,28849,10644,13169,14574,43056,27904,9609,1584607,170248,6673,11569,13394,-29686,-14191,5943,-250916,111439,32539,-5203,13292,-37300,-17283,-6733,-323038,-9133,-8261,-4757,-11900,-39877,-27037,-7526,easy
1450,10962,10415,8625,24672,24446,11083,8788,124045,32748,5535,9858,10927,8813,5021,3341,-123366,-27458,10686,-2616,29501,-247,11346,9502,-123522,-15419,2528,-786,12073,19089,1894,4791,-120896,-22482,1427,-296,-340,28057,4946,2049,difficult
567683,89202,21282,25679,10919,20037,19139,10623,116142,11364,9052,4579,6437,10183,4247,4142,929871,209426,27555,47950,470,28756,32421,14353,93969,-4047,3369,-1985,3161,-4440,-1463,-556,330783,28136,5766,17334,9814,5245,13719,5647,easy
81334,35500,25247,19716,14146,12729,9107,7294,1080362,222680,39734,37093,17168,39084,24209,14203,-966763,-137479,27663,-26309,-2408,-20377,-11406,-9853,-1075284,-213512,-36724,-8356,7818,-23379,-11433,586,-955038,-210548,-34401,-17465,-14475,-35308,-22467,-11461,difficult
232763,21177,10816,6157,3742,3850,3116,1873,466669,25137,15964,8951,8962,23830,8000,8387,-374809,-20881,-12380,-7608,-7659,-22893,-6666,-7530,116285,23689,-4841,-1788,-2748,-18340,-3981,-5725,-443193,-14687,1776,1015,-5253,-18708,-4004,-6288,easy
43344,20544,8082,13292,11166,23373,14375,6340,196078,54401,18176,41595,33409,21220,11012,6950,-167028,-46639,-11481,-20648,-10498,14243,17950,3174,-190490,-45892,-10444,-27844,-24068,7840,223,710,-100683,-9039,-8356,-36418,-32162,-15625,-8084,-5714,difficult
8550,12818,4740,14014,16021,33297,18105,9049,114844,65230,11185,4953,12842,13070,5933,10468,-109595,-51867,-3892,12628,-922,18944,20374,-3292,-105631,-52665,-9072,4221,-1157,24636,9580,1075,-103655,-52705,-6372,10335,11615,17102,6563,-2039,easy
10331,8296,8685,14583,18938,33494,17726,9824,512202,35113,31263,18427,7668,12803,15722,7254,-501938,-29945,-26954,-3654,18539,27376,8708,5394,-506840,-24032,-22155,-10075,6383,18205,1495,381,-496836,-26473,-18626,2198,8889,16492,-4192,1934,difficult
81272,34679,4054,7166,8931,12256,4825,1851,337830,68321,14975,8344,4407,3348,3628,2148,-314731,-46478,-11432,-1022,655,52,-939,-583,-245525,-11888,-11353,753,4451,25136,3356,532,-209419,-42559,-9978,-3265,8465,1536,1173,-840,easy
154786,11742,7582,11283,10722,13540,7806,4493,98192,12329,12618,2621,5304,7625,4261,4742,89083,-340,-7039,16699,5900,12000,8928,-737,-33873,-1142,-3791,769,4513,7721,2401,1813,114572,-280,-4277,8519,5841,-1976,-693,-1824,difficult
932917,285407,27898,32400,36500,36004,19853,11493,753509,290832,86323,119058,69554,87868,131209,34451,-482850,-206165,-80113,-115709,-33987,-76663,-127269,-30831,429312,-118208,-63373,-86081,-43657,-28404,-103625,-25581,591763,308097,-31790,-58183,-21518,-50525,-103175,-12463,easy
15929,12360,4626,18230,23547,26743,13317,10802,429219,126302,26357,29909,31888,24387,41112,11344,-392084,-97572,-18083,-12708,10759,1861,-24988,8961,-425451,-124636,-22775,-21170,-18225,5089,-32025,-3765,-422336,-119617,-24336,-1158,-17558,117,-26373,-6821,difficult
776813,127498,35838,25270,15725,19588,17587,5339,255867,43749,5513,19028,8972,12742,5522,4089,79882,-6331,16891,5907,11316,25264,14196,4817,-185662,-38811,-5043,-17889,-8774,-11799,-4712,-3342,1668619,296388,79126,30708,17718,7073,26711,2274,easy
1026296,191856,22160,24486,31839,34824,21540,20534,383196,77530,30755,31757,6869,19573,12634,14571,770847,356093,-5251,19631,45789,46338,29303,30917,393941,-35489,-11829,-26028,7202,1953,-5441,-12092,764511,22375,-8704,-15417,21919,-2537,2857,-937,difficult
126157,23707,10095,18612,17722,18479,12323,6981,395303,48724,27221,51502,8579,13366,10194,6031,-388586,-26429,-22503,-21484,3082,-6508,-1003,786,-76404,-33616,-25592,-43496,12270,11405,8401,1800,-342449,-15006,-3283,-33689,12076,10442,-1012,265,easy
35060,24377,15133,31499,17076,16184,10465,7370,1223754,112930,31771,54481,19140,31704,34985,12702,-1189078,-95298,-16918,-31098,-8804,-21750,-25807,-4454,-1184194,-95940,-20070,-25987,10121,-4215,-20366,-6411,-1192810,-74421,-12926,-11861,-7508,-20594,-27386,-5131,difficult
