delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,state
109708,61634,14761,12849,12782,25436,35302,13272,4224,2593,6367,12103,-20915,-2449,11664,13978,-1346,17677,14464,36034,5476,9809,19289,10991,-22548,39946,9558,6771,15017,16400,61313,14128,-752,4205,-5512,-7404,339714,154151,26737,16515,4629,29000,easy
268759,55575,32771,32250,13888,13892,31750,12780,8839,5194,5105,12431,-21341,-1513,-4270,30728,5851,-5194,-17054,23393,7314,10702,-144,1142,-19887,28773,-581,-32,27587,-1498,-27643,-7313,-1430,10120,2216,-4979,1270972,170636,118625,83761,8404,17832,difficult
14090,19390,5145,8125,5469,4852,839298,22509,8432,12144,8176,10357,-836265,15903,-8016,2896,-4161,-6874,-810996,-6260,-6706,-7454,-1322,-7717,-837842,-7453,1008,-2919,467,-6310,-827578,-5648,4414,-4564,-4544,-1859,-813359,-12137,-7133,-8055,-3977,-4765,easy
460638,64508,15600,13691,12267,25415,312029,27065,14688,5297,4006,4567,-294506,13400,-11658,3449,2754,17522,934494,129796,23861,22075,26486,47485,109110,23367,2333,2021,894,3410,2462,22366,-3908,13553,710,22147,-8517,-1714,-6066,873,10462,13676,difficult
127685,31965,19732,8289,13335,16060,1884724,225493,63532,46521,31605,44109,-1408885,-138534,11709,-16687,3952,-11315,-1843174,-217569,-59699,-45320,-30813,-42243,-1877446,-198328,-56293,-43462,-9980,-7558,-1854554,-215250,-62854,-45714,-29463,-41822,-1801138,-197959,-51864,-39977,-25048,-37306,easy
107507,32643,10001,16668,6621,18996,8214,12187,12797,15466,10539,16093,11956,10595,-10859,-2972,5234,25732,1578,3092,-1532,8532,-2502,120,165011,70494,11259,-13846,-10185,-10920,316341,13686,-6081,-210,-2475,-1297,1580,4415,-6767,14504,-9663,880,difficult
67391,17575,1912,24384,5762,5964,30996,55327,22215,7774,9762,9674,-22955,-18221,-18957,30794,-3316,-3338,-26560,-48405,-20864,5661,-5181,-3009,-12537,-39854,-20305,21463,-5997,-7011,-24597,-45507,-21170,29548,-6757,-2146,268624,-36773,-20217,-4416,1253,-3047,easy
1132619,151050,34450,38304,23719,27344,479365,44496,6737,10435,5301,19962,1215114,117123,114023,50396,54894,-656,-86481,-11410,3740,33255,7237,18183,1221949,20226,3563,49784,6070,-745,124452,157356,9359,-7258,8572,7655,791234,249475,7880,13166,15317,12473,difficult
587041,257156,48361,10682,12917,16584,1205939,204814,13566,19037,10350,15241,-1056181,-193651,-5444,-12750,-4012,-9373,-361885,-1123,126880,3356,7741,6403,638342,817078,56491,-6158,19694,24348,-1175881,-189428,7088,-12771,-1875,-3442,-1138886,-171166,-11041,-13454,-8713,-11222,easy
133185,28516,13180,11360,6223,12729,20076,25396,3197,4546,26500,16400,14230,3845,-594,9750,-22431,3415,58378,-17099,-285,2134,-16295,-11230,-7098,-9847,693,5899,-20424,-9094,118048,38633,9941,7001,-22342,-6064,381986,70,40158,9285,-19891,4619,difficult
80663,37582,5776,14322,12066,19721,126893,98415,14306,12019,22306,17382,-65232,-94517,-9092,-5573,-20801,-11944,198010,46727,-11848,30731,4407,331,-119681,-93206,-13784,-9624,-14615,-13998,-124062,-93742,-5558,2711,-13940,12591,-120187,-69426,-2368,-6732,-6249,24713,easy
31248,30587,9783,10874,16144,13339,95419,23392,11451,8785,14683,14730,-75017,-12835,-5767,-6492,-7426,187,-38225,-12527,-11292,-5381,-11949,-8802,-83982,7000,7794,747,30020,3237,-89545,2525,474,-2186,-6121,-2554,-34088,51813,453,23755,2779,978,difficult
125930,12415,13412,9415,5582,27594,49642,10566,13231,1882,4554,12843,-37225,785,2210,13054,5243,13569,-29216,-3069,522,1716,2377,41527,-44021,12597,6800,4364,-1763,11936,-17966,-2483,750,16453,1003,15771,509867,1415,-9375,2080,-1719,-9047,easy
27927,17282,5632,9973,9475,8588,379743,77291,7171,15305,5896,8625,-291583,-49070,-802,-12211,-2607,-1784,-348757,-51276,-2864,8593,-1569,5617,-372704,-64755,1477,-1991,3077,2344,-376242,-70717,-363,-6635,12598,-5757,-369793,-64225,-5145,-14418,6396,-604,difficult
75741,18408,10271,17616,10461,6756,7899,7789,1820,36631,5502,7453,-4628,4927,4212,-33391,3904,-2212,25691,19011,36441,-7039,18740,924,-6093,-3852,435,-30466,6425,-2933,-5944,1123,-561,-16476,-3543,-3202,330185,31884,1727,-7702,-733,3937,easy
165022,86569,15566,123183,23956,8238,445738,13060,4124,15094,9679,35647,-346633,14747,5880,7597,-2657,-33067,-129325,340093,7681,65561,27128,-21591,-429466,-7253,21571,228928,20127,-28992,-119527,14141,10328,29782,26538,-23622,-378628,5817,11752,208576,251,-29775,difficult
19187,14810,6606,15209,7908,9708,11083,20317,6634,33488,8620,7450,-7702,-7321,8575,-14341,3329,7028,581,-11469,-4638,-25192,-6468,-3215,43468,-4541,-2749,-4063,5910,6189,-2855,-11228,-3629,-30533,-5520,-2361,7030,7024,2303,-17264,-810,3649,easy
82210,35561,2671,6970,13520,7330,267670,81597,15074,26234,10858,8858,-187034,-56112,-14611,-22224,-6949,-6116,-74772,27238,-12458,-14891,34265,7668,-254237,-74002,-10327,-20986,-7826,-5673,-189914,-68451,-11442,-13881,1938,1949,-221343,-58851,-13178,-24340,-8116,-5470,difficult
37739,60184,23191,12222,11119,21643,58104,26707,12653,2293,3824,7208,-55392,-19028,-5549,10465,14276,17759,-13650,116008,76956,14818,9988,14580,-51010,-22199,-11400,706,-2388,2412,-41631,8278,-242,16402,2800,22358,59859,84325,-7074,7256,11799,15065,easy
61855,47666,5566,14258,12371,14465,345002,79440,20967,25961,24159,26222,-330658,-67696,-5906,-14702,6621,-8208,-326627,-68608,-18153,20282,-18354,-5523,-334409,-61997,-18944,-18257,-16547,-15734,-89954,116982,-13750,-20431,-7072,-4131,-334089,-77550,-20251,-25408,-23588,-25189,difficult
8922,15485,14397,27775,11384,7722,105135,23479,5317,3330,2796,4158,-93807,-14047,3211,-1018,-1621,1284,-99394,-16860,8309,1183,-362,4702,-102901,-12155,-1440,19666,3410,6265,-84912,15457,24636,27141,39646,2869,-100052,-12367,10686,75252,1867,2699,easy
9047,14796,9192,15996,8994,5589,7376,9618,12536,14260,10670,10422,-4115,7202,916,9360,-2426,-906,13029,7287,-6335,-4097,882,-5248,9476,16015,-2838,-708,-1539,-4771,-6951,-3415,-9287,-9349,-8274,-7477,-3084,-1198,826,13475,2976,-5763,difficult
106275,20055,9822,10593,5563,28606,33060,23671,8626,6767,4011,17849,-30503,-22936,-8140,-4299,-675,-13583,189199,-407,9701,-1461,11202,20545,131932,-14417,-3368,15030,-648,33638,-24804,159,2724,8702,1183,22660,100252,19519,5063,1160,-3303,-9473,easy
24098,34290,13406,200070,14722,9598,340262,26510,31863,122732,11199,16760,-315236,57828,-11688,-70523,5204,-9906,-303328,-10654,-26373,238112,6558,-7689,-293956,26853,-26702,203011,6569,3978,-332668,-14486,1542,91242,7680,-8265,-335632,-20640,-29062,-75150,-8398,-13928,difficult
69083,9210,6539,4440,6819,25408,10584,17228,9170,12793,6187,23219,-2083,4001,-3142,-7123,3501,-72,36444,-10352,7259,-9995,10156,23250,-6978,-13540,-6858,-10142,-4639,-5219,259698,-6191,-3076,-3924,-592,2589,5415,-14010,-7340,-10583,-5266,-9605,easy
131491,30239,5848,7910,11336,24428,431297,113198,10447,6270,9078,13354,-346846,-72910,1940,14474,14843,13628,-327928,-91286,-5724,-2621,-3554,-4896,-171682,-71290,-4908,-32,10054,46618,-226171,-70477,-6734,-2203,-2896,-1005,-426405,-108833,-7569,-1417,-7159,1023,difficult
327907,60534,13298,9533,10092,21776,1132281,63954,63607,15867,41159,43996,-1124794,-55391,-49694,-513,-31653,4877,-973290,54221,-39667,-4434,-35348,-19482,-1011769,-55929,-56188,-11213,-38734,-35279,-859905,-60065,-58409,-11446,-38954,-38549,-52114,100065,-47586,-4065,-10648,-22667,easy
7250,11983,11323,8076,7622,4956,153824,96941,9777,17752,13698,11724,-152722,-93143,21085,-10342,3122,-6304,-145500,-74769,-2945,-12194,-11197,-4045,-140534,-85885,-3922,-12895,-6218,-8140,-147151,-84811,-8876,-15588,-8176,-7090,-146962,-86182,2390,2640,-7913,-8263,difficult
134884,16725,5046,6472,4993,12694,152074,40981,8790,6332,13015,38211,407117,18259,7822,2440,-4494,-22354,-79087,-31764,-8248,-4208,-11800,-34018,-143759,-38514,-4103,5104,-4148,-24505,-151515,-37265,-6771,-140,-8523,-13192,-118706,-31995,-7418,-2498,-11144,-33516,easy
13858,16114,39817,156983,7525,14561,78887,32938,23671,81907,7564,7337,-72314,-10075,7407,2876,-6513,-1507,-74050,-27646,36275,-8949,-4775,7980,-60734,-22358,10855,92360,13739,11086,-55474,3172,17813,-2274,-1300,16815,-62574,-27213,8382,291368,-1348,1745,difficult
8827,14198,8874,26664,6128,9264,335014,141701,56671,27453,16465,16173,-328759,-120919,-38008,-10629,-6164,-9239,-317426,-116341,-52586,-4950,-12936,-1073,-329212,-132623,-43005,-20616,-8365,-10599,-321367,-134470,-55260,-5754,-11811,-5759,-334169,-133164,-50128,38006,-12409,-7877,easy
107029,32606,37607,189373,16991,16058,274498,18720,37667,128574,9750,8114,-262348,30188,66133,-40603,17234,6956,-269538,-12129,-33749,-88442,-1150,-7410,-258348,-8467,-31247,-79269,-5891,15447,-230485,8188,16117,235162,7771,8493,183374,51649,-17556,277148,18242,16235,difficult
202541,82559,61988,137671,16769,10592,403822,76503,70897,153068,24953,11499,58688,-64862,42697,11598,-17309,270,-372167,-19201,-40057,-46046,2099,-5533,-377243,-34591,-60649,-7710,-9302,-1340,-369569,-6614,-16007,81777,-10948,749,53887,155548,29472,-116605,-5460,1319,easy
152213,26153,11756,235640,9804,11723,29801,32527,41063,130890,12220,8052,-26867,-15900,-29973,-63914,-6852,-3115,-26523,-19015,-26828,258811,-6258,-1144,190901,16645,-25529,163339,8880,13268,-9804,-3845,-36329,84177,-6072,9907,484353,-9756,-27878,81335,-1779,-559,difficult
252208,59413,10552,9872,7194,12180,16000,13834,7119,11602,21205,25611,-10553,40379,3517,11264,-4736,-14089,79888,44913,-5768,-7606,-16742,-21717,-10234,98081,17675,-5853,-13708,-1168,74163,172,-6328,-10215,-20219,-20997,1047774,44352,8070,3758,-14648,-9184,easy
504270,54585,6206,167169,8963,21465,71455,16522,18725,50759,7158,4276,1044518,103654,-16725,298241,6709,18966,40164,20897,-16225,-36577,-5653,-1139,1075498,42991,-5067,-4823,-3048,-1271,18012,20272,-16111,37059,-4837,-1580,-14116,2500,-8469,288148,15855,70971,difficult
27667,26773,10877,7619,15591,10780,37154,24943,6720,7427,7233,15799,-25765,2426,-4501,-2161,-4982,11073,43734,-20614,-5749,-3554,-5403,-13580,-18734,14959,20666,9491,38574,-8976,-26106,8367,-2422,-1180,-5530,-4091,-20564,4010,12789,-1637,19129,-9521,easy
17650,19583,3555,11562,5811,6296,44307,13775,8322,4488,4926,8256,-30717,-3818,-4688,6735,4134,-2956,-32720,38398,-2541,15918,6198,-1613,-14433,-1880,-2805,5629,-2866,-2334,-25524,-2869,-6990,3440,-565,196,-29891,-791,-6813,3650,-2475,-3095,difficult
444106,43460,26337,44930,7695,16624,312329,75997,30911,10708,9993,11137,-165060,-65251,-27334,-7976,-8762,-7395,-308718,-54197,-16720,7959,-8719,-7034,-203667,-46151,13161,345,5032,-6044,1411263,67674,32287,163093,5213,53104,-74932,-64760,-24265,7687,-4255,-5194,easy
62996,41216,18537,164310,11492,10373,314073,85209,27420,123185,12919,10146,-301745,-66189,-14026,-69572,-9030,-8748,-303495,-49921,32725,-2465,15557,10472,-310925,-83510,-23654,-51181,-10737,-7610,-296838,-56036,-17274,165499,-50,-848,-42382,35691,-22186,163345,-2876,7868,difficult
25136,11909,7128,11649,4228,8237,28516,23314,4207,9815,14533,6074,-23366,-18662,5897,-7113,-12064,1797,-22622,-16851,5707,23982,-10058,2247,-10375,4541,1373,1745,-8460,85,63819,-13581,3063,-5300,-12879,-4335,-24355,-12470,-1437,-4146,-8066,11022,easy
143419,88117,17928,122503,24801,27830,386436,31961,19571,122035,7204,8730,-354573,-1635,6357,10472,4199,1103,-278139,-18681,-13360,-67534,-3761,-5021,-310769,-18234,-4557,-52617,5133,-6676,-382441,-15833,-12537,-96662,-1828,-5730,110838,335162,15883,208681,84242,111826,difficult
33762,11553,3607,6697,5038,19060,11865,21348,9911,14546,14184,27556,71976,7691,-8017,-9993,-12533,-18740,-6865,-15127,-2472,-4425,-3429,6955,13340,-17472,-8170,-5759,-8859,4912,-8524,-14415,-6611,-6214,-7879,-12400,39559,-9652,-6252,-12854,-13030,-23205,easy
38536,47670,15202,15907,7673,7925,30294,78968,3767,27769,23280,14102,-22084,-68251,24793,14127,-20867,-2577,111517,74711,785,-4126,-13208,-8447,-24889,-70072,13050,-21773,-19794,-7881,1076,-21116,14587,-23458,-7134,-6375,-24412,-71762,3962,-24082,-17031,-5604,difficult
212469,39070,9815,14808,21650,6822,45301,49229,17373,4893,13817,9043,611754,66174,-4013,34666,80107,1109,-38206,-33067,-3930,5664,-10397,-98,23489,1805,649,11953,-11787,-2811,215040,-46033,-15066,308,-8138,-4639,23764,-39674,-15429,-3014,-10621,-4666,easy
28577,25661,7150,21569,6934,7806,22541,14508,8817,11035,3630,6550,-7298,19519,-6855,26138,3803,3941,-16798,-885,3841,5810,5807,8064,-16277,12669,-5141,16330,271,-1080,68141,22547,1041,10376,4394,-2395,2410,1914,-1222,-5983,2245,-2249,difficult
21921,12067,6296,18256,7105,12086,13200,9701,699,3793,3362,10878,-9474,-1845,1442,-1945,2407,10208,-11346,211,1291,8984,-71,6062,68409,7795,3955,587,-888,-7662,-7835,7165,14634,24803,7021,417,3849,-1497,6664,39886,10246,-2984,easy
15227,32081,5693,23776,5352,6455,17867,18927,9036,10974,7665,9441,-8252,19242,5335,-5115,-1916,-2693,-5922,-10590,-6791,6309,-3370,-1704,-15068,-9576,-3116,44448,1783,-1963,31700,9080,-5942,6780,-2744,-3126,-15659,57615,-6203,11588,-5317,-5442,difficult
205987,33347,5270,10857,7226,14689,142230,10537,10346,8810,4985,9221,351749,11428,-5811,-2859,-1227,2825,-134087,-242,-7958,-4401,3947,16857,268122,100235,2671,17852,11061,-572,-75205,4127,-6368,-3485,725,15055,-91796,-1497,-7916,3128,-3301,-6823,easy
28156,37012,9833,12335,7853,8378,43218,20675,19107,7920,23582,14425,-28990,-4547,-16820,-4851,-14580,-7363,-28247,24086,-7347,-2136,-15961,2217,-5578,8427,6820,23603,-13803,-4961,22353,66677,-12948,6758,-12563,-9532,-34846,-12960,-16075,-1297,-21738,-10596,difficult
105079,52022,13313,9460,6372,5010,105681,53812,3246,12221,14109,10107,69981,-1303,12707,-4964,-10838,-7699,-78785,-45860,2625,-11540,-9520,-6825,89701,68443,23541,9781,-1353,4491,-39042,1176,6867,-4826,-6768,-6285,-44864,-31408,4594,-2258,-10206,-9168,easy
253975,40965,31156,149655,20138,10950,74206,20534,39179,73855,20328,6937,554264,26208,20271,-13169,-2039,8336,-66641,2259,-18224,277723,1446,2309,77595,41835,-33549,-47167,-18214,-3614,-66729,16294,20213,1301,26706,15219,400356,15559,-28825,160313,-8847,-2187,difficult
177127,90728,4875,11558,10584,10666,188638,40706,43034,10295,13579,29338,-132532,-4721,-38236,-6675,-9181,-22967,335139,197655,-29778,31668,15564,-16816,-161193,9843,-38940,-2379,192,-12536,-98650,-26226,-41361,-9327,-11678,-21744,-320,73558,-42479,-6974,-9871,-19299,easy
19322,17301,13765,11768,7883,7364,18045,41106,9195,5134,4140,4697,44378,-26536,-7530,-2721,-3091,-3045,-14529,-18068,3070,11797,17614,9463,-9376,-21956,-4560,11477,-1715,758,-8402,-29260,27433,6285,7894,6018,-5687,-23207,4435,6333,-1987,142,difficult
83165,13920,12116,99956,6005,7785,95009,44585,47516,188917,12116,9115,-86111,-27153,-34508,17420,-3216,2332,16987,-37584,-40232,-172977,-10972,-5821,148394,-41622,-44243,-180093,-11020,-8375,-52332,-23550,-15821,-30679,-292,-259,-86160,-23414,-42197,-78475,-5055,5471,easy
13255,36590,34630,184876,11723,20919,114916,53043,118718,45029,18572,8404,-108425,-43726,-81036,128811,5277,-3342,-90817,-44229,-96589,287044,-10833,8490,-103133,63897,-98513,9390,-13426,5636,-98610,-32331,-72480,100841,209,16801,-107322,-25875,-71824,173148,-15474,34989,difficult
32128,29885,10991,8367,7025,9831,53033,22877,3455,9099,10617,8189,-37575,-16362,14487,-205,-3611,954,46227,44567,839,-1518,-610,4822,-50000,-20247,-347,-6968,-7734,-5620,-36814,-19206,21429,1211,-4487,4558,-26362,46287,1270,3820,-1516,3495,easy
28139,44653,15093,9305,16938,12894,27960,22045,6312,3588,3444,6602,32479,8061,15977,1481,1124,9255,-20490,-5776,36089,5240,15028,3086,-14649,-11391,-2543,10662,46116,15919,-23037,-8391,-3032,-1268,1437,-1930,26594,130538,-2584,12469,3764,5128,difficult
19001,13100,4199,7300,8098,15184,219549,32848,23214,11361,4070,16002,-211445,776,-21668,-7934,5078,-2673,-212350,-26126,-13245,-9329,1549,-2218,-156163,-25090,-20462,-8697,-1564,-11465,-209554,-23093,-18921,-5338,10528,15371,-213227,-25209,-20777,10993,4547,-3104,easy
183729,102872,31422,67189,18695,9445,184955,35948,14549,54688,5187,7783,-182820,-12888,-12117,-32684,2750,-3786,-160075,-1296,9405,48371,12530,760,-118094,-7482,5459,-3196,-3392,-4155,153639,59645,19344,84003,5631,1253,301218,296641,62274,-33987,50023,14239,difficult
290071,59251,11991,288720,9919,11732,704229,60968,40190,210873,16010,12460,-685087,-44459,-25586,88258,-3399,1096,-680570,-9378,-24611,168890,-9462,-3663,-101773,81112,-17914,229329,478,4662,81041,14362,-37674,104993,-5179,4965,-684399,-50223,-35210,-202237,-12892,-10699,easy
52567,23883,11993,12930,23004,9171,43748,6548,4995,4187,3357,5278,31893,11405,13327,3124,772,9744,-22406,16261,655,5744,-641,5877,-41302,4756,-2781,599,1542,2852,-6131,9566,10297,15997,418,-626,82040,44687,13493,18252,96146,1619,difficult
342288,37535,7764,6839,3854,5054,13180,16830,3662,6009,7884,8642,-1499,18821,-1079,-4467,-6165,226,62972,-450,480,-4406,-4486,-7174,-8815,-12003,-1997,-896,-4586,-7241,9211,21897,2786,197,-6028,-2173,1583670,75262,20321,13720,1114,-1579,easy
100191,23290,23705,154634,22070,22671,131743,48244,46304,82123,16348,9703,-119314,-28809,4923,36892,2558,647,21065,-29337,-39559,-34500,-13046,-1341,-121286,-37943,-42975,288247,-9616,5282,-108162,-36297,-33369,48837,9816,37047,169938,7617,-2014,23078,38897,23207,difficult
131951,34734,26299,135285,9954,15151,68722,28054,13341,62564,5650,4021,-53671,8036,44428,186497,-1840,10864,-55566,-10039,-9698,80275,15273,6627,-56002,6264,12346,173452,6417,7211,464659,8440,6035,-38674,3171,7830,16723,20699,11681,-37944,-1500,23118,easy
243173,41165,12646,9618,9769,8695,52669,60048,6872,8003,6786,10615,1002785,47334,26012,15608,5311,4587,-8119,-47266,-4465,-5022,-1736,-8338,48520,-24298,-1163,-6853,-2233,-8934,-43782,-53882,-616,-3217,5357,-4422,-46884,-16305,9104,7559,8215,7508,difficult
432295,191444,50878,21186,23751,25892,498263,41362,16174,15831,9154,9363,121468,52683,28879,22608,22829,22422,-60078,7997,14651,-2395,-1721,6622,-59945,109061,4715,948,8318,18560,-341406,-24132,23511,1566,15925,23195,10120,604799,101763,4046,27636,11845,easy
120419,49865,9968,4478,4629,2408,80614,60688,3593,6544,4952,4246,-68127,-40342,2138,-2761,1673,-2974,-7630,-42078,12741,4835,-2361,-2228,36940,-39387,536,-5612,-3278,-2526,-73611,-53959,5737,-2939,-3438,-2056,311453,121651,10725,-3854,5788,594,difficult
334434,145877,55729,153126,20738,39756,23310,33958,16811,149519,29138,13522,-590,-4264,13456,-94772,-23924,7900,-6342,-22185,-3357,3773,-25173,-2937,515842,62898,72745,104896,-3251,7560,-1355,-7418,-7652,27524,-18383,1640,1048065,530562,119399,-23388,28730,117006,easy
31417,38027,20772,5924,9736,7116,40067,66389,5454,8805,17894,7460,-34860,3285,40719,-2971,-5891,-1728,54600,-34832,13090,-7423,-7754,-2851,8989,-6797,14370,-6701,-11049,5926,-37964,-44965,7400,2038,-8015,129,-34013,-58502,1012,653,-8082,-3198,difficult
