delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,lowgamma_cc3,midgamma_cc0,midgamma_cc1,midgamma_cc2,midgamma_cc3,state
193762,17243,14572,7346,6989,9043,3866,6676,214966,63767,26551,423,12463,23164,4008,4434,245916,147651,28915,46931,72916,32656,18573,5177,-96964,22961,2567,2903,9026,23266,7579,-2652,-99508,1440,-12939,-6183,-5358,-7737,-3482,-6343,219235,59560,27192,6887,33289,13843,4517,2556,30950,-342880,-2544,318743,83884,-124690,-21521,58120,2364,-26348,-15506,40131,46508,-44028,-9086,13070,60453,-63890,-14384,38647,9492,-9390,-31003,21580,14565,-10994,-11061,7999,743,-7829,-3691,8899,difficult
48533,32365,11781,8547,3952,9708,9225,4771,-43705,-29418,-10653,-5518,-1546,5315,-8164,-3004,-19689,-26204,-4217,-7156,-732,-4273,-6563,-2604,-19689,-26204,-4217,-7156,-732,-4273,-6563,-2604,-12540,-1146,-7819,-3988,-837,-4821,-4288,-2468,50930,-20329,-9774,-6383,-1854,-8952,-8285,-4496,24016,0,7149,63470,3214,0,25058,-19183,6436,0,-3602,-1955,-1638,0,3168,-2395,814,0,-105,-1017,-9588,0,-548,-4131,1601,0,2275,-3997,400,0,136,-2028,easy
30947,16849,8482,15167,7748,19850,5187,3720,-23500,-9514,-2264,-9382,-3629,-10610,6751,453,31543,22078,-3655,-10937,-6185,-15898,-4419,-1752,938870,78799,13815,19097,17399,-7466,-2342,5781,385858,81322,1932,11325,7673,-12429,2292,1944,93266,-8971,-6008,-11667,-7234,-19099,-4919,-3474,55043,907327,-553012,-292592,31592,56721,2523,-90293,-1391,17470,-11883,-7940,-1555,30034,-7772,-22992,-2556,23584,-9726,-14907,-5288,8432,-4963,-6670,-11170,2077,4634,-7211,-2205,7533,-3837,-5418,difficult
415165,78654,22944,8008,23236,9833,13840,6907,-27688,-43971,1163,293,-20853,-5340,-9645,-4544,740155,61744,10942,6202,-7573,24320,-4921,1709,-397874,-62165,-17365,11583,-6623,882,-6291,-1283,-170023,-25780,-17271,-3790,-20933,490,-13125,-4439,-405719,-75716,-16510,-5899,-21011,-6500,-12110,-4831,767843,-1138029,227851,-235696,105715,-123909,36385,-49936,9779,-28307,94,761,5909,5381,-15373,-2109,13280,950,-14310,-78,29660,-23438,-392,-6990,4724,-1370,-6834,1015,6253,-2992,-3156,-392,easy
233638,131759,14833,12835,3071,10585,10834,3888,-115587,-108613,4744,-5218,11727,5176,-5316,1122,-211054,-69489,11031,5085,8597,3440,-5034,6257,567111,337523,82905,12137,24475,-3971,-1414,3258,-159627,-85241,21938,-3180,4949,-4658,-8181,278,-230140,-123385,-10675,-4991,4062,-4995,-5606,-1104,-95467,778165,-726738,-70513,39124,407012,-422764,-38144,6287,71874,-60967,-32613,10303,7052,-15317,-1811,-3130,15878,-19526,-887,-1736,-7411,-687,-337,282,3620,-6767,2575,5135,-2999,-2980,-1382,difficult
619203,143274,6448,4863,17905,13926,15783,7633,-523025,-121862,-3252,3252,-14618,-8272,-14019,-5395,-384601,-120334,-4495,5390,-11233,-8433,-14354,-6337,-587145,-118516,6692,-115,7820,-410,-10774,2931,-565510,-102871,235,20221,-8420,1054,-123,7440,-617370,-141346,5742,-1544,-7920,10068,-7997,4667,138424,-202544,21635,-51860,1528,1818,15645,-38475,-1243,11187,-6457,5507,2138,-5505,20336,-21765,3385,19053,-16240,500,-161,8023,1464,9014,-335,3580,10651,-7874,-942,9268,4509,-2773,easy
57602,18949,2819,2867,3481,2187,1748,601,-36269,-12745,356,783,-1511,1961,5,102,-26598,-14276,1956,-227,-754,1117,-778,168,-52083,1185,225,2660,6416,6200,4100,3856,-34428,52976,15808,7024,862,17584,2275,2719,-54134,-14165,-801,2198,68,3878,752,3055,9671,-25485,17655,-19706,-1531,15461,51791,-67141,1600,-1731,15583,-16609,-1010,2887,4364,-4826,757,7170,-5554,-794,-844,5083,11384,-13706,-783,4878,-1825,-1523,66,3688,-1137,336,difficult
45962,32155,9820,11506,8990,10295,5052,4139,30185,-14555,-4941,-4787,-4290,-6230,-2028,-3359,-30453,25249,-1159,13939,1968,4789,700,3825,33866,-24307,-1450,-2584,6356,-141,-1621,193,-21491,-31042,-7428,-11208,-8757,-9155,-4467,-3937,-37328,-22556,-1980,-1083,12336,8345,8311,1226,-60638,64319,-55357,-15837,39804,-49556,-6735,8486,3782,-291,-5978,5448,18726,-16523,-8624,10125,6258,4388,-15113,21093,11019,-4930,-9014,17500,2728,-2321,-2846,12778,7184,-3632,-4130,5163,easy
223489,40474,18387,12671,8935,11836,7211,5642,-15476,-32870,-13404,-8533,-6016,-10187,-5291,-2839,-130410,1086,-11063,12731,2682,3986,5066,1844,-199995,-27199,435,-5609,-879,3529,181,4068,1226,8523,-13671,-8308,-7017,-9417,-3375,-4439,-196906,-22141,-17871,-10031,-6539,-6919,-5006,-3564,-114934,-69585,201221,-198132,33956,-28285,35722,-30664,2341,11498,-14106,-4200,21264,-18340,-2699,-1723,8698,-3561,-6138,478,14173,-457,-12946,2498,10357,-4885,-3556,-1631,4683,2224,-8507,875,difficult
514965,23116,6119,7693,5074,15333,7755,3783,-394463,-6227,-3193,-1798,-1482,-9552,-3691,-471,-425266,61813,16447,5608,-914,-1452,5457,1091,-497592,17552,12084,-4556,1449,7226,-729,389,-503158,-21232,-2799,-4922,-2290,-13064,-6099,-1755,1170240,96531,174726,19326,5294,-3864,-999,590,-30803,-72326,-5566,1673398,68040,-44261,-38784,117763,19640,-4363,-14883,177525,7406,-10164,-366,24248,568,2363,-3739,7584,8100,8678,-20290,9200,9148,-6186,-5370,5100,1562,-702,-2144,2345,easy
26334,21414,13949,10663,5733,13872,4150,2870,15541,-9,-8530,-8401,-2225,-11313,-2921,-2474,-18973,-6470,-12872,-7573,-2262,-10613,2611,-445,-22590,-18808,-8140,-8698,-2778,-7864,-2109,-37,-19338,-15259,-13368,18735,3389,-7519,-866,194,44881,36107,-4550,-1931,-151,-3356,14851,-446,-34514,-3617,3252,64219,-6461,-12338,3549,51366,-4342,4732,-5228,8818,828,-1125,27433,-20666,-37,-516,6167,-3540,700,2749,345,4163,5532,-4720,1243,15717,2029,408,231,-640,difficult
75877,14323,4670,6990,6603,7769,3269,5485,310332,11031,-4255,-1707,-4789,-3386,-145,-2817,-36805,7863,3260,-703,-506,-2675,-1279,-1021,398008,29675,7118,4870,3034,-720,9887,1784,519271,442921,42418,22128,9189,5129,1630,603,42700,6437,772,-2280,-3544,-3857,-1912,-3675,-347137,434813,121263,-476571,-3168,21812,413246,-436484,7515,3858,35300,-41646,1004,5573,17258,-24408,4283,3540,6155,-12733,711,1955,5849,-8986,-1134,11166,-8257,-3542,1796,2805,-1181,-4278,easy
127880,13367,15792,14512,15549,9768,4962,4464,-68971,40085,-12096,-8324,-14317,-5987,-2572,-1896,-89871,-7348,-4527,-4541,5244,1254,-1303,2110,-95297,15960,-12232,-7666,-9306,-8117,-3794,-2116,578037,162516,548,39002,-5271,-4627,-1004,719,-113533,-11564,-12467,-11425,-13890,-8261,-4442,-3853,-20900,-5426,673334,-691570,-47433,23308,146556,-174080,7569,-7705,12780,-13015,3783,-3125,46668,-50427,19561,-14550,4035,-8619,7241,-9371,3490,-3634,1269,-2491,2790,-3438,4006,-4226,2835,-4572,difficult
118932,48513,9389,15624,9208,20879,9516,8833,-111612,-16431,5421,14547,-2066,4940,-2984,4036,-49075,-3955,-7804,-13403,-6304,-17385,-7285,-7797,-81284,-33836,2070,-11687,18,-2054,2665,-2290,-28344,-38149,-7648,-11767,-7329,-15543,-7954,-6441,241540,-26645,-7184,-13938,-4537,-15168,-6504,-7604,62537,-32209,52940,269884,12476,-29881,-4313,11504,-13225,9874,-9718,464,-27950,1716,-80,-2171,-4238,6322,-7347,2792,-22325,15331,-13489,375,-4301,9950,-10619,1450,-11833,5507,-4151,-1163,easy
585357,21776,15026,11883,8872,12232,3858,5648,-521618,30429,8565,-2774,-3873,10296,9544,-1987,-534749,-18706,-14501,-11192,-7829,-11053,-3376,-5122,-546637,29644,2580,-6494,10006,-92,1469,-2620,-451887,10456,-12584,-8348,-7020,-7441,-114,-4059,-562221,-1015,-4553,-3436,-5941,-10120,-1044,-2376,-13131,-11888,94750,-110334,-49135,48350,-19188,-11471,-23066,17081,-15164,8031,-8418,4698,-1854,4912,-3956,17835,-17026,1079,-21349,10961,-7349,-2679,-12920,4845,-1583,-930,-3135,2502,-1439,1683,difficult
35352,23320,3223,3648,7151,18233,23772,8108,268662,-2532,8775,4060,1284,-12446,-22113,-6212,43392,-3861,16506,3571,-3737,-4377,-15817,-4675,-10694,-4560,12462,6101,1790,-6734,-19557,7629,163584,-5949,15963,735,-1599,-11101,-21608,-5173,-23754,-16155,3230,-36,-5586,-11941,-21866,-7420,-225270,-54086,174278,-187338,-1329,-699,-1389,-10206,7731,-4044,3501,-12733,-489,2530,-5366,-771,-5021,5527,-3389,-3987,8069,-2357,-4367,-840,6296,-3740,-2051,-258,1537,12304,-12802,-2247,easy
708515,141276,9085,7482,8624,9021,3852,2225,156801,-81455,5205,-457,-3311,-6443,-3138,-1357,-174199,27699,23384,15355,10424,882,2028,3296,-694677,-119143,-7440,-6319,-6665,-8149,-3575,-2055,511582,-103329,-4722,802,-5343,-6695,-2544,-1842,1388552,-1534,79677,7830,15928,9307,3726,892,-331000,-520478,1206259,876970,109154,-146842,15814,101795,18179,-30824,2718,84399,15812,-21674,7121,7028,13735,-17089,1322,21271,7325,-9031,1454,16002,5166,-5603,1031,6270,4653,-5351,213,2734,difficult
511480,36002,3184,9764,6707,9171,10226,10032,-110649,-27362,226,-7221,-4659,-5580,-7781,-8288,-480456,17689,7771,144,1173,3425,3439,-4189,-264799,562271,186441,26616,18670,7887,-3894,-5567,-484462,-23611,6305,-1701,-4205,7699,-1277,-6545,-494519,-26249,6177,3072,17109,8020,-7484,-4949,-369807,215657,-219663,-10057,45051,544582,-585882,-2638,7545,178670,-180136,-128,7365,26472,-28317,4773,5832,17497,-22875,21314,9005,4462,-188,321,11220,-7333,2617,-6207,4099,-1378,-978,1596,easy
842577,43409,15901,15213,9550,10112,2877,3124,-826688,-31111,-12693,-6784,-1745,-2369,527,-960,-732493,-38146,-10982,-4742,-7912,-5568,-2037,-2510,-604334,34314,-10618,-6698,-7362,-7238,-2195,-2161,-538449,-20439,3617,-9156,-8259,-9601,-2438,-2456,-832602,-28887,-13490,-10983,-5636,-8169,-1779,-2173,94195,128159,65885,-294153,-7035,72460,-54753,-8448,1711,364,14235,-17107,2042,-1956,-2458,-1827,-6167,550,-897,2623,-3199,-1670,-2363,1432,-2564,-158,-243,659,-1550,349,-295,283,difficult
760640,96488,27451,20415,13220,19866,43570,14124,-755187,-87521,-20146,-10350,-9764,-4615,-10457,4513,-642663,-71922,-21605,-7309,-9492,-15284,-40720,-12688,-720646,-59748,-5433,2353,1574,1875,-36683,-11009,-682851,-45025,5043,-4908,-4780,-2906,-34908,-6020,-757977,-94593,-24410,-5408,-9674,-5263,-21077,-8154,112524,-77983,37795,-75126,15599,12174,14723,-49568,-1459,16172,10476,-29453,3041,9662,-7261,-500,272,11066,-6354,-4894,-10669,17159,-4781,-2357,-30263,4037,1775,13831,-17201,1679,4989,-2134,easy
698352,70792,20466,13902,25227,15362,6866,1938,-642547,-54028,-19825,-12607,-23145,-13674,-6056,-1370,927045,-48986,-4072,-10567,-23918,-8152,-3276,-14,731044,164195,23237,20317,-1838,9600,-1151,-226,-106951,-8116,5289,4262,-9797,-6063,-551,3573,-552969,-42160,-15210,-9275,-17777,-10119,-3955,555,1569592,-196001,-837995,-446018,5042,213181,-172311,-34044,15753,27309,-17948,-20499,2040,30884,-16055,-13537,-773,22080,-7959,-7980,5522,17752,-15663,-4056,2780,2125,600,-3404,1356,-212,3799,-3018,difficult
86432,9943,13481,12036,16834,7896,11103,4186,-80351,-3441,-11589,-8934,-13249,-4153,-7489,-2408,-74606,33604,-4814,1446,22635,122,-3657,2293,-65505,11194,8376,-7269,-6898,3975,-3542,1445,159349,13485,-11800,-7899,-16475,-5523,-9340,-2987,-67983,45439,-8267,-4997,-8633,15729,5048,-347,5745,9101,224854,-227332,37045,-22410,2291,31954,6775,13190,-20176,3533,10380,-8715,-630,2902,35884,-29533,-9577,7842,4275,3853,-9498,21252,3832,115,-5798,14388,4701,-848,-4432,2640,easy
20812,8936,1718,3893,4300,6621,5551,5091,44964,14248,5043,372,-503,-2925,3878,-2764,562731,74397,10103,2033,22299,8303,3912,181,30680,59135,13486,-447,-2490,-3448,-3911,-3082,-7163,290,5368,-79,-169,-888,-3011,-1968,-19302,-1045,-217,2600,5563,1400,3382,2016,517767,-532051,-37843,-12139,60149,-15262,-58845,-1335,5060,3383,-8118,-5585,1661,-2480,368,2679,22802,-24789,2321,5732,11228,-11751,2560,2288,34,-7823,900,6393,2945,-3263,1114,3984,difficult
67866,74603,23809,21193,3643,10764,6561,5805,-14621,-11285,-6735,-2803,2631,-1889,-3374,-2957,-6129,-62074,-12977,-20187,-1544,-8482,-5609,-4951,108373,-18120,-12995,-15978,-1348,-8831,-2836,-3878,-48005,-58737,-19608,-14825,15079,10995,8724,-381,527139,-9607,5421,-14361,13135,12813,20018,3060,8492,114502,-156378,575144,-50789,43954,-40617,49130,-6242,-18,-6613,25029,-17384,4209,1153,464,-4175,196,16427,-1944,-6593,-349,19826,1818,-2235,2773,11560,11294,-1994,1073,3497,3441,easy
75375,29354,8701,9143,12613,11656,14763,5107,-71499,-17787,313,-4763,-11152,2522,-3691,-1696,-73940,-23353,-1703,-68,-8571,9711,-7856,3877,-44329,-11757,-3892,-7674,-8752,-4243,-9844,-1590,-62119,-10177,-4632,-7884,-11780,-6975,-13283,-3357,-37829,-21927,-7715,-4654,-6342,-7117,-13401,-3417,-2441,29611,-17790,24290,-5566,11596,1580,-11750,-2016,-2189,-740,-3083,4695,-7606,-210,3230,2581,-181,-3028,5438,7189,-13954,-2732,-142,-4165,-1988,-3439,-118,5573,-5467,-1767,-60,difficult
368677,118341,9175,6527,7687,4733,6932,5754,1033528,99615,33702,22056,5926,9400,4046,-3003,307080,-26855,-2674,-4437,13206,-121,-911,-1408,-312745,-94771,-6667,-4347,-5105,-1666,-5584,-5015,-333319,-100014,-6597,1934,5964,11299,1078,844,13647,-31758,17162,10814,4683,15327,490,-215,-726448,-619825,-20574,346966,-126470,-67916,-5243,68256,-36376,-3993,70,23759,-26493,90,6281,8880,7280,-18311,11069,-1281,-9521,-1545,12965,4028,-4957,-4673,6662,-588,1595,-3607,5859,-1059,easy
118900,34039,3197,2341,3432,4791,4339,1939,519157,110378,54782,17897,15746,24865,4671,3841,-38189,38183,43656,9320,6459,3506,5177,5683,71483,-13548,3566,5247,-82,-1926,-3116,858,-91891,-8268,1752,556,-409,-2531,-2879,-701,491450,10690,8289,12105,6557,30383,14768,4854,-557346,109672,-163374,583341,-72195,-51731,5280,18958,-11126,-40090,-1814,6537,-8577,-4073,-4691,11549,-9287,-6541,-327,6966,-21359,-5432,-605,32914,506,-8293,237,17647,1842,-4825,-1559,5555,difficult
595648,18503,10865,14664,6961,7709,5267,5224,-593382,-13073,-5297,9547,3291,3440,-893,370,-21857,67395,73702,-2930,15507,10807,4198,925,-450028,23602,-939,-1375,-671,-4537,-3728,-3667,-381394,3490,-5003,-3583,2932,3673,477,2633,-591186,-10624,-7036,-11539,4243,-5376,-3841,-3773,571525,-428171,68634,-209792,80468,-43793,-20112,-14114,78999,-74641,-4064,-2033,-12477,1555,-2208,-7956,12216,-16178,3603,1311,7367,-15344,8210,-9049,5091,-7926,4205,-4318,555,-4592,6300,-6406,easy
62797,12506,6710,2870,2857,3439,2140,1529,1193141,55145,16984,18789,6934,3111,1624,1943,-37788,27989,3859,7017,6014,2851,3809,7378,-49745,33093,6466,18631,3252,11424,3874,1352,-40070,-6348,-5431,3748,29,-2064,-1293,-173,-60174,-8711,-306,-2074,-1678,-2036,-950,866,-1230929,-11957,9675,-20104,-27156,5104,-39441,-2363,-13125,2607,-11897,5125,-11772,11614,-14883,-5822,-920,-2762,-3223,-1707,-260,8573,-13488,28,2185,65,-5167,343,5435,-6026,-1525,1039,difficult
278057,20369,6695,6675,6754,5626,3443,2622,-266673,-503,3391,4130,2496,2776,1543,2244,-254574,-15165,-4761,-2907,-3127,-2405,-1424,-1722,-266073,-14720,-4939,-1692,-3658,-3015,-1258,-1060,-94038,98094,57079,30081,9359,3280,14288,10621,-247359,3477,-3602,-2765,14165,11093,7431,1863,12099,-11499,172035,-153321,-14662,445,112814,-94617,-8152,-178,62018,-60681,-7037,1215,31773,-32846,-5623,-531,13017,4806,-5181,-610,6295,7813,-2967,166,15546,-6857,-3966,662,11681,-8758,easy
36762,17775,3798,7004,8325,9678,6628,2934,42865,10572,-615,14585,4061,6792,1754,802,25609,41062,-483,-3098,-5207,855,-3091,2693,-13539,6682,2590,10654,-3456,143,-4583,816,102902,-11520,49,-6113,-6449,-3972,-5789,-937,-3245,-1333,-1254,-5687,-6534,-6686,-5279,-1118,-17256,-39148,116441,-106147,30490,-34380,-18202,10187,132,3073,-2541,-1303,-17683,13752,-16767,426,-9268,1751,-2993,-85,-5937,-712,-4115,-2714,-4845,-1492,-1206,510,1891,-1877,-1753,-181,difficult
185044,46284,12181,7746,7302,8774,6485,2942,1173772,155528,23517,-1503,11112,-5616,881,-1431,-146524,-22620,-5863,-835,-5567,-7255,-5791,-2331,-129139,-29188,-5215,-3114,-3926,-6810,-5756,-2299,556846,7130,-3595,16684,1332,-5333,-4047,-1135,137331,28626,1739,20401,16810,952,3903,9963,-1320296,17385,685985,-419515,-178148,-6568,36318,21496,-29380,648,1620,5334,668,-2279,19798,3717,-16679,1641,5258,15478,-1639,445,1477,6285,-6672,35,1709,7950,-900,32,1164,11098,easy
222680,25148,7156,5781,3669,3424,3409,1847,-211075,-16577,279,-1605,-697,-1719,-2233,-1179,3252083,62389,41546,45720,8658,5019,-745,581,-86422,-13787,-4829,-4181,-239,-391,-2645,-256,-145948,-1709,-5274,8845,5112,-1709,-1655,-1118,-107534,55888,45196,9546,2727,5527,981,884,3463158,-3338505,-59526,38414,78966,-76176,12078,57597,41267,-46375,-445,50470,47325,-49901,13026,701,9355,-8897,5351,-2385,6738,-5410,-1318,7236,1488,-1900,990,2636,1760,-837,-862,2002,difficult
426505,24911,6969,3107,3846,2337,2444,1541,-364293,-17563,4858,5741,10062,11109,625,2796,-329615,23248,2277,1616,2330,274,-1281,135,-86624,50522,23941,6031,9701,8219,4192,2049,240358,110359,64163,8139,9154,5728,4218,2248,52579,21857,53120,12730,13377,7796,3794,2241,34678,242991,326982,-187779,40811,27274,59837,-88502,-2581,21664,40222,-11043,-4125,4415,2108,4591,-7732,7371,-547,4223,-10835,7945,-2491,2068,-1906,5473,26,-424,-2661,1914,199,-7,easy
