delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,midgamma_cc0,midgamma_cc1,midgamma_cc2,state
363823,47162,21724,11306,6884,29120,21418,8387,78510,-24190,-20758,-778,-227,27340,-1953,2369,95609,1930,789,20867,3568,2498,4494,-3843,-353537,-39471,-14422,4811,466,-10943,-7761,3188,132237,67167,-10296,-8352,-1491,-21902,-17388,-3565,17099,-449146,485774,26120,-41401,106638,21547,-15211,4126,21645,-16056,-13163,3795,-3102,-1957,-24842,-13441,-10959,6447,-12255,-9627,-6212,7031,-6753,easy
1386689,202459,62635,70056,34981,42759,25072,29600,-1343216,-188764,-56171,-66908,-32411,-40159,-23190,-28837,-733712,-174842,-44298,44361,20159,-23048,-15968,-23922,-284626,-32645,23106,-32423,80349,-10529,7121,-16607,-1135118,-183322,-57880,-55516,-28333,-33594,-12333,-26764,609504,449086,-850492,13922,142197,-150677,11873,67404,-80986,111269,-76784,-23093,52570,60190,-108682,17111,12519,-23065,7222,23089,-19454,4915,7315,-10157,difficult
331711,162466,11541,14458,9576,23392,19971,11071,-240101,-144593,-9940,-11387,-6156,-14137,-10394,-6347,-327179,-159571,-8036,-12541,-6601,-9581,-16128,-7480,-251886,-127700,-9289,-12639,-9047,-20261,-18928,-10042,-226242,-128526,-8320,-13240,-4078,-734,-17219,-6678,-87078,75293,25644,-14978,31871,-826,1904,-1253,969,-1154,-98,-601,-445,-2446,4969,4556,-10680,19527,-5734,-2800,1709,-1133,-2562,3364,easy
725923,300049,42935,41255,25418,21169,36691,9499,-583525,-249967,-31386,-37938,-22276,-14484,-34043,-5785,154816,-175725,-22462,-11517,-5095,23756,-23346,11229,-260345,-281057,-38162,-11305,7382,-4333,-22444,12752,2142912,-134389,-13354,-16959,-2143,10096,-16170,1215,738341,-415161,2403257,74242,-105332,146668,8924,-15700,24808,26421,212,-5654,17181,12477,-9525,38240,-28089,14429,10697,902,6274,17014,1523,-11537,difficult
1438785,628503,75526,111485,53756,106623,128677,59659,-1368890,-606982,-73216,-106116,-50739,-97469,-125564,-57491,-354192,-580068,-48409,-101616,-48379,-83513,-101695,-45501,381982,-24933,8198,-44386,-25519,-58152,-81832,-21871,-1215547,-562343,-73530,-104624,-48690,-100071,-104811,-50952,1014698,736174,-1597529,26914,555135,-537410,24807,56607,-81728,4500,57230,-60238,2360,22860,-23171,13956,25361,-41919,23869,19863,-22979,11990,23630,-29081,easy
534543,593763,18280,5922,10063,32582,10503,13405,-408805,-582985,-3665,2201,2956,-18256,-6895,-8658,1595874,-494769,21494,19165,18600,12558,34003,8553,-530199,-566827,-16405,13674,-1661,6000,16291,-4190,580198,288406,53709,19368,26257,-11493,37192,6187,2004679,-2126073,1110397,88216,-72058,855233,25159,-37899,70114,16964,-5491,5694,15644,-20261,27918,30814,-6558,-17493,40898,-17712,20901,17211,-12743,10377,difficult
899253,152170,22694,18707,10857,46566,23338,16938,1215212,441188,24031,12529,101436,34826,27915,40058,-881646,-145095,-20863,-12594,-3279,-35726,-20400,-7228,-882253,-127411,-14345,9392,17353,-25233,-9434,-12934,-554848,-98637,-2323,5022,-6355,-36932,-14662,-6866,-2096858,-607,327405,-586283,17684,28774,-44894,6518,12022,-25123,21986,-4370,-104715,20632,-23708,-70552,10493,-11699,-48315,10966,-5228,-47286,-5706,6068,easy
340637,25822,6484,11723,2382,9057,5234,2643,-257036,36726,129,-7211,12623,5062,1588,2529,535541,63658,26567,311,2886,12059,2083,7391,-169174,160355,-3153,-3957,-363,4723,6053,1826,-85452,34570,-2511,-4013,766,12575,2865,4696,792577,-704715,83722,26932,96697,-125785,26438,-29720,642,7522,-4268,-56,-9737,-3249,1129,6997,-7336,7852,495,3970,-3188,4862,-5565,2870,difficult
593557,74691,18203,6984,9097,19154,6863,11102,1754903,479842,21596,43863,22247,20975,27163,-2177,-562108,-51716,-10895,-2359,1538,-13145,2225,-4441,187112,53217,3240,9442,28916,8084,24530,20701,1918478,270933,-1166,54093,13613,36671,43463,18109,-2317011,749220,1731366,-531558,104933,217716,-32491,14135,-4406,-46222,11801,44651,-20709,27378,-15303,-34120,21229,28587,-24938,22305,18933,-2264,25142,-2592,easy
208667,86727,19108,31727,14470,17034,8738,6189,-19217,-37582,-745,-29877,-7326,-11553,-5103,-4617,-187604,-68933,2030,5110,-3179,32248,1237,1765,-14147,-70997,-9191,-23780,-11138,-3450,-4444,-3412,1131973,-27178,34208,-4824,33938,10797,36810,14326,-168387,173457,1146120,-31351,-2064,43819,2775,-11221,43399,34987,-28890,18956,4147,-7959,45076,43801,-35698,14247,6340,-5681,41254,6382,-5177,17738,difficult
887418,265295,22901,13446,11204,15595,13670,8786,-117372,-101040,33405,-7324,-3421,4459,-3375,2101,38452,-85041,-16925,45036,80026,61674,1534,28426,-679190,-255396,-7411,-5862,10874,91976,31252,22625,-409604,-252677,-14146,-8620,-3930,397,4054,-4338,155824,-717642,269586,15999,-170355,2719,-50330,9514,-6735,52360,-50898,-2758,83447,-69152,-14804,57215,30302,-91579,4909,29718,-27198,26325,-5801,-26963,easy
365521,135971,19352,18718,21009,25806,22612,23144,-239646,-86857,-17453,-17741,-19906,-21429,-21129,-19877,-320572,-114179,-6401,-3888,16141,1150,12025,16299,-280146,-106711,-12673,-15805,-17468,-8568,-10763,-14344,-171443,5408,46862,21417,14229,19017,15791,4822,-80926,40426,108703,-27322,7468,112119,11052,-6272,59535,13853,-11917,37222,36047,-33609,31697,22579,-9718,27585,33154,-22788,26554,36176,-30643,19166,difficult
145682,41600,5465,3669,2470,5864,5335,2017,767619,363781,82697,46805,36044,45450,32675,19472,442939,12560,8390,8260,6180,7173,790,5552,-29492,20590,36457,33345,53355,27769,41390,23721,85848,-5171,-3871,-1849,3470,14090,4942,5884,-324680,-472431,115340,-351221,8030,-25761,-74307,28067,-40328,-38545,25085,-35194,-29864,47175,-49885,-38277,20596,-13679,-31885,40600,-36448,-13920,18169,-17837,easy
785537,152672,22624,17703,13743,31398,20591,9120,1295059,350374,269923,9103,47330,117628,9812,-2394,1506438,-116701,18450,42420,-4005,113345,30159,3011,470875,-126534,25278,14031,10329,160424,108541,5219,-271705,5852,-12173,626,27515,66995,-2698,29362,211379,-1035563,-742580,-467075,-9833,132386,-251473,6828,-37451,33317,-28389,-13405,-51335,14334,17186,-4283,47079,-93429,20347,78382,-111239,5405,2208,24143,difficult
918414,186382,25529,21170,9744,34331,21725,9426,-213433,-137127,-7117,-627,3035,-14171,883,1114,-858858,-179550,-23012,-20500,-7554,-30064,-18259,-8463,-885238,-168526,-13131,-19304,-3330,-22235,-12806,-3716,-802716,-120982,71,-17099,1950,-28780,-13212,5666,-645425,-26380,82522,-42423,11024,47544,-15895,9881,13202,-19873,1196,2205,-10589,4224,5280,-15893,7829,-6545,-19142,5453,-406,-9577,4747,9382,easy
852605,130557,28552,19465,21338,36976,17515,8079,-323213,-72329,-21096,-14120,-4615,-31749,-14672,-5334,-788094,-115117,-25782,-13470,-14982,-30708,-13627,-6497,-288276,-47686,25465,-4123,20806,-14614,7460,4930,-549410,-40005,2523,6561,-13244,38692,1881,5175,-464881,499818,-261134,-42788,67431,7681,-4686,51247,-22942,650,9347,10684,-10367,35788,-34050,1041,16094,53306,1045,21087,-5579,-1163,11427,245,difficult
713162,162300,23003,11892,12398,19869,19934,9056,-600640,-98708,-16943,-8094,-6458,-2704,-8319,-4195,959512,128104,13448,2148,-5610,45514,33271,22682,-699614,-132760,-16570,4530,18460,40237,-3516,23454,1125144,124913,32539,12470,7189,57670,4455,48837,1560152,-1659126,1824758,226812,-260864,257673,30391,-30018,49109,10242,2382,7940,848,24070,-11271,48218,-5277,17433,41590,-36787,7971,26877,772,25383,easy
465007,75232,8626,18616,11067,19187,8272,5482,1983364,159994,96715,14565,49825,20647,3249,5681,-175238,-44031,20402,-11654,1240,-9170,-5218,-3791,-24605,21358,28532,4273,378,-2890,-2280,-2280,675970,159101,29695,18228,9898,17437,2563,2351,-2158602,150633,700575,-204025,65389,137743,-76313,8130,1163,-26219,15927,13955,-48585,-862,9520,-29817,6280,20327,-8467,2938,4843,-9472,1511,4631,difficult
523202,27345,10117,3434,8285,15489,11835,3982,234759,82870,62552,23305,21460,35994,7288,30008,149725,147812,36036,57934,44883,21781,14924,11671,132216,236517,-1682,6761,44336,36106,13358,18941,-371121,35076,42991,4043,5595,65657,49350,39934,-85034,-17509,-503337,64942,88705,-201441,-26516,-37718,44673,34629,-51173,-2718,23423,-547,-38741,-14213,14325,29551,7636,-1566,35992,-18337,7270,20993,easy
752579,209530,61621,23221,19338,33646,84965,11025,1424514,521889,120012,9312,29724,37804,-48130,3234,-707395,-180341,-58783,-17217,-3154,-26375,-79965,-8329,-633636,-187520,-59307,-21804,-10397,-25421,-78356,-6646,-706481,-179295,-56819,11665,-2962,-11636,-72330,-1782,-2131909,73759,-72845,-702230,-7179,8225,-178795,-524,2488,-26529,-4587,33469,-32878,-7243,7435,-64179,954,13785,-31835,1609,6026,-11563,1683,4864,difficult
147143,43825,4639,5721,5124,13383,5997,5662,383420,32974,39703,-3940,6292,3941,15323,-1698,-139082,-35516,1733,2528,18619,14674,29054,12950,-142982,-21389,12898,3068,23117,33793,11460,13298,287279,-31492,7329,14934,9112,9726,23152,8158,-522502,-3900,430261,-68490,14127,-10103,-37970,11165,-5569,6468,540,11866,12327,4498,-14005,10733,19119,-24067,13731,-17594,11692,14648,348,-5140,easy
445458,231835,12401,31886,31515,41266,34332,22150,421065,-146723,-3700,-23712,-26418,-30069,-23041,-19730,-315283,-177360,13727,-21351,2661,4084,-3039,8280,-237089,-53732,-7770,-9068,-9823,6067,-4121,-15670,-407859,-186879,7511,-9436,17602,46489,-5543,-7593,-736348,78194,-170770,-30637,123628,-133147,17427,-21497,15281,2361,12283,-368,29079,-12484,27425,34153,1983,40422,20002,-1082,-1422,28010,-23950,8077,difficult
202648,51542,4778,5239,3276,7462,8962,5478,-90440,2924,4106,8607,-184,4817,-1087,14990,200695,421224,25503,31704,11659,41819,20313,15851,57633,115906,4157,3373,8243,80651,29140,2859,91476,-27044,23984,1288,8522,10220,850,2199,291135,-143062,33843,418300,-305318,-142950,21397,-21346,19827,23097,-28331,-2085,11843,-3416,279,37002,38832,-70431,21400,8827,-28290,861,-12992,-660,easy
1119171,78334,54217,14175,24145,31936,19641,15895,326586,-6309,-25074,-2299,9276,2077,35137,20397,-646458,16537,-2498,3288,4838,8083,8097,6180,-812388,-17283,-51683,-6883,-12524,-20751,-9871,-12343,-1058281,-68525,-48742,-7515,1707,-10182,926,6223,-973044,-165930,-245893,22846,-33820,-51242,22576,-49185,2941,5587,-10171,-632,-4438,-17362,14231,6006,-28834,10569,-27040,-17968,10797,-14217,-18523,18566,difficult
482600,86012,27496,22967,20471,47060,36757,18757,-356426,-48765,-23043,-17256,-19332,-39269,-34047,-17344,215996,-29301,-10207,-17494,-2366,-18326,-32101,-7581,-206273,48739,-20090,-15431,-9232,-36419,-21738,-11636,742120,95167,72940,-16287,23694,83619,13891,2731,572422,-422269,948393,19464,78040,46428,12836,-9883,93030,-238,2063,-856,16966,-6866,32926,20943,-18093,120038,1946,10363,35629,9763,-4055,14367,easy
253981,94201,20912,13790,4868,24127,13367,12679,-160165,21653,-17802,5853,19436,4620,6687,5213,800767,-75020,-17614,-8757,203,-5394,-1278,-6869,244203,-76684,-10235,-9014,16369,31811,32173,13392,-14286,-70559,-13457,-8090,6865,-13398,3907,2543,960932,-556564,-258489,-96673,-1664,6125,188,7379,-3222,-14610,-257,924,-19233,16166,-9504,-10014,37205,-45209,-7965,33451,-28266,-12082,20261,-10849,difficult
828245,271765,61080,51392,18472,48505,95016,27702,1202285,181619,291183,-8308,4516,44117,-10599,-7429,-631237,-254911,-48948,-48099,-17500,-45219,-92761,-25616,-416253,-150333,-29635,-47346,-2251,-22828,-82364,-18136,-812880,-212615,-43459,-47763,-14021,-37899,-90770,-25534,-1833522,214984,-396627,-436530,104578,-62282,-340131,19313,-13824,-39791,753,-417,-22016,15249,-11770,-89336,22391,-15071,-82162,10397,-8406,-18187,7480,-7398,easy
405433,336670,81695,39700,30772,53074,38037,30567,-273029,-268141,-81181,-14911,-17761,-5060,-20778,-17874,-199219,-299690,-64882,-25244,7434,-28449,9556,-13103,-369930,-317540,-47702,-34769,-3980,-27819,-14557,-21985,-353321,-310114,-76094,-30272,-26061,-34574,-26185,-23909,73810,-170711,16609,-31549,-17850,7426,16299,17180,-28392,-10333,-9525,4497,25195,-11414,-22081,-23389,630,-6755,30334,-24113,-11628,4771,-8882,-1924,difficult
811745,349066,34572,55875,28026,69664,78216,26495,1100846,53601,-1611,-6220,10176,-10246,15029,21117,-142410,110608,21352,-23755,12727,-28412,-25330,-7785,-320544,-238595,23681,-19437,-23524,-56127,-54999,-13360,1557025,947078,-5706,-27798,2694,14025,27816,50389,-1243256,-178134,1877569,57007,-349203,1185673,22963,2329,-29387,-17535,4318,-8361,2551,-36251,26218,-18166,-27715,70152,-40359,-29669,82815,-28902,-5575,63749,easy
886520,259165,34272,34910,28591,34494,17223,12329,761770,139401,-7853,11443,-4676,-18641,4108,-6290,-806973,-183358,-22491,-28390,-3784,-19464,-10954,-9792,-850462,-212351,-20184,-28972,-18046,-28082,-11791,-9759,-315547,-239448,-24015,-16339,-13862,-27105,-15035,-8753,-1568743,-43489,534915,-322759,-28993,-27097,-14638,2307,-3831,-39833,-582,12633,892,-14262,4184,-823,-8618,977,-15062,-837,-3244,-3502,33,1006,difficult
1527178,409481,99434,65135,41336,70650,78206,38673,-666108,-145836,-39991,-54939,-13571,-60391,-60297,-27221,-1430828,-390377,-98114,-60979,-39520,-64773,-73675,-35808,-1405793,-399981,-98662,-61159,-40167,-66829,-75165,-37532,-1365002,-387789,-86757,-54107,-31648,-39894,-71128,-32210,-764720,25035,40791,-244541,-9604,12192,-58123,-548,11905,-6040,-180,7052,-25949,-647,8519,-4382,-2056,26935,-13378,-1490,4037,-8587,-1724,5322,easy
373524,25430,16487,7093,15411,24810,17523,11398,-365356,8395,-12680,-1478,1027,7429,-3710,34037,-280664,18714,7718,15295,-5806,79866,3786,6022,-351371,37341,-2434,19287,34191,-651,21903,5342,-361485,-11022,2302,15364,6215,20289,8439,-3090,84692,-70707,-10114,10319,18627,-48363,20398,-10152,4736,16773,3992,-3923,-6833,39997,-27976,72437,-80517,20940,7496,18117,-13464,-28015,-680,-8432,difficult
578758,213256,39361,22554,7746,24195,31755,17258,-509044,-142294,-36421,-14503,3097,-18304,-24513,-9260,474968,742263,239670,83939,63956,43430,55188,41145,814695,1995095,-1194,11334,87744,111243,14862,19480,484509,-123949,86688,-12976,6886,4356,5570,81,984012,339727,-330186,884557,1252832,-2119044,276091,-240864,87882,98442,-72605,-24310,60859,23788,-80858,61734,67813,-106887,79701,-40326,-9292,50405,-21665,-19399,easy
789885,179747,20368,36723,13963,53804,17294,18161,-371626,-4499,52490,-15088,4446,-7919,30906,8142,-739916,-136598,-4302,-23543,-7288,84794,18708,1686,-199796,86092,-9359,7235,8471,72262,5901,21038,1262331,644527,17474,38231,20633,18297,8496,16203,-368290,540120,1462127,-132099,222690,558435,-56792,-5057,26833,-8455,30778,30996,-11734,15759,12162,92713,-12532,-53965,-12198,-12807,2595,-6456,19352,-4835,difficult
968792,307557,103571,31128,46820,66857,28796,34462,484432,64538,-49094,-8705,-9305,-25936,2939,-20530,-714764,-280070,-97644,-24705,-41097,-57857,-10456,-22826,-588933,-252100,-67510,9971,-38291,-9897,4626,-7685,-856008,-298223,-100760,-29112,-44683,-65093,-24536,-32890,-1199196,125831,-267075,-344608,27970,-46123,-48550,30134,-33250,-16000,34676,-39083,-31792,2806,-6392,-31921,47960,-55196,-13395,15082,-29162,-2296,15141,-25205,easy
634694,51242,17929,16960,8114,18399,13132,6207,-534519,-23075,-17536,-13626,3067,-13557,-9302,-2202,-210278,25040,-4426,-5233,6768,17581,14966,25558,-118303,225041,28319,-4772,18437,36058,16293,11893,221805,-33519,-4715,-12455,7754,28041,10880,19345,324241,91975,340108,48115,200001,-258560,13110,32745,-33034,8393,461,-7683,3701,11669,-10683,31138,18477,-8017,24268,1327,-5413,27760,-13665,7452,difficult
822624,88498,32237,15483,14672,16745,12387,7954,-737311,-26144,-18895,-6033,-4284,53129,25311,21695,-778671,-36435,-14380,-4229,601,10577,5230,10892,-168106,10266,-22389,-12111,-7564,2120,5266,1971,523005,-46221,-18751,-10903,-4669,8607,3657,29331,-41360,610565,691111,-10291,46701,-56487,4515,-8009,3638,1804,-7882,1208,4885,-8165,2895,-42552,-8457,6487,-20081,36,-1609,-10803,-8921,27360,easy
1071968,132029,66240,16966,21505,69476,31679,17166,-1024061,-125550,-62046,-9408,-10466,-31215,-17108,278,-577944,-17007,-61542,-1429,4197,10572,28384,-2261,-856935,-71513,-57417,-12249,-14762,-45002,-23513,-10651,-996923,-128206,-64400,-16278,-19442,-61819,-29994,-16369,446117,-278991,-139988,108543,-54506,-56693,504,4125,-6983,7979,-10820,-4029,14663,-18959,-4680,41787,-55574,-16817,45492,-51897,-6481,-2539,-8390,-5718,difficult
1223564,142650,37541,57753,21191,28643,36264,19040,-811955,-70289,-6048,-45884,-13055,-9348,-23478,-10439,-925541,-115893,-19907,-55047,-19006,-17219,-33398,-16683,-796601,-67679,-22770,-32819,-14282,-21254,-29237,-17115,-664931,-93411,-17537,-43937,-5550,-12407,-20719,-4857,-113586,128940,131670,-45604,48214,-25732,-13859,-2863,5233,-9163,22228,-11118,-5951,4724,8732,-7871,-4035,8847,-9920,4161,8518,-6244,-432,12258,easy
1139955,349072,38559,28156,22380,63655,23246,17000,-922845,-249724,-22202,-21758,-11777,-52276,-15395,-13880,-1023204,-284512,477,-13644,-13973,-56212,-10657,-12816,-473732,-336198,-28864,-16289,2692,-44010,-17346,-14940,-974644,-290910,-33241,-16064,-10711,-52403,-20452,-13525,-100359,549472,-500912,-34788,-51686,45288,22679,-29341,-4377,8114,-2645,225,-2196,16665,-13403,-3936,12202,-8393,4738,-6689,-3106,1064,-2124,1415,difficult
211657,42317,24425,13338,17280,34456,11833,15564,1017290,734545,9569,99385,49021,25422,91104,25738,1158742,254717,-1048,-543,13016,19001,17510,27924,-133435,52318,-13297,-8523,-6541,-17554,-1505,-8653,-166789,-6784,-12254,-13004,-12223,-25583,1585,-8477,141452,-1292177,-33354,-479828,-202399,-59102,-10617,-12249,1043,-99928,-7980,-4481,-36005,-19557,-5682,-6421,-36555,-8029,-73594,-19015,3090,2186,-36577,176,easy
494551,52764,13292,14947,27839,22306,13293,8714,115984,81219,130505,22617,13197,64412,51397,1762,183385,27031,-4189,28094,-8157,5814,2659,5306,-486966,-50537,1938,-12643,-810,6851,-3266,6164,-475207,-23439,-1822,-13012,13889,16257,15332,2985,67401,-670351,11759,-54188,-77568,27098,-134694,6127,-3760,5477,-40737,-369,-21354,7347,14699,-58598,1037,9406,-48738,-5925,18598,3544,858,-3179,difficult
330857,86214,28012,13755,12387,21643,15044,8345,440511,123456,236,-3585,-3041,7169,-4835,-1156,341525,73776,-1234,3611,26952,-11686,-10644,-950,302007,46038,-17596,1935,17124,-345,1321,-2747,668415,28792,7732,41173,19890,28820,32037,5355,-98986,-39518,366408,-49680,-27738,-17246,-1470,-16362,25328,7196,-1676,39238,29993,-9828,2766,-18855,11341,29165,-5809,11965,30716,206,-1797,8102,easy
35345,31922,11509,7313,27137,15540,22128,8738,155930,-1228,-6826,2798,-9602,-4588,-18125,-5985,1429667,49257,26866,5815,-11008,10462,-11481,-1626,52658,111475,-2157,7157,4411,20967,6087,-2427,130996,375,-4535,11978,2657,26845,5734,1939,1273737,-1377009,78338,50485,62218,-111100,33692,-29023,-2378,3017,1342,4821,-1406,15419,-1754,15050,10505,5878,6644,17568,-353,4359,-801,4366,difficult
816001,62407,38493,5599,7098,10044,12040,3899,1171675,314491,38624,49755,16154,25535,20746,6793,-451698,-52252,-21972,33372,8039,2496,-4610,21,372467,1388121,58656,113067,195088,26106,16167,5662,1478842,129767,23534,46814,14206,34040,18354,12568,-1623373,824165,1106375,-366743,1440373,-1258354,-60596,80628,-35122,-16383,79695,-66253,-8115,187049,-180882,-23039,23610,7934,-25356,20777,2187,-6772,5641,6906,easy
603335,200453,44336,57895,25398,30010,13307,11151,265602,-114325,-5164,-9775,-2435,-13297,-7005,-7666,-478844,-165310,-21322,-42991,-18280,-24706,-9925,-7679,-8024,-163347,-34967,-43695,-20479,-22412,-10645,-9748,120669,-176257,-7189,-44633,541,-16392,-5381,-2798,-744446,470820,128693,-50985,1963,-12910,-16158,-13645,27778,-33216,-704,-938,-15845,-2199,21020,-11409,2294,6020,-2920,-720,5264,-13,-2069,6950,difficult
384822,162286,48476,14594,11557,18009,17609,6565,-224461,-135920,-2174,-9967,1556,-10163,-13045,-5187,408302,90496,-20726,33567,53197,5518,6465,14449,10898,-82871,-27899,13219,11158,-2559,-10250,-2340,2424864,104680,14216,38637,37522,29886,80372,38400,632763,-397404,2413966,226416,-173367,187551,-18552,-7173,42115,43534,-20348,25418,51641,-42039,26364,15681,-8077,32445,19510,-16715,90622,19636,-16789,40740,easy
