delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,state
178043,95504,6758,18414,10658,12049,-52050,-80675,-1194,-12990,-8135,-7327,189535,86619,42835,4792,7492,17962,-118128,-75736,8254,-9506,-7863,-5139,-174611,-85178,2494,-9138,1477,-1070,241585,-307663,-56483,167294,-162355,-9442,44029,-34581,-5760,17782,-14298,368,15627,-15355,9340,25289,-23101,4069,easy
268899,11091,3542,4311,2161,1714,1199079,168700,31804,27316,12534,9430,-125891,24658,-1040,-591,-261,6129,-220970,-1505,-748,2048,311,1306,-250227,-3391,-1199,-3680,4474,350,-1324970,-95079,-29257,-144042,-26163,-1886,-32844,292,-451,-27907,2639,-5728,-12795,572,4163,-3301,-4823,-956,difficult
114985,22692,5296,6886,6733,8826,-68553,-4073,-883,5712,710,46679,-88529,-10056,14363,24192,15279,20836,-46375,-14246,1345,-1015,-3022,2252,100878,8231,1359,12669,17365,6558,-19976,42154,147253,-5983,-4190,22477,15246,-13018,14,18480,-25207,13684,14569,-18301,20387,-25843,-18584,4306,easy
153443,13260,3993,5925,3597,5036,-125827,-6121,855,-2599,15462,42079,-149117,-575,2779,29,1339,11830,5164,37937,1904,-1009,639,-2020,100372,16940,22057,6438,4904,14540,-23290,154281,95208,5546,38512,-20997,1924,-875,20153,2628,-1038,7447,-14123,-700,4265,-30249,-13850,16560,difficult
50548,17289,3043,9496,7251,12491,-19145,17758,18205,6989,15206,20224,286713,-1108,16334,-6541,1913,-1952,1224928,79217,66471,22945,18966,42443,2077331,238368,511,38332,41745,100362,305858,938215,852403,-18866,80325,159151,-1871,50137,-65960,-13530,29486,15387,-13293,17053,22779,-22176,44395,57919,easy
429270,48016,16585,9299,7118,16836,717237,-28634,-7670,-2908,-3838,-4825,-314460,-28898,-5279,60099,3129,3808,-410252,-40021,-10392,7904,-4229,-13100,-369311,-41464,-13049,-2661,-4582,-10300,-1031697,-95792,40941,-264,-11123,-1443,2391,-5113,-2657,63007,-52195,-10565,6967,-7358,-353,8633,-16908,2800,difficult
99027,25088,19708,16807,24319,22880,-94870,-3163,763,-527,-12351,-1905,-84619,-4565,-18721,-2108,-16576,379,-90120,-21209,-12827,-15795,-20399,-20357,-7846,-21039,-17916,-14594,-20808,-18907,10251,-5501,82274,-1402,-16644,170,-19484,5894,-5089,-1581,-13687,1201,-4225,-3823,-409,2284,-20736,1450,easy
484944,130304,30280,9258,27478,19984,-291454,-109571,-24592,-5883,-21352,-15211,-377202,-102175,11214,5483,-13321,10681,-286242,-18645,-7405,12470,-17495,1684,-259191,-77693,-16700,4483,-24222,-16912,-85748,90960,27051,7396,83530,-59048,35806,-18619,-9295,11366,6987,-7987,8031,-4174,-6727,25892,-8997,-18596,difficult
64257,59022,8042,11031,7991,13810,293577,47947,34722,90312,24282,7241,-33449,-53953,107601,43055,7772,-3111,-43250,-53808,2094,36747,953,-4928,-47063,-45623,-3018,46753,9849,1535,-327026,-9801,-3813,-101900,145,8185,72879,-105507,-5112,-47257,-6308,10006,-16510,-6819,8896,-10352,-1817,6463,easy
44491,51157,11274,5580,4398,12857,1444560,-34202,-5970,58147,14121,1612,-40331,-36037,-3019,-1592,5812,3430,-32825,-43912,-740,8932,6903,5057,33174,-28173,-216,28488,7115,5982,-1484891,7506,65999,-1835,-7875,15739,2951,2279,524,-59739,10524,19556,-8309,1091,212,1818,1627,925,difficult
114227,103906,8259,10729,9671,16637,34172,-32722,1929,4699,-5542,-10030,-63848,-57957,11643,-5438,14484,4912,-63848,-57957,11643,-5438,14484,4912,52281,-93099,-3578,-7160,-7366,-9127,-98020,0,116129,-25235,0,-35142,9714,0,-15221,-10137,0,-1722,20026,0,-21850,14942,0,-14039,easy
444114,49836,16508,14781,11675,21914,-207818,-38349,-6194,-12052,-9572,-18067,-329868,9111,10733,12421,2040,12311,-434315,-9116,-3498,26219,-2275,-7342,-443495,-34791,-8196,-11539,-6378,-7868,-122050,-104447,-9180,47460,-18227,-25675,16927,-14231,-4698,24473,13798,-37758,11612,-4315,-4103,30378,-19653,-526,difficult
807233,169249,33225,27029,27984,30248,1040742,-10120,-21952,-10252,-7245,-2886,-727914,-158411,-18434,-21527,5320,-8607,-697976,-153902,-26172,11878,-15660,-9126,-746485,-144398,-30937,-24341,-25614,-29293,-1768656,29938,-48509,-148291,4509,9504,3518,-7738,-4765,-11275,33405,-36219,12565,-20980,-9954,-5721,-519,-20167,easy
758544,272866,33718,33448,29924,32183,-44591,-193795,29036,9054,2073,-11832,-616897,-214226,-20659,-28649,-16693,-11151,-674686,-271364,-31380,-31000,-25313,-28183,-685020,-257353,-31772,-29546,-25250,-24935,-572306,-57789,-10334,-20431,-57138,14011,-49695,-10721,-392,-37703,-2351,1454,-18766,-8620,63,681,-17032,3248,difficult
279278,72636,10885,13154,19585,13789,-264911,-67412,-8994,-1675,-12718,-10386,-272924,-59929,-6804,-8674,-14346,30995,357196,-38119,-2624,3028,-12981,5994,-270130,-70392,-9796,-12129,-13338,-10622,-8013,630120,-627326,7483,21810,-32273,2190,4180,-7172,-6999,11702,-15157,-1628,1365,-357,41381,-25001,-16616,easy
142684,179292,16725,30291,14026,25373,-109682,-166546,-14765,-27555,-11473,-20151,-8056,-150663,2263,-19833,-8489,-15985,249805,-89306,-693,-9935,8505,52304,-125027,-158475,6948,-16483,-316,-681,101626,257861,-374832,15883,61357,-69169,17028,-2956,7641,7722,9898,-6548,2984,16994,-8821,4166,68289,-52985,difficult
143526,54696,13692,5699,8764,6507,-105576,-30765,7555,7045,-2405,9462,-142512,-49738,-8092,5466,-2704,6962,-119652,-35521,-2562,16087,-2008,6996,107516,-41934,-3139,4475,-2687,9961,-36936,22860,227168,-18973,14217,-6413,-15647,5530,-577,-1579,10621,-11612,-299,696,-679,-2500,34,2965,easy
260427,41090,17561,15327,6961,10761,-94636,-21604,-14261,-12979,-3426,1460,-109279,4483,943,-12378,-4161,-4435,-191136,-32257,-12471,-13781,-3448,-5030,520229,-6079,-2507,18065,7127,16103,-14643,-81857,711365,26087,-36740,26178,15204,-13414,9964,601,-1403,31846,-735,713,10575,-5895,-595,21133,difficult
936837,249007,60391,45562,47259,32112,-176235,1243,-25341,-33301,-20691,14898,31476,-139444,-44616,51730,-23839,49480,-741850,-235636,-43047,-38282,-22933,-21034,2545213,207782,41160,21577,-23403,45423,207711,-773326,3287063,-140687,-96192,443418,-19275,1569,84207,85031,-90012,59859,-3148,906,-470,34582,-70514,66457,easy
762992,58739,33102,25329,7406,18498,1146136,95193,34311,19435,61640,28017,-642108,-49370,-32008,-23711,-4489,-13936,-609840,-12917,-12531,-18698,-3474,-503,-706079,-40643,-32600,-21749,-4904,-16134,-1788244,32268,-96239,-144563,36453,-27726,-66319,19477,-20069,-43146,5013,-3051,-66129,1015,-1430,-41953,13433,-15631,difficult
52325,35911,13560,21277,32640,33598,-49385,-9564,502,7701,-22929,215,-13709,-25146,-10613,-13533,-7824,2913,-47673,-28995,-12034,-17232,-21382,12749,55991,-17206,11155,12021,-15130,1596,35676,-33964,103664,-15582,-3849,11789,-11115,-1421,23189,-21234,-3699,29253,15105,-13558,6252,2698,9836,-11153,easy
285322,194646,20541,13694,25983,21472,345251,169103,53270,5096,18234,9986,-154124,-166603,-11736,-12020,-20324,-16063,69166,-167315,-15977,-10632,-21687,-17085,16992,-184651,-16947,-12567,-22853,-11210,-499375,223290,-52174,-335706,-712,-17336,-65006,-4241,-970,-17116,1388,-1935,-38558,-1363,-1166,-26049,-1022,5875,difficult
519744,67144,20266,19546,10847,17175,856552,1248611,60444,5147,53150,21106,-486680,-35183,-16960,-18369,-7957,-13823,-179564,6639,-3594,14018,11620,-835,-422804,-29214,-17565,-16841,-7169,-13175,-1343232,307116,-243240,-1283794,41822,-35853,-77404,13366,-13971,-23516,32387,-30859,-61107,19577,-18789,-34929,12988,-12340,easy
632243,45948,26065,20672,12786,22866,-21904,-13416,-3324,105,2412,29501,-574077,-30568,-21674,-19158,-9907,-14120,1650824,254,-1320,-15834,314,12660,-273877,-4976,-24364,-16183,504,-12475,-552173,2224901,-1924701,-17152,30822,-5230,-18350,20354,-23044,-19263,3324,-349,-12319,10221,190,-43621,26780,-25135,difficult
47497,63880,12389,20504,19940,36898,-40491,-54371,-9648,-13511,-10809,6323,-43198,-61324,-7035,-6952,-12047,-17183,-26364,-51322,-8556,-17529,-13378,-31389,-38058,-61112,-11731,-20099,-16231,-33191,-2707,16834,-11694,-6953,10002,-9790,2613,-1521,-3175,6559,-10577,-2570,-1238,-1331,-2853,-23506,-14206,-1802,easy
387283,183311,18553,7730,14530,16620,938870,-120737,-2372,3232,32503,51906,787050,-114931,1771,2552,-8246,-5717,1077118,381676,75730,32427,17306,48240,111698,-101548,-15585,-2312,-3409,-6054,-151820,290068,-965420,5806,496607,-483224,4143,73959,-91315,-680,29875,-34739,-40749,25552,-20715,-57623,53957,-54294,difficult
593690,211674,35045,11047,16462,32110,393566,-114964,-32216,14351,13005,10877,-541415,-203133,-24360,-9621,-9069,-22984,-540422,-196164,-33119,-9815,-12893,-27913,-591047,-202173,-30881,-8956,-9441,-17758,-934981,993,-50625,-88169,6969,-6009,7856,-8759,2238,-23972,-194,859,-22074,-3824,3452,-33861,-4929,10155,easy
197930,92412,20606,7772,23267,20093,372620,60577,-10501,16947,-241,-11483,3113948,24430,172903,55935,104152,58519,803669,185754,43371,55911,119856,59496,266827,65605,42779,93370,62302,36311,2741328,-2310279,-536842,-36147,161324,-120149,183404,-129532,-592,38988,-24,37459,104393,15704,-57554,70002,977,-23185,difficult
569605,176548,36511,47561,30971,37758,-514609,-155407,-33851,-44277,-30023,-34410,-70700,-137473,-27591,-41274,-11922,-16679,-104677,-67005,-14843,-33067,-8540,-27508,1178354,304253,5858,-21337,-19425,-22099,443909,-33977,1283031,17934,70468,371258,6260,12748,20701,3003,8207,11730,18101,3382,-10885,17731,-10829,5409,easy
64079,24838,13496,11083,16433,17237,-46474,-9550,-4930,-3001,-9801,-6649,-19490,2971,-11198,-8418,-12636,-7969,46098,-6322,-11431,-7269,-14633,-13484,-60432,-22504,-13078,-10455,-13739,-15439,26984,65588,-106530,12521,-9293,-16182,-6268,-233,-1647,-5417,1149,-3186,-2835,-1997,894,-1320,-5515,-1955,difficult
34873,30137,7635,9836,12704,13121,780598,81472,-4740,18784,-9079,3655,-24749,-13451,-1280,2097,-9628,-65,22612,-10038,6820,-4652,-1419,-3304,662444,-28,-2863,-7731,-5811,2815,-805347,47361,639832,-94923,3413,10010,3460,8100,-9683,-16687,-6749,-3079,-549,8209,-4392,-3720,-3239,6119,easy
32811,27418,15128,4855,9776,27349,-18111,20791,16502,17139,17792,-12038,-8765,-3143,-5687,2454,5749,-16789,748821,45772,7873,12233,11503,37219,8833,-19231,-14386,-3910,-8497,-25816,9346,757586,-739988,-23934,48915,-65003,-22189,13560,-22259,-14685,9779,-16143,-12043,5754,-20000,-4751,54008,-63035,difficult
415227,93471,36361,19580,18704,13738,1051824,452405,3399,157660,51870,57881,-248227,-41076,-17986,-14062,-2263,3471,-407344,-85364,-21331,32750,14028,48655,-312844,-23943,-17204,5078,3586,15543,-1300051,-159117,94500,-493481,-44288,61421,-21385,-3345,4127,-171722,46812,-27672,-54133,16291,-10442,-54410,45184,-33112,easy
140529,69514,29569,36141,23815,27601,-42705,-37721,-26080,-17865,-16219,4872,-139484,-66769,-27366,-34951,-19144,-20478,-119736,-20261,-21605,-30969,-4763,4139,18184,-52755,-27254,-28991,-20905,-16942,-96779,19748,137920,-29048,46508,-32494,-1286,5761,-5649,-17086,3982,1978,-2925,14381,-16142,-25350,24617,-21081,difficult
778686,105321,31135,15793,19431,40199,619727,51526,-4905,17493,26502,-4651,-652271,-87587,-26728,-12947,-16492,-36166,-411589,-71885,-21776,-8604,7846,65224,-741362,-90929,-30081,-7313,-1561,-5997,-1271998,240682,-329773,-139113,15702,-19044,-21823,4952,-8305,-30440,4343,1291,-42994,24338,-9407,-31515,101390,-71221,easy
14027,24056,6261,14769,17755,30440,66127,-1301,15316,7698,44585,28294,-5281,-23159,-3724,-10687,-14824,-18584,-10830,-19785,5636,-11542,7822,143,-7080,-15685,1113,-12308,2800,-10874,-71408,-5549,3750,-21858,3374,4100,-19040,9360,-4523,-18385,-855,-766,-59409,22646,-5022,-46878,18727,-11017,difficult
1385318,100205,36497,17721,12823,19472,-1007323,-74092,-24521,-11064,-3753,-12209,-547026,34604,-9380,-5284,2270,-11239,-1207402,-84721,-33832,-14926,-4350,-14958,-829679,-58539,-23917,4239,12529,4941,460297,-660376,377723,108696,-119325,26182,15141,-24452,9915,5780,-9642,19165,6023,-6620,16879,970,-3719,19899,easy
186766,16944,11621,13276,31399,42759,-181305,-11377,-5551,-11168,-25361,-29982,-179176,-9841,611,-5202,-20502,-26974,-178864,-13223,-6459,-3366,-10247,22414,-185107,-12602,-6441,345,-17005,-6086,2129,312,-6243,1536,-3382,621,6162,-7070,18,5966,1836,3711,4859,10255,-6758,3008,49388,-28500,difficult
188055,132033,8556,7247,5219,11544,-72403,-125339,-4990,-3135,-3923,-4022,-87910,-8728,-1888,23236,7944,6971,-12194,-112816,-4271,-5988,-3618,-9806,-183743,-125921,-5317,-5828,-1542,-9101,-15507,75716,-171549,116611,-104088,-13105,3102,-2383,-1046,26371,-29224,160,11867,-11562,2076,10993,-16777,705,easy
41055,64816,20378,19452,15241,20587,8419,-26870,-819,-12458,-10352,-14108,53178,-59187,2558,-6330,15469,-6708,183681,-37341,-4757,4066,-12831,-14191,218193,-34528,-14899,-10588,-9729,-16702,44759,130503,34512,-32317,21846,2813,3377,-7315,-10142,6128,10396,-14654,25821,-28300,3102,7400,-7483,-2511,difficult
28980,8457,7052,19582,12125,41473,5999,34678,7334,-14829,-10003,-38027,13366,18472,548,-19010,-7087,-35920,1699366,3544,27920,6148,10671,-14264,-25829,-6491,-5407,-18466,-5556,-37420,7367,1686000,-1725195,-16206,-14928,-10035,-6786,27372,-33327,-4181,25158,-24614,2916,17758,-16227,2107,21656,-23156,easy
122527,117603,8733,20272,15746,18621,223341,114035,35654,-12015,3220,-2810,719352,119178,-2211,-1924,80466,6802,-115861,-105490,-5956,12219,13230,11360,-105965,-83744,819,-8975,1348,16744,496011,-835213,9896,5143,-224668,21746,-37865,-3745,6775,10091,14143,-21194,77246,-67236,-11882,9612,4558,5384,difficult
94178,11061,5236,7042,7017,8949,635222,14199,1367,-4672,-4446,-3731,-88927,19328,29222,1839,3154,11983,-92362,-425,3246,2892,102,9037,-21773,7087,4671,-2166,-3973,-5772,-724149,-3435,70589,5129,-19753,7512,27855,-25976,1425,6511,1053,-5058,7600,-3052,-4075,15714,-2946,-14809,easy
153412,31458,10201,10948,18955,14678,255817,-16680,997,-7183,-8411,-8725,-135739,-12715,-8540,360,11785,8086,-131589,-25248,-8282,-7340,6562,15572,-75616,-23156,-8833,-10182,-18118,-13936,-391556,4150,55973,3965,-12533,2092,-9537,258,-551,7543,-7700,-2842,20196,-5223,-24680,16811,7486,-29508,difficult
79196,29025,9421,12500,10750,27055,20164,-10753,-6801,-10396,-9120,-26151,-42980,-23168,-8351,-10529,-8841,-24816,-10011,-10393,11311,6454,17418,-2695,371146,43348,-191,49203,12091,1658,-63144,32969,381157,-12415,12775,53741,-1550,19662,-11502,-133,16983,42749,279,26259,-5327,1335,22121,4353,easy
530780,46920,18097,7289,19479,42570,-525137,-36966,-5136,1513,-11984,-26309,-516543,-38384,-13247,-593,-11650,-18506,-523114,-41449,-9338,-1572,957,-1846,-523564,-41056,-11270,-2423,-11498,-13070,8594,-6571,-450,-1418,-3065,393,-8111,3909,-1932,-2106,-979,-851,334,12607,-12455,7803,16660,-11224,difficult
587350,21963,10754,5383,4271,4324,-381909,933,13250,-2788,1052,-588,995050,300991,41316,29477,19943,26184,-150035,119039,-379,5431,1685,4390,952092,95264,-9094,23886,22643,14548,1376959,-1145085,1102127,300058,-181952,-23775,28066,-41695,-8715,32265,-24046,18455,18891,-18258,20958,26772,-21794,10158,easy
19733,19835,15998,8687,15122,32036,-13868,-9936,-3553,-1904,28336,-11300,37552,18658,15716,-3416,10294,-7201,-10523,15151,-7334,-42,17077,10022,976630,45068,-2136,-3373,-8283,-15421,51420,-48075,987153,28594,-3507,29917,19269,-23050,5198,-1512,3374,-3331,-18042,6783,-25360,4099,17223,-25443,difficult
501693,107359,9252,16677,17041,24930,-443841,-73559,-7282,-1342,-11197,-15443,-37932,-35583,448,3289,-14520,-18722,-474646,-87655,-6695,1736,-10157,-17185,-102036,21236,32600,21306,-3181,21071,405909,-436714,372610,37976,-52072,108891,7730,-7143,39295,4631,-1553,19570,-3323,4363,6976,-3279,1537,38256,easy
110308,29084,4013,9551,10422,15753,-10671,-16191,-2344,-6076,-9146,-9200,-64364,12553,1922,-7539,-4082,-8548,-64364,12553,1922,-7539,-4082,-8548,-97078,-13312,7139,-5319,6182,18514,-53693,0,-32714,28744,0,-25865,4266,0,5217,-1463,0,2220,5064,0,10264,652,0,27062,difficult
320309,28069,10469,9977,13365,27276,-153056,-23117,-8315,-8775,-11965,-25360,-252664,-11008,-10248,-7840,-12591,-26466,-308127,-22545,-2664,-4040,-8962,-15613,-309990,-21621,7040,24373,-8168,-19210,-99608,-55463,-1863,12109,-11537,924,-1933,7584,9704,935,3800,28413,-626,3629,794,-1106,10853,-3597,easy
290747,69778,10971,12315,16352,32024,-289795,-66828,-9144,-1324,-11997,-25788,-285443,-59478,1110,-9113,5475,-6382,-288421,-51822,-9331,-2932,-13146,1698,-34411,-32906,-7328,-9774,-9545,-19519,4352,-2978,254010,7350,7656,18916,10254,-10441,2003,-7789,6181,-6842,17472,-18621,3601,19406,8080,-21217,difficult
7845,9251,20651,8672,17042,20361,26772,13107,-18686,-5828,7009,-3180,-3671,8235,-14616,2073,-4356,-8815,-4932,6398,-15371,-3190,-3212,8782,5287,-1876,-8859,-2709,-4982,-154,-30443,-1261,10219,-4872,-1837,-8274,4070,-755,6512,7901,-5263,481,-11365,1144,-1770,-5635,17597,-8936,easy
576735,311160,88851,30107,37037,16152,-234833,-221576,-79408,-25255,-30354,-8326,-565093,-305483,-88630,-27276,-32060,-11701,-508166,-259751,-84469,-24280,-34126,-12085,-569532,-304773,-88035,-24140,-34693,-10144,-330260,56927,-61366,-83907,45732,-45022,-9222,4161,-3566,-2021,2996,140,-1706,-2066,-567,-3375,-384,1941,difficult
235322,56861,43111,16065,21022,27906,442480,-32825,-20759,-1158,6509,10262,-197886,-38614,-33185,-4896,9426,-122,-221607,-49652,-31108,-3608,11918,-927,-18034,-13976,-37903,-12682,-14247,-22218,-640366,-23721,203573,-5789,-11038,35676,-12426,2077,-6795,-3738,1288,-9074,2917,2492,-26165,-10384,-805,-21291,easy
224668,20835,4296,4685,2454,5996,-151917,-10826,27,-1378,2084,-1300,-130516,35240,10167,7271,61863,58469,-214888,-11522,10406,-562,5625,40192,1432320,45554,11325,5733,19380,23132,21401,-84372,1647208,46066,-46762,57076,10140,239,919,8649,-7833,6295,59779,-56238,13755,59769,-18277,-17060,difficult
37710,28425,15950,10693,8349,12181,3542,-7743,-11866,-3445,-1563,-9456,815573,292146,5279,4073,13261,-1658,-22060,-16845,-4225,-6138,-3870,-9100,-27043,-9847,-1802,-29,4122,-1398,812031,-837633,-4983,299889,-308991,6998,17145,-9504,2423,7518,-10211,6109,14824,-17131,7992,7798,-7442,7702,easy
621568,40610,8168,9101,20538,24394,-612949,-35207,-7209,1393,-10882,-2108,-613048,-29925,-1100,-6585,-5619,11585,-393179,9857,-2364,-8630,-18086,-17292,-463921,-21423,-5699,-1496,-16053,-21067,-99,219869,-70742,5282,39782,-31280,6109,-1264,-3335,-7978,-2045,7134,5263,-12467,2033,13693,-28877,-3775,difficult
604202,84604,115713,119790,38512,62603,1964154,1637,-96734,-100174,-18579,-36987,-581981,-69402,-104979,-116783,-26084,-41781,-511402,-29200,-108898,-115016,-35142,-55875,-594811,-72686,-114543,-119151,-30235,-41853,-2546135,70579,-83409,-71039,40202,-43486,-8245,-3919,-5645,-16609,1767,-4135,-7505,-9058,4907,-4794,-14094,14022,easy
294686,53506,9922,5563,7439,15649,-289152,-45343,5399,10377,10206,4405,-285967,-46250,-2180,9059,6923,15654,-225857,32012,13576,18744,21717,8428,1276966,392295,5397,14894,22332,7090,3185,60110,1502823,-907,78262,360283,-7579,15756,-8179,-1318,9685,-3850,-3283,14794,615,11249,-7226,-1338,difficult
529291,22208,5630,13178,7580,11267,-519083,-9431,-2643,-10276,-9,2078,-282248,108101,22796,-1478,-4769,-6699,-504895,31087,1742,13693,2797,9203,-524230,-5148,-2208,-705,6332,836,236835,-222647,-19335,117532,-77014,-36235,25439,-21054,-3950,8798,15171,-14398,-4760,7566,3535,-8777,15902,-8367,easy
72853,17865,15173,19471,19127,15216,-13006,-3400,-5158,-14867,-16142,-9031,-56347,-2175,24367,-1958,-7265,12992,-60632,-12155,-8813,-12402,-710,3552,105712,5813,-3131,-8824,-13215,-10038,-43341,-4285,166344,1225,-9980,17968,29525,-33180,5682,12909,-10444,3578,8877,6555,-12505,22023,-9440,-13590,difficult
80665,55048,8376,10534,11922,14430,651599,47770,-4487,-5893,-2673,6103,-55621,-47699,-6743,-8358,-10261,-8561,-54454,-29115,1033,-6699,-2452,-1467,-76121,-44652,1892,-4978,-3680,11757,-707220,1167,-21667,-95469,18584,-15537,-2256,7776,859,-2465,1659,1721,-7588,7809,-1228,-14664,7094,13224,easy
173001,28216,9821,11942,8682,16241,-133663,-761,-1581,-7551,-1866,-10667,-68230,-22210,6244,4508,-242,8867,-125994,-17001,6117,-9204,16055,20617,-168633,4238,-104,843,9771,15825,65433,-57764,-42639,-21449,5209,21239,7825,-127,-6221,12059,-13712,10047,1624,16297,-6284,19534,11750,-4792,difficult
81727,44051,18010,5996,13017,14860,716821,-27084,-12863,-790,-8439,-5849,-28774,-36507,-16015,-2890,17496,19696,-59545,-15951,-10208,3394,10296,19777,309852,84478,17195,8068,-6589,20283,-745595,-30771,369397,-9423,20556,100429,-3152,5807,27403,-2100,6284,4674,25935,-7200,-16885,25545,81,506,easy
104040,11626,4200,5946,3813,3987,-54282,-3321,-316,796,3518,116,1966849,133291,4484,18354,33655,65882,-99804,-7377,-2127,-4702,445,1856,-92859,14415,2249,240,11930,14519,2021131,-2066653,6945,136612,-140668,21792,4800,-6611,4376,17558,-23056,4942,30137,-33210,11485,65766,-64026,12663,difficult
53933,20006,8545,7943,9412,14056,-11450,1500,4255,-3931,-4956,-9753,75564,44845,1139,-3662,-3998,-5393,1103759,118149,30250,-918,17038,32029,-39125,-4779,26771,-2363,441,30414,87014,1028195,-1142884,43345,73304,-122928,-3116,29111,-3479,269,2744,-1445,958,21036,-16597,4360,37422,-1615,easy
