delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,lowgamma_cc3,midgamma_cc0,midgamma_cc1,midgamma_cc2,midgamma_cc3,state
292255,79008,1693,14058,18453,4526,2886,1669,-150877,215927,5648,24356,1055,7992,-1094,-481,-220760,-33682,7666,8103,-12594,-2842,-144,-699,-213359,-25036,17203,-6748,-6530,-1108,-1150,-760,-163219,-52720,-568,-7778,-15928,-724,-1922,-1281,518138,77641,82315,35677,-5237,7978,13356,1054,-69883,7401,50140,681357,-249609,8646,-27684,130361,2018,9537,-17771,82883,-16253,-14851,-1030,43455,-13649,6064,-9398,10691,-10834,1734,384,8702,950,-1006,-772,15278,-218,-61,-521,2335,easy
123889,38005,11003,11874,10537,21667,13174,9747,544315,26765,2148,-7043,-7807,-13930,-11385,-8013,639143,16069,24225,3568,-1792,-16656,-8343,-8005,611613,27664,13697,2466,-5424,-16671,-10996,-5963,51714,33477,9319,-8221,-5804,-8589,-9880,-8126,1022929,7451,21362,-5502,-5420,-1958,-9148,-5484,94828,-27530,-559899,971215,-10696,11595,5813,-26026,22077,-10528,-4378,12043,10611,-1102,-10687,2719,6015,-3632,-380,384,-2726,-15,8082,6631,3042,-2653,1116,732,8,2042,-2163,2642,difficult
487220,165197,31871,25389,13653,30696,21472,17179,-298301,-135801,-11751,-22565,-10495,-16736,-13965,-9955,-270894,-86659,-11470,-13614,-6710,-20696,-4606,-11293,-322049,-117154,-15797,-15426,-13165,-13015,-10314,-13712,-107046,-74746,-7294,-22382,-9796,-18441,-15322,-15035,-189873,191442,-13033,-3449,-1946,-14780,-17182,-13894,27407,-51155,215003,-82827,49142,-30495,42408,266188,281,-4327,8503,-5739,8951,-1812,-6956,18933,3785,-6455,3369,7850,-3960,7681,-5426,3661,9359,-5708,-5008,-1860,-1338,-2419,-1323,1141,easy
38835,23526,3545,7641,10210,28602,14785,11065,-35452,-18754,-903,-5249,-8400,-23867,-12000,-8541,24507,-3039,4214,-5115,-9208,-23095,-12922,-9548,-37520,-20784,3815,-4846,-8680,-19313,-7631,-7000,-15440,-19335,-702,740,-1223,-4297,-5238,719,-31247,-17048,923,2804,865,18520,-2012,5111,59959,-62027,22080,-15807,15715,-17745,1449,2287,5117,-399,-4517,1625,134,269,5586,2064,-808,528,7457,2088,772,3782,15016,22817,-922,5291,2393,3226,-1007,2548,7719,4392,difficult
107300,13018,4524,4152,4341,8351,5431,2874,-78815,1802,3830,-616,-149,-300,-23,904,-92632,-2394,3306,1502,8523,48331,6239,7556,162364,168792,9964,1312,9264,42702,3572,9719,-45478,10115,1685,-514,-854,-6889,-4522,-2007,351513,-1162,1181,-1860,2477,-2708,-2959,-1272,-13817,254996,-207842,396991,-4196,171186,-158677,-11277,-524,6658,-8279,-504,2118,-190,-1826,-1346,8672,741,-10118,3331,48631,-5629,-49591,4181,6262,-2667,-8094,1563,6652,2163,-11726,735,easy
14999,12322,3207,7758,12818,23416,16281,7511,-10835,-10928,-2461,1717,5445,8522,-6311,4628,-4862,-5662,-163,-4821,-4637,12218,-1951,3744,-8473,-7520,4705,191,-5271,-4696,8607,-3605,55903,5714,-1442,-5519,-9899,-15306,-13694,-6247,-2859,-2971,-205,-5173,-1156,-7279,-9524,-3972,5973,-3611,64376,-58762,5266,-1858,13234,-8685,2298,4868,-6147,1237,-6538,5012,-5710,346,-10082,-634,-4628,8743,3696,-16914,-10610,8027,4360,10558,-22301,4170,-884,-7349,-2642,2275,difficult
110875,25063,17841,8367,7704,41343,15327,8372,721440,345457,57430,-1461,3400,27681,33230,6445,367008,49461,-3304,28704,19247,-3131,9960,3407,178148,673,-697,918,-4064,-35586,-13871,-7130,218052,5701,7751,5568,-2020,-32868,-9362,-4730,-82427,-12595,-9534,5474,8267,62208,22281,13969,-354432,-188860,39904,-300479,-295996,-48788,5028,-18296,-60734,2607,8448,-17285,30165,-27786,4650,-94,15847,-23311,2044,10287,-30812,-32455,2718,95076,-23270,-23831,4509,31643,-3038,-10537,2400,18699,easy
742032,236155,76912,44605,28161,39029,26827,28363,-527745,-200188,-56527,-38464,-15804,-30967,-20498,-25575,958220,-62677,-63534,-24757,-472,32136,-7009,-15853,-398555,-143068,-3465,-33119,-2996,-3531,-4541,-18518,-500518,-159875,-65064,-25025,-15545,-29116,-21832,-24912,-643610,-214499,-66375,-35547,-21813,-25254,-18860,-25442,1485965,-1356775,-101963,-143092,137511,-80391,-16807,-54624,-7007,60069,-61599,-1311,13707,-8362,8094,-10522,15332,-2524,-12549,-6268,63103,-35667,-25585,3862,13489,2468,-17291,2972,9722,-2665,-6394,-530,difficult
300397,30922,4289,8581,3899,7597,2015,1358,-270263,-17344,2010,-7614,-1845,-6129,-1536,-817,947454,18795,8183,6222,3794,74,2383,1559,947454,18795,8183,6222,3794,74,2383,1559,401240,299690,5020,39332,78538,32112,16574,5099,254130,-1827,8758,5336,844,2799,987,1216,1217717,0,-546214,-147110,36139,0,280895,-301517,6173,0,-3163,3738,13836,0,33110,-33996,5639,0,74744,-77694,6203,0,32038,-29313,3919,0,14191,-15587,2376,0,3540,-3883,easy
82504,21180,8389,4380,4053,11400,3950,3243,-75653,-17537,16800,3986,14320,8320,7497,4271,-74273,-2514,-2446,-2580,7739,13569,8650,10554,-79899,-10655,-3292,-507,5885,4679,15150,3910,-75277,-13261,-5360,1889,8037,14381,5459,5161,-66407,-11309,-4781,9565,7534,15842,8772,4398,1380,-5626,4622,8870,15023,-8141,-2606,1952,-19246,-846,-2068,579,-6566,2073,2396,7676,-6581,-1854,2152,-503,5249,-8890,9702,1461,1153,6500,-9691,3313,6283,-6644,1251,-763,difficult
464472,71437,13108,8794,18871,27223,7685,8341,-105534,-36161,-10449,-6976,-11589,-17969,-2041,-5707,-258226,-27833,2215,43350,7154,25926,13052,13950,1102175,-51973,43979,34619,-6667,-10223,5993,-764,-445896,-67216,-10398,-6283,-13789,-11655,-2741,-4651,-411054,-31478,-9589,24648,-14960,4187,305,16020,-152692,1360401,-1548071,34842,8328,-24140,-15243,35738,12664,41764,-54377,809,50326,-8731,-40902,30931,18743,-13821,-7122,-1171,43895,-36149,-1432,15842,15093,-7059,-8734,3046,19657,-14714,-3887,20671,easy
41199,28800,6165,6532,10399,44660,16594,10613,2066468,-2484,10335,-335,16951,-12104,1143,3199,19997,-27159,-5979,-2689,-8324,-40759,-13868,-8784,36374,659,-5899,-5053,-7611,-39806,-13603,-8223,42790,5848,-4255,-4025,-1282,-16376,-12170,-3799,-33447,-19922,-3735,2894,-8131,-15137,-9612,-4444,-2046471,16377,6416,-76237,-24675,27818,5189,-25770,-16314,80,1644,520,-2354,-2364,1028,6919,-25275,713,6329,-6849,-28655,953,23430,1239,-15011,265,1433,2558,-11983,561,4424,-645,difficult
547942,137901,16178,14634,8525,10311,9352,3819,-396295,-25704,-5218,-11169,-4868,5200,-5789,-2387,-193649,-83671,-1472,-3274,-5688,-5365,-7380,-2044,-384829,-76734,51542,2915,12658,19327,-2716,2647,1791095,-3395,58093,4651,34800,20333,10572,596,-346985,-79495,-4952,-12582,10365,1837,593,3997,202646,-191180,2175924,-2138080,-57967,6937,73339,-76100,3746,53014,6551,-63045,7895,6189,1736,-17233,-820,18346,22142,-24435,-10565,24692,1006,-18496,-1591,4664,13288,-9979,343,4691,-2051,3401,easy
56701,15120,2847,7893,5022,11595,4024,4309,211519,-7458,2328,-5007,1233,15478,7222,-303,-48150,-12538,-135,-5115,703,-7065,-220,-3175,-49383,2783,-689,-2122,9008,8546,4871,1481,-42838,-11152,42,1309,6826,14824,3981,753,-45296,1294,14396,-3608,1185,14723,7960,4052,-259669,-1233,6545,-2458,-5080,15321,-13935,12446,-2463,-554,731,14354,-108,2993,3431,-4917,-530,8305,-2182,-5641,-22543,15611,6278,-101,-7442,5091,-890,3979,-2872,4656,-728,3299,difficult
1251284,100081,31273,17885,13735,11901,5945,6636,-1139805,-57412,-27963,-13055,-12473,-9405,-4898,-4782,117761,-54319,-8265,-5967,-972,8219,-1550,-3559,-1126562,-50803,-21771,-15563,-6987,-6929,687,-2248,-1155812,-34825,-10644,-11800,-8418,-8326,-3423,-3641,199318,-13948,-1732,-6817,-10407,16871,3827,-389,1257566,-1244323,-29250,1355130,3093,3516,15978,20877,19698,-13506,11127,8912,7088,-9596,3763,4983,11501,-6015,-1431,-1989,17624,-15148,-1397,25197,3348,2237,-4110,7250,1223,1311,-1393,3252,easy
6157,4416,4644,3139,7317,11526,6271,6877,4974,3649,-519,-1305,-3283,-6603,-4260,-3964,194224,16905,-3323,-873,-5232,-6102,-2772,-5608,11522,486,-2625,36480,40053,20533,-3822,8772,1682438,373040,10803,26611,3818,69891,12406,11255,541701,19329,-954,48,1809,15168,21018,4649,189250,-182702,1670916,-1140737,13256,-16419,372554,-353711,-2804,698,13428,-11757,432,37353,-9869,-26563,-1949,45285,-36235,-2009,501,26635,49358,-54723,1488,-1050,16228,8612,-1644,14380,2483,-6606,difficult
43094,8341,1537,2281,8149,16512,6984,4175,-37917,-6940,1372,-1471,-5364,-11993,-3103,-2073,62273,1528,2355,498,6093,24851,20250,2577,-34565,-7488,-714,953,-5235,-5343,-5003,-1094,-40737,-1830,2220,1794,-1346,13043,4434,2277,-39093,-1724,3127,4454,851,4084,855,6498,100190,-96838,-6172,1644,8468,-9016,5658,106,983,-3069,2934,907,1969,455,841,2660,11457,-11328,3889,2197,36844,-30194,18386,-8959,23353,-25253,9437,-3579,4650,-3671,3371,4221,easy
201303,16856,6252,9797,10762,31027,10868,5584,-89225,12914,1561,1876,1487,3447,-984,5187,-200073,-14009,-4444,1638,309,-12040,28765,7649,-9413,54381,27819,32925,40325,5618,15806,3936,459909,184497,130416,98447,47781,28464,8124,4887,773949,101426,154489,45576,7535,25296,1866,-23,-110848,190660,469322,314040,-26923,68390,130116,-83071,-6005,32263,102597,24073,-238,31287,65522,-52871,-1178,40016,7456,-40246,-15487,17658,22846,-3168,29749,-12959,-7682,-6258,2462,-3713,951,-4910,difficult
827349,73570,17301,11145,18109,35354,9698,9679,-648198,-40174,-3680,-8312,-11070,-27477,-4823,-8278,-777986,-31657,-1870,-8509,-10253,-28471,-7278,-6961,-661147,-20460,14977,-5860,-13801,-20980,-5530,-6991,-754961,-17995,-1645,-7859,-12503,-19862,-6839,-7490,-769249,-43032,-9292,-10090,-16420,-25101,-558,-6132,-129788,116839,-93814,-14288,8517,11197,2465,-25037,1810,16847,-16622,-7647,-197,2649,-1999,-2231,817,-3548,1298,-3917,-994,7491,1118,-5239,-2455,1748,-1309,6281,1317,-30,-499,1358,easy
588599,88385,59759,12388,31190,14067,6549,4552,1004198,-41752,-6988,-250,-24042,709,24128,7839,-348255,310263,16001,-4702,-5799,4361,10130,3111,25528,-48154,-58371,-9953,-27626,-7234,-3987,-3581,-449340,-79254,-55248,-5045,-26107,-3422,-1940,1035,194392,315762,-15426,215,-397,34449,8252,5336,-1352453,373783,-474868,643732,352015,-358417,-31100,395016,22989,-74372,3123,39822,-4452,-5251,4908,5260,18243,-21827,1519,25710,3652,-11595,3812,37871,-13998,-14117,2047,10192,-4728,-6692,4616,4301,difficult
149791,29534,7852,5582,4752,15352,4484,3247,-137240,29709,29310,1908,10641,9380,-663,7121,1117391,220014,-1500,-749,17734,-8270,6502,2499,-6249,15684,-3795,-2509,-1316,-14218,-4068,-2810,682866,-1506,-3587,-2316,-1613,-11748,-1344,-1219,-89660,27442,711,-3909,-960,-13103,-3212,-1836,1254631,-1123640,689115,-772526,190305,-204330,-17190,28948,-30810,-2295,208,4298,-2657,-1760,193,-1593,7093,-19050,-297,653,-17650,-5948,2470,-1355,7165,-10570,2724,-1868,-4622,-5309,1591,-617,easy
224227,12673,3463,3896,2088,8279,3674,1895,17255,19082,-616,9084,11827,-5091,468,2778,1099839,234000,32212,46499,37111,26611,11271,13847,-83528,2882,2445,-2033,585,-7183,-3062,-1566,-179076,72715,1991,1410,8865,-2978,-1298,-745,-63710,12044,14325,1020,1845,3794,-309,1877,1082584,-1183367,-95548,115366,214918,-231118,69833,-60671,32828,-29767,-454,12334,37415,-48532,3443,-390,25284,-36526,8280,-7020,31702,-33794,4205,6772,10803,-14333,1764,989,11069,-15413,821,2622,difficult
222359,48553,13886,16347,24916,21705,8410,14882,-143416,-14615,-7488,-5812,-19127,1759,-2474,-9953,-188025,-39095,-12149,-10887,-23491,-13972,-4394,-12706,-168487,-43592,-11236,-14304,-23447,-20242,-7485,-14342,-191957,-16210,-133,-10819,-15280,-2629,14400,-9149,-180036,-41049,-10417,-11398,-22753,-5112,-6133,-12258,-44609,19538,-23470,11921,-24480,-4497,27382,-24839,-4661,913,11103,-10284,-5075,-3417,3485,-579,-4364,44,8167,-7473,-15731,-6270,17613,-2483,-1920,-3091,21885,-20533,-2753,-1636,5193,-3109,easy
57364,19186,7724,14464,8633,37345,11675,6206,16709,9861,15023,-9906,1386,3547,3918,-1771,-49078,-6291,-3596,-10966,198,-28766,-9269,-4923,35278,-7143,-3559,-6073,-355,-29527,-6341,-5495,76757,25644,4332,-407,25398,-176,6437,1202,105059,1809,6738,-6465,-3445,-23757,-6839,-5002,-65787,84356,41479,28302,-16152,-852,32787,-23835,-18619,37,7891,2406,-1060,4893,5666,-6058,-1188,-553,25753,-28843,-32313,-761,29351,-23581,-13187,2928,12778,-13276,-3152,-572,6697,-6204,difficult
172922,58333,21749,11048,13016,25117,21719,13425,-95069,-45556,-20407,-7225,-11444,-20096,-19598,-11246,-93308,-57468,-19048,-8456,-11101,-18650,-18216,-10691,-119574,-50390,-19872,-8868,-11354,-18675,-19436,-12467,-110188,-54396,-17384,4513,-8835,-9486,-16981,-7660,-106134,-54525,-18968,-9672,-8195,-18326,-19488,-12321,1761,-26266,9386,4054,-11912,7078,-4006,-129,1359,-824,2488,-1584,-1231,-412,13381,-14185,343,-253,2519,640,1446,-25,9189,-8840,1382,-1220,2455,-2507,555,-1776,4807,-4661,easy
212126,215424,19337,12496,7614,15295,4753,2464,-92228,-192065,-13664,2360,-4592,-4072,-2194,-1083,424553,-32895,34082,38929,9455,14500,7971,24261,-173862,-203152,-15130,-6487,-5670,-7755,6700,-144,150727,-160766,-9813,-2010,-2141,-10843,-2024,-509,-124314,-175879,-7875,23190,10473,4221,7691,2737,516781,-598415,324589,-275041,159170,-170257,42386,-15113,47746,-49212,5317,1938,36569,-45416,4477,25200,14047,-15125,3529,12614,18572,-22255,-3088,15064,10165,-1271,-8724,9715,25344,-24405,-365,3246,difficult
98788,19950,1384,4159,5989,13412,4238,1979,520895,4259,7235,719,-1490,-10681,1513,-782,35448,-2032,2048,-1586,-3499,-12660,-3972,-1629,-78064,-11877,3288,1313,208,-2718,133,731,-48386,3808,14170,2101,-2839,-9943,-1675,-916,-21327,-9640,-69,-3701,-4645,-12067,-2798,-1199,-485447,-113512,29678,27059,-6291,-9845,15685,-13448,-5187,1240,10882,-14239,-2305,2899,788,-5802,-2009,3707,-3047,-1806,-1979,9942,-7225,-2124,-5485,4105,-1808,-1123,-847,2360,-1647,-283,easy
250127,57947,15070,10558,9544,10174,11832,4315,-104480,-49725,-10304,-5455,1158,654,-10057,-3266,-82975,-9301,-11679,9753,-2838,21824,-7405,4606,-126965,-48075,-12389,-10393,-8273,-8467,-10792,-3958,-85197,44925,9847,5776,22734,18701,3874,6387,2753901,167844,24050,15365,23421,21589,-6809,3215,21505,-43990,41768,2839098,40424,-38774,93000,122919,-1375,-710,22236,14203,15208,-20146,16169,9589,-3996,-5435,31007,687,21170,-30291,27168,2888,2652,-3387,14666,-10683,7872,-8564,10345,-3172,difficult
625478,99854,15876,25548,14087,10963,8155,6311,-534944,-85465,-5895,-23093,-10115,-10047,-8014,-6169,-424042,-82959,-4512,-17453,-9750,-6130,-7465,-4984,-326230,-60492,-3688,13502,11079,16461,9003,-14,1044116,-28,-7281,-20351,-5754,667,-5133,-3515,1151498,-7840,8693,-940,22337,28581,-1390,-1622,110902,97812,1370346,107382,2506,22467,60464,-7812,1383,824,-3593,15974,5640,30955,-33853,19411,365,20829,-16833,28091,3917,22591,-15794,27914,549,16468,-14136,3743,1185,4970,-3501,1893,easy
415734,75354,5444,4231,13375,28450,10953,6179,-385894,-47729,16455,-74,-2214,45608,-615,-862,-160107,-56440,-4295,-2647,-3386,-21338,-6858,-4277,-369413,-73450,-4712,-2780,-12381,-26331,-10107,-5881,-244264,156690,148117,47062,5033,11950,-3814,1552,-86386,13093,15112,2752,-1930,-17670,2100,1461,225787,-209306,125149,157878,-8711,-17010,230140,-143597,-20750,-417,152829,-133005,-2573,-133,49842,-44310,-1172,-8995,17414,-6963,-66946,-4993,38281,-29620,-6243,-3249,6293,5914,-3415,-1604,7433,-91,difficult
44458,7546,4372,3541,6452,7960,2685,3341,50424,2848,4889,-212,-4679,408,-252,2086,1513264,74868,5567,15520,15965,4058,1536,-33,-2475,19737,-1662,3380,-4147,-2561,-1206,-1615,-20258,6358,5855,8661,-586,-3900,-1917,-2566,-9731,46758,13397,5261,2754,-3962,-1820,-2521,1462840,-1515739,-17783,10527,72020,-55131,-13379,40400,678,-7229,7517,7542,15732,-12140,5281,-3400,20644,-20112,3561,3340,3650,-6619,-1339,-62,1788,-2742,-711,97,-2119,-1582,-951,45,easy
277981,142649,27446,17459,11897,35737,6412,9946,714360,483968,148774,58923,111199,54841,33451,5749,1238387,-77581,-13701,6851,6562,-25341,-4339,-7759,-175701,-118286,-25851,-13898,-7754,-20003,-251,-6141,-182516,-97789,-16811,-8466,-5309,-34153,-5061,-9368,803043,-35974,-16428,-7921,-926,-23527,-3210,-6183,524027,-1414088,-6815,985559,-561549,-40705,20497,61815,-162475,-12150,9040,383,-52072,-20749,5432,545,-104637,-14316,2445,4383,-80182,5338,-14150,10626,-37790,4088,-4810,1851,-13508,1618,-3227,3185,difficult
343648,122350,6774,5761,37579,17498,8166,6882,1664890,109725,39154,64723,41677,10526,797,1552,-228480,-90774,-2846,15348,-21463,-12889,-4394,-3230,-320345,-76892,-1450,19020,-23837,32433,7159,3068,-249834,-114950,3625,-1674,-35250,-857,-3392,-4394,-332499,-113349,-3328,2375,-5332,-103,8240,8129,-1893370,-91865,70511,-82665,-200499,13882,-38058,1601,-42000,1396,5075,-6953,-49375,3672,-20694,4049,-63140,-2374,-11413,29918,-23415,45322,-33290,754,-5191,11553,-10551,11632,-4782,6298,-7462,12523,easy
145467,9697,4393,7651,2447,3975,1963,1154,-89759,34367,10130,-4369,2956,-616,-1098,-520,-120042,69245,3925,-1832,-55,-953,-707,426,-72711,9075,-3107,-7061,-971,-1341,-504,-151,-68701,6276,2773,-4305,-443,879,-1038,186,-14840,89867,2051,-1685,3545,-1089,-227,171,-30283,47331,4010,53861,34878,-60170,-2799,83591,-6205,-7032,5880,-722,2537,-5229,2756,2620,-3011,-916,528,3988,-337,-388,2220,-1968,391,203,-534,811,946,-577,337,-15,difficult
241288,129792,12431,7486,7754,19777,5392,4645,-90677,-97847,-5249,-3885,3869,-4461,10216,-396,-65823,-121961,-5772,-2567,-5389,-11374,-2743,-2653,-74043,-96131,27095,3984,-2133,920,8062,2029,-216256,-98708,8104,9832,12844,-72,1327,424,-90940,-66090,38541,8869,-1430,25699,6839,456,24854,-8220,-142213,125316,-24114,25830,-2577,32618,-523,32867,-18991,30437,1318,6551,5848,-963,-9258,3256,14977,-14274,-6913,12294,-992,25771,-12959,10805,-6735,5512,-2257,4682,-1605,32,easy
