delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,state
1245445,150574,8610,16739,6878,9455,-1201100,-116830,-240,-12217,-4082,-6992,-1008202,-123288,-4608,-9299,-5138,-6941,618001,446666,129791,47925,12039,28580,204571,26897,32794,-6224,11319,5211,-162601,-79312,15736,-688,-140,-1068,192898,1626203,-413430,-367172,-6458,569954,-419769,-106209,-4368,134399,-96997,-17058,2918,57224,-54149,5536,-1056,17177,-720,-11459,51,35521,-23369,-6279,easy
1245487,126036,25153,19755,16952,10541,320129,129989,-14507,-11624,6338,13819,-432279,-17035,-17439,-12533,-15357,-8633,-295573,-85843,18130,-6746,-1955,18842,1152075,-91247,-8256,9835,6317,-2497,336765,353621,170301,26113,42703,57843,-752408,136706,1447648,-815310,-147024,-68808,-5404,444868,-2932,35569,-26386,178557,-909,5787,16581,16278,-21695,13402,8272,36386,-22452,27475,-21339,60340,difficult
963101,152619,71220,84089,12376,13889,-552836,-93507,-69919,-43650,-10000,-8883,613624,271621,-33232,-65615,7082,-614,1818259,274384,76732,231980,32426,151265,-403373,-84599,-61866,-73750,-10388,-4086,-713838,-62142,-60505,-73346,-8550,-12656,1166460,1204635,-2221632,-310465,365128,2763,-358983,22457,36687,109964,-138598,1361,-21965,297595,-305730,404,17082,25344,-42814,1838,8269,151879,-155351,-8570,easy
1604429,444236,185349,78933,65494,69376,-1443553,-421286,-181753,-77052,-61396,-62688,-1414937,-381166,-140036,-54041,-34434,-55918,-920464,-415923,-179895,-74768,-64188,-64206,198687,217968,-26688,62944,219142,-28784,-826433,-283533,-165771,-65513,-48567,-57763,28616,494473,1119151,-1025120,40120,-34757,633891,-501501,41717,-39859,153207,-139083,23011,-20727,137712,-128457,26962,-29754,283330,-267709,6770,-8288,35422,-28979,difficult
215109,34748,7277,8649,4513,3405,779324,30951,79674,-3320,5186,4541,-39467,282,-4077,4775,-805,398,1081205,1150092,112739,237083,84932,60449,747097,44280,13092,5848,4991,11170,1534252,450957,82982,43905,43665,20937,-818791,1120672,-334108,787155,-30669,1149810,-1105812,406677,-83751,116816,-99647,69890,8095,232308,-231235,38057,-5991,85737,-79941,38674,-4143,60051,-49279,9767,easy
990702,112660,46773,56846,15780,14544,-359550,123285,58478,15124,13889,6839,314863,742763,344674,392993,55520,155502,220482,34088,5824,24449,-5731,-4341,683998,119636,56661,-47514,-6032,6093,-861254,-51541,-33903,-43058,-8530,-8964,674413,-94381,463516,-1545252,619478,-708675,85548,-171177,286196,-338850,50837,-90564,377869,-368544,-71963,4456,41631,-61251,-301,-2498,148663,-159843,10434,-15057,difficult
816223,166627,36335,16873,9548,8020,701679,-119621,-33153,-14334,-7405,-5656,1152798,499532,291717,111057,42499,15253,-359764,56499,-24200,5963,-809,8480,-130796,-100473,-8354,1920,24143,3179,748029,145082,-27529,15659,1537,731,451119,-1512562,228968,878825,619153,-443033,-156972,245555,324870,-315917,15846,-19175,125391,-105094,-4043,13739,49904,-43308,24952,-22606,20909,-6773,-5301,-2448,easy
1083433,146777,53969,54101,47779,33143,432489,2052081,459465,29441,159510,65909,-806153,-61363,-45668,-34930,-13917,-23647,218747,865848,5425,-34908,6000,15256,-265683,-24529,6409,28903,-28275,3998,-703401,38218,-39301,-12319,-29146,-2955,-1238642,1024900,-484430,-437718,-2113444,927211,-890377,62747,-505133,51093,984,-45710,-64371,22,63811,-41222,-173427,19917,-34275,-871,-89556,38903,-11258,-6953,difficult
1117763,156973,30783,10026,28650,16565,-1054863,-126834,-20423,1256,-24383,-15004,-132297,131050,-7060,35030,-16922,3850,-106557,-77178,10135,1748,-22601,-11891,-932113,-137169,-26687,-6687,-24274,-14062,-1028637,-36769,6835,-8969,-20610,-13983,922566,25740,-825556,-96524,257884,-208228,-59991,100400,13363,17195,-36822,33522,33774,-33282,-8435,-2282,7461,-5679,-1673,3664,18854,-15741,-2171,79,easy
916252,238018,38246,49154,26009,61942,538099,307684,535959,153200,263691,133928,-655420,164142,38038,38615,20836,-21578,15324,-1153,-6969,-27496,16865,-36698,-838219,-127353,-35858,-44979,-19438,-56592,-689226,505,-12846,-31885,-11569,-42708,-1193519,670744,-853543,148993,-143542,-165295,-126200,127858,-497921,-45007,-28889,23012,-114585,-66111,-17483,13094,-242855,-3971,-36303,7869,-155506,-15120,-19894,13884,difficult
1426716,159421,127976,23782,15405,21343,-361832,-15144,-96390,-14020,-4941,-1166,-1143495,-56026,-6833,1485,7247,4103,144245,-78610,-115569,-15962,-10941,-13269,-950974,-137972,-124428,-20875,-14035,-20289,-120322,257805,-105269,30662,1905,-14,-781663,1287740,-1095219,830652,-40882,-22584,-59362,395777,89557,-108736,-8859,19159,15505,-17447,-4913,51537,12188,-18188,-3094,15940,5269,-17372,-7020,20275,easy
679246,119766,25568,19435,17793,9420,1197450,116431,21589,-1255,371,3948,333017,258018,37478,20642,10992,12347,19805,53041,4972,4792,26,-4587,1104680,1280006,66509,105857,40582,73233,153915,59546,9584,32847,-2147,6382,-864433,-313212,1084875,-950765,141587,-204977,1226965,-1220460,15889,-32506,61537,-56925,21897,-15850,101065,-73010,10621,-10966,40556,-42729,8399,-16934,77820,-66851,difficult
899072,325884,30830,22985,10463,19619,669520,-39464,58286,14094,14111,26695,1506120,172560,36745,-831,50773,52173,-172424,-128868,3567,-2342,15374,-7813,-631609,223576,-3811,3623,13011,-4504,-70989,-289845,-26817,-12082,-8080,-15870,836600,-1678544,-459185,560620,212024,-301428,352444,-513421,-21541,-33178,-7378,-23006,-14925,-1511,5965,-15705,36662,-35399,-2363,-21091,25478,-59986,3309,-11366,easy
590528,74283,13497,4962,7671,5726,1007041,-40235,29987,-419,-1492,4813,-512825,106680,-96,-748,-709,-781,-241808,50804,23267,5467,-883,11092,-281190,-58267,10693,6140,-4487,-1763,639996,19299,138556,40056,26432,23979,-1519866,271017,-39382,921186,146915,-55876,-109071,77566,-30083,23363,-12574,127863,-329,6215,673,33916,783,-174,-3604,30919,-5594,11873,-12855,25742,difficult
1270477,218519,26368,35938,14806,22407,-498316,-2740,6643,-24912,-8995,-6110,768670,-95413,44209,-13703,11326,-11951,-468597,-56680,-14204,-15747,-3625,-2118,1581743,376980,225107,135872,98947,19608,-993700,-146517,-17362,-27225,-11765,-17492,1266986,-1237267,2050340,-2575443,-92673,38733,433660,-523497,37566,-58413,239311,-242469,11209,-2044,151619,-163097,20321,-14951,102572,-110712,-5841,9833,21726,-37100,easy
1478983,382270,74357,135184,76375,25046,1067176,189316,591399,-12304,40064,-3450,-729299,-139319,85145,-116163,-46799,-14727,133379,223436,182643,-22348,22455,-4572,379384,-28329,17790,-71472,-67656,-4858,-379473,-94102,-52373,-115866,-38524,-18835,-1796475,862678,246005,-758857,-328635,362755,-251765,-65773,-506254,97498,-164853,-70163,-103859,93815,-49124,-44394,-86863,69254,-90111,29132,-11277,10155,-286,-13977,difficult
769162,279436,32607,45607,22558,10298,-523881,-200110,-22119,-42824,-18545,-2824,-728944,-243860,-29986,-43878,-21360,-8337,-607438,-212874,-4688,-41652,-13113,2129,2011006,432566,51210,38543,39903,58956,1511748,-163410,-16517,-29101,-12452,-2427,-205063,121506,2618444,-499258,-43750,30986,645440,-595976,-7867,25298,55898,-67727,-1054,2226,80195,-67644,-2815,8247,53016,-52355,-5513,10466,56827,-61383,easy
517294,190054,13702,22310,9555,5717,1758087,259898,70318,14199,37561,18497,165161,-154610,-9318,-15547,-7324,-4079,641939,-97842,11832,898,-4291,4580,1427278,-131368,-10767,6051,-6418,3529,211326,-153458,-8393,-10737,-2931,-3353,-1592926,476778,785339,-1215952,-414508,56768,-33526,-22090,-79636,21150,-22599,2374,-29746,16445,5153,-16788,-44885,3033,-2127,3487,-22576,8659,-1051,-6882,difficult
656236,431385,25187,30126,15072,12913,-539065,-403901,-19026,-28651,-8831,-8319,49812,-361722,-10790,-11770,22867,-45,980204,172729,-7934,54792,17817,21411,-297398,-409638,-11938,-29302,-8398,-7719,-426629,-387016,-10999,-23787,-1827,-7542,588877,930392,-1277602,-129231,42179,534451,-582367,22622,8236,2856,-4004,939,16881,66562,-84094,5515,31698,-5050,-26215,6571,8274,21456,-29130,177,easy
1401346,391286,139047,74232,36819,53793,448353,-289167,-123695,-49961,-8037,-29278,-617104,-292288,-106490,-39583,-27150,-47682,240665,-208311,41796,-59540,-20655,7244,-745348,-349705,-45697,-64862,-26656,-47790,-302924,-80441,-131684,-36306,-16792,-35685,-1065457,857769,-986013,442424,-3121,83977,-141394,269264,17205,148286,-87493,-85987,10378,-19957,-5322,28556,-19113,6495,-6001,9864,-18404,54926,-55034,12105,difficult
585815,119939,33888,19917,25081,16002,541330,-64418,-17899,-12991,-13606,11743,296026,-29696,8700,-10364,-9436,313,-288566,-50377,-23412,-14774,-21648,-13366,-291500,-66783,-24105,-12035,-16668,-7106,466896,310687,86284,145473,79784,60066,-245304,-584592,-2934,758396,34722,-20681,-16406,377470,26599,-32112,-693,110389,2627,-4410,2739,157508,4170,-12212,4980,96452,-11430,-13679,6260,67172,easy
788874,472899,182676,94387,58744,33351,202787,134215,-99061,-87169,52757,133,617729,542974,-89839,-71654,39991,27377,-211497,-268544,-141392,-84844,-46085,-24293,1189336,324500,23860,-68845,51254,-1399,442381,-181003,-96081,-69857,-16174,-5341,414942,-829226,1400833,-746955,408759,-811518,593044,-505503,9222,-51553,165252,-119941,15515,-13190,15999,-1012,-12766,-86076,97339,-67428,27244,-51670,22894,-3942,difficult
1183119,472244,80152,73765,75411,39186,-279862,-432505,46945,-64331,-40183,14592,-132332,-351511,-66136,-48582,-69939,-28687,787091,-318453,-66862,-20243,-52946,-4450,825428,1145067,78737,74490,45664,57512,-947092,-408473,-51773,-66750,-70267,-25595,147530,919423,38337,-1772520,80994,33058,1463520,-1553540,-113081,-726,145599,-130510,15749,28339,94733,-141240,-29756,16993,98610,-115931,-43279,24237,61962,-83107,easy
1269963,262135,26784,22531,15554,7564,-146116,-191425,5835,13578,-2484,13996,-480460,-199218,6189,-8898,-9459,-1947,-1045241,-140185,-15002,-6600,2340,3063,-1044060,-208791,-19497,-20334,-13083,-4628,-1056485,-225752,-24933,-20161,-12611,-5421,-334344,-564781,1181,-12425,-7793,59033,-68606,-16961,354,-21191,-4495,-5436,-22476,2298,-13734,173,-6975,11799,-15423,472,-15943,5010,-7691,-793,difficult
889964,272426,217244,54932,53633,64737,-270957,-76957,-113676,-6838,13982,1335,254449,955095,38041,59066,336,4503,-141404,-199286,-211726,-37416,-19284,-40523,-855293,-264995,-210816,-52238,-52582,-62030,64827,100668,-127518,24661,8650,-37531,525406,-395853,-713889,920120,1032052,-1154381,-65709,365663,151717,-249767,910,83298,65904,-96482,-14822,76899,-13646,-19620,-33298,61232,3168,-45026,-21507,24499,easy
1493006,130464,18898,20207,14204,15714,605529,-27970,-4952,6029,-8088,-8462,-1360278,-85369,-11484,-14738,-10998,-7606,-583225,154505,24077,-12542,-2468,-4555,-246247,350832,142892,35664,63433,10101,-896021,94591,-98,34929,3368,-2166,-1965807,777053,336978,-649774,-57399,239874,196327,-256241,-6532,35561,118815,-142990,-20767,2196,48206,-735,-2910,8530,65901,-60065,856,3051,14656,-12267,difficult
848300,194480,25665,51459,29863,19842,246151,118384,14838,-38977,-5793,3529,-164984,-7542,6679,-45790,-21442,-9341,-787777,-133605,-19804,-48983,-25241,-11882,311258,35739,16917,42364,42687,19718,-748587,-172180,-23795,-46490,-28019,-18967,-411135,-622793,1099035,-1059845,-125926,-126063,169344,-207919,-8159,-26483,36721,-40712,-6813,-3193,91347,-88854,-15649,-3799,67928,-70706,-12870,-2541,31600,-38685,easy
521423,142177,16122,9377,13546,6706,1130,-30420,97967,20853,20048,106592,483031,-63653,-10553,5051,-11570,-3441,167329,88452,-11831,43157,6124,10211,212009,-10932,77451,6135,10673,8617,-494032,-121935,-9722,-4742,-9649,-4284,481901,-315702,44680,-706041,-33233,152105,-99384,-111003,-108520,-1278,89282,-87173,-15802,38106,-37022,-10877,-31618,17694,4549,-20322,-110033,13652,-1594,-12901,difficult
347474,147938,16668,14298,22321,23064,8710,-53065,-15582,-10640,-13257,-15468,-238423,-91679,-7321,-3509,-16281,-11088,74987,262334,71893,-5580,14929,9466,1931516,1661499,93731,64081,152998,109608,-77130,-91594,-9507,-9745,-11272,-16461,-247133,313410,1856529,-2008646,-38614,354013,1399165,-1753093,8261,79214,21838,-103238,7131,-2071,69661,-73826,-3024,31210,138069,-164270,4380,20554,100142,-126069,easy
1867119,216416,72744,52680,42981,15064,-247234,-120829,9576,-28192,-12909,-1199,-680403,-27673,6347,-6434,-17659,5755,-1707111,-168403,-53049,-46397,-33376,-11824,-276182,-164373,-56236,-12617,-30954,-3995,-237769,1374957,432693,216487,35476,33562,-433169,-1026708,1430929,38413,93156,-140730,4030,1539330,-3229,-59396,-3187,488929,21758,-39963,33780,229104,-4750,-15717,2422,66430,6954,-17579,7829,37557,difficult
615460,594666,117706,127041,85680,105431,380695,-391446,-96366,-83912,-72404,-93549,1488707,-512133,-112214,-115582,-75810,-102174,10553,-541515,-55076,-107223,-68771,-95460,462740,-413421,-60617,-111503,-76672,-90521,-513277,-547704,-116216,-125064,-84890,-103447,1108012,-1478154,452187,-976017,-120687,-29382,128094,-134283,-15848,57138,-5541,-55599,-31670,8359,-4280,-13561,-3406,7039,-7901,-8218,-8625,6714,4939,-12926,easy
1641625,84066,26652,35071,16847,8068,-462675,38398,52542,-4372,-3481,-2195,-152693,33836,13233,-13878,-8482,2117,-1541046,-33849,-16497,-30839,-14297,-5862,-94372,43784,-3669,51271,-9115,1648,905981,186,-14882,-2613,-8565,3925,309982,-1388353,1446674,1000353,-4562,-67685,77633,-43598,-39309,-29730,12828,-11213,-9506,-16961,82110,-53884,-5001,-5815,5182,550,4312,-7979,7510,2277,difficult
1175079,253454,55978,31217,39918,18332,-302890,-44199,-16201,-12783,-33872,-1794,-972747,-192524,-46656,-29119,-36383,-16081,-389223,-200170,-43536,-25649,-32655,-6991,-211307,-164323,32457,55656,-9196,4829,-1134964,-242760,-48006,-28795,-34838,-16263,-669857,583524,177916,-923657,-148325,-7646,35847,-78437,-30455,3120,75993,-80463,-16336,3470,81305,-84451,-2511,3728,23459,-25642,-14287,9090,11820,-21092,easy
744281,69930,9211,1776,5928,6704,-147717,766016,73740,63085,44420,21591,2884515,136918,120282,135616,20746,11403,244593,-9817,41852,5017,2911,-3471,-221494,-54707,2165,9147,-4681,-4564,-285634,-34643,1759,6093,-1148,688,3032232,-2639922,-466087,-64140,-629098,-146735,-44890,20064,46542,-78430,-39687,-406,72531,-130599,4130,-3054,-23674,-17835,-7592,3533,-10188,-14874,-1093,5252,difficult
495639,59867,26006,23594,9312,10380,24109,10273,17087,7271,-4818,-3422,247509,378131,155994,11801,6103,11806,77832,-48061,-18436,-20283,-4436,-7389,309150,1083,-9103,-20941,-4403,-7918,-249588,485649,4499,14543,22814,4422,223400,-169677,231318,-558738,367858,-426192,49144,484566,138907,-174430,9333,13602,4530,-32084,-658,35484,10921,-10539,33,27217,15228,-19195,-529,12340,easy
930520,77428,37088,26198,8091,15310,399936,107448,3754,18927,5796,5166,185049,84324,88885,-15459,1487,-7378,-3777,62373,74941,7795,5626,4043,552424,42381,15637,3432,7052,-2869,119540,-41288,-28927,-22102,-5573,-8818,-214887,-188826,556201,-432884,-23124,-21951,-19992,-83669,85131,-13944,-59304,-44564,-34386,23254,-4363,-25534,-4309,4139,1426,-12625,-12544,11421,-6912,-5949,difficult
534481,260037,55759,29467,60768,18632,1607905,905295,83971,4138,-37524,62234,869724,-110142,27031,-9591,-39326,9325,-205820,-148462,-50133,-26527,-59654,-15697,1702615,587487,32660,28535,-4586,6198,-437294,-239567,-53448,-28530,-54428,-16960,-738181,-1075544,1908435,-2139909,-1015437,-38320,735949,-827054,-56940,-77164,82793,-86108,-13729,-16936,55062,-57065,-1802,-20328,55068,-49842,-52909,-25022,21895,-23158,easy
501932,51672,22532,27810,4717,4536,44528,35004,-104,-17229,-2367,158,1203310,1381376,76748,394832,168405,91136,641575,87194,56012,833,13745,7732,2428276,36135,70116,2366,43820,10541,1424038,65406,491,61101,9743,33850,1158782,-561735,1786701,-1004238,1346372,-1294182,-51059,29271,76852,-20736,14104,-69625,412061,-393999,1533,58735,170772,-154660,30075,-34077,90978,-83404,2809,23309,difficult
1063406,329849,82505,31823,23059,15115,-506886,-269903,-10257,-4590,-16178,327,-985950,-306483,-77858,-29753,-17779,-14104,778481,-165047,-46790,11412,-15192,-4348,547427,929330,-58933,120791,93354,19134,-798684,-206087,-38036,-22810,-15614,-8848,-479064,1764431,-231054,-1346111,-36580,141436,1094377,-1135417,-67601,31068,-12143,20897,-25163,41165,109379,-143601,-1601,2587,108546,-108968,-14431,9756,23482,-27982,easy
1255044,555865,70959,30046,45624,37122,-405656,-480595,-30987,12247,-34178,-17167,-1000923,-513424,-58179,-27668,-41055,-33644,1114235,-481820,-51138,8955,-11773,-22427,512816,-427847,-55240,9419,-28340,-21262,-577711,-506196,-69591,-15144,-38160,-30853,-595267,2115158,-601419,-1090527,-32829,31604,53973,-78349,-27192,7041,-4102,-14351,-39915,36623,464,-24563,-6877,29282,-16567,-9820,-16477,11217,1165,-9591,difficult
1197025,329884,68705,82240,29000,12687,560968,17770,9298,285406,17326,59129,-1017977,-306172,-59374,-79757,-25086,-10318,-1083502,-299075,-63220,-75654,-22923,-2666,-369986,-308406,-55041,-69950,-24679,-7288,-847962,-244640,-57216,-76812,-23347,-5733,-1578945,-65525,713516,-477976,-323942,7097,-9331,63766,-68672,-3846,8179,-2175,-365163,4103,5704,-6862,-42412,2163,-1756,1332,-69447,7652,-4622,1555,easy
528092,107661,12439,53361,17674,18349,566297,-47674,4009,-48909,-13962,-15789,-389155,-97923,-11219,-52283,-16767,-17700,431768,92868,9689,-21141,4660,-9925,123811,146339,95093,-35237,11902,-2932,-271486,-86042,-10187,-50181,-12222,-16588,-955452,820923,-307957,-395297,-50249,190791,53471,-232381,-15228,20908,85404,-105280,-3374,31142,-14096,-14944,-2805,21427,7242,-24124,-1911,7775,6993,-13656,difficult
923470,164881,59486,34922,23781,14930,-736718,-142908,-58760,-24417,-18087,-5058,-746669,-106469,-50280,-15771,-13392,-7420,-881805,-143577,-44630,14643,-9216,-5683,-917275,-157061,-57820,-23149,-21274,-13537,-844634,-146580,-58724,-33877,-23115,-14216,-9951,-135136,-35470,72641,36439,-37108,-13484,10481,8480,5650,-13190,-904,8646,30414,-37792,-10728,4695,4176,-12058,-1841,-2362,1737,-7854,-679,easy
812687,235347,102745,28527,26457,19016,-590602,-109001,-79699,-4376,-9380,-4135,-65259,-78403,-95748,-18369,-14507,-6350,-469800,59166,28275,-19192,44640,9440,897625,743412,447653,181530,484843,118414,463879,418250,17298,45921,75579,94024,525343,-404541,1367425,-433746,30598,137569,684246,-325162,-16049,124023,419378,-430355,-13993,-823,200722,-135609,-5127,59147,440203,-409264,-2215,15790,108974,-24390,difficult
586210,70995,14369,5339,7195,5742,89760,52479,7539,13297,17279,-1142,62861,193473,2437,34198,25503,12233,381235,35599,-551,13282,7434,10219,-485863,-63779,-13886,-4849,-6548,-5067,101706,9001,-7787,2035,-5532,554,-26899,318374,-867098,587569,140994,-157874,-99378,72780,-5102,-2988,-13335,6099,20901,-20916,-18131,6884,8224,-18069,-13982,1016,13375,-2014,-15286,5621,easy
1401521,382265,15815,37716,17060,20405,-1276206,-379895,-15443,-35817,-15207,-19194,-892807,-277203,60096,-22400,-2627,-4363,127299,-245717,43038,29751,9997,-5282,758468,35225,188481,37468,33781,31489,-368365,-198877,35333,-3887,-9354,-12146,383399,1020106,631169,-1126833,102692,31486,280942,-234102,75539,-17058,145443,-153148,13417,52151,7717,-41355,12580,12624,23784,-43135,14831,-919,36771,-43635,difficult
190164,75104,12198,8841,4970,3882,884178,-40804,1250,3842,6271,11023,-76833,-8937,-7293,-4775,2180,-1556,1827721,3165,-3180,31029,12934,3376,1077221,274070,9655,-3066,5275,14671,-110792,-52121,-7409,-6304,-2292,-2723,-961011,1904554,-750500,-1188013,31867,12102,270905,-326191,-8543,4113,12835,-17064,-8617,35804,-34095,-3238,-4091,10754,-7659,-7567,-12579,4932,11295,-17394,easy
1883983,211050,46952,35181,17309,9173,-685051,-98388,-21488,-23067,-12667,-1902,-1722806,-201404,-43190,-16185,-15785,-6774,-1414447,-76478,-5069,-22605,-2284,-2525,-1772133,-103006,-33587,-28891,-13918,-3207,-1822925,-196664,-37243,-31818,-12706,-7041,-1037755,308359,-357686,-50792,-103016,124926,-26528,-93658,-21702,38121,-28518,-3656,6882,-6420,-6286,-2927,-3118,13501,-11634,1212,-4872,4249,-682,-3834,difficult
816200,88583,14817,19161,8768,11920,-623081,-74471,-8517,-17568,-6309,-9048,116364,-9210,-12430,-4954,13123,-5316,-252912,-16092,35742,-6902,4795,-3525,677015,20825,-6907,6372,1745,-5811,-748132,-86470,-12847,-14523,-7197,-10198,739445,-369276,929927,-1425147,65261,-6882,36917,-107295,-3913,48172,-42649,-5940,12614,-1948,13274,-20895,19432,-8328,-3050,-8942,3732,1791,-2286,-4387,easy
1253818,257520,72196,19189,20573,23600,-789199,-194580,-53557,-9365,-18577,-17662,-873156,-196655,-65235,12096,-17648,-19778,-1113817,-225055,-55717,-16590,-12441,-21275,-663205,-154435,-20744,-10903,-13282,-10585,-1141343,-249120,-66507,-14147,-19129,-22377,-83957,-240661,450612,-478138,-2075,-28400,70620,-94685,-11678,9518,34973,-45763,21461,-28686,5687,-3244,929,5207,-841,-5847,-2116,-1497,10690,-11792,difficult
