delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,lowgamma_cc0,lowgamma_cc1,midgamma_cc0,midgamma_cc1,state
12498,16979,3673,13246,11082,12952,5624,3811,20769,11468,14531,-3945,-2156,-9799,-611,-2089,-9492,-5612,-1821,-6784,-6963,-7442,-2510,-2490,-3081,-7824,10032,-6776,-3911,-6077,-2472,-2443,-30261,6411,-17080,-2212,-16352,11853,-2839,8,-4807,3052,2357,1365,-1899,38,-401,47,easy
115389,122032,21749,17821,24903,21821,14198,8780,-90207,-114859,-19584,-13877,-20151,-1797,-8150,-1389,118755,-43165,-17359,16703,-14390,-3696,-7461,-4325,1029507,338413,187029,93487,49235,48947,22551,22234,208962,910752,71694,381578,2225,204388,30580,76784,5761,63625,-1899,52643,689,30012,-2936,26559,difficult
439202,94052,41420,29597,23850,33537,34391,18234,-308078,-83263,-37979,-25846,-19675,-23669,-29365,-14207,32637,-56963,-37221,-27349,-22904,-29291,-31250,-15301,1958797,270259,-19837,-9888,-15039,140006,35735,32828,340715,1926160,26300,327222,758,17384,-1503,17461,-3229,7865,-5622,169297,-1885,66985,-1094,48129,easy
385727,64687,13754,16302,7945,11265,12311,3649,-183102,-376,-6407,-9647,-2998,-5347,-8765,-1344,968104,-21543,-9659,6719,12292,37491,1175,2797,-270255,-38468,-12174,-15082,-6267,-8860,-11001,-2958,1151206,-1238359,-21167,-16925,-3252,-2515,16366,-21801,15290,-18559,42838,-46351,9940,-12176,4141,-5755,difficult
262323,30436,8747,7480,12832,15467,7805,4510,-222692,-8344,-3401,-3268,-7099,-10544,-4145,-846,-5685,14444,24216,2298,-11934,-7085,-386,2795,-255409,-7735,-2019,-4517,-9102,-10614,-3729,-1713,217007,-249724,22788,-22179,27617,-26235,5566,-6815,-4835,2832,3459,-3529,3759,-3343,3641,-4508,easy
462494,173184,25161,12523,7076,23471,18179,21905,2032865,10824,-5316,-3918,5526,-6090,8825,-13822,2009978,13420,112426,56969,14518,36491,47551,678,-23735,-96345,-18822,-7366,-1353,-12840,-9236,-19497,-22887,-2033713,2596,-109765,117742,-131248,60887,-64335,8992,-15871,42581,-49331,38726,-56787,14500,-20175,difficult
244129,68892,28476,13268,19063,15673,6044,5124,-230874,-64513,-27391,-11061,-18377,-13856,-4897,-3877,-181822,-58986,-25520,-8972,-16266,-11467,-5016,-4063,-233919,-62905,-27229,-11366,-16300,-13842,-5488,-4573,49052,-52097,5527,-3919,1871,-1709,2089,-2394,2111,-34,2389,-2375,-119,-472,-186,-510,easy
467353,73977,10990,11732,5185,12138,11249,5111,442239,302290,46405,23165,68116,83514,35747,16391,223791,-3475,4473,-2173,1081,9227,12303,4972,281173,17011,-5272,-6612,160,5444,-4919,460,-218448,57382,-305765,20486,-41932,-9745,-25338,-4439,-67035,-921,-74287,-3783,-23444,-17222,-11419,-4512,difficult
599942,53265,42545,2747,7487,8206,7842,1892,753892,-17458,-22887,14553,1646,-5135,-4690,-156,-470307,-10889,-20914,161812,1166,14372,9884,5706,-27063,44690,35991,86818,7023,7349,2007,5108,-1224199,443244,6569,55579,1973,56905,147259,-74994,-480,5857,19507,-7023,14574,-7877,5862,-598,easy
317944,95390,10717,13653,10994,12212,8062,4239,-66277,-69659,-1893,-989,524,-1674,3319,1608,215451,765078,-6942,19890,946,60903,54539,15049,-210263,6627,-5672,-3145,-3266,6712,2798,554,281728,-425714,834737,-758451,-5049,1270,20879,-23035,422,-4212,62577,-54191,51220,-51741,13441,-14495,difficult
1505399,444444,32128,31144,41543,69282,39752,21264,-1237651,-424278,-25874,-28418,-38028,-66435,-33348,-19635,-898921,-281605,-4468,-1456,-32289,-51571,-31200,-18799,-1388640,-396868,-22144,-6070,-18983,-60324,-34979,-18660,338730,-489719,142673,-115263,21406,-17676,26962,-4614,5739,13306,14864,-8753,2148,-3779,836,139,easy
387774,88321,14059,6726,5740,10201,9298,3345,569715,-15471,-2559,5553,453,6371,12467,5047,-177401,336415,39549,33315,30252,22950,41235,41408,33326,31679,1127,2547,15641,6475,-3255,4467,-747116,210727,351886,-304736,42108,-38422,27762,-30768,29799,-14611,16579,-16475,28768,-44490,36361,-36941,difficult
494902,79351,20756,11809,13257,20101,19021,11419,340516,247627,82480,61284,17369,17172,-682,-521,-324123,-60950,-15567,-10422,-9661,-6018,-7556,-9654,194532,26676,19677,27732,7813,22215,11996,-2656,-664639,518655,-308577,87626,-98047,35244,-71706,38154,-27030,17474,-23190,28233,-6874,19552,-9133,6998,easy
723229,47241,26779,21886,15344,16871,10199,5036,-683614,-13655,-25870,-16619,-11467,-15636,-8600,-3343,-612170,-26655,-5868,-1985,1572,-4594,1256,-621,-714388,-37975,-24645,-16764,-12265,-14026,-9177,-3909,71444,-102218,-13000,-11320,20002,-18777,14634,-14779,13039,-13837,11042,-9432,9856,-10433,2722,-3288,difficult
301997,49149,11865,6168,3373,13732,4734,4586,-68861,47348,12944,4399,13900,5106,41996,44249,-267239,-39485,-4649,1518,3737,5981,29510,33532,-285476,-38505,-5357,-1092,97,-3513,12978,13842,-198378,-18237,-86833,980,-17593,-708,-2881,-2610,-10163,-3640,875,-9494,-12486,-16532,-10717,-19690,easy
110342,31537,28281,40489,20168,20544,9755,6485,-57777,-9301,-15706,-26907,-1391,-16574,-7224,-5159,-68353,-12362,-20197,-36780,-18902,-15161,-7917,-5469,1687914,186424,17743,5003,11990,-3275,7604,-3163,-10576,1756267,-3061,198786,-4491,37940,-9873,41783,-17511,30892,1413,11886,-693,15521,-310,2306,difficult
347138,33022,9300,4885,5343,4508,3817,3025,-95084,3570,-81,6923,-1237,2194,9785,12354,-323001,-19464,5258,9518,-2270,-3201,-293,-852,-229567,-15184,-3633,-4003,-4199,-3926,-3504,-2863,-227917,93434,-23034,4280,5339,-8891,2595,-13521,-1033,-1929,-5395,-725,-10078,-3211,-13206,-2011,easy
51012,33274,4138,2271,2488,3914,927,858,-20916,-23509,608,2983,3176,-2102,-322,-498,945366,414828,149618,18286,133015,27443,27329,25473,135583,-7293,-637,20324,2511,3021,14010,4684,966282,-809783,438337,-422121,149010,-150255,15303,2038,129839,-130504,29545,-24422,27651,-13319,25971,-20789,difficult
181039,49260,10358,13544,4829,10409,6455,3297,-155705,-43413,-1645,-10090,-1356,-7161,-238,-1231,-85100,-38498,-5024,-10209,1309,-7643,-3657,-1144,-56898,42305,15797,8812,-2791,-4894,948,-1827,70605,28202,4915,80803,-3379,20821,-119,19021,2665,-4100,-482,2749,-3419,4605,87,-683,easy
238816,37765,11239,6782,2300,5185,1520,1085,-183332,-15233,7897,11636,15206,11863,8115,22583,-199811,-13224,-5975,-5691,866,-968,2446,156,-106839,-33367,-8568,-314,3006,3308,1280,1903,-16479,92972,2009,-20143,-13872,-2593,-17327,5377,-14340,2140,-12831,4276,-5669,-1166,-22427,1747,difficult
234309,36959,16042,16427,5716,6084,5718,3872,8833,23250,8835,-5657,368,9024,12843,10215,2026886,68333,48477,-12480,1655,17540,1763,256,-226564,-34859,-14998,-14554,-4371,-1976,-3764,-2931,2018053,-2253450,45083,-103192,39642,-63475,-6823,-2074,1287,-6026,8516,-19516,-11080,-5527,-9959,-3187,easy
670285,120497,24776,20344,21988,16803,12121,11431,-603039,30718,24081,18060,-5177,-750,-150,-2665,1412183,173662,15925,92446,-6307,-8936,-5555,-5667,1060446,535466,-19352,23575,-7650,-4617,-6663,-4151,2015222,-351737,142944,361804,-8156,-35277,74386,-68871,-1130,-1343,-8186,4319,-5405,-1108,-3002,1516,difficult
339078,408566,12228,30311,21601,20406,8936,8382,228092,-365816,-1462,-8225,-20812,-17067,-4876,-6033,65556,-378709,14314,73744,-19529,-8286,-4740,-4833,-253108,-349391,1613,-13808,-12445,-15594,-5524,-5521,-162536,-318664,-12893,29318,15776,-12701,81969,-87552,1283,7084,8781,-7308,136,-784,1200,-688,easy
100651,25247,10897,13400,5344,9407,2140,2756,117560,33351,-1727,-7226,-2439,-3326,1788,-419,-89026,13831,9656,-6916,-3921,-177,5279,3549,308587,2527,1270,-10436,-4567,-5125,1069,-683,-206586,397613,-19520,-11304,11383,-8386,310,-3520,-1482,-646,3149,-4948,3491,-4210,3968,-4232,difficult
971862,590809,17176,15364,7822,17394,9408,4501,-746847,-539040,-6943,-8133,3164,35801,5468,7434,-930466,-552683,-12131,-2519,-4141,-3060,-1612,-1582,-532974,-517552,-9049,11416,7858,-2557,17553,5880,-183619,397492,-13643,35131,-5188,3082,5614,13935,-7305,11999,-38861,503,-7080,19165,-9016,7462,easy
979244,47690,8974,19445,12475,13011,7604,11470,-916958,-18300,3117,-14619,-1286,-3555,-4037,-2460,-912427,-24619,-6289,-15435,-11070,-11517,-6891,-10972,-783442,1447,-1488,-18090,-11669,-8496,-3852,-9433,4531,128985,-6319,26066,-9406,4801,-816,-2655,-9784,-599,-7962,3021,-2854,3039,-8512,1539,difficult
995013,161372,9793,7798,15735,10936,7245,8059,-614918,-158097,-7684,5697,-14211,-8083,-5339,-5597,-509375,182889,76583,612,2498,10091,18512,-302,-921986,-109281,-5119,10487,-908,-2,-4871,-5322,105543,-412611,340986,-292170,84267,-81702,-5085,9875,16709,-3406,18174,-10093,23851,-23383,5295,-5020,easy
272197,89421,16194,21059,22645,18861,7456,4849,-238786,-56441,-12857,-11676,-17008,-14627,-1332,-2424,-211761,-75978,-15672,-19838,-18288,-7297,2379,-695,-174122,-71481,26013,-11737,-18706,-12993,-383,-3288,27025,37639,-19537,4497,-2815,41685,-8162,8101,-1280,-418,7330,-5696,3711,-2762,1729,-2593,difficult
1485741,384309,59401,30145,28247,19936,10042,5828,-1296511,-344264,-31632,-25289,-18620,-9810,4414,2448,-1416979,-304188,-42883,10710,-15358,-9096,4820,1383,-1477731,-382455,-54393,-29487,-22526,-16045,-8601,-4445,-120468,-60752,40076,-78267,-11251,-11510,35999,-40197,3262,-7168,714,-6949,406,-13421,-1065,-5828,easy
263659,142720,15502,6773,16461,10924,6732,3901,-146863,-130754,-14414,-3623,-14364,-10210,-5373,-3282,169694,-103813,27,-4858,-13914,-8455,-5197,-2514,-246281,-129934,-4386,-1732,-12598,-8538,6407,-1259,316557,-415975,26941,-26121,14441,-4413,-1235,3126,450,1316,1755,-83,176,11604,768,1255,difficult
240734,44366,24140,13181,14285,8593,4723,2933,-96154,-37447,-22201,-10563,-10112,-1415,-882,753,-74371,-26312,-22098,-10255,-10582,-4066,-3437,-1538,-101339,3682,-12012,-2017,-5970,-3422,2618,-1225,21783,-26968,11135,29994,103,10086,308,8238,-470,4612,-2651,644,-2555,6055,-2291,313,easy
889053,147033,30096,16506,8002,15991,7965,9295,-529856,-137128,-27877,-13565,-5373,-13884,-5204,-8593,-493091,-107574,-17699,4543,1734,-4677,-635,-4852,-172907,90434,891,19249,4233,40583,5440,29583,36765,320184,29554,198008,10178,18590,18108,14706,7107,2499,9207,45260,4569,6075,3741,34435,difficult
572108,61381,11182,12432,5919,8642,2810,2488,76641,-40844,-4222,29894,1970,6051,1268,13929,-348456,-32934,12551,-7140,3871,-5103,1605,-810,-442031,-47113,3330,155,-5036,-6088,-1273,-1456,-425097,-93575,7910,-14179,16773,-9221,-37034,7295,1901,-8907,-11154,-985,337,-2878,-14739,-646,easy
115971,18094,5045,4084,2350,3051,2301,1540,-22563,60067,-1559,-1767,549,108,475,565,1433784,130107,6014,10827,11888,6193,9062,3526,-59230,-9572,-3129,-514,-347,3957,485,-350,1456347,-1493014,70040,-139679,7573,-9143,12594,-11341,11339,-12235,6085,-2236,8587,-8577,2961,-3876,difficult
301401,35587,15357,12836,7216,9961,9394,3960,-52503,1230,3607,3493,28853,7016,-2291,4045,149933,152306,-13925,-2405,28866,11413,9005,6991,-237470,602,-2926,1574,6094,15884,10286,9829,202436,-387403,151076,-151704,-17532,10999,-5898,3979,13,-22772,4397,4471,11296,1281,2946,2838,easy
467856,76085,24649,10370,17232,19665,13325,9209,-339359,18937,-2168,18109,-9980,-7370,-3633,-4685,2157589,18975,30336,13810,44115,27528,14343,44713,-184175,22763,-15876,33506,-10198,-10330,8130,-3894,2496948,-2341764,38,3788,32504,-46212,-4299,19696,54095,-54313,34898,-37858,17976,-6213,49398,-48607,difficult
483405,32356,18792,11049,6089,8271,12003,8715,263342,178599,12058,13801,12746,174,228,4728,58891,89874,-12827,-7086,-3852,-2517,-8088,-6313,-21867,-16583,-8655,-7271,2707,-601,-4377,-5187,-204451,-80758,-88725,-106457,-24885,4172,-20887,-185,-16598,6559,-2691,1916,-8316,3711,-11041,1126,easy
213911,23395,14796,3451,12078,12775,4964,3644,2128982,535528,7703,60383,2457,11923,48772,3122,-148434,25976,-9317,34502,-9291,16203,13155,2665,-182650,9554,1662,3427,-5937,2770,4423,1471,-2277416,-34216,-509552,-16422,-17020,10979,-25881,-31075,-11748,3354,4280,-13433,-35617,-8732,-457,-1194,difficult
398604,16962,7959,6401,3648,9155,1500,1802,-319006,-5677,-7089,-5025,780,-638,3627,3334,15925,8970,5041,-1613,9935,-65,2211,10588,242238,796998,4926,1202,27765,32353,20314,11472,334931,226313,14647,788028,12130,-115,3412,2815,9155,17830,573,32418,-1416,18103,7254,884,easy
104508,58280,31464,12016,6692,4178,12494,16201,163791,100853,-14793,11935,4554,44700,389,4541,396095,241198,-18612,11260,9687,47703,6968,13976,-75609,-30619,-22029,-9028,-3606,1407,-7921,-14089,232304,-471704,140345,-271817,-3819,-3417,-675,-20288,5133,-13293,3003,-46296,6579,-14889,9435,-28065,difficult
323019,43033,5768,8881,1741,4831,1605,1157,-120223,-13930,2914,-1174,1428,-2445,305,1077,245861,-34926,-3380,-236,3370,-1358,1357,-271,-65747,5146,1669,-4305,2246,-2957,-766,73,366084,-311608,-20996,40072,-6294,5049,938,-4069,1942,-1124,1087,-1599,1052,-2123,-1348,344,easy
594584,75595,19343,15384,6463,4592,4433,3718,-360420,97026,8967,-10521,-126,2840,5586,-480,-361402,-64008,-12548,-13495,-4547,2340,3882,-1397,-352185,-68522,-17072,-14929,-5090,-3275,-1634,-841,-982,9217,-161034,-4514,-21515,-4524,-2974,-1434,-4421,-543,-500,-5615,-1704,-5516,-917,556,difficult
374720,119447,22033,10494,16893,21351,13126,4547,774919,22725,94710,52880,8020,19344,722,1812,772097,88090,40976,17985,9697,9582,1844,7286,-211117,-75990,-2411,22007,-8355,-14140,-5576,-2090,-2822,-983214,65365,-164080,-53734,-43387,-34895,4022,1677,-18052,-9762,-23722,1122,-7420,5474,-9376,easy
89409,36500,3073,2246,4133,8365,5162,3760,80239,139952,45737,17831,16108,3566,4975,5925,1631678,77970,16183,8507,20585,-1822,-1791,184,766284,301454,4387,4872,29705,16197,20094,23583,1551439,-865394,-61982,223484,-29554,-11796,-9324,-3635,4477,9120,-5388,18019,-6766,21885,-5741,23399,difficult
278834,55626,15187,9501,8824,11779,13197,5084,966693,1428,-9815,-3632,349,-6943,-9067,-2716,713001,765749,47526,12404,34348,18765,10099,8859,1747250,92326,111498,904,15573,17863,6868,26431,-253692,1034249,764321,-673423,57341,63972,16036,-11500,33999,-18775,25708,-902,19166,-3231,11575,17572,easy
132264,108862,29777,13489,8223,14974,10936,8955,-99715,-103152,-26368,-373,1330,26358,41088,4215,57855,-77393,-25308,-11857,-4953,-7365,-2756,-7499,-94254,-57597,-24228,-8963,-6663,-12180,-7140,-7248,157570,-152109,25759,19796,1060,1080,-11484,2894,-6283,-1710,-33723,-4815,-43844,-4384,-11714,251,difficult
150507,266639,28749,14654,36100,18234,27159,12414,33163,-208098,5073,-2262,-33907,-8256,-15010,-6533,809348,373521,-9470,-5894,-20587,-2965,-5863,-7307,289223,-128287,-4950,3854,-21715,-10122,-21405,-6869,776185,-520125,581619,-501808,-14543,4520,-3632,9748,13320,-1128,5291,-7157,9147,-15542,-774,438,easy
1187177,53881,17528,8214,16560,19847,6374,3091,-1157165,-22198,3280,-1887,-8203,-9641,1120,1247,239107,-21379,-11293,12783,200,-5473,14305,5166,-1123844,-47245,-5980,22778,-8634,-6993,13893,1935,1396272,-1362951,819,-25866,-14573,5313,14670,9995,8403,-8834,4168,-1520,13185,-412,3919,-3231,difficult
1253346,73176,13243,8404,7396,16436,8727,3728,-990286,-22601,7963,81994,-660,-10031,-2844,6077,-1114861,-64446,-1104,-4271,-3531,-3478,702,252,-412319,-45712,1664,4207,3721,4718,4984,7831,-124575,702542,-41845,18734,-9067,2768,-86265,8478,-2871,7252,6553,8196,3546,4282,-5825,7579,easy
495417,64174,12894,9087,13432,9161,6919,3382,-368055,-30453,-4458,-2237,-5830,-1469,1282,-155,-454620,-42017,-8843,-3719,-6001,12866,1578,8641,-485376,-52644,-8813,-1756,-483,8303,-1000,4474,-86565,-30756,-11564,-10627,-4385,30,-1482,1963,-171,5518,14335,-4563,296,-2578,8796,-4167,difficult
154837,50662,8165,5194,7937,7316,7713,6008,-113473,-39710,-7155,-3438,-5739,-5483,-6550,-5469,345945,164909,32912,69407,28006,18630,15190,9367,412854,-19273,16536,-1393,-3244,-672,-3162,3598,459418,66909,204619,-184182,40067,-16376,72845,-70800,33745,-31250,24113,-19302,21740,-18352,14836,-5769,easy
370864,58124,11688,6500,8550,19047,9382,11313,451139,31483,98175,16359,-5715,2935,6281,6985,-363198,-52327,-10280,-4925,-3622,-13362,-5383,-8382,-349786,-55791,12554,8314,10016,-4077,4135,-2765,-814337,13412,-83810,-3464,-108455,22834,-21284,13239,2093,13638,-16297,9285,-11664,9518,-15367,5617,difficult
506952,102015,25394,9639,9205,38584,56696,15762,-445041,-93038,-19517,-8997,-7889,-36484,-55863,-14690,-408118,-74192,-23308,-4500,-4971,-29234,-49456,-13027,-282299,-87140,-23816,-7227,-7382,-34823,-53982,-14917,36923,125819,18846,-12948,-3791,-508,4497,-2727,2918,-2411,7250,-5589,6407,-4526,1663,-1890,easy
55383,20317,9117,8950,8957,19816,8807,2623,-49101,-4479,-8243,982,330,3191,23320,5359,-41419,-8846,-4818,-5259,6443,146,-358,3366,688822,209143,2321,3934,-3317,-1882,-2635,1835,7682,730241,-4367,217989,3425,7139,-6241,9193,6113,-9760,-3045,-2028,-23678,-2277,-1993,-1531,difficult
211207,86316,10073,9778,8519,5659,12363,4930,-26357,-77279,964,-7547,-7021,-2494,-10136,-3727,-183006,-44144,375,-6401,-6457,-679,-10022,-4283,-100993,-29467,20476,2842,-2404,22077,-968,1593,-156649,82013,33135,14677,-589,20101,1146,9243,564,4053,1815,22756,114,9054,-556,5876,easy
198161,37896,6330,11773,9180,12431,14389,5461,147102,75530,-1369,-4702,406,2258,-3251,301,-138922,-25087,-3650,-9692,-5492,-238,-11824,-877,-194716,-26536,1039,-349,8341,-704,-3050,560,-286024,-55794,-100617,-1449,-2281,4689,-4990,9343,-5898,13833,-2496,-466,-8573,8774,-1178,1437,difficult
452451,116891,24772,12278,5939,9977,11668,5168,-354466,-104020,-21907,-9489,-3337,-4027,-8727,-3809,-371403,-84828,-16739,-8656,-3967,-7727,-8854,-3332,-382805,-78639,-24124,-9920,-442,-3144,-7903,-348,-16937,-11402,19192,6189,5168,-7385,833,-1264,-630,3525,-3700,4583,-127,951,477,2984,easy
39639,40002,11844,6341,5587,3412,1152,745,-8872,-31222,-10937,-4271,-5010,-2428,-750,-517,11444,-14585,-4179,-1725,-1664,4890,202,1443,25293,-27507,-5009,-965,-1690,-231,664,1151,20316,13849,16637,-12922,6758,-830,2546,760,3346,-26,7318,-5121,952,462,1960,-292,difficult
512328,44314,2186,14685,5451,5336,1448,988,-375540,21339,21039,-12199,-1427,-3970,632,50,-347553,220245,20342,-12218,711,-399,2975,7590,-410704,-18017,5360,-12743,3348,-3153,4988,4629,27987,-63151,198906,-238262,-697,-14982,-19,-525,2138,2637,3571,-2754,2343,2013,7540,-2961,easy
129652,54790,10560,27976,9845,10284,3854,4717,-48799,-34009,-4320,-22734,-8300,-5911,-3058,-3510,-1483,-36995,-7421,-21617,-8658,-8585,-2385,-4206,-125375,-50993,-5294,-26563,-8016,-8945,-2911,-3966,47316,-123892,-2986,-13998,-3101,2127,1117,-4946,-358,642,-2674,-360,673,-526,-696,240,difficult
350325,117603,19907,17839,13612,21481,18941,12576,-224865,-106579,-16637,-12233,-12938,-17193,-14255,-10975,-146679,-61649,5209,-16131,-10419,-13637,-14350,-9572,-252651,-107841,-19226,-15400,-12898,-18913,-16790,-12133,78186,-105972,44930,-46192,21846,-24435,-3898,731,2519,-2479,3556,-5276,-95,-2440,1403,-2561,easy
178476,6542,6134,8905,6463,7507,4511,2342,486500,63663,32782,-1277,969,-4622,3068,1113,-86082,67316,13545,2058,-352,13139,15416,21157,-161709,4039,-478,-7369,-4239,-3768,2127,-344,-572582,-75627,3653,-63277,-19237,-14023,3335,-9427,-1321,-3887,17761,-16907,12348,-13289,20044,-21501,difficult
143110,95647,13106,4937,8542,10493,20190,8458,577931,148456,34132,31595,28221,29898,37459,46771,93121,-82619,-9707,-3816,-7803,-5914,-18643,-6352,361643,129366,-3406,28974,9205,2083,-1489,-3627,-484810,268522,-231075,211985,-43839,6301,-35411,32790,-36024,17008,-35812,7997,-56102,17154,-53123,2725,easy
68070,199834,115608,21885,12414,25142,12296,24693,60811,-95769,-88163,16742,-1886,-15269,-6405,-20365,-32377,-63635,-86529,31633,8909,-12931,-7516,-18481,7078,-148113,-110260,16320,-1840,-14621,-7768,-19783,-93188,39455,32134,-84478,1634,-23731,14891,-15313,10795,-10749,2338,-1690,-1111,-252,1884,-1302,difficult
964259,151670,94786,13740,6202,17482,10831,4567,-929682,-107024,-40123,5900,9629,-1553,-1859,2024,-883566,-108623,-84494,-7086,-943,-11450,-4352,465,-909694,-136940,-93215,-4891,-1546,-15102,-6027,-649,46116,-26128,-1599,-28317,-44371,-8721,-12986,2195,-10572,-603,-9897,-3652,-2493,-1675,-1559,-1114,easy
622914,126640,12347,14602,11886,8189,7977,4870,-551287,-113890,-2401,-9859,-10414,-5548,-3351,-2659,-129587,87758,37528,5226,6350,13617,12589,17868,-617939,-121090,-7890,-11830,-9276,-1866,-5462,-2743,421700,-488352,201648,-208848,39929,-45418,15085,-17056,16764,-15626,19165,-15483,15940,-18051,20527,-20611,difficult
384246,126896,71576,10734,12218,44933,29326,14309,-49846,-97421,-60995,-8940,-7784,-40171,-24640,-9304,-347169,-121037,-64917,-9447,-8609,-28701,-23317,-8032,-344938,-93102,-59886,2538,77,-26267,-13106,1081,-297323,2231,-23616,27935,-3922,5031,-507,11985,-825,8686,11470,2434,1323,10211,1272,9113,easy
921225,28245,44008,28479,7628,17431,30063,12034,-168044,352645,-9929,-18255,19632,10235,20888,-427,-434991,31226,-39208,-10813,-1859,296,-14928,-1501,-701336,-20325,-42157,-25198,-5888,-13772,-24697,-8367,-266947,-266345,-321419,-51551,-29279,-2949,7442,-14385,-21491,-4029,-9939,-14068,-35816,-9769,-1074,-6866,difficult
