delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,lowgamma_cc3,midgamma_cc0,midgamma_cc1,midgamma_cc2,midgamma_cc3,state
406339,73798,36532,44502,19102,12111,5360,3018,-84014,29571,23277,29985,18104,10942,11519,6282,-23787,43170,-11534,-6919,-14539,-3735,-1848,-1055,-83217,-5629,-27974,-39811,-12133,-7520,-2970,-658,59042,149246,11782,-10960,7105,-2203,1535,3582,-56887,-30380,-26059,-38110,-14817,-7996,-4406,-1393,60227,-59430,142259,-115929,13599,-48799,154875,-179626,-34811,-16440,39756,-37841,-36904,-32892,28851,-27150,-32643,2406,19238,-21922,-14677,-3785,5317,-5793,-13367,-1122,4505,-5941,-7337,397,4240,-4975,difficult
636725,124016,51753,72923,30126,12789,6522,4101,386965,183531,-10676,-52011,6854,8628,3651,3080,1137581,20776,77332,-27164,-11797,-1241,-2046,7508,-529505,-104867,-50478,-69482,-28025,-10404,-5892,-3733,1354828,-27181,-13669,-56560,-19340,4099,1497,848,-157759,-19305,73947,-34944,-1862,12755,588,1210,750616,-1667086,1884333,-1512587,-162755,-125643,77686,7876,88008,-127810,36809,87616,24847,-42318,12922,21616,-18651,-16228,8685,17478,-9869,-9163,14503,8656,-5697,-3846,7389,-909,4428,-11241,4581,362,easy
1125276,426498,107439,42379,19187,18712,9441,5909,612413,-124187,6355,54216,40974,49465,14431,13293,-54358,-317597,-48957,1130,-13602,-1792,-1108,5562,-725599,-92374,-60261,-33539,-8308,4317,19657,3041,-249553,-289781,-82866,-37321,-7396,-12968,-2706,-2535,-270012,-218922,-81565,776,-10438,297,6260,6940,-666771,-671241,476046,-20459,-193410,225223,-197407,70859,-55312,-11304,-22605,1301,-53086,-34669,-3782,38097,-54576,5294,912,-3042,-51257,6109,-17285,13265,-15539,20765,-22363,8966,-7731,-2521,-5576,9475,difficult
1015541,288527,95459,88237,42767,13409,15393,7896,310708,-120958,-45858,-63022,-12930,-6562,-9918,1724,763977,180669,-24801,-56732,23178,52056,-229,9652,-647654,-266508,-87402,-84835,-40191,-11923,-13616,-6842,349513,-114802,-70456,-60327,-26995,-3182,-13158,-5545,-725759,-257268,-86877,-81923,-35628,-11198,-13751,-7039,453269,-1411631,997167,-1075272,301627,-447177,151706,-142466,21057,-62601,16946,-16421,6290,-28103,24508,-21596,36108,-63369,13196,-8633,58618,-63979,8741,-8016,9689,-13387,458,-593,7928,-16494,1297,-1494,easy
761555,333573,32760,27968,15361,9766,5231,4798,-500733,-307720,-24643,-11633,-10243,-7064,-3936,-3208,1240768,84473,143152,124876,9587,35768,30234,15409,-182603,-273272,-21057,-20553,-11419,-5935,-3292,-2435,1144125,-285102,-2643,12320,-12715,12700,-3028,-677,741210,-266133,85188,2370,-4284,-2712,-164,-2197,1741501,-1423371,1326728,-402915,392193,-357745,-11830,18969,167795,-164209,18414,87831,136509,-145429,32873,-9950,19830,-21006,-1296,8431,42832,-41703,18635,-15412,34170,-33526,264,2864,18617,-17844,1758,-1520,difficult
995890,85013,35203,17084,8189,9496,4507,3239,1006766,408912,256929,382333,71201,23240,25919,11025,-539881,-62561,-29309,-12594,-5903,-4856,-3827,-2682,512743,332882,-18054,-9319,5906,15647,1024,-129,-690997,-67266,-24640,-14206,-1343,-7601,-2533,-89,1501654,215350,-11956,11614,4793,-3986,3994,145,-1546647,1052624,-1203740,2192651,-471473,395443,-400148,282616,-286238,11255,-6586,12684,-394927,3275,-4887,25820,-77104,11809,-7249,6136,-28096,20503,-23248,3615,-29746,4851,-3557,6527,-13707,2553,40,234,easy
1080950,176577,13426,6471,6142,3629,4160,3159,-734142,-138643,-10031,1034,-1510,-678,-2005,-1363,-679125,-167749,9789,8432,-3712,-1836,-2022,2028,-411651,-24225,111961,22056,8582,8635,1487,5414,-581159,27121,43073,20560,7334,6312,8142,9385,-734527,11091,52246,3207,16516,2268,552,1361,55017,267474,-169508,-153368,-29106,143524,51346,-16030,19820,102172,-68888,9173,7398,13624,-1496,-17353,-2202,12294,-1248,9182,-1158,10471,-2323,-4044,-17,3509,6655,-7590,3391,3386,3971,-8024,difficult
881333,77098,23743,27307,13698,11382,9293,4800,-277876,24860,-5836,-17328,-9174,-4535,-4213,-1455,743785,-26329,-11578,-23116,-10968,-6743,-5926,-3729,709567,-26698,1022,-11580,-3313,-2407,-3220,1440,252600,141421,-8273,-5720,-8681,3853,1733,4166,-793356,-33697,-20004,-20613,-12210,-10136,-8076,-4111,1021661,-34218,-456967,-1045956,-51189,-369,168119,-175118,-5742,12600,-9295,-11731,-5788,11536,5860,-14893,-1794,7655,-5368,-3529,-2208,4336,6260,-13989,-1713,2706,4953,-9809,-2274,5169,2726,-8277,easy
838456,216464,45711,55666,24792,14892,10167,14186,1455962,241364,110980,94295,-7194,23519,9190,7763,-483712,-89998,-20996,-43244,-13830,-8058,3062,-9561,-302347,-125327,-17713,-38032,-9127,-9812,-5640,-11526,409382,-166427,-25335,-11422,-18393,-6620,-4243,-10195,84011,-129233,-18576,-19196,1848,-2409,-5983,-11892,-1939674,181365,711729,-325371,-331362,-35329,-41100,37194,-131976,3283,-7622,6759,-137539,5212,26610,-7774,-6636,4703,-9266,20241,-31577,-1754,3192,4211,-6128,-8702,1397,-1740,-17324,-1965,1331,-1697,difficult
993590,171596,63130,93386,54177,25330,9513,17320,-751725,-141595,-38150,-77390,-51214,-22297,-5966,-15669,-784029,-154683,-52994,-78381,-52122,-20183,-7215,-14923,998784,33275,-30448,-76649,-39622,-1080,-2078,-12730,-611266,169598,-47911,-77686,-43664,-12969,-4410,-12960,-888892,-143950,-40162,-84730,-44101,-23529,-7610,-16618,-32304,1782813,-1610050,-277626,-13088,187958,136323,-313548,-14844,22546,-17463,7749,-991,1732,-1037,-7044,-908,12500,-4042,-437,2114,19103,-11889,-10560,-1249,5137,-2332,-3200,746,2193,-230,-3658,easy
1351336,206127,25316,24690,30191,9430,7834,4431,161603,162363,102017,-1863,-16030,5510,-4030,-886,-619297,-107589,5576,-10819,-10841,156,-3959,-577,-1042537,162766,24962,4796,-13045,527,-2609,6242,-1088230,-175950,-2979,-20313,-26858,-7425,-6282,-3795,228539,-74973,-16635,29357,-2122,-2985,3053,-1314,-780900,-423240,-45693,1316769,-269952,270355,-338716,100977,-96441,19386,-27941,-13656,-8956,15615,-25109,49670,5189,-2204,-13813,24736,-5354,371,-7952,4440,71,1350,-3673,9335,309,6819,-10037,2481,difficult
624464,425007,34076,32524,27418,13198,11918,14349,-415861,-388589,-28166,-30468,-22922,-10039,-10203,-13828,65052,909230,176516,4385,4193,37566,-1512,11591,568828,-345515,-22826,7073,-22569,-5550,-8073,-9524,-200472,-315038,-24554,10771,-20587,981,-8363,-8744,-146154,-398752,-30041,-27566,-25812,-11110,-10080,-13523,480913,503776,-769300,54318,1297819,-1254745,30477,-83714,204682,-199342,-1728,-5487,34853,2688,3698,-38337,27115,-26762,1982,-5225,47605,-43116,6531,-12091,8691,-6561,-290,-1717,25419,-21115,780,-4779,easy
1236212,484644,136757,104842,39142,25074,15261,14550,-643277,-405232,-128032,-98683,-36491,-21604,-11885,-13031,-1154319,-392797,-133422,-93215,-34020,-22429,-13047,-13930,-591356,-121683,-10086,-81970,-28376,-18714,-8562,-11012,256845,-445540,-127303,-38784,-31337,-15043,-11198,-10021,-43420,-395484,-118859,-65009,-15747,-2581,-6315,-10317,-511042,562963,848201,-300265,12435,271114,-323857,50056,-5390,123336,-117217,8444,5468,11245,43186,-26225,2471,5644,-2961,15590,-825,3715,3671,12462,-1162,4485,-2636,4883,-899,2918,991,-296,difficult
668752,110618,36190,32476,13117,12591,3550,3158,747806,414561,76551,-10193,-3063,-1301,5443,2496,1986748,-15586,13654,-11862,16507,-8307,567,7423,1072700,942704,-2297,36809,15119,47021,7847,13575,130011,-55013,-14232,6123,-4522,-3095,4469,906,-643831,-97591,-32709,-28848,-12868,-12092,-2649,-3019,1238942,-914048,-942689,-773842,-430147,958290,-997717,-42578,-62897,-15951,-11935,-18477,-1669,48671,-30686,-34971,19570,-1388,-19641,-8346,-7006,55328,-50116,-8997,-4876,7280,-3378,-7118,4927,6152,-12669,-3925,easy
896491,82916,59270,22216,16031,17886,10037,10015,-155878,39985,-3944,11398,6960,-4018,-939,-4719,1028716,46102,-42341,30519,-383,-4069,4043,-5350,-716946,-59019,-47227,-20554,-1813,-15811,-8415,-9282,1488086,172491,117413,118588,45724,46043,16239,7644,-783807,-46468,-50456,-14420,-12206,-14873,-8137,-9021,1184594,-1745662,2205032,-2271893,6117,-105121,231510,-218959,-38397,-4886,164640,-167869,19121,-51073,139142,-133008,-7343,-1430,47537,-57930,-51,-11742,61854,-60916,4982,-12458,24654,-24376,-631,-3932,16926,-16665,difficult
671994,213395,45141,54005,23045,12741,14281,16673,326653,-61993,7557,-38804,19730,22680,-414,-10241,3016402,-14189,-32993,64804,18424,6773,800,-12706,736113,767444,39929,118313,-3087,1643,17231,-12431,1636929,130239,-27700,-19632,12475,10945,-3083,-10423,-243598,-147496,-42152,-36225,-15896,-4523,-12698,-15508,2689749,-2280289,900816,-1880527,47804,781633,-637205,-277735,-40550,72922,-67629,-14452,103608,53509,-137945,-16593,-1306,-21511,15562,-28371,-15907,-5130,9302,-15468,1214,16431,-20314,-9615,-2465,275,2008,-5085,easy
1005120,74104,14184,27648,5812,8686,3480,4070,935169,220205,124296,91711,68549,41844,22520,7902,-945377,-25242,-8153,-25791,-1681,-5714,-1636,-2604,-820652,-24800,-6665,-24407,-4980,-7062,-2290,-3120,2067352,138570,166962,12589,27918,18480,35097,14745,-487253,241995,39026,-16388,11396,500,5585,4433,-1880546,124725,2888004,-2554605,-245447,442,163370,103425,-132449,1488,173627,-127936,-117502,1384,36996,-28977,-70230,-3299,32898,-16522,-47558,-1348,25542,-17980,-24156,-654,37387,-29512,-10506,-516,17865,-10312,difficult
538915,113801,15656,17652,2758,10430,5500,2579,963301,21931,-12109,-6213,11208,23965,595,3262,847145,-90813,-13435,-12006,-825,-8341,-3047,-998,-338385,-43050,32582,-13340,7114,-5943,-2421,-1233,689002,-61881,36274,-3407,17177,-3907,1978,-876,181791,-47828,-6595,5720,3563,-6727,-3405,-1100,-116156,-1185530,1027387,-507211,-112744,47763,-18831,14053,-1326,46017,3692,-42869,-5793,-1334,9933,9127,-12033,7939,10063,-13614,-32306,2398,2036,-2820,-3642,626,4399,-5383,-4260,-235,357,-224,easy
183704,19954,7894,4303,2764,2174,1204,899,93404,144457,36828,27576,6589,10461,2819,9270,430104,20674,23230,-2604,535,-627,266,1742,-39315,32503,874,7746,-1368,3345,212,21,403238,30601,14477,4822,1774,-203,1278,1957,-74110,8191,19813,-1907,-1741,-358,82,747,336700,-469419,442553,-477348,-123783,11829,-1902,-22410,-13598,-22356,13603,5336,-30180,10350,-2924,-6729,-6054,-1903,3142,-3515,-11088,3972,-3548,-155,-2553,-54,1066,-1196,-7528,-1721,1936,-1210,difficult
604052,429768,53191,66146,24780,17079,17779,8496,1765263,-340371,-6625,23144,-15205,-4285,-6565,2059,-307425,426327,116128,-15456,4977,7536,-8957,-556,264282,-294495,-23979,-6319,17035,13257,-10397,3657,-534437,-394973,-37682,-57154,-15045,-13642,-16336,-7142,552667,-218304,-25954,-12082,-15913,3068,-5089,-2032,-2072688,571707,-798719,1087104,766698,-720822,-100478,176669,122753,-140107,-13703,11728,-38600,9137,-50835,45072,20182,12058,-32080,-868,11821,5721,-26899,16710,-2392,-1440,-5939,11247,-2615,4213,-10799,5110,easy
872902,597101,96011,50977,41617,17821,10663,11483,1172872,-148531,-14485,107199,34971,13343,9947,-916,-43472,-555125,-51036,43120,-35812,-8076,-1163,-7196,-707113,-587645,-92332,-47247,-41112,-17009,-9876,-11336,-518351,-318560,-27886,-3565,-36504,-7437,-4732,-7076,-357009,-476160,-92049,-45368,-38266,-12070,-8892,-8928,-1216344,-663641,188762,161342,-406594,-32520,269085,-157600,-36551,-41296,64446,-64163,-64079,-90367,43682,-41803,-70783,-5300,4608,-1762,-21419,-8933,9572,-4633,-11110,-8713,5144,-4160,-6280,-4140,4260,-1852,difficult
2357592,619777,161455,148690,26957,49154,29851,16781,-1691865,-603699,-159797,-145648,-22218,-45851,-28171,-14698,-1818257,-610831,-156955,-145181,-22451,-44534,-27902,-16168,-1788577,-593261,-151398,-141995,-25293,-45563,-28550,-14741,-585429,-428863,-119979,-143124,-13991,-35779,-25525,-12925,-342730,-526789,-94476,-128203,2454,-37816,-21866,-8588,-126392,29680,1203148,242699,-7132,17570,164398,-97926,2842,5557,31419,25503,467,3186,-1129,14921,-233,-2842,11302,16445,1317,-1029,9784,-2037,269,-648,3025,3659,-1470,1427,1816,4337,easy
1711618,89844,47367,63012,22004,10397,6099,4864,-1501325,-64526,-31002,-61908,-19564,-8493,-4212,-3521,-353040,-28143,3377,-37897,5287,-5549,6808,4013,-147728,203525,96170,-33811,4047,2515,-1787,816,-1124553,-36924,12499,-45853,-7299,-1195,-2589,-1965,-680446,3792,-14582,-56723,-4198,-4495,1343,492,1148285,205312,-976825,444107,36383,231668,-240449,40716,34379,92793,-83671,-27081,24011,4086,-12042,-10870,24851,-1240,-11346,3101,2944,8064,-3710,-3300,11020,-8595,-802,3932,7534,-3197,-2781,2457,difficult
945483,146735,28198,34017,8774,9611,4342,3681,-152996,-41584,-23847,-30659,2717,-4702,2798,-3033,-102587,-111103,-4114,-27807,676,-3364,460,-2357,-853996,-137981,-25574,-33403,-6138,-7983,-3878,-3091,-683456,-30378,-23796,-22596,-4966,-4271,-626,-802,955094,592886,15921,27948,18461,15370,4496,981,50409,-751409,170540,1638550,-69519,-26878,107603,623264,19733,-21460,1778,39717,2852,-5596,10807,50544,-2041,-6814,1172,23427,1338,-4619,3712,19641,-2338,-4338,3252,5122,676,-734,2289,1783,easy
359463,95440,22370,11506,12676,7225,4106,2499,64553,-72054,-13144,-6390,-10664,-4675,-2301,-909,-42737,75788,27050,29709,4700,3700,9046,1436,-79409,-50223,-9362,-6974,-10501,-6372,-3018,-1583,758374,107432,84992,1804,3977,11683,3848,2163,5042,50252,-1433,-3985,-1992,-1311,3329,7585,-107290,-36672,837783,-753332,147842,-126011,157655,-57180,40194,-36412,94354,-86425,36099,-36683,8778,-5789,15364,-15201,14478,-5969,8375,-10072,18055,-12994,11347,-12064,6866,-519,2345,-3019,3746,5422,difficult
1405155,498759,41037,57875,38576,26566,13743,12688,-582617,-246539,9333,-37157,-10251,-10763,11898,568,-703186,-446587,-33577,-37494,-27919,-17571,-9342,-4888,230072,-257890,21543,-8089,-9564,15011,5546,-727,-936548,-458169,-33032,-49939,-36514,-19571,-11149,-8057,-635028,-234900,66080,12703,-17400,-7722,2325,419,-120569,933258,-1166620,301520,-200048,188697,-200279,223269,-42910,55120,-54575,99112,-337,29405,-41850,62642,-17668,18355,-26950,19114,-6808,32582,-34582,11849,-21240,14888,-16695,13474,-5456,4161,-7330,8476,easy
871117,64320,18664,18821,10458,7225,5255,7074,-774733,-12570,-10991,-12047,-8865,-4723,-3376,-6199,228659,233514,16364,-10826,-3212,16279,-859,-2032,-806695,-16890,7023,-14082,-6277,-4638,-4106,-6071,-662826,-10210,-8320,-11281,-8525,-5963,-3267,-6169,1774938,1817786,163503,7616,26531,33579,14655,11551,1003392,-1035354,143869,2437764,246084,-250404,6680,1827996,27355,-9341,-15343,171823,1221,-3256,2801,18897,5653,-3065,-2248,35056,21002,-20917,-1325,39542,2517,-3247,839,17922,4167,-4039,-98,17720,difficult
420516,356878,52703,72287,21145,11339,5996,8414,578675,-343852,-30609,-64194,-19410,-9240,-4223,-7325,-401024,-342089,-47377,-71226,-19680,-10062,-5576,-8191,464073,-335122,-39224,-69877,-16215,-7988,-4601,-4526,97066,-288661,-2468,-13523,-13470,11419,2793,1696,279022,-186633,6735,-22571,-12668,29490,2297,-2952,-979699,865097,-367007,181956,1763,6967,46461,102028,-16768,8153,36756,9203,-7032,1349,56354,-9048,-270,3465,2745,802,-822,2074,19407,18071,-1353,975,7394,-496,-866,3665,6222,-4648,easy
1212430,608978,38353,37798,25661,38772,18464,21739,-912925,-462591,-30002,-25917,7380,-15251,-3219,-8260,-332702,-508019,-29965,-5017,-11803,-30109,-7925,-16533,209252,-136507,8676,10538,5036,18345,26205,-9043,168172,-485294,-15699,46440,-2474,-20910,-13937,-15831,-1091836,-546610,-21386,-31571,-22212,-35674,-13134,-19116,580223,541954,-41080,-1260008,-45428,371512,-348787,-61316,37,38641,-24375,-5687,20900,15555,35902,-78011,-19183,16839,-7510,-19738,-14858,48454,-39255,-14764,-4706,34130,-40142,803,-8273,7490,-6788,-3285,difficult
350768,671900,13638,129008,15763,11580,8212,13401,365372,-640394,101039,-98380,-6258,-722,-2666,-7860,521117,-611668,42729,-100707,-10982,3015,-1072,-9507,2723762,-347208,27999,25718,12035,23661,16926,-3162,2723762,-347208,27999,25718,12035,23661,16926,-3162,451449,-593224,694,-119073,-193,7442,-5032,-9455,155745,2202645,0,-2272313,28726,264460,0,-246016,-58310,-14730,0,-27305,-2327,126425,0,-144791,-4724,23017,0,-12228,3737,20646,0,-16219,1594,17998,0,-21958,-1647,6345,0,-6293,easy
519175,27638,14472,4314,6157,5935,2230,2377,299247,56675,-3828,12287,-109,2295,8177,-623,457193,28315,-9184,35447,1545,-2018,161,148,525598,59908,25824,17791,3627,12234,947,1862,-53477,14774,-11268,2901,-4979,-4035,-461,-1081,-421175,-647,-7235,1740,-4600,-4539,-832,-883,157946,68405,-579075,-367698,-28360,31593,-45134,-15421,-5356,35008,-37092,4033,23160,-17656,-14890,-1161,1654,2082,-8606,379,-4313,14252,-16269,-504,-8016,786,-1408,-371,771,1714,-2943,198,difficult
