delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,state
685732,374393,119911,34910,25269,50308,-360953,-306940,-105117,-30526,-22180,-48347,-647637,-371417,-116880,-33952,-24772,-50029,-553924,-252789,-88220,-15865,12461,4403,726228,-235522,-11620,-29993,-22503,-26973,-627456,-333392,-107690,-31997,-20007,-43020,-286684,93713,1280152,-1353684,-64477,118628,17267,-97870,-11763,28660,76600,-96070,-3426,18087,-14128,-2004,-2592,37233,-34964,2496,-1682,54432,-31376,-16047,easy
109582,95413,43893,14939,10176,12613,-47986,132520,-11753,-5601,-4890,-5950,-84445,-86755,-42537,-11913,-9514,-11703,147670,-19464,-40123,-10920,-468,-7740,155296,-40131,10183,-1962,-3038,-598,42020,-84499,-37820,-13898,-8893,-10926,-36459,232115,7626,-113276,-219275,67291,-20667,-44368,-30784,2414,50306,-48003,-6312,993,8958,-11936,-4624,9046,-2570,-5855,-5753,3963,7142,-10328,difficult
338539,316078,18027,12289,15957,14004,-278573,-286665,-8939,-8532,-12680,-12918,-329967,-312375,-15887,-9408,-14025,-8829,-283988,-283350,1222,-10439,-11886,-8416,2359,-273157,-3402,-7187,-724,-8896,-331530,-306253,-12292,-9956,-11079,2693,-51394,45979,286347,-333889,-25710,29025,10193,-33096,-6948,17109,-4624,-8890,-876,-1031,3252,-2769,-1345,2139,11162,-10355,4089,413,-480,11589,easy
147259,26426,12273,10894,3523,5414,-46758,-21378,-10824,-10437,-986,-2797,607719,134459,10851,-2099,1276,13387,98464,31627,-72,-4012,2052,-2306,1463108,76020,15616,-3550,11455,8184,-118390,48132,-488,5539,6706,2582,654477,-509255,1364644,-1581498,155837,-102832,44393,-27888,21675,-10923,15688,-16104,8338,-1913,462,9089,2262,776,9403,-4749,16184,-15693,10490,-5602,difficult
717742,378609,18534,26697,11757,17660,-632987,-373542,-15833,-25433,-10276,-16875,1294646,-278724,7062,-11483,21445,382,-602839,-345450,-17783,-21750,-7803,-10310,-616228,-365667,-15748,-23879,-5464,-10570,-709941,-367319,-13601,-20054,-1117,2543,1927633,-1897485,-13389,-93713,94818,-66726,-20217,-1652,22895,-24845,2035,2147,13950,-10267,-2129,3825,31721,-29248,2339,4347,17257,-10692,-260,13113,easy
515541,141300,28084,17197,40450,22440,-368072,-136648,-26402,-14120,-38124,-18589,850218,293791,107323,120864,32038,65020,325961,108290,44191,9322,30050,6096,-375085,-122004,-19317,-5621,-32881,-15839,-459679,-131304,-22562,-15670,-37982,-20372,1218290,-524257,-701046,-84594,430439,-185501,-230294,-9300,133725,-63132,-63508,-3245,134984,-111542,-14943,-10049,70162,-1988,-62931,-5101,83609,-58924,-21935,-4533,difficult
587352,169467,58928,11407,35959,28557,-370113,-146743,-42667,-3774,-33651,-17597,-541864,-119534,-55265,-1891,-31335,-27332,2255430,-10975,-42958,21762,237,-8048,-541177,-128451,-35339,-6770,-22034,-13374,-579198,-167877,-57227,-10976,-33668,-21968,-171751,2797294,-2796607,-38021,27209,108559,-117476,-39426,-12598,12307,7619,-21888,1883,23653,-28532,-4206,2316,31572,-22271,-11634,-9735,19284,-5326,-8594,easy
180916,97478,12111,6042,12559,15762,1334661,17007,25240,8086,-7699,-2618,1682124,69708,14586,17749,13514,30914,-170504,-83372,-3027,-2609,-10977,-11572,389397,238813,94,40819,16104,-1662,-108642,-56702,-3307,4867,-8877,-10685,347463,-1852628,559901,-498039,52701,-153080,322185,-295515,-10654,-17613,3121,-3401,9663,-20358,43428,-35952,21213,-24491,27081,-24981,33532,-42486,9910,-9023,difficult
918119,211454,53595,39976,20856,34201,491648,141832,170187,7637,146079,50007,-795227,-201327,-49492,-39218,-17337,-32867,-897228,-209742,-50748,-37325,-20320,-31090,-837971,-164085,-31603,-36512,-16825,-26466,-892312,-200074,-37919,-26835,-15285,-19358,-1286875,-102001,59257,-54341,-343159,-8415,45657,-35989,-219679,-1256,19145,-6316,-46855,1893,813,9677,-163416,-2983,3495,1540,-82874,1777,4624,7108,easy
1080179,152842,37804,33788,26241,24697,-742239,77146,-29588,-2658,-14511,-2584,829756,432642,74053,-17208,6684,33321,-1058341,-146902,-35241,-32302,-25372,-18207,-943873,-128000,-35153,-32087,-24868,-21352,110634,58364,49843,-21068,24983,-10712,1571995,-1888097,114468,1054507,355496,-579544,18902,186364,103641,-109294,88,84996,-14550,-15094,215,11019,21195,-32056,504,49851,35905,-51528,-3145,10640,difficult
621853,298870,119820,18674,10988,38834,-271666,-258783,-111787,279,-6889,-32929,606217,-267274,-104984,-3317,5932,-28348,-483348,-291480,-111604,-10447,-7071,-33826,-527976,-271118,-108041,-11901,-4810,-21604,-235154,-201570,-48601,-10712,1991,-9645,877883,-1089565,-44628,292822,-8491,-24206,20362,69548,6803,-6620,3563,59440,-3596,-7130,-1454,1189,12821,-13003,2261,6801,4581,-5478,12222,11959,easy
366548,67211,8966,14090,11546,13321,657305,104542,7875,-3941,-5068,-7667,-262920,-60159,-8380,-12807,-9686,-12428,-292774,-23634,11058,-4892,-4458,-11343,980234,-21970,73621,-6920,-352,2498,-202888,-8441,-1415,-13062,-10718,-11728,-920225,-29854,1273008,-1183122,-164701,36525,1664,13529,-16255,19438,62563,-75036,-8866,7915,-2028,-6142,-4618,5228,4106,-10366,-4761,1085,13841,-14226,difficult
283943,74224,7882,9692,12976,10512,615184,-29313,20828,33897,11843,26893,-237501,-43257,16847,-108,-11144,-6544,2020551,241610,2043,16983,10560,10336,-187426,10121,1516,-4165,-7466,-8503,-275869,-48785,-3450,-3556,-10768,-4187,-852685,2258052,-2207977,-88443,-13944,284867,-231489,-58906,-3981,-14804,-527,-4966,-34005,17091,-21148,609,-22987,21704,-18026,-3302,-33437,16880,-18839,4316,easy
150382,38951,20296,9621,5895,8590,548071,78533,2696,9081,5984,393,-132872,-25726,-17392,-8733,-4974,-7144,-83032,-29045,-17539,-8614,-4261,-7642,-104761,-20795,-15458,-7649,-4558,-7284,-81600,4862,16471,166,4733,-158,-680943,49840,-21729,23161,-104259,-3319,8250,25657,-20088,-147,2081,31929,-17814,119,965,7815,-10958,713,-297,9291,-7537,-498,358,7126,difficult
138464,23847,6638,12850,9958,5346,-111081,618,-665,-7818,-802,30026,750784,145880,34969,20122,4596,19187,-124107,4620,10520,-1976,-5560,36311,252042,28211,61318,16323,11630,40661,633914,75785,9545,19162,9546,12165,861865,-874891,376149,381872,145262,-141260,23591,47574,35634,-24449,50798,-51773,27940,-22098,18299,2839,5398,-10156,17190,-2084,-10839,17124,4350,-28496,easy
113680,41459,15009,2045,5723,4675,1329,-24883,-7128,-1184,-3766,-2836,-82497,-23179,-10607,8230,4404,439,32332,-22906,-11717,945,-1543,-1519,173828,98173,77257,3827,-2280,-647,650461,163860,39486,21779,6690,8700,-83826,114829,141496,476633,1704,273,121079,65687,-3479,-1110,88974,-37771,9414,-7285,2882,17952,8170,-5947,-737,8970,3275,-1958,872,9347,difficult
62334,17471,5699,5669,4900,12805,173160,104326,11152,68,-231,1524,57388,11928,2083,-2650,573,-7877,220672,92953,-2368,-2215,1143,-1683,1059607,840694,138281,99166,39022,37561,-60307,-15664,-2496,-2936,-2707,-9905,-115772,163284,838935,-1119914,-92398,81025,747741,-856358,-9069,-4451,140649,-140777,-2718,435,101381,-102102,804,570,37879,-41729,-9401,6194,39244,-47466,easy
855211,119287,23162,22316,15196,18437,397407,-15068,-357,4396,17025,-6417,-675238,-56582,-17933,-12911,-5184,-13354,-833337,-101171,-10329,-12414,10253,-2080,-813311,-101343,-19210,-21894,-13557,-17093,-706663,-52978,12029,23566,-3704,-8032,-1072645,-158099,20026,106648,-41514,-44589,-172,48365,-17576,7604,-8881,31239,-17307,497,-9480,45460,-22209,15437,-23810,9853,-6937,11274,-15013,9061,difficult
529266,454953,24749,15829,15155,9936,-478096,-439503,-17665,-13697,-14291,-9231,619529,-352350,-6044,-3921,-10153,-2916,244046,-294770,5299,-3420,-12227,3484,-259505,-446819,-22410,-14494,-14252,-9015,-30146,-424970,-7467,-9887,-2849,-4302,1097625,-375483,-503551,229359,87153,57580,-152049,21849,11621,11343,-27709,14943,9776,501,-11074,4607,4138,-2074,-2025,11403,6315,6400,-12499,4713,easy
524306,222371,98716,29984,34543,24381,-125683,358536,-35754,83127,176,25087,1579475,681963,67178,10967,-24045,3169,145322,8914,8376,-15652,-9903,6111,-394242,-182976,-94844,-26683,-27990,-16752,-238959,-211408,-95478,-25311,-31604,-20960,1705158,-1434153,-539564,155283,323427,-673049,-191890,-28432,102932,-58802,-103220,-634,-72160,-26619,-11031,1372,-24221,14142,-18087,-3614,-21918,2942,-22863,-4208,difficult
895375,117331,29600,13299,19389,12951,-615400,-96772,-24707,-12160,-17474,-11658,-240662,387684,124808,17668,641,6234,-626697,104457,-25631,868,-11709,2523,-822631,-102091,-20825,-11353,-16673,-7428,-803254,-37155,-20732,-3487,-12513,-8169,374738,-386035,-195934,19377,484456,-283227,-206548,64936,149515,-150439,4806,93,29828,-16800,-12221,7866,18115,-12350,-4964,4160,17892,-3711,-9951,-741,easy
1250190,335652,22342,23574,44261,24321,561680,115050,10646,11817,-35081,-12720,-744996,217831,146996,15977,-24683,5537,-722206,-124401,49467,15348,-29649,-9937,-1225901,-330770,-18752,-18555,-38974,-19379,-946803,-151307,8718,-18669,-42274,-19340,-1306676,22790,-503695,279098,102781,-342232,-206369,179463,136350,-97529,-68219,27470,4160,-629,-33903,-114,10398,-4966,-9325,-3300,18257,-15474,-9442,39,difficult
1077775,109741,37063,11848,13863,25176,-964601,-98854,-33905,-9194,-11203,-23884,-1065463,-108122,-36135,-7656,-9360,-21248,690081,32157,73434,10739,3748,31614,-878733,125781,-25109,7584,-6981,-19586,-983655,-90957,-22493,9506,-7043,461,-100862,1755544,-1568814,-104922,-9268,140279,93624,-216738,-2230,109569,-98543,2616,1538,18395,-3155,1922,1843,13108,-10729,-62,2636,52862,-51200,20047,easy
320546,48638,11541,18895,13822,20386,-243336,2192,1602,-12466,-8500,-15245,593130,820583,6483,-316,16873,3322,-37531,49326,-6374,115,-2852,-10311,-185415,39531,53339,-3879,-11336,-15058,28135,29273,-6666,14686,6936,89,836466,-630661,-147884,213550,818391,-771257,-9795,-10258,4881,-12857,59713,-60005,12150,431,-3994,18565,25373,-19725,-8484,18272,18567,-13633,-4747,15147,difficult
292900,141749,56756,34075,19706,15106,203576,-86568,-36264,-17700,-12811,-9143,942423,81103,-35891,25541,-2971,22915,90888,419112,-15714,-8285,51171,40699,-252755,-98478,-42451,-16751,-351,-6105,-278644,-135027,-53102,-19593,-14870,-7861,738847,-851535,-343643,-25889,167671,338009,-517590,-36549,373,20177,-26737,-10651,43241,-33826,-8466,-2842,9840,54142,-51522,-14519,32058,17784,-46804,-1756,easy
588228,230612,12235,13049,12009,10261,-565411,-180354,-8035,-8327,-6331,-3850,-409877,-181681,-1148,75,-9149,-6791,-108858,81112,-4125,-3535,-1885,1281,-523184,-199070,6232,-637,8176,9586,-425083,-215795,569,-9953,-7209,-5025,155534,301019,-414326,98101,-1327,262793,-280182,-16725,6887,-2977,10357,-5663,8402,-3610,2898,-9316,-2818,7264,10061,-15385,-2941,8072,8305,-14611,difficult
267125,83498,10875,28658,13293,19802,-187611,-60399,-6502,-25030,-9791,-15500,2178795,393807,29356,7137,17122,-2406,1058566,464014,38894,34459,22710,2362,-155309,-47583,-2995,-26343,-10188,-18408,-181233,-34243,-5675,-5930,-9938,-8959,2366406,-1120229,-1213875,-25924,454206,70207,-511597,13340,35858,9538,-41889,-2680,32167,27322,-60802,20413,26913,5588,-32898,250,13094,4768,-20770,9449,easy
503592,113942,24565,24931,10273,22719,749418,125250,-16873,-5515,46881,-13516,-478392,-74306,-15231,-22939,-7851,-18414,670378,357880,28272,-16859,9013,14585,-473850,-90920,5929,-9174,-1587,-12013,-461299,-93239,-16726,-23036,-3820,-17260,-1227810,1148770,-1144228,12551,-199556,432186,-448800,-2319,1642,43503,-22343,-22655,-17424,6080,7685,-13862,-54732,16864,-10600,-2233,-4898,32999,-26598,-5247,difficult
150226,46307,1588,2641,3831,2180,72419,28861,10134,7796,4319,2405,920980,118063,23276,10498,17226,10195,-66919,-32640,4630,-2242,-2386,-1496,106635,72527,36590,15531,14065,8753,-124101,-6748,8275,9770,1613,10527,848561,-987899,173554,-230736,89202,-150703,105167,-79275,13142,-18646,31960,-28315,2702,-12740,17773,-5761,12907,-19612,16451,-12452,7790,-11691,10249,1774,easy
179069,38124,9242,7989,7133,4086,-152412,55381,22718,1244,561,-1942,2268986,305382,157915,61325,44617,20742,-152007,-12783,14796,6941,-5492,-1184,1583936,489990,18074,1947,20603,35002,-75726,-30723,-7425,-4939,-3500,-579,2421398,-2420993,1735943,-1659662,250001,-318165,502773,-520713,135197,-143119,3278,-25499,60081,-54384,-4994,-6886,44056,-50109,26095,-24103,22684,-21926,36186,-35581,difficult
429424,181923,26841,17884,20959,18803,-254338,-166546,-24563,-14771,-15919,-17423,-228912,-128242,-10979,-10728,-17497,-15292,-27526,-159209,-17079,-10173,-16724,-12685,-299630,-165627,-24916,-13806,-18418,-14635,1922394,610901,104517,35341,3979,5633,25426,201386,-272104,2222024,38304,-30967,-6418,776528,13584,-6100,-7837,129433,4043,555,-3633,49147,-1578,773,-1694,22397,2131,2607,-1950,20268,easy
958110,379404,44743,19475,24002,21798,-761252,-144146,-12339,3888,48694,6799,1385809,113992,41434,14263,9727,14550,136898,-99075,-16046,936,17857,661,-879589,-362622,-43575,-18676,-22863,-21237,731459,-351994,-32142,-16556,-11905,-13863,2147061,-1248911,-1016487,1611048,258138,-213067,-263547,10628,53773,-57480,-27529,11433,10375,-13327,-19612,2120,-38967,8130,-40720,10958,7751,-13889,-21898,7374,difficult
96749,44401,12146,7416,5364,3992,-25864,4683,6980,7485,7934,1707,555033,76691,5189,5496,10789,5802,131483,-25349,3700,3546,1232,-1706,-72999,1780,3363,5054,11007,1843,204063,16740,2790,-2727,-2404,1573,580897,-423550,-204482,277062,72008,-102040,27129,14960,-1791,-1489,-337,-573,-1989,-1950,1508,-7781,2855,-9557,9775,-13411,4095,-7508,3549,-270,easy
1005568,358896,11971,34382,13652,26444,30639,-224381,145198,74237,8129,3971,-328300,-249773,1002,-31706,-10939,-21301,-839292,-324090,-7855,-29861,-9523,-20065,-979658,-354684,-10449,-32503,-4740,-17846,-912435,-350818,-9513,-33273,-13086,-25742,-358939,-510992,-140366,67223,-25392,-74317,-30594,3866,-144196,-8857,-2594,936,-105943,1845,-2642,-770,-19068,1416,4783,-8346,-25272,1236,2219,-7896,difficult
410218,264970,39177,33902,14086,21946,137809,422873,86506,3519,32866,26762,1387913,-108703,92161,45733,23537,29034,-134415,-235661,-26637,-24360,-3282,-10578,-47157,-236064,-21993,-19127,-9202,-6744,-262264,-225976,-22421,-29283,-6790,-19340,1250104,-1522328,87258,-215107,-531576,-126958,-403,10088,5655,-118798,4644,-428,42214,-70093,5233,-10156,-9329,-26819,-5920,2412,2272,-39612,3834,-12596,easy
661674,68764,23868,14896,17106,21725,1326338,32227,-18939,44990,10113,-9714,103717,-31918,-5360,5797,-10930,-11327,-429185,-779,-20412,-2625,-11570,-17010,-589880,-18887,-17497,-13020,-13295,-17853,-116827,135674,-10997,12872,29394,16647,-1222621,-532902,-160695,473053,-64145,31139,-18108,154561,13579,-15052,2915,6500,-39193,-8422,-10395,25892,-21043,-640,-1725,42689,-1613,-5683,-843,34500,difficult
458313,211884,103941,21151,26836,13881,-275264,-157601,-97850,-17029,-11010,-7723,80828,-147598,-53473,10366,11339,10368,777358,-150140,-86157,-11173,-19723,-9437,-117616,-154607,-102391,-13789,-21051,-10331,554849,858606,-65223,18251,13801,2029,356092,696530,-894974,672465,10003,-2542,-4467,1013213,44377,-32684,-16234,37168,27395,-21539,-2616,32040,22349,-31062,-1328,34852,18091,-19805,-894,12360,easy
72059,36735,4719,3477,3743,7828,1755806,178892,18016,19934,13969,8247,110055,52668,12498,9984,1595,-6010,-68815,-25378,-889,-555,-1312,-3991,674110,160391,4035,-247,2278,461,55588,108494,11016,-1844,853,-1897,-1645751,-178870,742925,-618522,-126224,-78046,185769,-51897,-5518,-13387,4924,6981,-9950,-10539,308,-1597,-12374,-2907,3590,-1425,-14257,2019,4452,-2358,difficult
956909,334666,12460,7948,7503,7376,71247,-265417,61288,53910,12610,23828,-648862,-321866,-9010,-6228,-4892,-6255,-617446,-52019,23478,-4126,4460,-2961,-936587,-330760,-8217,-7373,-5745,-4977,-950635,-322651,-7419,-5698,-3885,350,-720109,31416,-319141,-14048,-56449,269847,-278741,8109,-70298,32488,-31695,798,-60138,2102,-3247,1675,-17502,9352,-10205,1860,-30083,3294,-2016,5327,easy
333157,58761,23560,13951,3644,6540,-159087,8871,-19222,-8320,3530,2048,-114906,-38700,-15964,-10538,-253,-3334,-118490,-4229,-9201,-7502,19330,14452,-238651,-54277,-18267,-11677,-2884,-4294,53783,30624,-13873,-945,2313,-376,44181,-3584,-120161,292434,-47571,34471,-50048,84901,3258,6763,-9066,4394,-2218,3036,-4175,10732,-3783,19583,-22214,5197,-5382,17786,-18746,3918,difficult
35594,18440,4101,5133,1644,3711,539260,177029,23645,7717,23777,3212,256651,10644,14,-2568,712,-1710,1184173,599809,46325,11178,18571,28279,468405,136610,6378,16503,12000,32080,-22993,-8435,4779,-3221,5514,-1011,-282609,927522,-715768,-491398,-166385,589165,-463199,-145045,-23631,46311,-39947,-1599,-10285,13746,5325,-19724,-23065,17859,-6571,-6486,-4922,29989,3801,-33091,easy
688437,58311,19258,19308,13238,10926,-532475,38881,-17759,-9284,-3412,-1763,-650168,-43067,-19025,-18705,-11020,-9604,-601778,111243,-2288,-14317,-6659,-3260,-652347,-52034,-18450,-17264,-11452,-9139,178949,59730,1095,-927,-7893,-4295,-117693,48390,-50569,831296,-81948,154310,-163277,111764,-1266,16737,-16162,19545,-9421,4388,-2947,16337,-7608,4361,-4793,3559,-7841,6344,-5879,4844,difficult
346644,195821,18293,21918,19116,14985,340647,111282,132501,44240,57498,117653,-252522,-151092,-1478,-14826,-9385,-10114,-90197,138617,-9274,-18271,20523,3122,-267293,-186475,-11514,-19543,-16079,-10429,43623,-98916,5663,-17093,-12302,-9084,-593169,162325,-177096,310916,-262374,289709,-325092,87559,-133979,-7796,-2240,17177,-59066,-3445,-1272,2450,-66883,29908,-36602,3777,-127767,13236,-13551,1345,easy
387330,126518,37606,13150,15291,12437,-194579,318956,-24276,19553,-4926,-6485,-36242,13611,-20383,-9601,-10516,-9502,-279716,90258,-34363,-2819,-4798,-7228,-194232,-109888,-35131,-10710,-13941,-11643,-350215,-111060,-31774,-4177,-12970,-10350,158337,-243474,85484,-155983,-305345,76647,-200146,-1172,3893,-13980,-768,3357,-29154,6782,-7891,6533,-5590,5718,-9143,971,-3017,2274,-4415,1293,difficult
161556,124483,8499,12210,9893,14000,390561,380365,5202,44978,34915,-2263,390561,380365,5202,44978,34915,-2263,275054,76546,61379,47031,50045,8927,665544,-43222,4789,853,-5489,-6228,687288,87656,36931,45937,8536,32269,0,-115507,390490,21744,0,-303819,-119768,130878,0,56177,-56590,32142,0,2053,-46178,45084,0,15130,-55534,14025,0,11190,-15155,38497,easy
358370,365005,22080,10950,5395,11901,-205273,-320675,-12549,16808,1939,-4278,-326641,-361875,-16647,-9465,-3290,-9290,1222759,64901,-20246,17317,20784,-554,-352433,-360458,-20352,-7911,-2745,-8857,-65825,-330571,-7292,-1743,11751,-8483,-121368,1549400,-1575192,286608,-41200,426776,-425359,29887,-4098,-3599,-106,13060,-26273,26782,-25228,6168,-5229,24074,-23529,14496,-5012,8736,-8303,374,difficult
267248,178404,63652,26535,14882,18301,695105,-25881,-48114,-18977,-8859,-11731,345287,-126217,-53804,-23528,-8129,-12816,-86333,-35188,-37814,-23238,-1200,-11308,-169804,-55760,-42256,-9615,-6757,-12056,-247784,-173036,-60819,-24004,-10788,-16513,-349818,-431620,-83471,-77980,-100336,91029,-20572,-117276,-5690,15990,-4442,-18563,-4551,290,13623,-14389,730,6929,-5557,-4031,-1085,1508,-748,-4457,easy
291107,141907,12928,4627,3854,7995,869068,-113401,20185,-3218,7869,-729,638004,41765,-1118,21151,3991,-4362,-243145,-130442,-4978,-2091,-495,-4613,-277460,-126036,-9207,-3550,-1055,-2843,-173059,-62644,-4685,-1088,-700,-4580,-231064,-881149,-34315,104401,155166,-172207,4406,63392,-21303,-3860,-4229,4522,24369,-23242,-1459,2462,-3878,-4486,-560,355,-3633,-251,1770,-1737,difficult
