delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,state
601390,176554,73099,42980,19652,10582,1563934,-59485,-48044,-16354,1302,675,-484129,-165910,-68239,-41323,-15498,-7540,-555464,-109224,-48167,-24612,-3287,1372,1253279,-130311,-68250,-17961,3757,3873,-549595,-168049,-72237,-41644,-18085,-9915,-2048063,-71335,1808743,-1802874,-106425,56686,-21087,-37738,-20195,20072,-20083,-3987,-24969,16711,6651,-23683,-16800,12211,7044,-21842,-8215,8912,2501,-13788,easy
442924,155640,33166,17671,10927,6978,307502,-57456,7138,-14245,-8547,-2253,112205,352281,14532,6190,-3296,1796,566651,17827,-11426,-11281,-3708,13776,601056,342840,38224,4205,31169,8768,-143533,-50530,8714,35782,-1382,12869,-195297,454446,34405,-744589,409737,-334454,325013,-393370,7394,-25958,49650,-29510,20435,-17471,15486,31577,5251,-412,34877,-32551,4049,11980,-5008,4101,difficult
388030,89739,23068,15305,15976,7800,626901,68119,11111,-916,2635,1749,82707,215297,64543,-4214,-6820,6012,-150936,-61475,-21925,-11826,-12807,-4627,-299182,-12177,-12391,-2626,-7682,-4224,-378911,-70051,15424,-6554,-2022,6365,-544194,-233643,-148246,-79729,147178,-276772,49298,-57874,53432,-86468,9534,27815,-3298,-7612,9200,-3928,-9455,-5987,5125,5660,4263,-10639,403,10589,easy
242917,87610,10043,9826,12534,7763,-230934,-70607,2494,-1920,-4227,6304,-219231,-39219,5590,-2107,61,3718,-198665,-68897,-4926,-7033,-9035,-3071,-72899,32830,15210,-4866,-9095,1480,795164,6023,-677,3910,5596,13504,11703,20566,125766,868063,31388,-29678,101727,-26807,3096,-10516,20136,-15887,-187,-4926,2167,8776,4288,-9096,-60,14691,-2586,-6789,4551,12024,difficult
823781,63529,10062,8689,13313,8259,-704756,-52267,-8039,-7120,-11831,-7005,-748116,36828,7645,-6289,-8229,2424,-803345,-56690,-2668,3325,-4443,-1341,-80745,-53983,15285,1950,-10970,3684,-252459,-20822,283,4309,-7066,-822,-43360,-55229,722600,-171714,89095,-93518,2707,33161,15684,-10313,17953,-15002,831,9614,-1375,2359,3602,3786,-6527,3904,9429,-3765,5025,-4506,easy
286020,48708,17233,17304,13336,8062,-79568,42682,-6726,3192,3060,2981,-278979,-40650,-7274,1102,-8619,9078,-183322,-24763,30729,17757,-11616,3442,-72448,17644,-14565,-8416,7595,4292,661596,36221,12122,-10264,-1319,50,-199411,95657,110874,734044,-83332,15887,42407,18577,-548,38003,-45294,26687,-2090,16655,-26173,-1848,-11679,-2997,19211,-8914,6097,-5636,850,-4242,difficult
203834,35615,6690,19045,6138,10081,-195182,-24797,-160,-3635,-807,-5808,-192171,-25984,-5721,-15907,-901,-2364,-124679,-20643,24449,-8307,-1411,-941,-145974,-21873,1439,-14468,-1930,-7747,623713,81938,1477,10611,3595,-7222,3011,67492,-21295,769687,-1187,5341,-1230,103811,-5561,30170,-23010,38,-12272,7600,-6161,25079,-94,-510,-519,5525,3444,1423,-6806,525,easy
140355,20385,5410,13287,10694,9694,315494,-2681,5918,-9763,-9486,-6418,-50701,-10041,349,-8559,-5187,-6750,-129654,-11852,11128,4237,7938,-3871,-134650,-15457,-3442,-7130,-9216,-7860,269239,-6560,588,-10569,-8207,-6420,-366195,-78953,-4996,403889,-7360,-1811,-3605,8897,-5569,10779,-14570,4030,1204,12796,-11367,-3439,4299,13125,-17154,1009,-332,2879,-3989,1440,difficult
395381,209307,17235,14064,31978,10587,352400,476126,94424,86273,-830,4906,1060130,-44952,20637,17010,36106,4268,201044,-25434,28929,86348,8086,6330,242421,-82479,24199,9162,-13917,20060,943822,-78610,36623,26216,8888,7426,707730,-859086,41377,701401,-521078,19518,-57045,3869,-73787,8292,-4730,12424,-69263,69338,-77186,17054,36936,-28020,-22003,22805,-638,2062,13730,-12634,easy
436637,61209,20818,9581,18505,18084,-299001,-49213,-15679,76,-13373,-15521,-357050,-44547,30629,19936,-3976,-9900,-282145,-31270,-1506,11871,-7196,-8562,379508,-2677,-9662,2196,-10597,-5246,-250573,70551,188,10683,-9113,-8076,-58049,74905,661653,-630081,4666,13277,28593,73228,46308,-32135,-8156,9850,19860,-8065,-9675,8487,9397,-3220,-3401,1484,5621,1338,3316,-2830,difficult
949660,202899,41211,37421,19558,19727,-758018,-181803,-36792,-35495,-16833,-14467,-239996,-77233,-16100,-773,2821,-9463,-831566,-94059,-25162,-35249,-10368,-11546,-409201,-63326,8044,-22376,-11435,-9163,-119159,-113208,-658,41030,-9662,2143,518022,-591570,422365,290042,104570,-16826,30733,-49882,20692,-9062,33206,-8702,34722,-34476,12873,63406,19654,-13189,-1067,1773,5004,-2083,2383,11306,easy
431719,72309,6591,8524,5533,2499,-416589,-57598,1101,1055,170,2404,-426823,-55038,-632,5276,-342,2377,-383251,-60839,34361,16637,5361,10503,-146983,-54451,1781,-4791,-653,121,192438,-26991,1858,-621,-580,3103,-10234,43572,236268,339421,2560,-5801,6388,27460,-1733,34993,-32580,77,4221,11361,-21428,4170,-512,5703,-6014,73,-27,8126,-10382,2982,difficult
1249173,194882,60241,47459,16447,11206,-400114,-35046,2443,-40801,-5517,-5271,306768,301335,-39374,12454,43190,15844,-460530,-135285,8298,-31759,-6924,-5819,707477,185890,89419,-13340,7702,2740,-1180425,-150518,-57892,-41141,-11011,-8205,706882,-767298,1168007,-1887902,336381,-436620,321175,-336408,-41817,47672,81121,-147311,53255,-44213,18419,-27801,48707,-50114,14626,-18713,21115,-21663,8559,-10945,easy
79456,38952,10976,2992,4265,4619,-14196,5064,-9027,-654,-1650,-3409,180251,-8403,-7607,17145,21692,3021,-43299,-31481,-9016,-1875,-1335,277,32147,-22425,-4445,-1766,-3565,-2256,1807328,63244,16702,21455,7139,6061,194447,-223550,75446,1775181,-13467,-23078,9056,85669,1420,-1409,4571,21147,17799,-19020,109,23221,23342,-23027,-2230,10704,6430,-2744,-2533,8317,difficult
603642,85565,28023,14169,21561,10665,-479695,-59990,1153,5510,-197,-2133,557849,44620,65870,69118,65272,2426,-231531,205694,102751,44883,30782,48374,-124241,-18961,-8569,4959,-15670,-3446,1045115,52627,68284,86588,17638,10223,1037544,-789380,107290,1169356,104610,161074,-224655,71588,64717,36881,-111320,76853,63608,-24235,-39924,81629,65469,-34490,-46452,33308,4559,45948,-51820,13669,easy
662004,95322,40822,41483,49265,19999,-478120,-40756,-31227,-37055,-44530,-16292,416534,-62462,-33955,-33614,-41514,-15928,-287037,709,-30957,-10063,-32167,-12406,-476421,80684,-10848,-20071,-36663,-14308,-596445,-68482,-36527,-32713,-44971,-11728,894654,-703571,-189384,-120024,-21706,63171,79975,-149166,-2728,2998,20109,-25679,3441,23551,-10008,-12642,3016,9347,-4496,-8308,364,3522,-1902,2580,difficult
780749,188933,44033,40998,7099,15535,1413474,10691,63586,11831,10608,13737,-721894,-110094,-39678,-31723,-5332,-11112,-772468,-183587,-42706,-34311,-5596,-11522,-602444,-178422,-42966,-35086,-5830,-12733,-726543,-151589,-28194,-33410,263,-8521,-2135368,-50574,170024,-124099,-120785,-73493,5165,26833,-103264,-3028,-260,14772,-43554,-2588,-775,1676,-15940,-264,-234,6093,-24849,-410,-1211,4212,easy
602113,72106,16343,6167,7731,9181,-592434,-65255,-6833,2512,-1052,-1657,-278019,-38119,5232,-3764,-4879,-6653,-131678,961,5020,2365,-2383,8997,-306844,34348,37484,6410,4954,2663,-355105,-29073,-9382,-279,-4191,-7936,314415,146341,-175166,-48261,27136,39080,33387,-63421,12065,-212,32464,-46866,-6276,6129,4045,-6689,-3827,2496,7337,-9145,-4996,15650,-6334,-10599,difficult
366903,97534,14982,19871,7534,10132,424226,26343,-4391,5225,5130,511,297069,430262,18748,22260,7425,5846,-56398,-36540,2166,-9747,-2269,-5616,-216817,-78719,-2036,-16365,-6251,-9761,1404913,62220,-11035,-6190,4116,-4396,-127157,-353467,-160419,1621730,403919,-466802,-42179,140939,23139,-16582,-4202,-8999,17035,-32007,-6618,10175,2295,-9694,-3982,10367,5335,-11462,-4145,5365,easy
275409,40497,14451,4059,6763,3027,-98514,22571,6306,56870,6833,5338,-265264,-18676,4734,24326,-2577,4200,-267829,-21501,15925,1658,-3723,7101,-148962,-15777,-11049,-1228,-3739,-1244,-268591,-20756,-1060,3272,1533,1847,-166750,-2565,118867,-119629,-41247,-2825,5724,-4979,-1572,11191,-26974,9989,-32544,-22668,-2886,4500,-9410,-1146,-16,5272,-1138,2901,-8345,3091,difficult
771475,407265,67235,40646,20090,14888,3182517,-188864,262286,132446,52733,30858,502403,281642,-47332,115749,38773,21579,-225227,-278615,-14759,-23040,-13957,-4209,472257,15546,222571,59513,44032,25030,-715226,-380984,-61526,-36840,-18701,-13331,-2680114,-727630,697484,-1187483,470506,-560257,294161,-396530,-309618,32573,237330,-284097,-16697,-138789,82553,-96353,-13960,-52730,57989,-62733,-9279,-25788,29239,-38361,easy
812618,114289,28107,23581,19051,17168,-144394,-103023,-23234,-22093,-12408,-14357,-557090,-87764,-18315,-19467,-8770,-9308,-660409,-72018,-15463,-22697,-15849,-15088,-539977,-80463,-21627,-12178,-13403,-3969,-702253,-82086,-18781,-20374,-16126,-14005,-412696,-103319,120432,-162276,15259,15746,-8445,-1623,4919,2852,-6164,2846,2626,-3230,10519,-8196,3638,-7079,2446,-2723,5049,-5780,11119,-10036,difficult
1257297,165900,39432,20342,28797,24384,-154272,-142122,-21439,-4847,-14656,-19172,-1125296,-154335,-36668,-14120,-8583,-18764,-1225143,-155861,17244,-7314,-20019,-2769,-1111379,-126912,-31001,-14327,-23094,-19394,-1050036,-124780,-32631,-16004,-25989,-22006,-971024,-99847,113764,61343,-12213,-1526,28949,2132,-15229,53912,-48245,-1630,-9273,6806,-7013,-1677,6073,-11436,-3075,-2895,408,15995,-16625,-2612,easy
842223,35092,33019,32487,6954,10039,-411335,209977,-16338,4203,9820,3943,-654506,-8727,-16057,-21565,-2503,-7211,-824539,-26069,-29578,-32093,-4041,-8676,-752119,-14336,-27466,-28062,-5216,-6536,-768537,14898,-25286,-29852,-4071,-5515,-243171,-170033,72420,-16418,-218704,-17342,11733,29234,281,-13521,2112,2180,-25768,-10528,4031,-1790,-12323,-1538,-1175,1145,-11154,-1465,2140,1021,difficult
1014411,147015,17298,31758,16235,12006,-982760,-132357,-13293,-29862,-11081,-10587,-965379,-132103,-13597,-28291,-10626,-10686,147021,-87216,-10736,-19379,-8293,-7670,-44562,119345,62492,-25977,-6614,-3427,-554371,-66181,-14669,-28689,-15582,-8228,17381,1112400,-191583,-509809,254,44887,206561,-185526,-304,2861,73228,-77161,1571,8912,-6598,-2712,455,2333,1679,-8968,-99,3016,4243,-4801,easy
160593,29906,11077,10956,5383,4295,345505,12773,5772,-5832,9153,5623,173377,117452,-8288,13696,-193,20428,45676,-20414,-3068,2007,9045,10968,-94400,-76,19974,22600,11715,1427,-127876,-17138,-2893,295,9723,2558,-172128,-127701,-140076,-33476,104679,-137866,20338,-17062,-14060,5220,23042,-22867,19528,-11689,20593,-22305,-9346,9238,2670,-1992,14805,-9460,-9541,1131,difficult
45148,52399,8812,5018,3462,3939,1754055,112539,2483,32472,42592,3243,1240022,26182,46861,55231,28267,11047,193071,138042,41657,6452,4209,9702,-14179,-30830,-5945,4272,11089,6532,519877,23013,34692,31177,11382,950,-514033,-1046951,-207250,534056,-86357,111860,-168872,53843,44378,-5204,-47602,40637,22759,-48779,-2180,26905,-14325,-24058,6880,293,7804,-1345,-3170,-5582,easy
56694,29633,13270,9039,3885,7352,313651,152148,68936,44099,2597,496,-46842,-7464,-5777,785,1851,-307,-47456,-14245,-10674,-1185,2053,3777,32858,13944,-11638,-2495,14406,1286,-29167,3650,-2550,1667,373,8081,-360493,-614,80314,-62025,-159612,-6781,28189,-10294,-74713,-4897,-964,9088,-43314,-1970,-1310,4162,-746,202,12353,-14033,-803,4084,-2491,6795,difficult
470048,119137,19019,22318,15822,16477,1542387,804257,311276,179290,106150,25405,157841,-107952,11999,-13880,-9399,-11374,-465199,-85987,-5271,-1609,-7156,12215,955276,1432561,207934,65812,31151,92290,-132278,-118290,-18236,-20363,-14990,-15982,-1384546,-623040,1420475,-1087554,-912209,21965,1518548,-1550851,-299277,-17270,213205,-226170,-193170,12271,67421,-86175,-115549,2243,38307,-46141,-36779,23589,80075,-108272,easy
880268,90763,30899,33243,19023,21210,-462596,70491,-19652,1130,-10297,-14381,-222290,-188,-25267,-22961,31404,4186,1189371,485273,609,4081,22705,-5125,-787452,-86066,-29165,-31275,-18122,-19431,-677946,-30468,-21453,-25382,-15409,-15517,240306,1411661,-1976823,109506,-70679,485461,-571339,55598,-5615,25876,-29774,7712,-24091,27042,-35356,5893,41701,-8699,-40827,2713,18567,-9311,-14306,3914,difficult
74094,29650,7634,4601,5402,6835,1573408,285373,34105,19514,7520,-119,63490,-12638,-6197,-3646,-3805,-5865,49983,-10665,-4330,-4292,150,-5746,88791,33276,2433,-936,-2377,-1879,29264,3262,407,-2053,-2389,-5711,-1509918,-13507,38808,-59527,-298011,1973,43941,-30014,-40302,1867,6763,-2026,-23160,-646,3356,-1117,-11325,3955,-2527,-12,-5746,119,3867,-3832,easy
936262,65452,9596,8990,13065,6047,-694963,10505,15041,-6032,-4907,-1139,-773875,-57457,-3830,-6359,-10674,-2910,-529318,-26880,1915,-5246,-7305,-3199,-780165,45843,13926,-3218,1593,-1627,-870230,-37046,-7727,-3110,-7364,-2458,-78912,244557,-250847,-90065,-67962,30577,72723,-82889,-18871,5745,12011,-21653,-327,1113,2028,108,-5767,3369,8898,-8957,-1771,-289,1572,-831,difficult
227758,49426,16864,17366,7800,9826,4924,-20431,7686,-9296,4104,-5525,-195000,-39191,-15071,-17108,-5704,-6825,887020,367992,-9033,-3238,13537,6491,258772,-28087,-9328,-8210,3336,2485,-132023,5482,-6152,-9876,-5682,-7814,-199924,1082020,-628248,-390795,-18760,407183,-396079,33569,-22757,6038,-295,3176,-7812,13870,-4972,-1666,-9808,19241,-10201,-9018,-1300,13316,-4006,-10299,easy
102678,82565,18149,15453,16033,9182,1240,-72503,-2727,-5832,14252,-3897,-45498,-62723,-17162,-10831,-14525,-8112,-73981,-59110,-13213,-13043,-14383,-7843,-86558,64693,22799,15970,-1684,-464,-64818,-221,43072,9809,-2070,3551,-46738,-28483,-12577,21740,9780,3613,123803,-64914,-14435,3949,36012,20273,-4999,-2212,29013,-6161,-28777,142,12699,-386,-4215,269,7379,4015,difficult
