delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,lowgamma_cc3,midgamma_cc0,midgamma_cc1,midgamma_cc2,midgamma_cc3,state
555580,133253,23817,19242,18791,14203,24203,7473,-427137,-114343,-20374,-15684,-15859,-10356,-21566,-4291,-427137,-114343,-20374,-15684,-15859,-10356,-21566,-4291,-470805,-123226,-16753,-13235,-13080,-6043,8622,3788,-322722,-84356,-14783,-8705,-16042,3158,-9568,-2822,-387167,-4485,-14665,-8306,-10440,-5275,18424,2643,0,-43668,148083,-64445,0,-8883,38870,79871,0,3621,1970,118,0,2449,4530,399,0,2779,-2962,5602,0,4313,9201,-8433,0,30188,-18190,27992,0,8079,-6610,5465,easy
1102761,157583,29915,40000,18675,39212,32447,14389,-656961,-90280,-4229,-34888,-16034,-7987,-12040,-10553,-793736,-111640,-22827,-30454,-5569,-32239,-25031,-9530,-837581,-149847,-29689,-38753,-16415,-36710,-28097,-13594,-886403,-92867,-18812,-30957,-15197,-33512,-7176,-9130,853563,8195,79435,-11643,-13321,48373,46537,4660,-136775,-43845,-48822,1739966,-21360,-38207,56980,101062,-18598,-6862,10877,98247,4434,-8299,7796,19314,10465,-10846,1218,1876,-24252,-4471,3198,81885,-12991,-3066,20921,53713,1023,-4064,4464,13790,difficult
226311,48316,13465,8086,12255,10729,15119,6314,-198506,-39014,-991,9128,12026,16622,11141,5458,-19290,-22864,45030,-3420,3601,124,-3007,2597,-201073,-41790,-12855,-6104,-7241,-8060,-5767,-5395,102886,-32744,-6954,-749,-836,2392,32607,-2475,438782,-21255,-6487,-6511,-8574,2724,-3911,-1269,179216,-181783,303959,335896,16150,-18926,9046,11489,46021,-57885,5901,467,-12548,-2684,5355,-5762,-8425,-10842,6405,-7738,-16498,-8184,10452,332,-14148,-2760,38374,-36518,-2861,-7992,2920,1206,easy
65256,50596,8599,5626,8746,25547,6351,7751,142969,-29287,7244,1537,-7368,-23487,-5930,-7325,142969,-29287,7244,1537,-7368,-23487,-5930,-7325,177989,-3236,3726,1118,-6179,-23689,-5532,-7160,2276882,317913,18558,-2479,12728,6473,8678,13913,1105686,33108,4743,17227,10437,1839,5862,-1903,0,35020,2098893,-1171196,0,26051,321149,-284805,0,-3518,14832,-13815,0,-419,-3597,19706,0,1189,18907,-2291,0,-202,30162,-4634,0,398,14210,-2816,0,165,21073,-15816,difficult
187169,32646,14320,7470,9174,5986,5853,1593,1204476,110575,5479,9764,8835,3635,11819,3716,167321,46017,-4510,8449,-259,11175,39578,9480,-108591,21768,-6154,382,-1510,9688,3278,4985,272769,66791,7178,1587,-3609,10333,11557,4046,59321,2761,20349,-3098,7669,8215,11644,7552,-1037155,-275912,381360,-213448,-64558,-24249,45023,-64030,-9989,-1644,13332,13171,-1315,-8067,1205,-4685,-9094,-1251,-2099,11278,7540,-1487,645,-2118,27759,-36300,8279,87,5764,-4495,-939,3506,easy
325572,34920,45478,19747,12094,5602,8322,4604,-236191,-11146,-31777,-6274,-5740,-1719,-5317,-2993,1200221,39876,-28919,18177,-7346,188,-2021,-682,814747,5329,-13094,-4810,6578,-600,-4699,3076,2210459,415720,136288,43241,9021,27135,29682,6363,322639,84700,-30251,13339,-5142,8211,-256,-1240,1436412,-385474,1395712,-1887820,51022,-34547,410391,-331020,2858,15825,149382,-166539,24451,-22987,48051,-29902,-1606,13924,2443,-14163,1907,-788,27735,-18924,3296,-2678,34381,-29938,2311,3758,3287,-7603,difficult
884064,112878,43423,7543,8722,7119,9551,3590,-777681,-90741,-42235,973,-6963,-6029,-6455,-2809,-777681,-90741,-42235,973,-6963,-6029,-6455,-2809,-797141,-97372,-36428,-5777,-6574,-5834,-8168,-3200,-618682,-92289,-40643,-5165,-4523,5775,-4844,31,-779574,26559,-15986,9542,-1640,-2543,-6052,-2735,0,-19460,178459,-160892,0,-6631,5083,118848,0,5807,-4215,24657,0,-6750,612,14707,0,389,2051,2883,0,195,11609,-8318,0,-1713,3324,-1208,0,-391,3231,-2766,easy
212453,28684,32220,8404,4130,3196,2421,2468,1331578,154113,95795,16617,33226,15071,1788,4092,-149140,27489,-1434,2456,3668,4336,-393,-599,205823,-6801,-27703,-6843,-1348,-373,386,-1299,-199393,-23656,-30266,-1973,5438,9731,5281,1809,-151414,57984,-21720,-3520,7038,4986,3871,953,-1480718,354963,-405216,47979,-126624,-34290,-16855,81640,-97229,-26269,-2563,8546,-14161,-9299,4870,-1547,-29558,-5016,6786,1600,-10735,-4709,10104,-4745,-2181,779,4895,-1410,-4691,-700,3108,-856,difficult
612443,105857,32634,8062,6458,5940,9166,2646,-517877,-93061,-30743,-6849,-5049,-5140,-7194,-1939,1239743,222855,196249,38761,29031,15751,57130,9371,1146159,170731,326,73855,34185,109580,51477,10023,-417160,-93010,-31335,-7201,-5467,-5171,-8340,-2280,-33376,-5609,-27342,-3131,-3387,-2191,7180,1631,1757620,-93584,-1563319,383784,315916,-52124,-263741,87401,226992,-195923,-31661,3993,45610,35094,-81056,4070,34080,5154,-39652,2080,20891,93829,-114751,2980,64324,-5653,-59817,15520,11310,652,-12303,3911,easy
1574134,370695,81503,10893,16092,27419,57930,20120,-1524408,-352690,-69397,-9585,-14435,-15938,-49410,-18130,-1469793,-360475,-80192,-8131,-15268,-20473,-54538,-18070,1748259,429845,-35078,28810,8017,79020,-31113,20786,-284847,-156863,-48801,14638,29016,-7609,-27000,2192,-1098088,-242603,-43555,10596,-13481,-17551,-51609,-12129,54615,3218052,-2033106,-813241,-7785,790320,-586708,-85740,-10795,45114,-13723,5246,1454,36941,-14172,-4042,-833,23285,20999,-42497,-4535,99493,-86629,-9942,-5128,23425,4113,-24609,60,38856,-18594,-14321,difficult
404523,93739,25768,9175,10950,17907,27274,7751,-266522,-54185,-18039,-7592,-8377,-3134,-18322,-4760,-266522,-54185,-18039,-7592,-8377,-3134,-18322,-4760,118802,-33974,-9342,-4915,-2841,-6014,-20030,-6882,-306903,-73144,-13167,-7936,-9922,-14970,-23029,-7452,2061096,-52675,-510,6752,-6189,-10418,-13411,-4525,0,385324,-425705,2367999,0,20211,-39170,20469,0,8697,-3825,12657,0,2677,-3021,14688,0,5536,-7081,3733,0,-2880,-8956,4552,0,-1708,-2999,9618,0,-2122,-570,2927,easy
741268,183870,41725,26612,7006,79636,47272,22706,-597295,-94743,-35049,-23536,-4581,-69509,-41174,-5091,-572613,-48201,-8580,-1521,13341,-21745,399,-9639,-424333,-84387,-38008,-6989,717,-42033,-21217,-10081,963038,691875,52185,1071,6634,-40066,66890,-10160,-607343,-176525,-38346,-15327,-4189,-70447,-29734,-20428,24682,148280,1387371,-1570381,46542,-36186,776262,-868400,26469,-29428,90193,-90531,22015,-5468,8060,-16398,17922,-12624,5917,-10823,47764,-20288,1967,-30381,41573,-21616,88107,-96624,-4548,-442,-79,-10268,difficult
372675,39553,6682,5545,7256,23163,25933,12174,-109589,19334,39257,3074,-1092,-10497,-16390,3056,1586370,275357,13193,35869,37822,24086,14267,-893,-31642,358655,143764,92413,18005,2591,3279,14612,145100,19943,13279,345,-6233,-19838,-17143,-5460,-218238,-11420,364,-4022,-4872,-17430,-22239,-10258,1695959,-1618012,176742,-363338,256023,83298,-338712,-31363,-26064,130571,-130485,-12915,32795,56544,-92068,-4367,38914,-19817,-24238,1361,34583,-21495,-22429,2408,30657,-10988,-20422,-5096,-3949,15505,-20072,-4798,easy
711060,133231,19212,10435,5876,21730,24106,15987,231077,142367,-3137,4090,-1318,30715,36743,27597,-632883,-94187,-12674,-3950,-5017,-19497,-22076,-13787,573930,95083,97301,21908,11626,164,25780,3032,428548,-53479,39327,-7276,37481,7338,21328,1458,-493560,-120092,-16355,-7603,-3412,-19146,-20408,-15065,-863960,1206813,-145382,-922108,-236554,189270,-148562,-66613,-9537,109975,-57974,-55682,-8040,25858,-29184,-327,-3699,16643,25855,-40893,-50212,19661,7174,-26484,-58819,47856,-4452,-41736,-41384,16819,-1574,-16523,difficult
302456,52632,11691,6874,4515,6592,11248,2472,-212330,-8234,13630,1944,-237,4440,1027,2442,1127390,160716,-2301,5343,37997,16704,28125,11531,778748,242537,115119,9158,6119,10492,17561,8644,900201,101885,27296,20136,11331,18462,21975,8863,-270552,-43514,335,30111,19221,21575,30117,15231,1339720,-348642,121453,-1170753,168950,81821,-140652,-145399,-15931,117420,-87823,-26961,3399,3815,10978,9975,38234,-31878,5212,7890,12264,-6212,7970,3113,27098,-10564,4414,8142,9089,-2887,219,6368,easy
442301,83989,27999,6095,9728,5618,8964,5080,-155238,-53097,-24934,-2070,-8162,-3981,-6439,-3906,-126573,10891,-19442,11487,15229,6975,87868,9099,-126573,10891,-19442,11487,15229,6975,87868,9099,434575,181247,-14614,5044,746,5471,-6717,-1902,2308736,389542,27387,-1801,29356,6913,31120,2882,28665,0,561148,1874161,63988,0,170356,208295,5492,0,4828,42001,13557,0,-6443,-6845,23391,0,-14483,28610,10956,0,-1504,1442,94307,0,-94585,37837,13005,0,-11001,4784,difficult
204240,29580,7492,10842,6458,11300,19960,7273,140664,120838,20794,-2317,22905,17159,12840,22189,-39613,2251,2269,-5744,1465,-5210,-5499,-3745,-39613,2251,2269,-5744,1465,-5210,-5499,-3745,-122304,4988,5860,-3284,-2096,-4441,2928,-4943,966026,384747,17507,7630,5055,37130,32824,6126,-180277,0,-82691,1088330,-118587,0,2737,379759,-18525,0,3591,11647,-3427,0,2460,10914,-21440,0,-3561,7151,-22369,0,769,41571,-18339,0,8427,29896,-25934,0,-1198,11069,easy
406449,214165,18468,6525,8287,17512,22185,4506,-13485,-136871,7759,-1956,6703,-10519,-14406,-1459,-290581,-207696,-17817,-2853,-4851,-14871,-20640,-3884,-290581,-207696,-17817,-2853,-4851,-14871,-20640,-3884,-180228,-166891,-10527,-4563,-6598,-14152,-9763,-2306,758648,314856,28697,29196,10047,497,20562,11362,-277096,0,110353,938876,-70825,0,40805,481747,-25576,0,7290,39224,-897,0,-1710,33759,-11554,0,-1747,16645,-4352,0,719,14649,-6234,0,10877,30325,-2425,0,1578,13668,difficult
327624,89885,12168,27612,19031,30586,30165,13757,785717,181635,39712,-3484,8397,17660,10571,9433,785717,181635,39712,-3484,8397,17660,10571,9433,-291544,3447,-10502,-23770,-16311,-20838,-19665,-8892,-78478,14323,-635,-11916,-14525,-24191,-23636,-9544,-235656,87919,-5077,-20869,2682,-3698,-3928,2619,0,-1077261,213066,-157178,0,-178188,10876,73596,0,-50214,9867,-4442,0,-20286,11854,-8953,0,-24708,1786,17207,0,-38498,-3353,20493,0,-30236,-3971,19708,0,-18325,-652,12163,easy
621452,95332,51259,4785,14217,10436,12102,6581,-509781,-73844,-44444,-1970,-12133,3798,-2227,-4734,-557302,-82189,-47873,-3418,-13654,-7348,-8352,-4196,-243012,-66422,-48190,2039,-8339,1005,3219,3272,-243012,-66422,-48190,2039,-8339,1005,3219,3272,-420205,-16259,-36387,3051,-10988,5115,-7772,4673,-47521,314290,0,-177193,-8345,15767,0,50163,-3429,-317,0,11803,-1448,5457,0,1012,-1521,5315,0,-2649,-11146,8353,0,4110,-6125,11571,0,-10991,538,7468,0,1401,difficult
392683,83147,22175,8185,5416,14906,11607,6568,-196162,-14087,-14865,-2802,845,4232,4622,-2300,-113565,-11371,2157,-5969,147,-4150,-3854,-3216,260372,236100,101023,18119,25260,14687,21879,29844,-68366,-59016,-16030,7192,1020,-5361,-4712,-1867,237749,52450,118506,1794,-530,21147,17134,21048,82597,373937,-328738,306115,2716,247471,-295116,111466,17022,98866,-117053,134536,-3167,24088,-10927,-5398,-698,25113,-24240,-1550,-8382,18837,-20048,26508,-8476,25733,-26591,21846,-916,33060,-31711,22915,easy
1787388,297699,41489,70342,18729,26168,24652,12255,-1725322,-294299,-33840,-65321,-17404,-24129,-21428,-11142,-1725322,-294299,-33840,-65321,-17404,-24129,-21428,-11142,-1385053,-106414,-33558,-59894,-13577,-20851,-17871,-9735,-994328,-228117,-35382,-61470,-14298,-20422,-13658,-9205,-798722,-215786,-31937,-65296,-11006,-19916,-18437,-9159,0,340269,390725,195606,0,187885,-121703,12331,0,282,-1824,3445,0,5427,-1576,-3826,0,3827,-721,3292,0,3278,429,506,0,3557,4213,-4779,0,1407,530,46,difficult
1215853,408002,38999,40414,28653,34173,47661,34627,-736074,-344653,-1531,-17176,-14779,-26694,-37983,-25839,-602998,-311508,-33556,13633,-13952,-6852,-39470,-5754,316531,-92836,19098,-12919,-3942,5969,-30690,-26168,-1130328,-387361,-33102,-37104,-26435,-20640,-44415,-32228,-1130328,-387361,-33102,-37104,-26435,-20640,-44415,-32228,133076,919529,-1446859,0,33145,218672,-294525,0,-32025,52654,-52200,0,30809,-26552,-24185,0,827,10010,-22493,0,19842,12821,-26609,0,-1487,8780,-13725,0,20085,-20414,-6060,0,easy
325944,51746,23679,15180,5254,4783,5577,2626,-250727,55926,-5247,-8901,-4011,-357,1826,-1741,-158043,12777,-21145,-2104,-1399,2812,-964,467,985306,345433,-3806,-12036,10052,13312,18167,4375,-168463,-24281,22100,-11113,698,-1607,6271,-752,1291976,181540,6184,-272,-748,4532,13656,16496,92684,1143349,-1153769,1460439,-43149,332656,-369714,205821,-15898,17339,25906,-15916,6797,-9932,923,10841,2612,11451,-9354,-1446,3169,10500,-14919,6139,-2790,19131,-11896,7385,2208,3908,-5127,17248,difficult
1358975,142274,15416,14564,16034,36685,49646,30965,504082,1672847,9209,38967,8550,14646,13483,-16201,-1289344,-134261,-10989,-10656,-11863,-35183,-45864,-28244,1311651,-55025,-5037,221,-9490,-28995,-38522,-23220,-1266401,-137843,-12959,-13061,-14417,-34993,-45424,-30316,62249,-84041,10642,29302,-1878,-5252,7882,-6535,-1793426,2600995,-2578052,1328650,-1807108,79236,-82818,53802,-20198,5952,-7922,23601,-49623,10877,-13282,42363,-20413,2373,-4927,12539,-49829,6188,-5998,29741,-59347,7342,-6902,53306,-12043,5024,-7096,23781,easy
219616,15929,8422,21721,7188,16081,14582,5218,-196639,-5762,4757,32533,5364,18894,16738,2644,728884,87722,4642,-12665,2073,-200,60838,8959,-38934,108618,66785,-3597,21422,10964,42182,8335,259476,162175,33865,2011,15391,-4680,24958,18652,-205373,-8879,10703,-441,4951,7570,2074,9617,925523,-767818,298410,-464849,93484,20896,53557,-171054,-115,62143,-32920,-23162,-45198,9068,5608,-2452,-3291,19349,-6031,-10440,-19094,11164,-15644,12250,44100,-18656,-17224,-22884,6315,-624,10317,-9035,difficult
1058261,467433,36486,31275,32275,52814,41329,18881,-391671,-435896,-35714,-24668,-26535,-49185,-37461,-17705,-352290,-337367,-23261,-23910,-20714,-24494,-30069,-8996,-19539,-285549,-20285,-25801,-28163,-44159,-30073,-11177,-228329,-248776,18629,60935,38804,-23804,-8163,860,-897646,-415220,-26587,-27925,-23908,-47904,-9418,-9602,39381,332751,-208790,-669317,98529,51818,36773,-166444,12453,2976,38914,-45216,758,-1891,86736,-88860,5821,-7449,66967,-62712,24691,-19665,20355,-24100,7392,-4,21910,-1255,8709,-2181,12037,-10462,easy
1003206,93297,26552,24903,10264,29074,14960,16091,127335,268017,3599,-10065,-7189,-13458,-7110,-10683,-320941,162412,6827,-16840,13358,32400,5687,3406,187408,-33513,-20494,-19979,-7634,-20892,2440,-11028,187408,-33513,-20494,-19979,-7634,-20892,2440,-11028,-33808,516275,-1148,-14338,26470,46040,120770,4245,-448276,508349,0,-221216,-105605,-195925,0,549788,3228,-27321,0,19346,-6775,-3139,0,5641,20547,-20992,0,34104,45858,-53292,0,66932,12797,-3247,0,118330,14089,-14434,0,15273,difficult
1978705,907530,82492,24200,36212,67134,31429,23876,-1875690,-882883,-81630,-22150,-35833,-64314,-23077,-22972,-1814559,-845613,-67890,-20758,-28556,-54281,-21643,-19564,-302800,-815337,-70418,-15749,-11775,-11507,52614,-2645,-302800,-815337,-70418,-15749,-11775,-11507,52614,-2645,-1508865,-695816,-76688,-5745,-30177,-52757,-19268,-19634,61131,1511759,0,-1206065,37270,30276,0,119521,13740,-2528,0,-6270,1392,5009,0,10004,7277,16781,0,-18402,10033,42774,0,-41250,1434,74257,0,-71882,3408,16919,0,-16989,easy
175049,40914,3132,17469,11087,20923,32529,6125,87708,-24425,-2117,-11283,-2937,-16731,-18584,-2411,-132246,-26700,1815,-14660,-2716,-11668,-18855,-2813,-108936,-29442,23918,-13257,-2534,-606,-6441,6376,15147,-21826,1488,-12689,3314,-15679,-27178,-2386,506063,3107,3914,-16191,-6847,-16295,-24893,946,-219954,23310,124083,490916,-2275,-2742,7616,24933,3932,22103,-22430,2426,-3377,1403,568,-3502,221,182,5848,-10161,5063,11062,-15073,-616,-271,12414,-20737,2285,-402,9189,-8762,3332,difficult
196445,78371,13688,9458,14172,15441,54469,9402,2466961,569414,59469,86939,5095,57546,-1929,13555,1690704,125572,14515,28463,51101,39215,-25342,13167,1450778,149875,96043,55672,4803,23073,11928,35547,-94942,-68026,-9730,-7957,-11995,-12032,-51825,-8678,143659,38535,5011,13722,-3505,-3002,-27796,5357,-776257,-239926,-1545720,238601,-443842,24303,-217901,106561,-44954,81528,-105773,14741,-58476,27209,-63629,21679,46006,-46298,-16798,8490,-18331,-16142,-35105,9030,-23413,37270,-63753,24029,-388,22380,-44225,14035,easy
231359,107494,26861,8449,10641,6252,24322,3502,123967,-51707,-2138,11678,375,-1650,-16542,-2420,4244,-48021,-20998,-5837,-8387,3058,-19647,-2007,607401,10800,25148,33627,31595,20930,-8505,4747,607401,10800,25148,33627,31595,20930,-8505,4747,234909,7741,66189,13162,12866,3496,25331,-237,-119723,603157,0,-372492,3686,58821,0,-3059,-18860,46146,0,41041,-17515,39464,0,-20465,-8762,39982,0,-18729,4708,17872,0,-17434,-3105,11142,0,33836,413,6754,0,-4984,difficult
947119,180233,36285,25691,12344,35154,29086,13667,63882,-97715,-18746,-21703,-7022,1890,-10077,-7847,63882,-97715,-18746,-21703,-7022,1890,-10077,-7847,92676,-136042,-29255,-10074,2413,-15052,-17667,-5545,-686098,-153835,-36013,-20021,-8062,-31516,-23993,-10415,-349320,-53452,-19426,-16987,8888,16602,120775,14215,0,28794,-778774,336778,0,-38327,-17793,100383,0,-10509,-6758,16587,0,11629,-9947,3034,0,9435,-10475,16950,0,-16942,-16464,48118,0,-7590,-6326,144768,0,2302,-4870,24630,easy
2453861,53412,68376,27132,43372,112021,34342,19242,-1658405,80377,-47265,-20783,-38809,-95768,389,-12407,-1466775,458055,90136,57020,-18838,-58040,5773,13909,-2262886,-7022,-64105,-12078,-37188,-98388,-24600,-11015,-2123149,-15676,-55975,-25490,-39919,-107950,-30335,-18102,-2123149,-15676,-55975,-25490,-39919,-107950,-30335,-18102,191630,-796111,139737,0,377678,-465077,-8654,0,137401,-154241,8130,0,77803,-69098,-13412,0,19971,-18350,-2731,0,37728,-40348,-9562,0,5384,-30373,-5735,0,26316,-24924,-7087,0,difficult
636748,310984,34211,11737,26642,33564,77161,23624,158721,333846,-24434,38007,14961,18112,27753,5612,-190261,-176026,-27183,-5136,-20857,-19112,-61286,-17645,-190261,-176026,-27183,-5136,-20857,-19112,-61286,-17645,-229929,-233136,-18639,4232,799,-16759,-55994,-10400,-252507,-302220,-21710,-2926,-24306,-28387,-72051,-22080,-348982,0,-39668,-22578,-509872,0,-57110,-69084,-2749,0,8544,-3071,-43143,0,9368,-7158,-35818,0,21656,-25105,-37224,0,2353,-11628,-89039,0,5292,-16057,-23257,0,7245,-11680,easy
