delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,state
338539,316078,18027,12289,15957,14004,-278573,-286665,-8939,-8532,-12680,-12918,-329967,-312375,-15887,-9408,-14025,-8829,-283988,-283350,1222,-10439,-11886,-8416,2359,-273157,-3402,-7187,-724,-8896,-51394,45979,286347,-25710,29025,10193,-6948,17109,-4624,-876,-1031,3252,-1345,2139,11162,4089,413,-480,easy
147259,26426,12273,10894,3523,5414,-46758,-21378,-10824,-10437,-986,-2797,607719,134459,10851,-2099,1276,13387,98464,31627,-72,-4012,2052,-2306,1463108,76020,15616,-3550,11455,8184,654477,-509255,1364644,155837,-102832,44393,21675,-10923,15688,8338,-1913,462,2262,776,9403,16184,-15693,10490,difficult
717742,378609,18534,26697,11757,17660,-632987,-373542,-15833,-25433,-10276,-16875,1294646,-278724,7062,-11483,21445,382,-602839,-345450,-17783,-21750,-7803,-10310,-616228,-365667,-15748,-23879,-5464,-10570,1927633,-1897485,-13389,94818,-66726,-20217,22895,-24845,2035,13950,-10267,-2129,31721,-29248,2339,17257,-10692,-260,easy
515541,141300,28084,17197,40450,22440,-368072,-136648,-26402,-14120,-38124,-18589,850218,293791,107323,120864,32038,65020,325961,108290,44191,9322,30050,6096,-375085,-122004,-19317,-5621,-32881,-15839,1218290,-524257,-701046,430439,-185501,-230294,133725,-63132,-63508,134984,-111542,-14943,70162,-1988,-62931,83609,-58924,-21935,difficult
587352,169467,58928,11407,35959,28557,-370113,-146743,-42667,-3774,-33651,-17597,-541864,-119534,-55265,-1891,-31335,-27332,2255430,-10975,-42958,21762,237,-8048,-541177,-128451,-35339,-6770,-22034,-13374,-171751,2797294,-2796607,27209,108559,-117476,-12598,12307,7619,1883,23653,-28532,2316,31572,-22271,-9735,19284,-5326,easy
180916,97478,12111,6042,12559,15762,1334661,17007,25240,8086,-7699,-2618,1682124,69708,14586,17749,13514,30914,-170504,-83372,-3027,-2609,-10977,-11572,389397,238813,94,40819,16104,-1662,347463,-1852628,559901,52701,-153080,322185,-10654,-17613,3121,9663,-20358,43428,21213,-24491,27081,33532,-42486,9910,difficult
918119,211454,53595,39976,20856,34201,491648,141832,170187,7637,146079,50007,-795227,-201327,-49492,-39218,-17337,-32867,-897228,-209742,-50748,-37325,-20320,-31090,-837971,-164085,-31603,-36512,-16825,-26466,-1286875,-102001,59257,-343159,-8415,45657,-219679,-1256,19145,-46855,1893,813,-163416,-2983,3495,-82874,1777,4624,easy
1080179,152842,37804,33788,26241,24697,-742239,77146,-29588,-2658,-14511,-2584,829756,432642,74053,-17208,6684,33321,-1058341,-146902,-35241,-32302,-25372,-18207,-943873,-128000,-35153,-32087,-24868,-21352,1571995,-1888097,114468,355496,-579544,18902,103641,-109294,88,-14550,-15094,215,21195,-32056,504,35905,-51528,-3145,difficult
621853,298870,119820,18674,10988,38834,-271666,-258783,-111787,279,-6889,-32929,606217,-267274,-104984,-3317,5932,-28348,-483348,-291480,-111604,-10447,-7071,-33826,-527976,-271118,-108041,-11901,-4810,-21604,877883,-1089565,-44628,-8491,-24206,20362,6803,-6620,3563,-3596,-7130,-1454,12821,-13003,2261,4581,-5478,12222,easy
366548,67211,8966,14090,11546,13321,657305,104542,7875,-3941,-5068,-7667,-262920,-60159,-8380,-12807,-9686,-12428,-292774,-23634,11058,-4892,-4458,-11343,980234,-21970,73621,-6920,-352,2498,-920225,-29854,1273008,-164701,36525,1664,-16255,19438,62563,-8866,7915,-2028,-4618,5228,4106,-4761,1085,13841,difficult
283943,74224,7882,9692,12976,10512,615184,-29313,20828,33897,11843,26893,-237501,-43257,16847,-108,-11144,-6544,2020551,241610,2043,16983,10560,10336,-187426,10121,1516,-4165,-7466,-8503,-852685,2258052,-2207977,-13944,284867,-231489,-3981,-14804,-527,-34005,17091,-21148,-22987,21704,-18026,-33437,16880,-18839,easy
150382,38951,20296,9621,5895,8590,548071,78533,2696,9081,5984,393,-132872,-25726,-17392,-8733,-4974,-7144,-83032,-29045,-17539,-8614,-4261,-7642,-104761,-20795,-15458,-7649,-4558,-7284,-680943,49840,-21729,-104259,-3319,8250,-20088,-147,2081,-17814,119,965,-10958,713,-297,-7537,-498,358,difficult
138464,23847,6638,12850,9958,5346,-111081,618,-665,-7818,-802,30026,750784,145880,34969,20122,4596,19187,-124107,4620,10520,-1976,-5560,36311,252042,28211,61318,16323,11630,40661,861865,-874891,376149,145262,-141260,23591,35634,-24449,50798,27940,-22098,18299,5398,-10156,17190,-10839,17124,4350,easy
113680,41459,15009,2045,5723,4675,1329,-24883,-7128,-1184,-3766,-2836,-82497,-23179,-10607,8230,4404,439,32332,-22906,-11717,945,-1543,-1519,173828,98173,77257,3827,-2280,-647,-83826,114829,141496,1704,273,121079,-3479,-1110,88974,9414,-7285,2882,8170,-5947,-737,3275,-1958,872,difficult
62334,17471,5699,5669,4900,12805,173160,104326,11152,68,-231,1524,57388,11928,2083,-2650,573,-7877,220672,92953,-2368,-2215,1143,-1683,1059607,840694,138281,99166,39022,37561,-115772,163284,838935,-92398,81025,747741,-9069,-4451,140649,-2718,435,101381,804,570,37879,-9401,6194,39244,easy
855211,119287,23162,22316,15196,18437,397407,-15068,-357,4396,17025,-6417,-675238,-56582,-17933,-12911,-5184,-13354,-833337,-101171,-10329,-12414,10253,-2080,-813311,-101343,-19210,-21894,-13557,-17093,-1072645,-158099,20026,-41514,-44589,-172,-17576,7604,-8881,-17307,497,-9480,-22209,15437,-23810,-6937,11274,-15013,difficult
529266,454953,24749,15829,15155,9936,-478096,-439503,-17665,-13697,-14291,-9231,619529,-352350,-6044,-3921,-10153,-2916,244046,-294770,5299,-3420,-12227,3484,-259505,-446819,-22410,-14494,-14252,-9015,1097625,-375483,-503551,87153,57580,-152049,11621,11343,-27709,9776,501,-11074,4138,-2074,-2025,6315,6400,-12499,easy
524306,222371,98716,29984,34543,24381,-125683,358536,-35754,83127,176,25087,1579475,681963,67178,10967,-24045,3169,145322,8914,8376,-15652,-9903,6111,-394242,-182976,-94844,-26683,-27990,-16752,1705158,-1434153,-539564,323427,-673049,-191890,102932,-58802,-103220,-72160,-26619,-11031,-24221,14142,-18087,-21918,2942,-22863,difficult
895375,117331,29600,13299,19389,12951,-615400,-96772,-24707,-12160,-17474,-11658,-240662,387684,124808,17668,641,6234,-626697,104457,-25631,868,-11709,2523,-822631,-102091,-20825,-11353,-16673,-7428,374738,-386035,-195934,484456,-283227,-206548,149515,-150439,4806,29828,-16800,-12221,18115,-12350,-4964,17892,-3711,-9951,easy
1250190,335652,22342,23574,44261,24321,561680,115050,10646,11817,-35081,-12720,-744996,217831,146996,15977,-24683,5537,-722206,-124401,49467,15348,-29649,-9937,-1225901,-330770,-18752,-18555,-38974,-19379,-1306676,22790,-503695,102781,-342232,-206369,136350,-97529,-68219,4160,-629,-33903,10398,-4966,-9325,18257,-15474,-9442,difficult
1077775,109741,37063,11848,13863,25176,-964601,-98854,-33905,-9194,-11203,-23884,-1065463,-108122,-36135,-7656,-9360,-21248,690081,32157,73434,10739,3748,31614,-878733,125781,-25109,7584,-6981,-19586,-100862,1755544,-1568814,-9268,140279,93624,-2230,109569,-98543,1538,18395,-3155,1843,13108,-10729,2636,52862,-51200,easy
320546,48638,11541,18895,13822,20386,-243336,2192,1602,-12466,-8500,-15245,593130,820583,6483,-316,16873,3322,-37531,49326,-6374,115,-2852,-10311,-185415,39531,53339,-3879,-11336,-15058,836466,-630661,-147884,818391,-771257,-9795,4881,-12857,59713,12150,431,-3994,25373,-19725,-8484,18567,-13633,-4747,difficult
292900,141749,56756,34075,19706,15106,203576,-86568,-36264,-17700,-12811,-9143,942423,81103,-35891,25541,-2971,22915,90888,419112,-15714,-8285,51171,40699,-252755,-98478,-42451,-16751,-351,-6105,738847,-851535,-343643,167671,338009,-517590,373,20177,-26737,43241,-33826,-8466,9840,54142,-51522,32058,17784,-46804,easy
588228,230612,12235,13049,12009,10261,-565411,-180354,-8035,-8327,-6331,-3850,-409877,-181681,-1148,75,-9149,-6791,-108858,81112,-4125,-3535,-1885,1281,-523184,-199070,6232,-637,8176,9586,155534,301019,-414326,-1327,262793,-280182,6887,-2977,10357,8402,-3610,2898,-2818,7264,10061,-2941,8072,8305,difficult
267125,83498,10875,28658,13293,19802,-187611,-60399,-6502,-25030,-9791,-15500,2178795,393807,29356,7137,17122,-2406,1058566,464014,38894,34459,22710,2362,-155309,-47583,-2995,-26343,-10188,-18408,2366406,-1120229,-1213875,454206,70207,-511597,35858,9538,-41889,32167,27322,-60802,26913,5588,-32898,13094,4768,-20770,easy
503592,113942,24565,24931,10273,22719,749418,125250,-16873,-5515,46881,-13516,-478392,-74306,-15231,-22939,-7851,-18414,670378,357880,28272,-16859,9013,14585,-473850,-90920,5929,-9174,-1587,-12013,-1227810,1148770,-1144228,-199556,432186,-448800,1642,43503,-22343,-17424,6080,7685,-54732,16864,-10600,-4898,32999,-26598,difficult
150226,46307,1588,2641,3831,2180,72419,28861,10134,7796,4319,2405,920980,118063,23276,10498,17226,10195,-66919,-32640,4630,-2242,-2386,-1496,106635,72527,36590,15531,14065,8753,848561,-987899,173554,89202,-150703,105167,13142,-18646,31960,2702,-12740,17773,12907,-19612,16451,7790,-11691,10249,easy
179069,38124,9242,7989,7133,4086,-152412,55381,22718,1244,561,-1942,2268986,305382,157915,61325,44617,20742,-152007,-12783,14796,6941,-5492,-1184,1583936,489990,18074,1947,20603,35002,2421398,-2420993,1735943,250001,-318165,502773,135197,-143119,3278,60081,-54384,-4994,44056,-50109,26095,22684,-21926,36186,difficult
429424,181923,26841,17884,20959,18803,-254338,-166546,-24563,-14771,-15919,-17423,-228912,-128242,-10979,-10728,-17497,-15292,-27526,-159209,-17079,-10173,-16724,-12685,-299630,-165627,-24916,-13806,-18418,-14635,25426,201386,-272104,38304,-30967,-6418,13584,-6100,-7837,4043,555,-3633,-1578,773,-1694,2131,2607,-1950,easy
958110,379404,44743,19475,24002,21798,-761252,-144146,-12339,3888,48694,6799,1385809,113992,41434,14263,9727,14550,136898,-99075,-16046,936,17857,661,-879589,-362622,-43575,-18676,-22863,-21237,2147061,-1248911,-1016487,258138,-213067,-263547,53773,-57480,-27529,10375,-13327,-19612,-38967,8130,-40720,7751,-13889,-21898,difficult
96749,44401,12146,7416,5364,3992,-25864,4683,6980,7485,7934,1707,555033,76691,5189,5496,10789,5802,131483,-25349,3700,3546,1232,-1706,-72999,1780,3363,5054,11007,1843,580897,-423550,-204482,72008,-102040,27129,-1791,-1489,-337,-1989,-1950,1508,2855,-9557,9775,4095,-7508,3549,easy
1005568,358896,11971,34382,13652,26444,30639,-224381,145198,74237,8129,3971,-328300,-249773,1002,-31706,-10939,-21301,-839292,-324090,-7855,-29861,-9523,-20065,-979658,-354684,-10449,-32503,-4740,-17846,-358939,-510992,-140366,-25392,-74317,-30594,-144196,-8857,-2594,-105943,1845,-2642,-19068,1416,4783,-25272,1236,2219,difficult
410218,264970,39177,33902,14086,21946,137809,422873,86506,3519,32866,26762,1387913,-108703,92161,45733,23537,29034,-134415,-235661,-26637,-24360,-3282,-10578,-47157,-236064,-21993,-19127,-9202,-6744,1250104,-1522328,87258,-531576,-126958,-403,5655,-118798,4644,42214,-70093,5233,-9329,-26819,-5920,2272,-39612,3834,easy
661674,68764,23868,14896,17106,21725,1326338,32227,-18939,44990,10113,-9714,103717,-31918,-5360,5797,-10930,-11327,-429185,-779,-20412,-2625,-11570,-17010,-589880,-18887,-17497,-13020,-13295,-17853,-1222621,-532902,-160695,-64145,31139,-18108,13579,-15052,2915,-39193,-8422,-10395,-21043,-640,-1725,-1613,-5683,-843,difficult
458313,211884,103941,21151,26836,13881,-275264,-157601,-97850,-17029,-11010,-7723,80828,-147598,-53473,10366,11339,10368,777358,-150140,-86157,-11173,-19723,-9437,-117616,-154607,-102391,-13789,-21051,-10331,356092,696530,-894974,10003,-2542,-4467,44377,-32684,-16234,27395,-21539,-2616,22349,-31062,-1328,18091,-19805,-894,easy
72059,36735,4719,3477,3743,7828,1755806,178892,18016,19934,13969,8247,110055,52668,12498,9984,1595,-6010,-68815,-25378,-889,-555,-1312,-3991,674110,160391,4035,-247,2278,461,-1645751,-178870,742925,-126224,-78046,185769,-5518,-13387,4924,-9950,-10539,308,-12374,-2907,3590,-14257,2019,4452,difficult
956909,334666,12460,7948,7503,7376,71247,-265417,61288,53910,12610,23828,-648862,-321866,-9010,-6228,-4892,-6255,-617446,-52019,23478,-4126,4460,-2961,-936587,-330760,-8217,-7373,-5745,-4977,-720109,31416,-319141,-56449,269847,-278741,-70298,32488,-31695,-60138,2102,-3247,-17502,9352,-10205,-30083,3294,-2016,easy
333157,58761,23560,13951,3644,6540,-159087,8871,-19222,-8320,3530,2048,-114906,-38700,-15964,-10538,-253,-3334,-118490,-4229,-9201,-7502,19330,14452,-238651,-54277,-18267,-11677,-2884,-4294,44181,-3584,-120161,-47571,34471,-50048,3258,6763,-9066,-2218,3036,-4175,-3783,19583,-22214,-5382,17786,-18746,difficult
35594,18440,4101,5133,1644,3711,539260,177029,23645,7717,23777,3212,256651,10644,14,-2568,712,-1710,1184173,599809,46325,11178,18571,28279,468405,136610,6378,16503,12000,32080,-282609,927522,-715768,-166385,589165,-463199,-23631,46311,-39947,-10285,13746,5325,-23065,17859,-6571,-4922,29989,3801,easy
688437,58311,19258,19308,13238,10926,-532475,38881,-17759,-9284,-3412,-1763,-650168,-43067,-19025,-18705,-11020,-9604,-601778,111243,-2288,-14317,-6659,-3260,-652347,-52034,-18450,-17264,-11452,-9139,-117693,48390,-50569,-81948,154310,-163277,-1266,16737,-16162,-9421,4388,-2947,-7608,4361,-4793,-7841,6344,-5879,difficult
346644,195821,18293,21918,19116,14985,340647,111282,132501,44240,57498,117653,-252522,-151092,-1478,-14826,-9385,-10114,-90197,138617,-9274,-18271,20523,3122,-267293,-186475,-11514,-19543,-16079,-10429,-593169,162325,-177096,-262374,289709,-325092,-133979,-7796,-2240,-59066,-3445,-1272,-66883,29908,-36602,-127767,13236,-13551,easy
387330,126518,37606,13150,15291,12437,-194579,318956,-24276,19553,-4926,-6485,-36242,13611,-20383,-9601,-10516,-9502,-279716,90258,-34363,-2819,-4798,-7228,-194232,-109888,-35131,-10710,-13941,-11643,158337,-243474,85484,-305345,76647,-200146,3893,-13980,-768,-29154,6782,-7891,-5590,5718,-9143,-3017,2274,-4415,difficult
161556,124483,8499,12210,9893,14000,390561,380365,5202,44978,34915,-2263,390561,380365,5202,44978,34915,-2263,275054,76546,61379,47031,50045,8927,665544,-43222,4789,853,-5489,-6228,0,-115507,390490,0,-303819,-119768,0,56177,-56590,0,2053,-46178,0,15130,-55534,0,11190,-15155,easy
358370,365005,22080,10950,5395,11901,-205273,-320675,-12549,16808,1939,-4278,-326641,-361875,-16647,-9465,-3290,-9290,1222759,64901,-20246,17317,20784,-554,-352433,-360458,-20352,-7911,-2745,-8857,-121368,1549400,-1575192,-41200,426776,-425359,-4098,-3599,-106,-26273,26782,-25228,-5229,24074,-23529,-5012,8736,-8303,difficult
267248,178404,63652,26535,14882,18301,695105,-25881,-48114,-18977,-8859,-11731,345287,-126217,-53804,-23528,-8129,-12816,-86333,-35188,-37814,-23238,-1200,-11308,-169804,-55760,-42256,-9615,-6757,-12056,-349818,-431620,-83471,-100336,91029,-20572,-5690,15990,-4442,-4551,290,13623,730,6929,-5557,-1085,1508,-748,easy
291107,141907,12928,4627,3854,7995,869068,-113401,20185,-3218,7869,-729,638004,41765,-1118,21151,3991,-4362,-243145,-130442,-4978,-2091,-495,-4613,-277460,-126036,-9207,-3550,-1055,-2843,-231064,-881149,-34315,155166,-172207,4406,-21303,-3860,-4229,24369,-23242,-1459,-3878,-4486,-560,-3633,-251,1770,difficult
89442,17285,5628,2116,4164,3409,2309,-11005,-1843,-309,-2910,-2010,466426,61948,5214,743,3031,-809,-31130,18692,2773,2333,-778,3001,-79166,-10696,-2075,-529,-2333,-1158,464117,-497556,-48036,72953,-43256,-29388,7057,-2441,-4848,1052,1590,-2862,5941,-3809,-1555,1201,3810,-4159,easy
523254,130181,27033,21711,14698,19304,-374949,75992,-20956,-18580,-1069,-3570,505188,84294,5145,4807,11746,-2923,-292665,-21999,-15181,-11008,-9010,-5171,-365934,-79446,-12005,-14094,-9840,-13563,880137,-797853,-73269,8302,-106293,-57447,26101,-20326,3176,23387,-15815,-3086,12815,-20756,-830,647,-2248,-8392,difficult
148792,59661,60271,22810,7230,16292,652285,31529,-55653,-20234,28,-10820,173696,-7931,-54707,-17733,1398,-12612,1691442,72263,-45397,-7834,27966,9065,-4549,13733,-58760,-20828,2203,-13539,-478589,1517746,-1695991,-39460,80194,-58530,946,9310,-13363,2501,9899,-12994,1370,26568,-25763,-1792,21677,-22604,easy
389489,145653,6201,28304,29906,17524,-229607,-86499,2274,-21743,-23041,-6615,36354,-4036,16533,-20578,-22741,-9613,63479,87584,6265,47250,20928,9930,-288174,-47959,26450,-12778,-24280,-13842,265961,27125,-351653,82463,91620,-135543,14259,-10268,20185,1165,67828,-60028,300,43669,-45208,-2998,19543,-23772,difficult
194763,74515,12632,6126,3427,4114,-105696,-15849,-159,-756,3457,310,-15647,458101,21759,11919,32597,18673,-157055,-62622,-11316,-1047,121,-2436,555853,-34992,9241,3924,935,1377,90049,-141408,712908,473950,-520723,27630,21918,-33075,20557,12675,-12966,4971,29140,-32476,814,18363,-21109,3813,easy
563667,100989,10417,31427,18321,25185,253510,-53066,-1631,-25731,-10717,-20384,2111642,251406,148234,23434,3661,-4342,1604327,246773,9457,545,-12118,-18107,1739416,151385,14680,45414,48772,3091,1858132,-507315,135089,304472,-4633,-95388,149865,-138777,5223,49165,-22889,44869,14378,-15779,60890,16042,-13765,21198,difficult
512587,125570,32346,17813,20656,12079,-440322,-102327,-28575,-16225,-19400,-11070,-440527,-112190,-31827,-16947,-18441,-10923,-462882,-87205,-22374,-15942,-19331,-7596,548981,2869,44813,2560,-12684,-5883,-205,-22355,1011863,-9863,24985,90074,-3252,9453,67187,-722,1005,18502,959,-890,6647,147,3327,1713,easy
382664,173645,41953,35604,22855,20025,71968,-3169,-16523,-15290,2507,10458,584822,2945,-25150,-28666,-15764,-12349,357906,89532,-10167,-24221,2414,13188,-317795,-160800,-41654,-34769,-21457,-18232,512854,-226916,-675701,6114,86587,-250332,-8627,14983,-31487,-13376,4445,-10548,-18271,18178,-23871,-22807,25537,-31420,difficult
609183,205881,9905,8070,11335,13265,-600215,-178311,9083,-349,-2815,6006,1214350,725296,216198,39808,25029,39457,-241197,-26061,16189,573,-9767,-4584,-464742,-201108,-7349,-7346,-8728,-9764,1814565,-1455547,-223545,903607,-751357,-175047,207115,-200009,-23538,40157,-39235,-7919,27844,-34796,1039,33451,-44041,-5180,easy
72722,22955,11639,7593,7708,8162,-61792,-16129,-10486,-4763,-5882,-4959,22408,14358,5765,-3668,-3214,-5548,1845,-11704,-9700,-6860,-6933,-7216,8826,-2838,-4482,-5066,538,-4234,84200,-20563,6981,30487,-26062,8866,16251,-15465,5218,1095,-3192,1794,2668,-3719,7471,-589,-1668,2982,difficult
175553,37342,11979,12961,11486,11343,237274,171669,9801,-9989,-8728,-1229,445525,327,7176,-9775,-2770,-5817,-161037,-28526,-9346,-8153,-9244,-7610,-97371,-15669,-10761,-6584,-9586,-8645,208251,-606562,63666,-171342,-28853,12857,-2625,-16522,-1415,214,1622,1569,5958,-6474,-342,-4588,-1793,-1035,easy
428174,77120,54375,26981,20486,31357,1185806,184187,-28667,-7769,4982,-22729,748929,193,-42047,-3914,-5426,-22036,-66678,343094,-35293,-2879,-6820,-10522,-424060,-71328,-53455,-23425,-18296,-28458,-436877,-815607,-357382,-183994,342901,-414422,-13380,6754,-18162,3855,1035,-20546,-10408,-1394,-11476,693,11514,-17936,difficult
666500,152110,35132,43399,17188,33067,129662,728649,12468,-2030,2854,-5682,-488444,-94723,-24196,-42418,-13313,-30937,-505385,-124237,-22224,-35703,3873,-18114,-245810,24761,-29596,-37258,-41,-28161,-618106,-16941,259575,-823372,-29514,148998,-36664,1972,-7372,-40388,6715,-1555,-16167,17186,-3914,-25255,12823,-10047,easy
232511,85248,28542,9735,13588,23009,46406,-17549,-17023,-3613,2090,-16311,-44118,-55287,-8988,-1879,-3025,-16026,471927,283957,-1190,23033,24254,-10629,1199973,279067,-4451,5788,14175,-12473,-90524,516045,728046,-37738,339244,-4890,8035,7798,-3261,1734,24912,-17245,-5115,27279,-10079,285,5397,-1844,difficult
514169,184687,73770,11952,31104,25912,680898,1013862,35720,18027,48959,4843,-413111,-158682,-53807,11488,-23449,-19307,-332919,-158928,-49763,3712,-27194,-20669,1197047,525025,-15728,101293,32639,22827,-1094009,80192,1529966,-1172544,-246,683953,-89527,4044,34035,-6539,-7776,97581,-72408,-3745,59833,-24150,-1362,43496,easy
135427,21905,9510,15778,16576,16884,345950,147909,-2435,-13239,-5167,-6358,1324578,38430,10612,-6310,-4742,-8240,-21461,11072,-4866,-9795,-15742,-14634,330463,29237,-4875,-7279,-12729,-13241,978628,-1346039,351924,-109479,-27358,18165,13047,-15478,-9,6929,-3485,2516,425,-11000,3013,-1882,-6394,1393,difficult
