delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,state
444925,74045,16481,11877,4082,7442,4744,3238,-225205,137797,-518,16122,21854,15651,10934,10088,358694,137855,-438,8043,19168,10681,11700,2634,difficult
296874,127374,11625,12927,16226,12627,18038,18692,-159746,-107525,370,-9336,-15404,-8307,-12593,-16597,351245,-36983,28615,-3401,-7244,-1406,-10974,-16394,easy
608005,65882,38261,7191,9070,8864,7929,5541,-155331,-25757,-2945,-1012,-2186,16259,2639,6196,843735,20138,-20780,3226,-4954,8523,-3504,5190,difficult
1382972,303623,83500,115763,17764,56999,74179,42298,-90512,-240888,-50260,-108109,-14794,-50606,-52592,-36020,-14310,-288767,-76195,-112639,-6097,-39717,-68377,-38532,easy
516490,102177,42646,30886,52223,28911,26653,16889,211693,153595,32852,-12209,-32837,49134,68137,29389,686402,91477,17538,-8220,-27699,12955,24116,8853,difficult
1166961,263929,80191,16568,26134,69961,43121,17592,-420167,564343,-6486,10326,-4579,-16111,87434,-547,-926854,-169925,-74065,-5022,-21417,-50560,-31968,-5181,easy
644085,195765,30453,13877,16033,18347,19659,8896,513273,-106137,-1254,13568,-566,-10759,-3171,-4415,-370111,-172964,-29666,-10108,-12895,-16302,-17564,-6282,difficult
893613,212493,39762,24083,21618,28757,27264,10284,-597524,-184261,-39212,-19111,-17162,-13022,-23158,-4072,62983,-130226,-33619,-9612,-15922,5541,-22102,-3199,easy
676970,41132,39093,9241,17332,13812,6115,8133,-473609,-17002,-28147,2433,-10497,-4929,-2531,-6446,-540710,50522,15118,7857,13519,8092,10533,10571,difficult
820512,303702,64616,24468,13964,24061,26282,12815,-721377,-294835,-55764,-20327,-13533,-22048,-24687,-10208,-167231,-279473,-54968,-3501,-9128,-4355,-11982,-7153,easy
1314053,283384,93897,78268,32286,30886,62679,19118,-1270400,-276160,-91774,-77247,-31547,-30054,-61659,-18602,-623942,-224776,-87963,-67041,-26076,-25859,-59918,-17446,difficult
541526,88506,76757,11875,14787,21842,27694,7897,2075126,443109,-7601,27641,42722,17139,45799,13143,410862,-47840,-22941,2560,-9512,17105,-13960,-632,easy
1242821,54244,24392,12352,8815,21696,16371,8016,-781123,-6078,12986,3714,-5104,-13880,9926,849,567950,75090,96904,1414,23400,92537,59783,18087,difficult
1182046,216438,30824,37620,30114,37288,25456,20993,152564,131572,67785,8984,-21040,7994,-9928,3018,-382639,-47140,-17378,11659,-8959,12721,-1727,18795,easy
197006,43112,11609,5773,6746,8118,11241,2613,201238,210363,26726,9463,31119,17489,6122,17062,1543414,641434,47757,115166,58035,183099,29792,49415,difficult
488251,113384,18248,7253,4888,11446,7946,5904,233924,127618,139661,12981,30322,14587,10971,21657,498263,-40560,30133,17013,7551,16313,24990,11875,easy
451642,124213,32104,14452,13760,28440,17517,17842,1405670,282694,83074,17462,5920,20426,13188,2502,-383594,-83073,-29343,-13526,-12954,-26140,-14913,-15540,difficult
1044069,123333,85444,18983,7732,29025,22618,14227,-967941,-113888,-84107,-10098,-7059,-26658,-19201,-13762,-158771,17111,-63417,-6807,101,1660,-3016,-7879,easy
1745321,442179,51831,53594,46936,70610,65213,43359,-367284,-66709,151195,18347,34150,1049,-14350,28320,-976950,-69912,-21494,-14061,-22652,-54420,-55289,-39699,difficult
1066960,351682,44817,39996,20040,18911,13228,28951,-806363,-328738,-40085,-37635,-14423,-15510,-11018,-23988,-390186,-216269,-38079,-18515,-7199,28505,14635,-20109,easy
672437,194061,24967,30539,23483,17333,14133,9273,-31907,-129509,4086,-7769,-7779,7634,19509,9912,9361,-146958,-10644,-23294,-19855,-11174,-5518,-540,difficult
732821,88322,15773,12896,10437,12763,19940,6799,719705,3530,-5719,-2699,-4218,6312,-14960,-694,126017,-66391,-6917,4264,-8580,528,-10886,34,easy
239557,123092,13506,8941,9180,18043,21868,11060,189932,-90774,5290,18264,-1331,-10351,-5801,-2053,1613941,286405,155406,50482,49894,94127,16842,31726,difficult
1001575,342349,54917,33285,12129,24845,56464,12683,54820,918979,18343,23685,29276,10169,10111,21979,-480702,-320670,-36989,-30232,-4140,-12490,-43194,-7938,easy
608319,95644,24739,10600,5315,6392,13958,4272,-205342,20830,-15796,3821,3491,17485,20416,12544,1592052,134289,40458,61274,95409,49113,76343,19365,difficult
501552,73937,21766,9171,10032,14955,13940,8022,-45978,228227,19925,2819,6734,1736,3374,-4972,-14861,-50867,-6759,-6593,-5827,-11102,-10043,-5880,easy
978338,77136,13705,8070,7466,6852,4207,3104,-673397,381267,22781,11144,-1678,5796,5776,3387,-251573,-7099,-7048,-945,3751,-2772,1917,-1609,difficult
1626316,567795,70844,178857,29884,52126,53248,44616,522347,-445592,-35767,-125731,3116,3332,41747,-16711,-166187,-168762,-24465,-104590,13029,1386,15070,-21946,easy
294753,43848,11701,10480,4132,11173,9591,4923,187046,-26167,12238,4295,6940,78481,12387,37924,515188,403024,217815,26359,29403,24052,14134,16356,difficult
1149418,277534,126407,44654,46787,38946,37298,21575,268171,654271,-79716,46127,-2822,44070,63293,15118,-775169,-265964,-122017,-42526,-44204,-32377,-30299,-20178,easy
1216019,73197,14628,16693,17485,18040,14476,4690,-14751,166745,77710,32024,31370,63436,26303,38207,-324110,-53808,-8701,-12191,-9837,-14849,-11745,-3381,difficult
795090,207657,39272,15658,9448,9074,15018,4983,185355,-198251,-32467,-14032,-6976,-2040,-12073,-1635,275087,-124360,-16743,-1892,3377,6336,15794,6304,easy
1272382,335597,38240,32835,36876,25469,24415,27156,1323875,625103,65345,-5726,-12554,62115,8854,-6240,-908174,-245542,-35850,-32019,-35669,-21763,-22577,-24957,difficult
678453,158115,27093,8472,9890,9419,10643,8065,104709,533877,-22633,6415,9837,17425,13369,1894,-343760,-83014,-24880,-4195,-7688,-6910,-8492,-5785,easy
691354,232643,29567,14050,12829,23439,16459,13918,-631126,-196250,-28854,-11763,-9868,-9365,-12823,-2018,-312903,-170073,-8350,-968,-3938,13073,11530,320,difficult
1269582,181270,25077,6781,11573,28703,29028,14852,-1111326,-138014,-21129,-2255,-6066,20679,-23618,-12664,-105892,167623,-11785,88317,17401,29367,135728,26036,easy
942223,283666,43469,54839,20221,44775,32059,18205,-145272,-162971,-35106,-49374,-18286,-40566,-27793,-14711,-62690,113182,-13726,-44000,-2803,-32971,-22824,-9007,difficult
1384311,79504,28304,10373,11818,21442,8113,7361,-1341492,-56767,-19043,-8659,-11120,-20255,-6235,-6809,-1094330,1738,-8886,7915,-6508,-14346,11975,-2472,easy
1022701,116828,29798,6397,13002,12855,9351,12507,-184335,-69647,-9683,16275,10206,13031,13494,-5429,177487,233095,222996,33299,36834,47799,126172,15188,difficult
546732,98715,18329,33326,16603,18218,10258,5491,-497479,-64264,6753,-16278,7577,5823,6565,30850,-267484,-32437,-5952,-23984,-4596,-4168,22345,-1017,easy
642291,150357,19533,14109,15518,19997,23154,9413,-452645,-89964,-12780,6298,-9136,-11878,-20685,-6302,-131979,88489,10505,-8060,-2628,-9086,-3316,-4238,difficult
869940,572411,85716,30394,34249,34415,29265,44688,-638332,-516670,-40332,-26960,-21423,-25452,-16515,-30601,-273446,-557852,-75318,-29191,-33536,-31246,-20485,-43382,easy
845258,237989,94528,60169,15184,32874,32290,20396,-800854,-209960,-72948,-48623,-12745,-21104,-24140,-18433,371430,-85952,-26272,-43468,3032,-12594,-22164,-11681,difficult
767800,107932,84813,16300,38700,11022,20236,8987,-627236,-49279,-78211,-12769,-36190,7703,-10006,-2798,-455809,-69103,-67849,4329,-25207,-1683,-9373,-2148,easy
248761,98559,8740,9567,3881,5940,3616,2534,-105092,-97333,-503,-7148,-2462,-5133,-2199,-1470,55381,-63664,-4331,-8148,-182,-2938,-1260,327,difficult
322296,152799,42781,13589,10452,16746,16466,14765,77328,-132993,-12647,-8887,-2158,-9128,-9349,-10255,1775793,144231,34644,346070,58999,73293,16176,14342,easy
753362,58317,30789,24354,11707,18970,30438,12877,-147545,178849,101763,41859,34823,48331,18862,12034,98648,116388,-24713,-12917,-5852,-1434,-14182,1892,difficult
576150,31071,23882,18651,10295,20763,30803,14452,-400714,91269,-14385,-9833,2980,-8714,-21404,-5163,36524,48891,-17684,-6913,-7434,-13574,-27574,-13397,easy
1011155,544603,33873,38316,27150,54196,54333,20124,271598,1466296,146954,9601,74494,-17201,-9381,35049,156485,-384597,18651,-11470,-7620,-41315,-41373,-12972,difficult
703743,475535,126609,27122,24299,33590,66899,23180,-158789,-400837,-98400,5007,-17626,-18188,-23872,-12080,886638,131873,-119743,-2480,-15459,27596,-40174,-2063,easy
1469515,578124,69015,47481,28878,27867,79989,35463,-1230830,-361375,-41663,-29344,-18398,-18677,-70269,-20708,-644512,-177468,-12332,43612,-14835,38828,86776,-19013,difficult
1315765,408576,48410,51830,29923,21262,58264,18642,-449873,-317428,-29994,-29268,-21701,-10531,-50593,-12056,-848856,-312622,-31035,-45116,-7749,-7108,-21119,-14712,easy
1431153,433097,58497,61488,25697,33280,27769,20224,-82279,-312706,-56091,-35562,-13963,-14347,-6390,-14241,-1234534,369586,-26014,-18360,-1669,-6059,36076,22179,difficult
1185359,199591,45101,76254,21343,34857,29485,23184,-502791,-101046,-30702,-60611,5142,-14778,-4024,-6963,-610174,-79396,-19136,-49718,-15459,-21777,-19525,-13913,easy
271860,117568,13354,8750,2498,6045,5128,4059,1160986,-47175,37947,2359,5863,10249,12144,4416,-40442,-96922,-9506,-4486,-1460,16,-1399,-2924,difficult
642598,242123,20916,12396,5184,17785,15599,6817,-186773,-197564,-9601,6033,1904,-8289,-12973,-3582,129598,-154073,19273,-1249,3734,21100,-7314,-880,easy
554924,150220,7737,13213,13476,18921,17913,9786,-466031,-120381,-6245,-8908,-11666,-15731,-17320,-6710,248787,116550,15918,6853,-6951,28973,8994,2919,difficult
911299,670543,123343,50316,20394,26267,49504,24957,-23264,-467337,-81049,-6376,1351,6860,-41013,-13469,310178,-482924,-113440,-37377,-7820,-2592,-42061,-17209,easy
437417,68813,32126,12694,9658,6686,8629,6920,-331608,-9719,-21357,-10497,-4585,9133,-362,-2396,1188354,65828,9435,46023,38911,30866,14784,10249,difficult
542924,123093,30437,31585,21764,22905,18924,9000,158034,145169,41518,17281,-2698,20201,-1968,1875,42636,269762,40459,124934,7610,10687,52612,21766,easy
1317093,168840,15434,14948,20212,21563,12781,7602,1194358,1131293,52850,125407,31565,74416,56472,41330,47532,-35942,23789,7017,8887,-201,-7916,-1274,difficult
553755,171803,27173,19395,23321,20871,20195,4651,1089198,345756,124360,84695,45561,103743,99443,17234,-96866,-154366,-24426,-14631,-18983,-15251,-13983,-208,easy
796233,299514,44798,25670,64212,36423,23152,15345,-441264,-238206,-36529,-22330,-60984,-27154,-19109,-13790,-196537,-255760,-38680,-22096,-63580,-29201,-18251,-13420,difficult
763488,131655,34693,16043,18972,17584,23253,8087,798164,-18817,31024,12084,45521,16423,42582,-361,1058166,48721,9130,32526,139604,90323,33235,25562,easy
119892,29974,5368,2993,3920,2778,1689,1087,-24390,-2238,562,1354,722,4901,3712,1700,300460,6199,14501,2808,6684,5030,3009,1656,difficult
681255,484681,62309,43962,35438,53396,30001,18663,-527169,-427182,-46550,-35663,-20925,-43690,-17800,-13684,1019144,-216802,-8424,114612,72152,24964,58038,-3817,easy
205203,30170,18698,6318,11161,16160,11269,12418,182550,24295,-11833,-2690,-10323,-7526,2490,-7482,472893,87109,9850,-1619,-2169,-7285,-2822,-1260,difficult
917763,397179,81753,37509,68980,63132,29178,40243,-125861,64797,-34678,-22763,38327,52421,51,-30347,-439089,-388588,-62880,-31488,-63588,-60207,-26922,-38053,easy
1712742,538794,142553,30710,131700,79132,109925,47339,-457442,1133003,-4950,64383,-57577,6409,-66827,-15560,-1442220,-424379,-101146,8922,-105086,-65600,-96296,-39613,difficult
1577111,249190,34924,14986,29851,29925,17884,27910,-1470745,-169376,-28059,6899,-25230,-7843,1676,-20564,-1433034,-209956,-27358,-10736,-23419,-15845,-4377,-23268,easy
1522051,167733,25444,14682,14704,19154,17169,7949,-1134005,647164,90840,49704,76871,46210,35278,19961,-209315,55229,-11687,27462,13986,41979,10268,62367,difficult
993485,158970,21363,18823,21023,25647,17828,8632,979021,-10134,9970,-300,-531,2390,-9137,-3081,-97914,-106243,-13897,-9153,-17911,-20611,-14275,-7152,easy
769926,61582,18995,22091,24361,13243,17305,8282,-302111,18081,-8247,-16594,-22785,4656,-4786,-3024,-210654,-6136,-15440,-5918,-18211,19032,2849,-155,difficult
374666,69474,7345,19271,16952,23043,17122,10106,-27869,98330,32669,-9908,16394,2354,3212,-3137,479067,101153,56605,-6895,-14050,44868,34831,-3201,easy
299475,144724,102365,70289,17175,21424,35446,26803,483079,-119208,-98711,-57001,-11220,-16318,-27929,-25724,752404,-3603,-66969,-61196,3382,72262,-18586,5245,difficult
617988,128309,42195,24317,23800,17720,24525,7509,-589760,-81320,-35049,-14367,-22014,-9963,-23528,-4982,422652,71446,-36591,2181,-14166,3593,4567,-1638,easy
843980,393396,42242,46470,21855,34270,35155,17204,-796553,-103007,-32323,-35498,-18432,-23246,-28398,-14851,1285431,136498,21320,73664,5358,4093,19951,-2701,difficult
822910,196599,23130,22336,36715,28945,28259,22906,-728143,-138298,-11667,-18156,-31721,-22679,-23543,-20901,-616186,-133239,-18274,-18125,-29216,-25079,-26875,-14479,easy
1027717,64024,8955,12144,5952,11237,10807,10083,-845213,-21596,-282,-10795,-3960,-8751,-4848,-6736,-923947,-25654,-8241,-7525,-2821,1570,-167,-4800,difficult
648877,278300,9377,21528,54791,28932,32985,20216,63337,-30424,-6153,-13982,-42548,-3862,-23028,-15817,262482,9132,5602,2356,-36844,-8130,-26435,-16043,easy
869633,680992,54982,36221,140908,90899,86798,59803,874853,-518043,46079,-27710,-118682,-65508,-60093,-51153,39941,-614131,-29192,-27478,-139765,-72344,-64895,-55229,difficult
1093522,219208,49041,66427,24495,44980,75414,24334,1432890,981184,43217,134395,103570,33022,91921,9357,345347,150666,-8324,-21947,-2155,-18749,-57426,-13532,easy
1088967,354540,170939,39834,27046,33176,51235,34134,-325691,-319036,-155863,-38235,-21239,-30092,-47492,-32561,-366617,76788,-53734,52138,-12888,-7743,-36896,-24010,difficult
1525630,507648,53667,32654,18791,49116,30861,16824,-1468432,-435332,-48452,-24795,-15487,-46374,-27249,-14283,-1229399,-493331,-52251,-27855,-15001,-46213,-29991,-14177,easy
922069,193982,38746,6322,12471,22437,28553,9817,-573795,-162125,-36017,-2895,-11746,-18924,-23556,-8315,1083134,-37527,-30227,15147,-8391,-4568,-22317,-5534,difficult
516034,135869,7182,10707,4987,10036,11310,7266,309722,-82601,-100,-141,18062,11064,-6002,-1362,38538,249579,34566,16310,1587,630,1694,-337,easy
468209,51069,29332,20177,5796,9757,7711,4199,335744,32595,-17981,-14695,-1101,-463,66,4740,47381,39886,31131,-11873,-1709,9287,3836,1140,difficult
1446283,286666,43945,23023,24215,34727,77016,22480,-197092,288140,75512,51990,12948,108125,-26653,13462,-1071772,-232949,-36302,-13031,-12479,-17287,-60562,-16377,easy
656693,70606,9167,5265,7265,5707,4847,3781,473346,77155,5160,35660,23474,24688,29331,26057,67721,-30692,-1857,838,-5528,-3381,-312,-1522,difficult
