delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,state
1286897,156027,74791,41915,23742,36357,-1108481,-52358,-3127,-37288,-14259,-24081,-880857,-131984,-72111,-37301,-18955,-27559,-490368,30677,-56389,-35029,-19171,-16159,-902811,-51618,-50520,-38441,-12166,-11739,227624,390489,-412443,-79626,162661,-82295,-68984,15722,5869,-13,2272,-3412,-4696,-216,7005,-3478,11400,4420,easy
331871,92193,11243,13122,16204,12814,1205543,309340,108833,61710,39564,49645,397754,-28252,-377,-6621,-7433,-8876,31156,-43082,-4428,-9824,-11988,6167,444261,21706,973,16125,-933,-3252,-807789,-366598,413105,-337592,-14830,64788,-109210,-4051,5401,-68331,-3203,25949,-46997,-4555,11055,-58521,15043,-9419,difficult
413738,123855,19778,22530,39040,33223,58982,-90255,-16003,-15966,-36015,-28171,99058,37466,-1584,-11211,-27810,-12961,-182010,-118523,-17234,-20433,-37826,-31024,484336,-17365,1777,-5800,-25170,-12205,40076,-281068,666346,127721,-155989,101158,14419,-15650,19011,4755,-9222,14633,8205,-10016,12656,15210,-18063,18819,easy
444925,74045,16481,11877,4082,7442,-322652,36174,54477,18272,8521,3128,-225205,137797,-518,16122,21854,15651,358694,137855,-438,8043,19168,10681,-422519,-50302,-13486,-10687,-2254,-2555,97447,583899,-781213,101623,58,-188157,-54995,80,-13048,-2150,-8079,-18730,13333,-2686,-21422,12523,-4970,-13236,difficult
296874,127374,11625,12927,16226,12627,492278,76483,18895,10145,12457,4305,-159746,-107525,370,-9336,-15404,-8307,351245,-36983,28615,-3401,-7244,-1406,-159207,-31335,-4113,-581,-12629,-3944,-652024,510991,-510452,-184008,70542,5648,-18525,28245,-32728,-19481,5935,2820,-27861,8160,-5385,-12612,6901,-2538,easy
608005,65882,38261,7191,9070,8864,447906,73761,-563,21086,8553,30222,-155331,-25757,-2945,-1012,-2186,16259,843735,20138,-20780,3226,-4954,8523,428582,-28546,-3668,29680,52,942,-603237,999066,-415153,-99518,45895,-48684,-2382,-17835,17112,-22098,4238,26454,-10739,-2768,5006,-13963,-7736,-7581,difficult
1382972,303623,83500,115763,17764,56999,-190495,-114490,-38478,-63213,-8142,-46481,-90512,-240888,-50260,-108109,-14794,-50606,-14310,-288767,-76195,-112639,-6097,-39717,-299200,-202709,-20384,-87179,-2430,-26079,99983,76202,-284890,-126398,-47879,86058,-11782,-25935,55811,-44896,-4530,25460,-6652,8697,3667,-4125,10889,13638,easy
516490,102177,42646,30886,52223,28911,479659,66520,-4504,-13412,-45412,38419,211693,153595,32852,-12209,-32837,49134,686402,91477,17538,-8220,-27699,12955,1295969,7706,59813,43607,-40325,80272,-267966,474709,609567,87075,-62118,-83771,37356,-15314,42275,1203,3989,51827,12575,5138,-12626,10715,-36179,67317,difficult
1166961,263929,80191,16568,26134,69961,-959975,-198454,-76129,-5265,-21725,-56546,-420167,564343,-6486,10326,-4579,-16111,-926854,-169925,-74065,-5022,-21417,-50560,-669249,-54859,-56600,4756,-10765,-14615,539808,-506687,257605,762797,-734268,115066,69643,-67579,17465,15591,-15348,9778,17146,-16838,10652,40435,-34449,35945,easy
644085,195765,30453,13877,16033,18347,-366482,-184183,-28090,-11518,-10012,-15713,513273,-106137,-1254,13568,-566,-10759,-370111,-172964,-29666,-10108,-12895,-16302,1191472,131627,212533,64062,15318,40976,879755,-883384,1561583,78046,-66827,304591,26836,-28412,242199,25086,-23676,74170,9446,-12329,28213,4954,-5543,57278,difficult
893613,212493,39762,24083,21618,28757,-746122,-52423,-30166,-11074,-13503,-18253,-597524,-184261,-39212,-19111,-17162,-13022,62983,-130226,-33619,-9612,-15922,5541,-860186,-149220,-39293,-21027,-18133,-27264,148598,660507,-923169,-131838,54035,-18994,-9046,5593,-5674,-8037,9499,-11415,-3659,1240,-2211,5231,18563,-32805,easy
676970,41132,39093,9241,17332,13812,-160880,186596,-11824,1281,38971,18844,-473609,-17002,-28147,2433,-10497,-4929,-540710,50522,15118,7857,13519,8092,-491820,-5706,-29822,-2343,-15504,-12129,-312729,-67101,48890,-203598,67524,-56228,-16323,43265,-44940,1152,5424,-10200,-49468,24016,-29023,-23773,13021,-20221,difficult
820512,303702,64616,24468,13964,24061,-311509,-235537,-54634,-11307,-12203,-16757,-721377,-294835,-55764,-20327,-13533,-22048,-167231,-279473,-54968,-3501,-9128,-4355,-769709,-263390,-63864,-21746,-12110,-21964,-409868,554146,-602478,-59298,15362,16083,-1130,796,-8896,-9020,16826,-18245,-1330,4405,-2982,-5291,17693,-17609,easy
1314053,283384,93897,78268,32286,30886,230717,-193329,-34860,-54179,-24422,-7869,-1270400,-276160,-91774,-77247,-31547,-30054,-623942,-224776,-87963,-67041,-26076,-25859,651142,-62139,-26528,-42148,-22935,-11212,-1501117,646458,1275084,-82831,51384,162637,-56914,3811,61435,-23068,10206,24893,-7125,5471,3141,-22185,4195,14647,difficult
541526,88506,76757,11875,14787,21842,-338844,-72716,-63186,-8631,-11955,-18404,2075126,443109,-7601,27641,42722,17139,410862,-47840,-22941,2560,-9512,17105,1414929,708906,-57466,57889,51734,53886,2413970,-1664264,1004067,515825,-490949,756746,55585,-15340,-34525,36272,-25081,55329,54677,-52234,61246,35543,-34,36781,easy
1242821,54244,24392,12352,8815,21696,-947565,32303,-10150,-730,2732,6492,-781123,-6078,12986,3714,-5104,-13880,567950,75090,96904,1414,23400,92537,-395886,83271,15459,38206,1005,-11628,166442,1349073,-963836,-38381,81168,8181,23136,83918,-81445,4444,-2300,36792,-7836,28504,-22395,-20372,106417,-104165,difficult
1182046,216438,30824,37620,30114,37288,521175,-6207,-6372,-8959,-18160,-26997,152564,131572,67785,8984,-21040,7994,-382639,-47140,-17378,11659,-8959,12721,-190206,-95434,-2396,13207,-9382,-23352,-368611,-535203,192433,137779,-178712,-48294,74157,-85163,14982,17943,2675,1548,-2880,12081,-423,34991,4727,-36073,easy
197006,43112,11609,5773,6746,8118,1457128,755784,246354,8045,45227,41406,201238,210363,26726,9463,31119,17489,1543414,641434,47757,115166,58035,183099,-22113,-25073,-4736,-3779,-2563,-1021,-1255890,1342176,-1565527,-545421,431071,-666507,-219628,21031,-52493,1418,105703,-118945,-14108,26916,-60598,-23917,165610,-184120,difficult
488251,113384,18248,7253,4888,11446,123380,-96685,-8693,9348,-2944,2186,233924,127618,139661,12981,30322,14587,498263,-40560,30133,17013,7551,16313,-366455,-67235,-14699,-2998,2535,-3315,110544,264339,-864718,224303,-168178,-26675,148354,-109528,-44832,3633,4032,-20011,33266,-22771,-5016,12401,1726,-19628,easy
451642,124213,32104,14452,13760,28440,-24620,-5097,-22120,-962,-7935,-24862,1405670,282694,83074,17462,5920,20426,-383594,-83073,-29343,-13526,-12954,-26140,1547549,-1622,140914,92617,30737,7459,1430290,-1789264,1931143,287791,-365767,81451,105194,-112417,170257,18424,-30988,106143,13855,-18874,43691,45288,-46566,33599,difficult
1044069,123333,85444,18983,7732,29025,320386,71279,-70356,-14704,-776,-6432,-967941,-113888,-84107,-10098,-7059,-26658,-158771,17111,-63417,-6807,101,1660,217835,-19416,-34467,-9766,5797,-4727,-1288327,809170,376606,-185167,130999,-36527,-13751,20690,28950,4606,3291,-2959,-6283,7160,5696,-20226,28318,-6387,easy
1745321,442179,51831,53594,46936,70610,385088,-267041,15416,-37774,-25214,17705,-367284,-66709,151195,18347,34150,1049,-976950,-69912,-21494,-14061,-22652,-54420,-1222532,521498,28161,52483,-8308,23735,-752372,-609666,-245582,200332,-3203,591410,135779,-172689,49655,56121,-32408,66544,59364,-56802,14344,-16656,-55469,78155,difficult
1066960,351682,44817,39996,20040,18911,-463284,-282047,677,8144,-5229,-6127,-806363,-328738,-40085,-37635,-14423,-15510,-390186,-216269,-38079,-18515,-7199,28505,419142,-303951,-27980,-23240,-6313,2199,-343079,416177,809328,-46691,112469,-87682,-40762,2006,10099,-45779,19120,-4725,-9194,7224,886,-9383,44015,-26306,easy
672437,194061,24967,30539,23483,17333,1045635,291083,122036,8565,38041,48055,-31907,-129509,4086,-7769,-7779,7634,9361,-146958,-10644,-23294,-19855,-11174,-667770,-189818,-23634,-24908,-20786,-9148,-1077542,41268,-677131,-420592,-17449,-42860,-117950,-14730,-12990,-16334,-15525,-1614,-45820,-12076,-931,-40421,-18808,2026,difficult
732821,88322,15773,12896,10437,12763,719705,3530,-5719,-2699,-4218,6312,719705,3530,-5719,-2699,-4218,6312,126017,-66391,-6917,4264,-8580,528,292140,-16327,14352,43169,-4088,2898,0,-593688,166123,0,-69921,50064,0,-1198,21269,0,6963,38905,0,-4362,4492,0,-5784,2370,easy
239557,123092,13506,8941,9180,18043,1815913,-8358,14339,-3721,2745,8634,189932,-90774,5290,18264,-1331,-10351,1613941,286405,155406,50482,49894,94127,1140354,165790,179987,55761,8732,17716,-1625981,1424009,-473587,-82416,377179,-120615,-9049,150116,24581,21985,32218,5279,-4076,51225,-41162,-18985,104478,-76411,difficult
1001575,342349,54917,33285,12129,24845,-168894,-114837,23971,-11400,-2394,12600,54820,918979,18343,23685,29276,10169,-480702,-320670,-36989,-30232,-4140,-12490,-404978,-317365,-46391,-17736,-7651,-14574,223714,-535522,75724,1033816,-1239649,3305,-5628,-55332,-9402,35085,-53917,12496,31670,-33416,-3511,-2431,-22659,-2084,easy
608319,95644,24739,10600,5315,6392,584750,-28291,-11277,3618,16794,7981,-205342,20830,-15796,3821,3491,17485,1592052,134289,40458,61274,95409,49113,36249,213462,-10572,34877,19002,13646,-790092,1797394,-1555803,49121,113459,79173,-4519,56254,-51030,203,57453,-26397,-13303,91918,-76407,9504,31628,-35467,difficult
501552,73937,21766,9171,10032,14955,454589,512324,31800,19857,34448,6307,-45978,228227,19925,2819,6734,1736,-14861,-50867,-6759,-6593,-5827,-11102,195865,78610,125166,28721,15022,38837,-500567,31117,210726,-284097,-279094,129477,-11875,-26684,131925,-17038,-9412,35314,-27714,-12561,20849,-4571,-12838,49939,easy
978338,77136,13705,8070,7466,6852,-741580,-70972,-6178,-6387,-6253,-4736,-673397,381267,22781,11144,-1678,5796,-251573,-7099,-7048,-945,3751,-2772,784473,68537,14261,3496,10629,17886,68183,421824,1036046,452239,-388366,75636,28959,-29829,21309,17531,-12089,4441,4575,5429,6878,10532,-8568,20658,difficult
1626316,567795,70844,178857,29884,52126,192399,-424428,-68423,-158195,-4166,-35283,522347,-445592,-35767,-125731,3116,3332,-166187,-168762,-24465,-104590,13029,1386,-1369885,-514029,-58444,-172129,-27009,-50075,329948,-688534,-1203698,-21164,276830,-345267,32656,11302,-33979,32464,21141,-67539,7282,9913,-40038,38615,-1946,-51461,easy
294753,43848,11701,10480,4132,11173,141234,286676,7323,7323,21285,4857,187046,-26167,12238,4295,6940,78481,515188,403024,217815,26359,29403,24052,1569221,119279,30304,3719,24422,557,45812,328142,1054033,-312843,429191,-283745,4915,205577,-187511,-3028,22064,-22640,-14345,22463,-4981,73624,-54429,-23495,difficult
1149418,277534,126407,44654,46787,38946,-681772,-70821,-105988,7767,-25046,-31089,268171,654271,-79716,46127,-2822,44070,-775169,-265964,-122017,-42526,-44204,-32377,-556136,450032,114417,2452,2238,43926,949943,-1043340,219033,725092,-920235,715996,26272,-42301,236434,38360,-88653,44978,22224,-41382,46442,75159,-76447,76303,easy
1216019,73197,14628,16693,17485,18040,184943,234254,24732,17703,17731,14544,-14751,166745,77710,32024,31370,63436,-324110,-53808,-8701,-12191,-9837,-14849,-1086334,20794,-12959,3132,-11547,-5591,-199694,-309359,-762224,-67509,-220553,74602,52978,-86411,-4258,14321,-44215,15323,13639,-41207,-1710,48892,-78285,9258,difficult
795090,207657,39272,15658,9448,9074,-359181,-9445,-31344,15329,8339,9254,185355,-198251,-32467,-14032,-6976,-2040,275087,-124360,-16743,-1892,3377,6336,177295,-141330,42493,7011,-4890,-906,544536,89732,-97792,-188806,73891,-16970,-1123,15724,59236,-29361,12140,8903,-15315,10353,-8267,-11294,8376,-7242,easy
1272382,335597,38240,32835,36876,25469,-1190959,-317012,-27047,-25893,-26836,-22193,1323875,625103,65345,-5726,-12554,62115,-908174,-245542,-35850,-32019,-35669,-21763,-686520,-268622,-8806,-24022,-29981,-17799,2514834,-2232049,221654,942115,-870645,-23080,92392,-101195,27044,20167,-26293,7997,14282,-23115,5688,84308,-83878,3964,difficult
678453,158115,27093,8472,9890,9419,21307,-139103,-23593,536,1853,11829,104709,533877,-22633,6415,9837,17425,-343760,-83014,-24880,-4195,-7688,-6910,-575772,-130921,-25763,-7961,-6613,-6032,83402,-448469,-232012,672980,-616891,-47907,960,-2247,-883,5879,-10610,-3766,7984,-17525,1075,5596,-24335,878,easy
691354,232643,29567,14050,12829,23439,-623094,-219797,-27302,-5614,-1776,-12983,-631126,-196250,-28854,-11763,-9868,-9365,-312903,-170073,-8350,-968,-3938,13073,-169022,-156102,-24241,-7350,-9118,-15734,-8032,318223,143881,23547,26177,13971,-1552,20504,-15891,-6149,10795,-6382,-8092,5930,-5180,3618,22438,-28807,difficult
1269582,181270,25077,6781,11573,28703,-753368,-91282,7113,-749,-5901,-17864,-1111326,-138014,-21129,-2255,-6066,20679,-105892,167623,-11785,88317,17401,29367,537190,328989,69244,4406,50883,19301,-357958,1005434,643082,-46732,305637,161366,-28242,9344,81029,-1506,90572,-83911,-165,23467,33482,38543,8688,-10066,easy
942223,283666,43469,54839,20221,44775,-38790,-153204,-1890,9168,-17110,-19788,-145272,-162971,-35106,-49374,-18286,-40566,-62690,113182,-13726,-44000,-2803,-32971,461394,461006,146973,167053,-11287,41699,-106482,82582,524084,-9767,276153,347824,-33216,21380,160699,-58542,5374,211053,-1176,15483,-8484,-20778,7595,74670,difficult
1384311,79504,28304,10373,11818,21442,-1293619,-35636,3089,8528,-1563,42730,-1341492,-56767,-19043,-8659,-11120,-20255,-1094330,1738,-8886,7915,-6508,-14346,-1129906,11832,-17444,-1328,708,-12754,-47873,247162,-35576,-21131,58505,10094,-22132,10157,-8558,-17187,16574,-9243,-9557,4612,7216,-62985,5909,1592,easy
1022701,116828,29798,6397,13002,12855,707150,81986,-17500,487,14608,2743,-184335,-69647,-9683,16275,10206,13031,177487,233095,222996,33299,36834,47799,-116211,-89452,-9593,9213,-1464,-9161,-891485,361822,-293698,-151633,302742,-322547,7817,232679,-232589,15788,17024,-24086,-4402,26628,-38298,10288,34768,-56960,difficult
546732,98715,18329,33326,16603,18218,-332497,-38413,2678,-26003,-13850,-7544,-497479,-64264,6753,-16278,7577,5823,-267484,-32437,-5952,-23984,-4596,-4168,-242711,22329,74516,-22608,-3577,-1303,-164982,229995,24773,-25851,31827,54766,4075,-12705,80468,9725,-7706,1376,21427,-12173,1019,13367,-9991,2865,easy
642291,150357,19533,14109,15518,19997,235158,499099,214459,125359,27366,60983,-452645,-89964,-12780,6298,-9136,-11878,-131979,88489,10505,-8060,-2628,-9086,1439495,290599,137965,57989,65542,93267,-687803,320666,1571474,-589063,178453,202110,-227239,23285,127460,-119061,-14358,66049,-36502,6508,68170,-72861,2792,102353,difficult
869940,572411,85716,30394,34249,34415,-160133,-307949,-25357,-1932,-31080,-22533,-638332,-516670,-40332,-26960,-21423,-25452,-273446,-557852,-75318,-29191,-33536,-31246,2472212,220416,-10772,47061,26839,16900,-478199,364886,2745658,-208721,-41182,778268,-14975,-34986,64546,-25028,-2231,76252,9657,-12113,60375,-2919,-5794,48146,easy
845258,237989,94528,60169,15184,32874,-408307,-189115,-87334,-40356,-11884,-26409,-800854,-209960,-72948,-48623,-12745,-21104,371430,-85952,-26272,-43468,3032,-12594,670668,189065,-26628,-23541,44689,34093,-392547,1172284,299238,-20845,124008,275017,14386,46676,-356,-8267,5155,19927,-861,15777,41657,5305,8510,46687,difficult
767800,107932,84813,16300,38700,11022,946429,-37348,-81005,4895,-34409,-5002,-627236,-49279,-78211,-12769,-36190,7703,-455809,-69103,-67849,4329,-25207,-1683,-422553,-16796,-60710,-4157,-35368,3165,-1573665,171427,33256,-11931,-19824,52307,2794,10362,7139,-17664,17098,-8486,-1781,10983,-10161,12705,-9386,4848,easy
248761,98559,8740,9567,3881,5940,12268,-66989,2742,6268,13304,54899,-105092,-97333,-503,-7148,-2462,-5133,55381,-63664,-4331,-8148,-182,-2938,-178274,-88073,-5012,-8200,-1154,-4060,-117360,160473,-233655,-30344,33669,-24409,-3245,-3828,-681,-13416,-1000,-52,-15766,2280,-972,-60032,2195,-1122,difficult
322296,152799,42781,13589,10452,16746,842736,258111,68897,-2462,10071,4229,77328,-132993,-12647,-8887,-2158,-9128,1775793,144231,34644,346070,58999,73293,307909,-49262,15148,-2847,-1578,-5669,-765408,1698465,-1467884,-391104,277224,-193493,-81544,47291,-19496,-6425,354957,-348917,-12229,61157,-60577,-13357,82421,-78962,easy
753362,58317,30789,24354,11707,18970,376787,283472,148412,105087,52288,93854,-147545,178849,101763,41859,34823,48331,98648,116388,-24713,-12917,-5852,-1434,-658978,51429,-10437,-15712,-3900,-11134,-524332,246193,-757626,-104623,-62461,-64959,-46649,-126476,14276,-63228,-54776,-2795,-17465,-40675,1952,-45523,-49765,-9700,difficult
576150,31071,23882,18651,10295,20763,-360523,190690,214545,20218,13776,5847,-400714,91269,-14385,-9833,2980,-8714,36524,48891,-17684,-6913,-7434,-13574,1547044,-967,-53,-3259,4069,6820,-40191,437238,1510520,-99421,-42378,-49858,-228930,-3299,17631,-30051,2920,3654,-10796,-10414,11503,-14561,-4860,20394,easy
1011155,544603,33873,38316,27150,54196,780184,-417512,374,-2771,-15076,-30906,271598,1466296,146954,9601,74494,-17201,156485,-384597,18651,-11470,-7620,-41315,-828074,-522356,-22822,-36744,-25713,-50211,-508586,-115113,-984559,1883808,-1850893,-137759,146580,-128303,-41473,12372,-21071,-25274,89570,-82114,-18093,13705,-24114,-8896,difficult
703743,475535,126609,27122,24299,33590,338784,-396794,-121351,-16179,-19714,4590,-158789,-400837,-98400,5007,-17626,-18188,886638,131873,-119743,-2480,-15459,27596,-111440,-154766,-110291,-9286,-3691,-2351,-497573,1045427,-998078,-4043,532710,-286639,22951,-21343,9452,21186,-7487,-6806,2088,2167,11768,-22778,45784,-29947,easy
1469515,578124,69015,47481,28878,27867,185054,205510,115641,53695,-6704,130661,-1230830,-361375,-41663,-29344,-18398,-18677,-644512,-177468,-12332,43612,-14835,38828,-250633,-532441,-52677,-10004,-19556,-18632,-1415884,586318,393879,-566885,183907,-354973,-157304,29331,-40345,-83039,72956,-53616,-11694,3563,-4721,-149338,57505,-57460,difficult
1315765,408576,48410,51830,29923,21262,-262865,-184906,-25263,-31174,-8682,15900,-449873,-317428,-29994,-29268,-21701,-10531,-848856,-312622,-31035,-45116,-7749,-7108,439069,-318458,-11241,-46184,-12304,4074,-187008,-398983,1287925,-132522,4806,-5836,-4731,-1041,19794,1906,-15848,-1068,-13019,13952,-4555,-26431,3423,11182,easy
1431153,433097,58497,61488,25697,33280,-1051970,72301,109621,-14222,-2577,-1971,-82279,-312706,-56091,-35562,-13963,-14347,-1234534,369586,-26014,-18360,-1669,-6059,-1234049,-421556,-45211,-55403,-22140,-24323,969691,-1152255,485,-385007,682292,-791142,-165712,30077,-19197,-21340,17202,-37043,-11386,12294,-20471,-12376,8288,-18264,difficult
1185359,199591,45101,76254,21343,34857,-3568,-70624,-24444,-59058,-12388,-18912,-502791,-101046,-30702,-60611,5142,-14778,-610174,-79396,-19136,-49718,-15459,-21777,526926,-103948,775,-67726,-15673,-19717,-499223,-107383,1137100,-30422,21650,-24552,-6258,11566,19911,-1553,10893,-18008,17530,-20601,-214,4134,-6999,2060,easy
271860,117568,13354,8750,2498,6045,970315,63506,55662,35240,5801,7372,1160986,-47175,37947,2359,5863,10249,-40442,-96922,-9506,-4486,-1460,16,1450168,254842,36818,9324,31523,106727,190671,-1201428,1490610,-110681,-49747,351764,-17715,-47453,46324,-32881,-6845,13810,62,-7323,32983,2877,-10233,106711,difficult
642598,242123,20916,12396,5184,17785,191675,-10013,-16992,-408,5663,1213,-186773,-197564,-9601,6033,1904,-8289,129598,-154073,19273,-1249,3734,21100,2644340,-100316,204540,158771,18336,29470,-378448,316371,2514742,-187551,43491,53757,7391,28874,185267,6441,-7282,160020,-3759,1830,14602,-9502,29389,8370,easy
554924,150220,7737,13213,13476,18921,-81769,235985,21345,31565,-3289,-11396,-466031,-120381,-6245,-8908,-11666,-15731,248787,116550,15918,6853,-6951,28973,-167902,74792,46206,56964,45415,73536,-384262,714818,-416689,-356366,236931,-41758,-27590,22163,30288,-40473,15761,50111,-8377,4715,52366,-4335,44704,44563,difficult
911299,670543,123343,50316,20394,26267,-102697,16445,55868,79106,41877,96010,-23264,-467337,-81049,-6376,1351,6860,310178,-482924,-113440,-37377,-7820,-2592,-199998,-564657,-107190,-47094,-1958,-13038,79433,333442,-510176,-483782,-15587,-81733,-136917,-32391,6250,-85482,-31001,-9717,-40526,-9171,5862,-89150,-9452,-10446,easy
437417,68813,32126,12694,9658,6686,-393367,-51257,-20413,-11079,-5509,-336,-331608,-9719,-21357,-10497,-4585,9133,1188354,65828,9435,46023,38911,30866,969242,104998,-10637,-2860,-776,12250,61759,1519962,-219112,41538,75547,39170,-944,30792,-20072,582,56520,-48883,924,43496,-39687,9469,21733,-18616,difficult
542924,123093,30437,31585,21764,22905,2885242,238596,44930,64503,43436,32020,158034,145169,41518,17281,-2698,20201,42636,269762,40459,124934,7610,10687,1911892,245437,13556,20008,111869,23373,-2727208,-115398,1869256,-93427,124593,-24325,-3412,-1059,-26903,-47222,107653,-104926,-46134,10308,104259,-11819,-9514,12686,easy
1317093,168840,15434,14948,20212,21563,226766,942630,155517,71851,87721,96663,1194358,1131293,52850,125407,31565,74416,47532,-35942,23789,7017,8887,-201,306508,-120348,20569,-6896,-6348,13164,967592,-1146826,258976,188663,-1167235,-84406,-102667,-29061,-3220,53556,-118390,-13913,-56156,-22678,-15235,-22247,-74617,13365,difficult
553755,171803,27173,19395,23321,20871,708098,-123759,-4037,-7640,-6876,-74,1089198,345756,124360,84695,45561,103743,-96866,-154366,-24426,-14631,-18983,-15251,469132,-136771,-15239,6736,-20554,-96,381100,-1186064,565998,469515,-500122,17595,128397,-148786,9187,92335,-99326,21367,52437,-64544,-1571,103817,-118994,15155,easy
796233,299514,44798,25670,64212,36423,485444,15359,-24150,24224,-57995,10040,-441264,-238206,-36529,-22330,-60984,-27154,-196537,-255760,-38680,-22096,-63580,-29201,-775772,-238825,-42532,-18618,-60552,-31544,-926708,244727,-579235,-253565,-17554,16935,-12379,-2151,-3852,-46554,234,3478,-2989,-2596,3028,-37194,-2047,-2343,difficult
