delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,state
374519,97945,17876,11173,8338,9478,305005,38904,-3970,6551,-3933,-2150,-343623,-89286,-16057,-10729,-6521,-4671,-307802,-28020,-6292,-3551,4606,-1389,357762,244651,-16343,35928,27955,23593,-648628,35821,665564,-128190,61266,272671,-12087,9765,-10051,-17280,7178,39479,-2588,11127,23349,-2521,3282,24982,easy
482185,136942,9155,3602,6483,6315,2592903,14562,111163,50821,5251,22680,-479260,-133021,1669,1888,-4194,6680,-478728,-132701,-4493,49,-2776,3394,-442998,-106472,6425,-1559,-2506,2205,-3072163,532,35730,-147583,320,26229,-109494,-6162,10918,-48933,-1839,-1608,-9445,1418,270,-16000,-3286,-1189,difficult
514999,193334,39123,15020,10061,18112,-508101,-173618,55249,43846,98742,-2754,1223036,-15586,-20489,120230,28184,11670,-499651,-191960,-35471,-13159,-3768,-15604,-145650,-167500,-34944,-5646,4213,-9379,1731137,-1722687,354001,158032,-176374,24460,-75738,-14982,527,76384,-133389,7513,-70558,-31952,7981,14424,-27274,6225,easy
234944,168059,33504,14432,7833,8705,-157552,-156010,-20580,-13731,-1211,-5553,196189,-150423,-30434,-4686,-4568,-4719,-78946,-107636,-27003,-13507,-2167,-4098,-165578,-151176,-30685,-13501,-6329,-7476,353741,-275135,-86632,5587,42787,-43540,-9854,3431,-3682,9045,-8821,6,-3357,2401,-4162,834,621,-3378,difficult
145964,71279,27792,7531,7645,11612,-76789,-28935,-24970,-2335,-947,-3144,94336,-33963,-23057,16415,3693,808,195537,95131,-4315,20996,5668,4952,20199,3587,4384,4568,19251,3142,171125,101201,-175338,-5028,129094,-91544,1913,18742,8699,18750,4581,-16428,4640,1975,13583,3952,4144,-1810,easy
718370,172279,42744,27532,20661,11585,-588588,-43258,-21301,-21356,-14989,-9604,-687333,-150637,-39497,-24210,-17522,-8338,-648277,-158147,-39589,-26017,-18212,-10862,-646853,-164032,-41419,-26635,-19359,-11063,-98745,39056,1424,-107379,-7510,-5885,-18196,-92,-1830,-2854,-1807,-618,-2533,-690,-1147,1266,-2524,-201,difficult
438175,222518,40967,31383,25092,12763,725129,-144723,12872,1542,-14514,-4591,341207,329180,59298,50875,11871,6616,67710,-160017,-34474,-22464,-23454,-8350,320216,-6912,-2628,-23245,-20057,-3558,-383922,-273497,252506,473903,-489197,153105,46426,-93772,31846,49333,-73339,-781,26385,-35325,3397,11207,-14966,4792,easy
255343,198359,17838,6122,6657,11546,-225358,-166985,-16203,-4365,-3840,-10663,-141533,-131907,-3193,5317,10727,6675,386843,150003,-14172,2254,706,11949,-112828,-174867,-8436,-1901,-3179,-5994,83825,528376,-499671,35078,281910,-324870,13010,-10979,5736,9682,-3063,-4155,14567,-10021,-3885,17338,5274,-17943,difficult
79717,45553,5934,3381,8249,4164,140137,-34123,-3882,-896,-4917,-1386,-47501,-35499,-1673,2618,-7261,1195,48916,20236,16761,3081,-685,13966,51128,-13816,-1441,-3041,-6735,-2408,-187638,96417,2212,-1376,55735,-34052,2209,18434,-18202,3514,463,-6122,-2344,6576,-6050,2581,12771,-16374,easy
193547,39628,4471,6939,4218,3756,-133821,-21013,-210,-4394,-2193,-3148,-176536,-30116,9828,4565,9714,3522,-140916,8703,12815,-4674,-2614,362,-107997,-18960,5851,-2235,-2476,-705,-42715,35620,32919,-9103,38819,-27663,10038,2987,-6964,8959,-9239,2439,11907,-12328,138,6670,-3160,-1067,difficult
194180,70913,31394,9156,6904,10366,239061,-2788,-15257,-4965,-3436,1261,-7999,-64346,-27883,-7966,-6055,-8991,-58550,-63535,-30525,-6807,-5408,-9574,72179,46417,-10214,446,-3722,4708,-247060,-50551,130729,-61558,811,109952,-12626,-2642,20311,-3001,1159,7253,-2619,647,1686,-10252,-583,14282,easy
119370,56491,15793,11647,4559,5287,909766,84275,35481,36631,54455,6125,390142,-48280,-7252,-9212,-1818,-4207,791825,270082,16653,-6554,42583,30229,57668,22459,-10554,-8085,207,96,-519624,401683,-734157,-132555,318362,-247623,-42733,23905,-27207,-45843,2658,-1531,-56273,44401,-42376,-10332,34436,-30133,difficult
208396,74310,36314,4251,10984,15406,-130955,-61005,-35517,-1963,-9972,-14294,997885,18009,-26036,5528,-6429,-3287,-185937,-60332,-26787,-835,-7983,-12045,-111859,2911,-27153,2543,-2657,-9495,1128840,-1183822,74078,79014,-78341,63243,9481,-751,-366,7491,-6363,3378,3543,-1554,5326,11007,-8758,2550,easy
716909,431412,101135,11414,46757,14547,1012444,-366340,-61622,21240,-10108,3472,-611886,-378657,-86633,-3354,-38666,-5489,301084,-276167,-38673,4847,-26736,4141,-229298,-403542,-92953,-4289,-36025,-8295,-1624330,912970,-530382,-12317,102490,-127375,-25011,47960,-54280,-24594,8201,-9136,-28558,11930,-9289,-8961,9630,-12436,difficult
800048,185483,16397,38099,23194,16311,-364713,-41216,18459,-11053,-2738,-8389,147075,-69154,-8894,-2631,-8617,4730,-790138,-181094,-10536,-24238,-16585,-768,-587246,-109628,-8957,-36903,-20030,-9341,511788,-937213,202892,-27938,-111940,71466,-27353,-1642,1579,8422,-21607,-12665,-5879,-7968,-3445,13119,-5498,-8573,easy
266584,37747,4422,4521,2363,3446,535721,273795,22477,104221,5842,1846,-55623,-18022,822,1077,4244,-781,-217446,-3805,3026,-3350,1569,3199,-119556,61122,-578,-400,1235,1603,-591344,-161823,97890,-291817,14217,64927,-21655,2204,-3604,-103144,-4427,2950,-1598,-2675,-334,-2627,3980,-1596,difficult
808685,88034,17421,11969,15239,4032,-733729,-23217,6426,-6872,-9945,5287,1111214,-36578,-8892,-9503,-12051,-262,827075,140807,73782,8223,10800,18183,550220,382500,205577,91698,11865,94237,1844943,-284139,-276855,-13361,177385,241693,-15318,82674,131795,-2631,17726,83475,-2106,22851,1065,-5549,18445,76054,easy
471630,293254,32690,17901,26045,10548,884395,-146977,-17069,-10536,-14815,-4970,-94836,-262837,-25552,-11221,-22678,-8148,-437760,-273473,-29947,-16056,-25138,-9576,-452798,-289696,-31433,-16751,-25123,-3096,-979231,-342924,-15038,-115860,-10636,-16223,-8483,-4395,-1486,-685,-4835,-695,-7863,-2460,15,-3178,-1428,6480,difficult
155298,53553,5930,3217,3100,3181,-54123,-39157,599,793,1056,935,68648,87199,29343,17357,1610,9021,532410,28549,78737,77711,622,5513,393783,-4527,-1660,20831,15558,40241,122771,463762,-138627,126356,-58650,-33076,28744,49394,-80397,16564,60354,-56880,554,-988,14936,8086,-3508,34728,easy
217754,98530,16200,28074,9493,7368,-193159,-85177,-11634,-27252,-4710,296,-82806,201506,10824,-22823,-1299,441,93416,124524,10237,-12981,-1080,5807,1348020,23799,75805,-5435,4419,46744,110353,176222,1254604,286683,-76982,-100725,22458,-587,65568,4429,9842,7546,3411,219,5499,145,5366,40937,difficult
336192,296734,65143,14073,21321,19755,338763,-272649,-54124,-3200,-15062,-14755,24566,37060,-50510,-11041,-11491,22847,-186745,-280829,-61234,-10941,-19123,-11967,-311874,-253713,-56538,-9350,-17221,-8001,-314197,-211311,-125129,309709,-317889,27116,3614,-10724,4696,-7841,100,1591,3571,-7632,1902,37602,-34814,3966,easy
796012,93649,21796,29912,11462,13322,-783853,-86047,-14944,-17485,-8173,-10857,-710776,-32981,-16564,-23862,-9676,-5765,-285561,192855,14060,-11370,3020,6658,-594638,70453,17073,-13225,4065,1513,73077,425215,-309077,53066,225836,-122402,-1620,30624,3013,-6377,12492,-1855,-1503,12696,1045,5092,12423,-5145,difficult
974443,52432,6890,6662,3806,7804,-136740,227475,40743,4836,8980,5370,366110,427054,29966,40148,47699,44358,104916,550704,75629,65588,14354,20647,-218057,-17258,-1660,14631,509,4737,502850,-261194,-322973,199579,123650,-567962,-10777,45663,-77289,35312,25440,-50957,38719,-33345,-13845,38988,-23711,-15910,easy
524765,279885,18872,18351,23915,27203,55789,-244714,2507,-631,-11758,-15032,-462567,-262263,-14541,-17333,-23217,-25668,-517450,-245245,3657,-16993,-20575,-3039,-201274,-238796,12232,-12079,-20374,3559,-518356,-54883,316176,-17549,17018,6449,-17048,18198,8575,-16702,340,4914,-11459,2642,201,-10636,22629,6598,difficult
664430,349976,18849,31350,12836,21342,-194756,93891,23555,-1323,11308,15950,-582571,-326545,-1170,-21712,-4411,30753,-662349,-342919,-14756,-26916,-828,1542,2022697,7753,107450,16367,-624,23559,-387815,-79778,2685046,-420436,-16374,350672,-24725,-13586,122206,-20389,-5204,43283,-15719,3583,204,14803,-29211,22017,easy
978725,260342,59818,29811,90625,18189,-890243,-254038,-50700,-26014,-88503,-14563,-924722,-237029,-54399,-27005,-88885,-17463,-877313,-199650,-58372,-28060,-86903,-15245,-541311,-197613,-36320,-17785,-82486,-7121,-34479,47409,336002,17009,37379,2037,-3699,-3973,22052,-991,-1055,10275,-382,1982,4417,-2900,2218,8124,difficult
844249,352014,29722,20131,22832,16501,2281096,-138487,9402,12426,59923,137,1236938,74780,21582,-6914,9888,10543,-754177,-290779,-21308,-17534,-21500,-12793,-831021,-340467,-28024,-14748,-20458,-11449,-1044158,-1991115,-76844,213267,-365559,-49688,12180,-42890,-6716,-19340,-10620,2786,-50035,-31388,1042,10406,-23336,1344,easy
166009,67854,14150,11280,4734,3618,-157118,-65290,-12641,-9617,-3716,-739,53038,22385,-4500,-4255,11384,1147,-155958,-58537,-11427,-6427,-2345,4137,-112801,-33275,-10610,-9778,-2017,-2398,210156,-208996,43157,87675,-80922,25262,8141,-6927,817,5362,-2172,-3351,15100,-13729,328,1886,2990,-6535,difficult
297395,160071,6194,5324,5809,4027,1704759,-88820,11477,49087,24994,32866,708692,-80935,-4253,2158,2411,84,-111853,-147889,-716,-3362,-4480,-2308,-274708,-145136,-5909,-5123,-5103,-2140,-996067,-820545,-162855,7885,-66954,2753,-15730,3537,-5193,-46929,-5520,-1761,-22583,-6891,-623,-32782,-2392,168,easy
100261,10658,6182,7129,4137,7705,17960,-4468,-399,-5981,-2236,-6457,-82235,-5512,-3553,-6909,169,-1813,-20880,14883,-589,-985,-2074,-5983,2035,37521,6467,-5046,-719,-5985,-100195,61355,22915,-1044,20395,22638,-3154,2964,7056,-928,5924,-4061,2405,-2243,1355,4644,-4170,-2,difficult
1137147,537907,65717,29532,35970,13192,401435,-106456,-32633,9731,-14012,-5143,-157149,-261173,-1806,19686,28706,35020,-567644,-485993,-28619,-13885,-25341,-1284,-1021379,-495383,-56415,-25518,-32671,-10751,-558584,-410495,-453735,-154717,-224820,-9390,30827,-26813,-27796,9955,-33571,-11633,42718,-54047,-7330,40163,-36304,-9467,easy
159061,38743,7990,10624,4821,7124,-98299,80632,-4792,-8277,-2309,-4536,60974,19283,13880,-5901,1048,-5281,-32548,-19213,-304,-5893,-3262,-4755,-136721,53427,6689,-4893,-2059,-2865,159273,-93522,-104173,-61349,-38496,72640,18672,-14184,6993,2376,8,1000,3357,-4310,1203,-745,526,1890,difficult
276187,64628,6396,11278,13884,15298,-192346,-45132,-3955,-10766,-12612,-14302,751909,75884,3212,10701,-3354,6325,622545,-36217,9719,34074,-5882,4034,1762943,282515,46582,29062,6269,33879,944255,-129364,1140398,121016,-112101,318732,7167,6507,36863,21467,23373,-5012,9258,-2528,12151,20627,-2291,29845,easy
138175,37429,4018,3814,4361,2787,-128538,-28576,-2306,-1972,-3239,370,-118636,-17803,170,-2627,-729,1066,-93736,-14847,4026,3411,3655,14952,-102543,-28147,-3559,-2082,-2226,3605,9902,24900,-8807,10773,2956,-13300,2476,3856,-7585,-655,6038,-5493,2510,4384,-5881,696,13886,-11347,difficult
469745,75666,2230,5081,4309,2536,1033389,-23284,35577,43100,6436,7210,-198453,-46316,1656,-3911,-1250,3248,-369469,-54305,6909,1167,-547,501,-448138,-33664,25460,-809,-1808,2741,-1231842,-171016,-78669,-23032,-7989,20641,-33921,5253,18551,-47011,5078,-1976,-7686,703,-1261,-3962,-2747,2240,easy
173382,229202,44383,10036,7986,7336,-43142,-156825,-302,-6768,-5581,-3164,166750,-164385,-33058,-8281,-3335,-3722,-73191,-214926,-35329,-6540,-6755,-4509,-110862,-204781,-29748,-8087,-3042,-5321,209892,-239941,-37671,-7560,-50541,10145,-32756,-2271,5581,-1513,1741,-1547,2246,-3420,3713,-558,-787,-812,difficult
1554823,490714,84422,33736,47687,18940,-741911,-409197,-50381,-26466,-37092,-14470,-1513118,-488757,-82852,-32027,-47202,-17555,-1550531,-461209,-65905,-10675,-26906,-5843,-1459674,-481211,-81167,-31231,-46462,-17360,-771207,-37413,90857,-79560,27548,-20002,-32471,16947,-15262,-5561,21352,-20556,-10110,20296,-19556,-3085,11712,-11517,easy
274205,66987,5465,6666,10159,2381,2591486,149090,26644,4880,19643,5100,210053,162529,11705,7577,24676,43217,81941,169422,72171,29422,20309,35410,-217288,-58927,-3164,-5376,-8074,1254,-2381433,-128112,-299229,13439,6893,-228349,-14939,60466,-75335,2697,21845,-34798,5033,-4367,-28383,38117,-7807,-34156,difficult
253296,66030,30029,16602,13266,8940,-118675,5105,-18313,-13059,-9963,-6247,-169585,-53962,-28220,-12079,-11281,-6217,-232414,-60499,-23797,-12306,-5670,-5151,760854,107820,-5454,4714,11321,-2453,-50910,-62829,993268,-59067,-6537,168319,-9907,4423,18343,980,-227,17020,-1318,5611,16991,30,1066,2698,easy
316733,89097,18007,12314,6674,9264,49642,-63339,-8680,-9467,-3707,2493,-209979,43065,-9473,-8523,1243,-6079,229219,-27580,-12121,-4108,-3486,-4293,-177854,-62757,4669,-8078,-4851,-5598,-259621,439198,-407073,106404,-70645,-35177,-793,-2648,16790,944,4415,-3970,4950,-4729,-1365,-8572,1786,-1305,difficult
247874,43630,28739,15802,13022,10641,232125,39297,2548,-10650,-4216,-637,-46597,43301,-905,-6501,-10752,-4220,-238499,-23966,-27435,-13358,-11254,-7277,-6721,-5636,-25883,-9014,-9996,-5703,-278722,-191902,231778,4004,-67267,18330,-3453,-26530,1552,4149,-6857,4344,-6536,-502,1258,-3583,-3057,1574,easy
469488,95255,10589,14403,7345,7467,-143968,-56960,-2607,-11147,-5117,-1835,-427612,-73354,-7174,-7949,12283,10508,-399860,-88521,-7902,-12450,-6528,-5568,-278001,-88791,-2037,-13281,-5126,-3525,-283644,27752,121859,-16394,-15167,-270,-4567,-728,5865,3198,-4501,-831,17400,-18811,1402,12343,-16076,2043,difficult
712025,105008,21842,27208,12822,12877,174568,-88504,-15621,-24350,-2655,-7129,-613516,-88599,-16929,-26258,-11054,-11817,292815,126535,419,-21320,-4826,-3065,-607084,-85764,-10800,-24567,-8943,-11048,-788084,906331,-899899,-95,215134,-212299,-1308,17348,-11219,-1908,4938,-3247,-8399,6228,-4117,-4688,8752,-7983,easy
203791,81323,19342,8700,4929,8476,32910,-34266,-8815,5627,-1979,-3978,809749,338355,26106,57332,9620,9949,-71698,7617,-3669,-4891,-3587,-6222,-115944,-25407,-17264,-3329,-2186,-6225,776839,-881447,-44246,372621,-330738,-33024,34921,-29775,-13595,51705,-62223,1562,11599,-13207,1401,13927,-16171,-3,difficult
86872,21063,6613,5169,3060,2941,-26592,13185,-2768,-2332,-1353,-2032,-75686,-17685,-3500,-2568,-2531,-2032,-29048,-17245,-3928,-857,6390,4153,-4570,61234,641,-1657,5455,1432,-49094,46638,24478,-30870,440,78479,-732,-428,4569,-236,1711,-800,-1178,8921,-935,0,6185,-2721,easy
84777,57156,9681,8260,7400,2838,149443,-37191,555,-5083,-2858,-846,-75591,-46857,-9014,689,-400,374,58626,-11683,17963,2231,8840,4674,-74684,-36718,-7281,-6551,-5712,-1612,-225034,134217,-133310,-9666,35174,-25035,-9569,26977,-25244,5772,1542,-8782,2458,9240,-14552,1220,4300,-6286,difficult
118421,26923,8013,7307,5996,6626,-78778,26230,-5036,625,-3182,-5008,639640,19408,26872,2177,-2866,-3212,-93046,-19226,-4066,-4563,-4299,42,-114826,-23354,-1170,-3303,-3946,-3161,718418,-732686,-21780,-6822,-38634,-4128,31908,-30938,2896,1552,-6740,1260,316,-1433,353,1796,3254,-3203,easy
150861,87355,16753,13880,13834,10151,70743,-62062,-8571,-5899,-12716,-6760,-142143,-82080,-11367,-6673,-7324,6409,210203,-67096,-11792,-3149,-6210,8912,555111,-52720,1613,4886,-1877,25169,-212886,352346,344908,-20018,14984,14376,-2796,-425,13405,-774,3524,8035,5392,1114,4333,13169,2503,16257,difficult
540914,305157,18823,16879,12979,21483,-440982,-64310,89347,20191,12366,1584,-408358,-277541,-16760,-8224,-10938,-17341,-415275,-265051,6456,-12836,-10899,-17228,-537903,-303244,-18217,-11530,-8327,-5480,32624,-6917,-122628,-213231,12490,-38193,-106107,23216,-24673,-28415,-4612,1306,-23304,39,2572,-18925,113,11748,easy
128126,77902,2522,6069,7109,3553,-10968,-43104,9963,-4195,-4364,-2408,134628,118476,20331,1803,1870,17508,-28373,-15568,3215,-1489,-2845,-1714,102823,86372,19380,11351,2225,295,145596,-163001,131196,161580,-134044,101940,10368,-17116,16165,5998,-3292,12840,6234,-4715,5070,19916,-19222,2009,difficult
203225,103671,23195,17576,8829,12700,-67625,-55811,-2204,-6910,-6694,-9789,-135630,-98831,-19314,-15824,-8223,-11480,1448894,50924,89945,4230,21635,-534,-163248,-86319,-13138,-13581,-3896,-10140,-68005,1584524,-1612142,-43020,149755,-137243,-17110,109259,-103083,-8914,20054,-17811,-1529,29858,-25531,-1691,10946,-9606,easy
606626,91585,25284,10897,9960,8191,129414,-28869,-12183,522,1393,-3640,-531570,-35292,-10908,-4895,-8662,6645,-528389,-44591,-23380,-8339,8459,5896,-523276,-39667,-13877,3247,-4001,2775,-660984,3181,5113,-6423,-9299,4924,1275,-12472,9503,-5417,-3444,11586,-10055,17121,-12460,10285,-749,-3121,difficult
197693,57761,13953,5738,6273,4123,620446,80058,16743,-2318,15139,13607,20334,29440,-1864,-3464,-1288,-1025,-111010,-29580,-2276,-1646,214,272,-59801,-2340,-5393,-1241,1112,2248,-600112,-131344,51209,-50618,-59020,27240,-18607,-412,-3117,-1146,1818,405,-16427,1502,898,-14632,1297,1976,easy
790508,180350,34611,21819,21810,13635,-767403,-177972,-24742,-4880,-12251,-9078,59366,46613,-18337,2773,-10633,1945,-638092,-129286,-21845,-11958,-14594,-9470,-697616,-149642,-33415,-17154,-16222,-4257,826769,-697458,-59524,224585,-175899,-20356,6405,-3508,-11570,7653,-14731,-5196,1618,-3961,-1628,11023,-11415,5213,difficult
365860,43744,13091,13151,18349,5139,-204386,-39677,-12049,-12245,-17427,-4374,-248743,18290,2995,-10295,-13301,-3379,-217589,49759,-5992,-10387,-12871,-3163,-277365,-36738,-9585,-9780,-16465,-3823,-44357,31154,-59776,57967,31469,-86497,15044,-8987,-3593,1950,-92,607,4126,430,-3594,995,216,-660,easy
632782,79235,11826,23787,12795,6567,-583358,-60412,-6261,-19497,-10923,-2678,-627776,-62233,-11661,-22282,-8721,-1769,-541761,46394,93267,17639,25307,13299,-559810,-15870,-11075,-22225,-9859,-4787,-44418,86015,-18049,-1821,108627,-62264,-5400,104928,-104342,-2785,39921,-39864,2202,34028,-35166,909,15068,-18086,difficult
114427,17448,7309,9801,4274,3560,173297,17890,5806,-7113,293,-625,-98591,-14006,-7039,-8976,-3517,-2413,-85270,4133,-4724,-9360,-2659,-1264,229429,28698,-605,-8266,-2027,-1224,-271888,13321,314699,-31896,18139,24565,-12845,2315,4119,-1863,-384,1094,-3810,858,632,-1788,1149,40,easy
108590,31912,6012,6931,4402,2147,28768,55705,10294,2193,4212,475,1599319,58225,37337,-3027,-350,17649,-7353,43600,4436,-4993,-1922,-377,60954,4045,-1793,-5889,-912,1127,1570551,-1606672,68307,2520,-14625,-39555,27043,-32901,-6229,-5220,-1966,-896,-4562,-1572,1010,17174,-18026,1504,difficult
473798,23283,9399,5795,5422,4971,-232558,41602,9653,8786,-2894,-2454,626645,478922,23849,8158,23973,9246,-349158,27005,-7714,-4480,-3521,-4313,-334772,11733,-3439,1469,-1803,-1890,859203,-975803,14386,437320,-451917,-15272,14196,-31563,4275,-628,-12638,5949,26867,-27494,1718,11700,-13559,2423,easy
282117,143622,11752,5276,5960,8071,242946,-34438,-5304,3913,8606,-1784,-106036,-89685,404,-2592,-2428,-6133,331347,32693,-6952,-4106,6619,21222,-277897,-131321,-5645,9147,16832,-1874,-348982,437383,-609244,-55247,122378,-164014,5708,-7356,1307,-6505,-1514,13253,-11034,9047,10213,-4349,27355,-23096,difficult
359844,39526,8065,10359,7593,7095,-182537,-20317,-3686,-336,-6494,-3736,-167597,7538,4575,13949,-4586,-1353,562744,127524,31276,14216,5772,-1720,10612,57,36402,-1617,-3184,-3651,14940,730341,-552132,27855,119986,-127467,8261,26701,5126,14285,267,-15833,1908,10358,-8956,2383,-367,-1931,easy
570523,109732,21336,46028,19058,17288,196279,168113,47,-38760,-10361,14822,-423437,-51317,-15723,-43509,-14225,-11283,-104699,-22626,11570,-30772,894,-10019,-124192,-93431,-3374,-42336,-17621,-6684,-619716,318738,-19493,-219430,28691,-70805,-15770,27293,-14944,-4749,12737,-11564,-3864,15119,-18515,-26105,1264,3335,difficult
129364,11246,2710,2383,3643,1799,134684,155885,650,1489,4430,902,-77004,43285,220,1925,-409,-542,-96457,12207,16209,-859,-577,744,215914,52857,6690,10889,18898,9949,-211688,-19453,312371,-112600,-31078,40650,-430,15989,-9519,436,-2784,11748,-4839,-168,19475,-1444,1286,9205,easy
304991,236456,49720,19631,49649,26221,2971586,-201092,-20742,-12422,-41823,-23800,-131272,-204600,-44928,-18756,-45942,-25033,-193586,-218171,-49431,-17644,-48614,-25224,-31332,4987,12058,-6343,-41250,-19699,-3102858,-62314,162254,-3508,-13571,223158,-24186,-4503,61489,-6334,1112,11301,-4119,-2672,7364,-1233,-191,5525,difficult
32186,11624,5366,1520,2980,1531,-1127,1223,-1391,4258,-1270,2887,1152358,32900,20009,13987,1919,12818,249902,75032,915,1048,426,1201,50060,33963,3448,9440,4703,7921,1153485,-902456,-199842,31677,42132,-41069,21400,-19094,2533,9729,-12939,8392,3189,-1493,4277,9931,-11617,6720,easy
633735,161643,30323,39133,23637,20147,1066947,-97691,-27520,-25028,-17109,-15868,-618401,-147610,-26719,-37259,-20889,-18337,-613517,-39588,-27674,-34394,-14320,-18746,-594876,-127975,-22005,-34839,-22241,-18316,-1685348,4884,18641,-49919,108022,-88387,801,-955,5669,-12231,2865,-445,-3780,6569,-7921,-2469,-409,430,difficult
97551,52203,9351,4294,4213,3158,2091522,100430,3309,6086,4765,7809,-4035,-36455,-6185,-1340,99,573,-19869,-6749,8404,270,-1932,-2214,238872,127713,-1219,12068,6232,8208,-2095557,-15834,258741,-136885,29706,134462,-9494,14589,-9623,-7426,1610,11798,-4666,-2031,8164,-7236,-2787,10422,easy
