delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,state
419559,169381,31329,28653,22729,14532,20550,8454,-314721,-52826,-10546,-10123,-11813,577,-5763,-1419,-312245,-109503,-24773,-26743,-20506,-9675,-17003,-6459,easy
193762,17243,14572,7346,6989,9043,3866,6676,-96964,22961,2567,2903,9026,23266,7579,-2652,-99508,1440,-12939,-6183,-5358,-7737,-3482,-6343,difficult
48533,32365,11781,8547,3952,9708,9225,4771,-19689,-26204,-4217,-7156,-732,-4273,-6563,-2604,-12540,-1146,-7819,-3988,-837,-4821,-4288,-2468,easy
30947,16849,8482,15167,7748,19850,5187,3720,938870,78799,13815,19097,17399,-7466,-2342,5781,385858,81322,1932,11325,7673,-12429,2292,1944,difficult
415165,78654,22944,8008,23236,9833,13840,6907,-397874,-62165,-17365,11583,-6623,882,-6291,-1283,-170023,-25780,-17271,-3790,-20933,490,-13125,-4439,easy
233638,131759,14833,12835,3071,10585,10834,3888,567111,337523,82905,12137,24475,-3971,-1414,3258,-159627,-85241,21938,-3180,4949,-4658,-8181,278,difficult
619203,143274,6448,4863,17905,13926,15783,7633,-587145,-118516,6692,-115,7820,-410,-10774,2931,-565510,-102871,235,20221,-8420,1054,-123,7440,easy
57602,18949,2819,2867,3481,2187,1748,601,-52083,1185,225,2660,6416,6200,4100,3856,-34428,52976,15808,7024,862,17584,2275,2719,difficult
45962,32155,9820,11506,8990,10295,5052,4139,33866,-24307,-1450,-2584,6356,-141,-1621,193,-21491,-31042,-7428,-11208,-8757,-9155,-4467,-3937,easy
223489,40474,18387,12671,8935,11836,7211,5642,-199995,-27199,435,-5609,-879,3529,181,4068,1226,8523,-13671,-8308,-7017,-9417,-3375,-4439,difficult
514965,23116,6119,7693,5074,15333,7755,3783,-497592,17552,12084,-4556,1449,7226,-729,389,-503158,-21232,-2799,-4922,-2290,-13064,-6099,-1755,easy
26334,21414,13949,10663,5733,13872,4150,2870,-22590,-18808,-8140,-8698,-2778,-7864,-2109,-37,-19338,-15259,-13368,18735,3389,-7519,-866,194,difficult
75877,14323,4670,6990,6603,7769,3269,5485,398008,29675,7118,4870,3034,-720,9887,1784,519271,442921,42418,22128,9189,5129,1630,603,easy
127880,13367,15792,14512,15549,9768,4962,4464,-95297,15960,-12232,-7666,-9306,-8117,-3794,-2116,578037,162516,548,39002,-5271,-4627,-1004,719,difficult
118932,48513,9389,15624,9208,20879,9516,8833,-81284,-33836,2070,-11687,18,-2054,2665,-2290,-28344,-38149,-7648,-11767,-7329,-15543,-7954,-6441,easy
585357,21776,15026,11883,8872,12232,3858,5648,-546637,29644,2580,-6494,10006,-92,1469,-2620,-451887,10456,-12584,-8348,-7020,-7441,-114,-4059,difficult
35352,23320,3223,3648,7151,18233,23772,8108,-10694,-4560,12462,6101,1790,-6734,-19557,7629,163584,-5949,15963,735,-1599,-11101,-21608,-5173,easy
708515,141276,9085,7482,8624,9021,3852,2225,-694677,-119143,-7440,-6319,-6665,-8149,-3575,-2055,511582,-103329,-4722,802,-5343,-6695,-2544,-1842,difficult
511480,36002,3184,9764,6707,9171,10226,10032,-264799,562271,186441,26616,18670,7887,-3894,-5567,-484462,-23611,6305,-1701,-4205,7699,-1277,-6545,easy
842577,43409,15901,15213,9550,10112,2877,3124,-604334,34314,-10618,-6698,-7362,-7238,-2195,-2161,-538449,-20439,3617,-9156,-8259,-9601,-2438,-2456,difficult
760640,96488,27451,20415,13220,19866,43570,14124,-720646,-59748,-5433,2353,1574,1875,-36683,-11009,-682851,-45025,5043,-4908,-4780,-2906,-34908,-6020,easy
698352,70792,20466,13902,25227,15362,6866,1938,731044,164195,23237,20317,-1838,9600,-1151,-226,-106951,-8116,5289,4262,-9797,-6063,-551,3573,difficult
86432,9943,13481,12036,16834,7896,11103,4186,-65505,11194,8376,-7269,-6898,3975,-3542,1445,159349,13485,-11800,-7899,-16475,-5523,-9340,-2987,easy
20812,8936,1718,3893,4300,6621,5551,5091,30680,59135,13486,-447,-2490,-3448,-3911,-3082,-7163,290,5368,-79,-169,-888,-3011,-1968,difficult
67866,74603,23809,21193,3643,10764,6561,5805,108373,-18120,-12995,-15978,-1348,-8831,-2836,-3878,-48005,-58737,-19608,-14825,15079,10995,8724,-381,easy
75375,29354,8701,9143,12613,11656,14763,5107,-44329,-11757,-3892,-7674,-8752,-4243,-9844,-1590,-62119,-10177,-4632,-7884,-11780,-6975,-13283,-3357,difficult
368677,118341,9175,6527,7687,4733,6932,5754,-312745,-94771,-6667,-4347,-5105,-1666,-5584,-5015,-333319,-100014,-6597,1934,5964,11299,1078,844,easy
118900,34039,3197,2341,3432,4791,4339,1939,71483,-13548,3566,5247,-82,-1926,-3116,858,-91891,-8268,1752,556,-409,-2531,-2879,-701,difficult
595648,18503,10865,14664,6961,7709,5267,5224,-450028,23602,-939,-1375,-671,-4537,-3728,-3667,-381394,3490,-5003,-3583,2932,3673,477,2633,easy
62797,12506,6710,2870,2857,3439,2140,1529,-49745,33093,6466,18631,3252,11424,3874,1352,-40070,-6348,-5431,3748,29,-2064,-1293,-173,difficult
278057,20369,6695,6675,6754,5626,3443,2622,-266073,-14720,-4939,-1692,-3658,-3015,-1258,-1060,-94038,98094,57079,30081,9359,3280,14288,10621,easy
36762,17775,3798,7004,8325,9678,6628,2934,-13539,6682,2590,10654,-3456,143,-4583,816,102902,-11520,49,-6113,-6449,-3972,-5789,-937,difficult
185044,46284,12181,7746,7302,8774,6485,2942,-129139,-29188,-5215,-3114,-3926,-6810,-5756,-2299,556846,7130,-3595,16684,1332,-5333,-4047,-1135,easy
222680,25148,7156,5781,3669,3424,3409,1847,-86422,-13787,-4829,-4181,-239,-391,-2645,-256,-145948,-1709,-5274,8845,5112,-1709,-1655,-1118,difficult
426505,24911,6969,3107,3846,2337,2444,1541,-86624,50522,23941,6031,9701,8219,4192,2049,240358,110359,64163,8139,9154,5728,4218,2248,easy
257891,55624,14396,14931,10826,19947,10964,8290,-231962,-42025,-13031,-12209,-8011,-18250,-9684,-6823,-236504,-15737,-3522,-5625,-4029,-10611,-5287,-1148,difficult
154242,48110,11995,8496,10150,14275,4755,3949,-133670,-20393,-7671,-7134,-7805,-12202,-3559,-3055,-150601,-45278,-10863,-7543,-8610,-12770,-3675,-1883,easy
147416,27334,2348,7715,2707,4704,3356,1489,-21565,-8181,-976,-4802,-961,-3558,-3003,-1190,32777,9155,6855,12349,1855,-1186,-1989,-790,difficult
558457,44845,39182,11680,10682,7719,5351,2576,-497871,-40562,-34184,-8199,-8724,-4850,-4708,-2147,-431757,81121,-37169,-4496,-1721,-4373,-4682,-1543,easy
404240,51459,28113,11116,10328,12715,6719,5280,-281805,-44188,-18219,-8513,-9634,-8751,-5117,-4269,-392338,-29048,-20450,-5270,-5304,-10290,-3949,-3478,difficult
250270,23327,4444,8069,7426,5457,10568,4495,-205580,11992,3555,-5125,-6193,-2839,-9457,-3587,-176482,33866,1079,-7312,-4044,-4026,-9531,-3027,easy
502948,84188,11077,22990,9315,8221,7944,6161,-496515,-63950,-10051,-17705,-721,6998,-491,-2082,-481771,-53372,1335,-7484,-1365,-1554,-2472,-2815,difficult
159023,13287,5148,4743,4224,3743,2606,1353,-101365,4426,-2967,-4294,-2240,-3095,-2245,-996,-58652,-5466,-4300,139,-2096,-755,-1783,203,easy
52000,11155,5039,6566,10148,5014,5058,6179,-23322,-4093,-4822,-4460,-7474,-1734,-3360,-5090,399353,93502,2681,2162,15933,7631,4142,4174,difficult
41227,19291,4321,5929,3302,8091,5155,2969,193864,-11855,-3009,1070,2260,-3620,-3708,-2073,68675,19792,4456,8629,4572,4981,831,5359,easy
654768,94844,31720,14832,9620,10146,6346,4251,-588561,-87007,-29983,-12595,-8411,-9096,-5287,-4001,-40966,-48584,-23503,3320,-1431,-3399,-1213,-2630,difficult
75714,45987,10172,6768,5129,8408,4042,4735,-13206,-4980,-7797,4310,-1194,-5356,-1590,-3837,18161,-311,-7252,-1010,-1889,-5336,-436,-3161,easy
49283,37754,12167,8943,2432,5270,1649,2165,14246,39087,1089,-804,605,4415,2919,1411,-44584,-35697,-10571,-5819,5588,-4196,-1397,-1348,difficult
517386,47780,19985,26015,26204,7945,5718,1984,206982,9038,-3596,7430,-14722,-1713,-1631,432,-296170,599,-12858,-18562,-13279,-4688,-4568,-1197,easy
1304580,129563,23493,20074,18861,21625,9936,4292,-483508,-92624,-17983,-5094,-7276,-17616,-7694,-1747,-1119215,-105642,-16641,-11276,-6815,-19477,-8296,-3516,difficult
320672,74816,10027,8485,8881,9738,5637,3918,-289260,-49883,19723,-6792,2357,5390,-1654,-155,-112264,-32393,-3739,-8252,-6803,-6531,-4723,-3166,easy
90360,29002,7342,5940,2694,2816,3245,1268,-82860,-25817,-4032,-1932,2735,51,-2601,-610,-55990,3700,-2860,-4380,-3,-501,-1393,-687,difficult
59063,26434,24064,7906,15311,15972,4718,4250,-43434,-14257,-12009,15125,-10257,-7541,-2097,-956,161863,1707,-4644,10989,4918,-4981,70,1106,easy
777068,233751,12993,18774,16920,26972,19757,11139,-773269,-227867,-9626,-12327,-6668,-15916,4322,-2539,-769732,-228369,-5386,-3066,-6026,2435,-12628,-1559,difficult
1161760,88436,42008,15737,21155,18808,9606,5679,-1092535,-23434,-26352,21396,14884,-9394,-5867,-2226,-278612,3919,-12306,7985,3308,-3567,-4413,-1188,easy
29993,19595,3079,13540,6673,5084,5736,5621,44826,42974,3534,5735,613,22160,1420,2485,20062,-6119,1678,-9883,-2852,-2477,-4839,-997,difficult
453658,67105,17925,20233,9490,13891,5826,3864,1012493,274166,32416,2698,22321,7057,-130,4881,-247751,-36566,3648,-7221,-4979,2694,-2022,1020,easy
20251,21552,5455,11663,8107,10034,7509,5843,-2721,6954,10634,14346,9300,6159,-3834,-827,1685950,126439,13771,23952,-1403,788,-1987,-1310,difficult
369930,100929,18699,10268,3331,8074,3909,2569,-269479,-65529,-15462,2265,-509,-3324,-2418,-2085,24498,-47486,-10966,-8465,19371,2705,-266,3406,easy
577205,29999,7775,15742,10707,5808,3752,1818,-66002,155774,8005,27740,14537,1449,5533,1132,730397,63970,46182,18876,9186,15511,2014,3886,difficult
457844,105885,37965,11053,18803,34243,6443,8167,22576,49437,-13615,3120,-9528,-27586,-4711,-7227,-445140,-98736,-33337,8915,-2364,-22706,6661,-3285,easy
1274760,252868,58293,77970,32452,8646,3136,2986,-1193890,-221094,-23696,-63550,-23917,171,-152,633,-1072263,-241188,-57331,-76805,-31695,-6809,-2060,-1509,difficult
239423,60508,19074,11350,10836,7334,1897,1392,24495,-32489,3090,-2043,-4719,-5289,-1267,-11,-219872,-47688,-10320,-7980,-7997,-3756,-1213,-772,easy
323692,37420,10698,11183,5987,5298,2818,1586,-304204,-11591,-7540,9075,5015,9814,2579,2468,-203571,-12598,4459,-3036,-2513,-663,-1463,309,difficult
316851,48047,11438,14788,22571,3442,1413,891,528279,34682,-73,-7112,-14178,8654,383,1251,246483,121714,5418,-5189,-14960,11544,660,1384,easy
297995,35007,8224,16145,8700,4648,3107,4317,712632,125467,27884,28172,4121,6836,-293,1414,-22339,-2380,-5378,-12402,-3805,-417,-2389,-3159,difficult
168240,89132,9543,24999,17684,6215,3012,4184,-108430,-26461,15516,-14372,-9555,-4152,-2130,-2773,862843,101621,8960,11199,41769,14579,10014,3361,easy
263733,27090,12183,4919,8620,19907,16506,10185,-161591,-17054,-9582,-3003,-6559,-16687,-13214,-8805,-226823,-14025,-6865,1825,-6014,-17545,-11873,-6855,difficult
1568685,55214,9428,15193,14969,11396,2345,2286,-1518097,-25716,-5270,-13226,-13965,-9713,-1041,-1689,-1403701,23051,5332,-9732,-9572,-3700,897,-134,easy
271452,32191,19313,14835,10203,9252,7595,5617,-263848,-19076,-16635,-13475,-6453,-5360,-5033,-3634,-245385,-23818,-10570,1089,-983,139,-3878,-1126,difficult
30745,20936,4120,16730,13930,3902,2759,3666,-16806,142,15485,-1154,-13047,6674,-381,-2433,11133,-12566,-930,-14911,-12870,-2943,-1566,-2351,easy
612113,248451,25947,19250,9485,16157,9918,4054,-594627,-236049,-24612,-18146,-7375,-10576,-8495,-2162,18246,-202736,-2968,4594,-1619,-9970,-7368,2801,difficult
