delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,state
363823,47162,21724,11306,6884,29120,78510,-24190,-20758,-778,-227,27340,95609,1930,789,20867,3568,2498,-353537,-39471,-14422,4811,466,-10943,132237,67167,-10296,-8352,-1491,-21902,154011,29137,56737,17977,15031,18635,17099,-449146,485774,21774,26120,-41401,106638,-38030,21547,-15211,4126,67033,21645,-16056,-13163,26329,3795,-3102,-1957,16522,-24842,-13441,-10959,40537,easy
1386689,202459,62635,70056,34981,42759,-1343216,-188764,-56171,-66908,-32411,-40159,-733712,-174842,-44298,44361,20159,-23048,-284626,-32645,23106,-32423,80349,-10529,-1135118,-183322,-57880,-55516,-28333,-33594,-1320535,-180841,-60018,-64816,-29804,-31710,609504,449086,-850492,-185417,13922,142197,-150677,2481,11873,67404,-80986,-2138,111269,-76784,-23093,-9300,52570,60190,-108682,-1471,17111,12519,-23065,1884,difficult
331711,162466,11541,14458,9576,23392,-240101,-144593,-9940,-11387,-6156,-14137,-327179,-159571,-8036,-12541,-6601,-9581,-251886,-127700,-9289,-12639,-9047,-20261,-226242,-128526,-8320,-13240,-4078,-734,-94300,-84520,-6907,-9771,-3561,-7928,-87078,75293,25644,131942,-14978,31871,-826,44006,1904,-1253,969,1413,-1154,-98,-601,3469,-445,-2446,4969,517,4556,-10680,19527,-7194,easy
725923,300049,42935,41255,25418,21169,-583525,-249967,-31386,-37938,-22276,-14484,154816,-175725,-22462,-11517,-5095,23756,-260345,-281057,-38162,-11305,7382,-4333,2142912,-134389,-13354,-16959,-2143,10096,-591791,-244882,-36385,-38578,-19535,-8861,738341,-415161,2403257,-2734703,74242,-105332,146668,-110493,8924,-15700,24808,-23031,26421,212,-5654,-21619,17181,12477,-9525,-17392,38240,-28089,14429,-18957,difficult
1438785,628503,75526,111485,53756,106623,-1368890,-606982,-73216,-106116,-50739,-97469,-354192,-580068,-48409,-101616,-48379,-83513,381982,-24933,8198,-44386,-25519,-58152,-1215547,-562343,-73530,-104624,-48690,-100071,-970634,-376883,-14645,-86821,12219,-65135,1014698,736174,-1597529,244913,26914,555135,-537410,185460,24807,56607,-81728,58885,4500,57230,-60238,17803,2360,22860,-23171,60909,13956,25361,-41919,34936,easy
534543,593763,18280,5922,10063,32582,-408805,-582985,-3665,2201,2956,-18256,1595874,-494769,21494,19165,18600,12558,-530199,-566827,-16405,13674,-1661,6000,580198,288406,53709,19368,26257,-11493,623770,-587965,-11653,-184,-9180,-26114,2004679,-2126073,1110397,43572,88216,-72058,855233,-876371,25159,-37899,70114,-65362,16964,-5491,5694,-19552,15644,-20261,27918,-35437,30814,-6558,-17493,-14621,difficult
899253,152170,22694,18707,10857,46566,1215212,441188,24031,12529,101436,34826,-881646,-145095,-20863,-12594,-3279,-35726,-882253,-127411,-14345,9392,17353,-25233,-554848,-98637,-2323,5022,-6355,-36932,-28233,-8831,5634,-9074,-1249,-37275,-2096858,-607,327405,526615,-586283,17684,28774,89806,-44894,6518,12022,7957,-25123,21986,-4370,-14096,-104715,20632,-23708,5106,-70552,10493,-11699,-343,easy
340637,25822,6484,11723,2382,9057,-257036,36726,129,-7211,12623,5062,535541,63658,26567,311,2886,12059,-169174,160355,-3153,-3957,-363,4723,-85452,34570,-2511,-4013,766,12575,451617,354423,514,657,9505,102179,792577,-704715,83722,537069,26932,96697,-125785,319853,26438,-29720,642,3025,7522,-4268,-56,4670,-9737,-3249,1129,8739,6997,-7336,7852,89604,difficult
593557,74691,18203,6984,9097,19154,1754903,479842,21596,43863,22247,20975,-562108,-51716,-10895,-2359,1538,-13145,187112,53217,3240,9442,28916,8084,1918478,270933,-1166,54093,13613,36671,-533902,-33339,-13433,1976,-859,-3779,-2317011,749220,1731366,-2452380,-531558,104933,217716,-304272,-32491,14135,-4406,-12267,-46222,11801,44651,-52117,-20709,27378,-15303,-14472,-34120,21229,28587,-40450,easy
208667,86727,19108,31727,14470,17034,-19217,-37582,-745,-29877,-7326,-11553,-187604,-68933,2030,5110,-3179,32248,-14147,-70997,-9191,-23780,-11138,-3450,1131973,-27178,34208,-4824,33938,10797,109119,-47569,-14235,-27643,-11624,-6034,-168387,173457,1146120,-1022854,-31351,-2064,43819,-20391,2775,-11221,43399,-48443,34987,-28890,18956,-22819,4147,-7959,45076,-45562,43801,-35698,14247,-16831,difficult
887418,265295,22901,13446,11204,15595,-117372,-101040,33405,-7324,-3421,4459,38452,-85041,-16925,45036,80026,61674,-679190,-255396,-7411,-5862,10874,91976,-409604,-252677,-14146,-8620,-3930,397,11766,3141,7437,-5045,8317,26668,155824,-717642,269586,421370,15999,-170355,2719,255818,-50330,9514,-6735,21583,52360,-50898,-2758,3575,83447,-69152,-14804,12247,57215,30302,-91579,26271,easy
365521,135971,19352,18718,21009,25806,-239646,-86857,-17453,-17741,-19906,-21429,-320572,-114179,-6401,-3888,16141,1150,-280146,-106711,-12673,-15805,-17468,-8568,-171443,5408,46862,21417,14229,19017,724063,-35550,-12055,-7180,-14999,1234,-80926,40426,108703,895506,-27322,7468,112119,-40958,11052,-6272,59535,-58917,13853,-11917,37222,-28597,36047,-33609,31697,-29228,22579,-9718,27585,-17783,difficult
145682,41600,5465,3669,2470,5864,767619,363781,82697,46805,36044,45450,442939,12560,8390,8260,6180,7173,-29492,20590,36457,33345,53355,27769,85848,-5171,-3871,-1849,3470,14090,266369,79124,20641,1682,35500,57938,-324680,-472431,115340,180521,-351221,8030,-25761,84295,-74307,28067,-40328,24512,-38545,25085,-35194,3531,-29864,47175,-49885,32030,-38277,20596,-13679,43848,easy
785537,152672,22624,17703,13743,31398,1295059,350374,269923,9103,47330,117628,1506438,-116701,18450,42420,-4005,113345,470875,-126534,25278,14031,10329,160424,-271705,5852,-12173,626,27515,66995,-631785,-118070,-14496,-15690,-10146,3154,211379,-1035563,-742580,-360080,-467075,-9833,132386,-123922,-251473,6828,-37451,-2323,33317,-28389,-13405,-16316,-51335,14334,17186,-37661,-4283,47079,-93429,-63841,difficult
918414,186382,25529,21170,9744,34331,-213433,-137127,-7117,-627,3035,-14171,-858858,-179550,-23012,-20500,-7554,-30064,-885238,-168526,-13131,-19304,-3330,-22235,-802716,-120982,71,-17099,1950,-28780,-476338,194914,-19082,-8809,-5221,-17637,-645425,-26380,82522,326378,-42423,11024,47544,315896,-15895,9881,13202,-19153,-19873,1196,2205,8290,-10589,4224,5280,-7171,-15893,7829,-6545,11143,easy
852605,130557,28552,19465,21338,36976,-323213,-72329,-21096,-14120,-4615,-31749,-788094,-115117,-25782,-13470,-14982,-30708,-288276,-47686,25465,-4123,20806,-14614,-549410,-40005,2523,6561,-13244,38692,-745045,-112188,-26074,-17619,-18916,-34495,-464881,499818,-261134,-195635,-42788,67431,7681,-72183,-4686,51247,-22942,-28597,650,9347,10684,-24180,-10367,35788,-34050,-5672,1041,16094,53306,-73187,difficult
713162,162300,23003,11892,12398,19869,-600640,-98708,-16943,-8094,-6458,-2704,959512,128104,13448,2148,-5610,45514,-699614,-132760,-16570,4530,18460,40237,1125144,124913,32539,12470,7189,57670,-476797,-15129,134519,26163,38774,16057,1560152,-1659126,1824758,-1601941,226812,-260864,257673,-140042,30391,-30018,49109,101980,10242,2382,7940,13693,848,24070,-11271,31585,48218,-5277,17433,-41613,easy
465007,75232,8626,18616,11067,19187,1983364,159994,96715,14565,49825,20647,-175238,-44031,20402,-11654,1240,-9170,-24605,21358,28532,4273,378,-2890,675970,159101,29695,18228,9898,17437,-235209,-28350,3888,-8533,5537,2863,-2158602,150633,700575,-911179,-204025,65389,137743,-187451,-76313,8130,1163,-25807,-26219,15927,13955,-26761,-48585,-862,9520,-4361,-29817,6280,20327,-14574,difficult
523202,27345,10117,3434,8285,15489,234759,82870,62552,23305,21460,35994,149725,147812,36036,57934,44883,21781,132216,236517,-1682,6761,44336,36106,-371121,35076,42991,4043,5595,65657,-436464,30337,-7869,917,-4685,-7866,-85034,-17509,-503337,-65343,64942,88705,-201441,-4739,-26516,-37718,44673,-50860,34629,-51173,-2718,-3126,23423,-547,-38741,-10280,-14213,14325,29551,-73523,easy
752579,209530,61621,23221,19338,33646,1424514,521889,120012,9312,29724,37804,-707395,-180341,-58783,-17217,-3154,-26375,-633636,-187520,-59307,-21804,-10397,-25421,-706481,-179295,-56819,11665,-2962,-11636,-711911,-198276,-41048,-5322,-7369,-18052,-2131909,73759,-72845,-5430,-702230,-7179,8225,-18981,-178795,-524,2488,15771,-26529,-4587,33469,-16987,-32878,-7243,7435,-4407,-64179,954,13785,-6416,difficult
147143,43825,4639,5721,5124,13383,383420,32974,39703,-3940,6292,3941,-139082,-35516,1733,2528,18619,14674,-142982,-21389,12898,3068,23117,33793,287279,-31492,7329,14934,9112,9726,-126614,-3112,2940,-555,31298,40276,-522502,-3900,430261,-413893,-68490,14127,-10103,28380,-37970,11165,-5569,-4389,6468,540,11866,-15489,12327,4498,-14005,22186,10733,19119,-24067,30550,easy
445458,231835,12401,31886,31515,41266,421065,-146723,-3700,-23712,-26418,-30069,-315283,-177360,13727,-21351,2661,4084,-237089,-53732,-7770,-9068,-9823,6067,-407859,-186879,7511,-9436,17602,46489,-58988,-210465,-10665,-28876,-28047,-28960,-736348,78194,-170770,348871,-30637,123628,-133147,-23586,17427,-21497,15281,-18176,2361,12283,-368,-19440,29079,-12484,27425,-45649,34153,1983,40422,-75449,difficult
202648,51542,4778,5239,3276,7462,-90440,2924,4106,8607,-184,4817,200695,421224,25503,31704,11659,41819,57633,115906,4157,3373,8243,80651,91476,-27044,23984,1288,8522,10220,16335,-1806,9354,3731,1574,-1610,291135,-143062,33843,-75141,418300,-305318,-142950,25238,21397,-21346,19827,-14630,23097,-28331,-2085,2443,11843,-3416,279,-6948,37002,38832,-70431,-11830,easy
1119171,78334,54217,14175,24145,31936,326586,-6309,-25074,-2299,9276,2077,-646458,16537,-2498,3288,4838,8083,-812388,-17283,-51683,-6883,-12524,-20751,-1058281,-68525,-48742,-7515,1707,-10182,-1050926,-37414,-46320,-8916,-15155,-22771,-973044,-165930,-245893,7355,22846,-33820,-51242,31111,22576,-49185,2941,2422,5587,-10171,-632,-1401,-4438,-17362,14231,-16862,6006,-28834,10569,-12589,difficult
482600,86012,27496,22967,20471,47060,-356426,-48765,-23043,-17256,-19332,-39269,215996,-29301,-10207,-17494,-2366,-18326,-206273,48739,-20090,-15431,-9232,-36419,742120,95167,72940,-16287,23694,83619,414922,-67340,4458,-14926,-13762,-29992,572422,-422269,948393,-327198,19464,78040,46428,-162507,12836,-9883,93030,-68482,-238,2063,-856,1361,16966,-6866,32926,-37456,20943,-18093,120038,-113611,easy
253981,94201,20912,13790,4868,24127,-160165,21653,-17802,5853,19436,4620,800767,-75020,-17614,-8757,203,-5394,244203,-76684,-10235,-9014,16369,31811,-14286,-70559,-13457,-8090,6865,-13398,12645,-15383,-17674,-12121,-633,13051,960932,-556564,-258489,26931,-96673,-1664,6125,55176,188,7379,-3222,-4217,-14610,-257,924,-4031,-19233,16166,-9504,-7498,-10014,37205,-45209,26449,difficult
828245,271765,61080,51392,18472,48505,1202285,181619,291183,-8308,4516,44117,-631237,-254911,-48948,-48099,-17500,-45219,-416253,-150333,-29635,-47346,-2251,-22828,-812880,-212615,-43459,-47763,-14021,-37899,680635,83560,-39097,-40224,-8812,6228,-1833522,214984,-396627,1493515,-436530,104578,-62282,296175,-340131,19313,-13824,4362,-39791,753,-417,7539,-22016,15249,-11770,5209,-89336,22391,-15071,44127,easy
405433,336670,81695,39700,30772,53074,-273029,-268141,-81181,-14911,-17761,-5060,-199219,-299690,-64882,-25244,7434,-28449,-369930,-317540,-47702,-34769,-3980,-27819,-353321,-310114,-76094,-30272,-26061,-34574,-340570,-306771,-72278,-33229,-21447,-47987,73810,-170711,16609,12751,-31549,-17850,7426,3343,16299,17180,-28392,3816,-10333,-9525,4497,-2957,25195,-11414,-22081,4614,-23389,630,-6755,-13413,difficult
811745,349066,34572,55875,28026,69664,1100846,53601,-1611,-6220,10176,-10246,-142410,110608,21352,-23755,12727,-28412,-320544,-238595,23681,-19437,-23524,-56127,1557025,947078,-5706,-27798,2694,14025,218331,-200218,110952,-41419,-6661,26685,-1243256,-178134,1877569,-1338694,57007,-349203,1185673,-1147296,22963,2329,-29387,116658,-17535,4318,-8361,-13621,2551,-36251,26218,-9355,-18166,-27715,70152,12660,easy
886520,259165,34272,34910,28591,34494,761770,139401,-7853,11443,-4676,-18641,-806973,-183358,-22491,-28390,-3784,-19464,-850462,-212351,-20184,-28972,-18046,-28082,-315547,-239448,-24015,-16339,-13862,-27105,-740426,-242846,-28960,-31774,-23187,-31125,-1568743,-43489,534915,-424879,-322759,-28993,-27097,-3398,-14638,2307,-3831,-4945,-39833,-582,12633,-15435,892,-14262,4184,-9325,-823,-8618,977,-4020,difficult
1527178,409481,99434,65135,41336,70650,-666108,-145836,-39991,-54939,-13571,-60391,-1430828,-390377,-98114,-60979,-39520,-64773,-1405793,-399981,-98662,-61159,-40167,-66829,-1365002,-387789,-86757,-54107,-31648,-39894,-1167760,-294068,-59794,-35566,-15667,-39214,-764720,25035,40791,197242,-244541,-9604,12192,93721,-58123,-548,11905,26963,-6040,-180,7052,18541,-25949,-647,8519,15981,-4382,-2056,26935,680,easy
373524,25430,16487,7093,15411,24810,-365356,8395,-12680,-1478,1027,7429,-280664,18714,7718,15295,-5806,79866,-351371,37341,-2434,19287,34191,-651,-361485,-11022,2302,15364,6215,20289,-107688,50074,-11392,-263,-10215,-12647,84692,-70707,-10114,253797,10319,18627,-48363,61096,20398,-10152,4736,-13694,16773,3992,-3923,-15627,-6833,39997,-27976,-16430,72437,-80517,20940,-32936,difficult
578758,213256,39361,22554,7746,24195,-509044,-142294,-36421,-14503,3097,-18304,474968,742263,239670,83939,63956,43430,814695,1995095,-1194,11334,87744,111243,484509,-123949,86688,-12976,6886,4356,527110,-158734,-29135,-1765,2510,9590,984012,339727,-330186,42601,884557,1252832,-2119044,-34785,276091,-240864,87882,-115823,98442,-72605,-24310,11211,60859,23788,-80858,-4376,61734,67813,-106887,5234,easy
789885,179747,20368,36723,13963,53804,-371626,-4499,52490,-15088,4446,-7919,-739916,-136598,-4302,-23543,-7288,84794,-199796,86092,-9359,7235,8471,72262,1262331,644527,17474,38231,20633,18297,-330972,-121093,-17262,-34948,-10929,-40259,-368290,540120,1462127,-1593303,-132099,222690,558435,-765620,-56792,-5057,26833,-34736,-8455,30778,30996,-73179,-11734,15759,12162,-31562,92713,-12532,-53965,-58556,difficult
968792,307557,103571,31128,46820,66857,484432,64538,-49094,-8705,-9305,-25936,-714764,-280070,-97644,-24705,-41097,-57857,-588933,-252100,-67510,9971,-38291,-9897,-856008,-298223,-100760,-29112,-44683,-65093,-644190,-152641,-96119,-9099,-20390,-9669,-1199196,125831,-267075,211818,-344608,27970,-46123,145582,-48550,30134,-33250,4641,-16000,34676,-39083,20013,-31792,2806,-6392,24293,-31921,47960,-55196,55424,easy
634694,51242,17929,16960,8114,18399,-534519,-23075,-17536,-13626,3067,-13557,-210278,25040,-4426,-5233,6768,17581,-118303,225041,28319,-4772,18437,36058,221805,-33519,-4715,-12455,7754,28041,-488098,-27261,-16324,-13630,-1306,-3343,324241,91975,340108,-709903,48115,200001,-258560,6258,13110,32745,-33034,-11609,8393,461,-7683,-1175,3701,11669,-10683,-9060,31138,18477,-8017,-31384,difficult
822624,88498,32237,15483,14672,16745,-737311,-26144,-18895,-6033,-4284,53129,-778671,-36435,-14380,-4229,601,10577,-168106,10266,-22389,-12111,-7564,2120,523005,-46221,-18751,-10903,-4669,8607,-792202,-76783,-27825,17215,-2979,12308,-41360,610565,691111,-1315207,-10291,46701,-56487,-30562,4515,-8009,3638,-9074,1804,-7882,1208,28118,4885,-8165,2895,1690,-42552,-8457,6487,3701,easy
1071968,132029,66240,16966,21505,69476,-1024061,-125550,-62046,-9408,-10466,-31215,-577944,-17007,-61542,-1429,4197,10572,-856935,-71513,-57417,-12249,-14762,-45002,-996923,-128206,-64400,-16278,-19442,-61819,-187285,-10217,-51543,13939,-9423,-21481,446117,-278991,-139988,809638,108543,-54506,-56693,117989,504,4125,-6983,12857,7979,-10820,-4029,30217,14663,-18959,-4680,10019,41787,-55574,-16817,40338,difficult
1223564,142650,37541,57753,21191,28643,-811955,-70289,-6048,-45884,-13055,-9348,-925541,-115893,-19907,-55047,-19006,-17219,-796601,-67679,-22770,-32819,-14282,-21254,-664931,-93411,-17537,-43937,-5550,-12407,-857639,150876,8752,-8004,-15393,-3437,-113586,128940,131670,-192708,-45604,48214,-25732,244287,-13859,-2863,5233,26289,-9163,22228,-11118,35933,-5951,4724,8732,-9843,-7871,-4035,8847,8970,easy
1139955,349072,38559,28156,22380,63655,-922845,-249724,-22202,-21758,-11777,-52276,-1023204,-284512,477,-13644,-13973,-56212,-473732,-336198,-28864,-16289,2692,-44010,-974644,-290910,-33241,-16064,-10711,-52403,424662,-269384,193565,-10176,60245,-662,-100359,549472,-500912,1399306,-34788,-51686,45288,21526,22679,-29341,-4377,226806,8114,-2645,225,5888,-2196,16665,-13403,70956,-3936,12202,-8393,51741,difficult
211657,42317,24425,13338,17280,34456,1017290,734545,9569,99385,49021,25422,1158742,254717,-1048,-543,13016,19001,-133435,52318,-13297,-8523,-6541,-17554,-166789,-6784,-12254,-13004,-12223,-25583,209887,237142,67191,39922,12011,30363,141452,-1292177,-33354,376676,-479828,-202399,-59102,243926,-10617,-12249,1043,79445,-99928,-7980,-4481,52926,-36005,-19557,-5682,24234,-6421,-36555,-8029,55946,easy
494551,52764,13292,14947,27839,22306,115984,81219,130505,22617,13197,64412,183385,27031,-4189,28094,-8157,5814,-486966,-50537,1938,-12643,-810,6851,-475207,-23439,-1822,-13012,13889,16257,-457981,-5320,-7527,1094,-14808,4055,67401,-670351,11759,17226,-54188,-77568,27098,18119,-134694,6127,-3760,-5705,5477,-40737,-369,14106,-21354,7347,14699,-28697,-58598,1037,9406,-12202,difficult
330857,86214,28012,13755,12387,21643,440511,123456,236,-3585,-3041,7169,341525,73776,-1234,3611,26952,-11686,302007,46038,-17596,1935,17124,-345,668415,28792,7732,41173,19890,28820,-234218,-43284,-13113,-9949,8343,-17785,-98986,-39518,366408,-902633,-49680,-27738,-17246,-72076,-1470,-16362,25328,-20845,7196,-1676,39238,-51122,29993,-9828,2766,-11547,-18855,11341,29165,-46605,easy
35345,31922,11509,7313,27137,15540,155930,-1228,-6826,2798,-9602,-4588,1429667,49257,26866,5815,-11008,10462,52658,111475,-2157,7157,4411,20967,130996,375,-4535,11978,2657,26845,192170,-11835,-5985,-4659,-23988,2451,1273737,-1377009,78338,61174,50485,62218,-111100,-12210,33692,-29023,-2378,-1450,3017,1342,4821,-16637,-1406,15419,-1754,-26645,15050,10505,5878,-24394,difficult
816001,62407,38493,5599,7098,10044,1171675,314491,38624,49755,16154,25535,-451698,-52252,-21972,33372,8039,2496,372467,1388121,58656,113067,195088,26106,1478842,129767,23534,46814,14206,34040,-148574,404462,26573,10418,70411,63746,-1623373,824165,1106375,-1627416,-366743,1440373,-1258354,274695,-60596,80628,-35122,3039,-16383,79695,-66253,-36396,-8115,187049,-180882,56205,-23039,23610,7934,29706,easy
603335,200453,44336,57895,25398,30010,265602,-114325,-5164,-9775,-2435,-13297,-478844,-165310,-21322,-42991,-18280,-24706,-8024,-163347,-34967,-43695,-20479,-22412,120669,-176257,-7189,-44633,541,-16392,315515,-166713,-18560,-46502,-13800,-17887,-744446,470820,128693,194846,-50985,1963,-12910,9544,-16158,-13645,27778,-11371,-33216,-704,-938,-1869,-15845,-2199,21020,-14341,-11409,2294,6020,-1495,difficult
384822,162286,48476,14594,11557,18009,-224461,-135920,-2174,-9967,1556,-10163,408302,90496,-20726,33567,53197,5518,10898,-82871,-27899,13219,11158,-2559,2424864,104680,14216,38637,37522,29886,-261440,153145,32544,12856,39515,23884,632763,-397404,2413966,-2686304,226416,-173367,187551,48465,-18552,-7173,42115,18328,43534,-20348,25418,-25781,51641,-42039,26364,1993,15681,-8077,32445,-6002,easy
441715,52626,2758,15408,11509,28748,150623,-20110,11191,-9708,1823,12769,-335691,-33956,716,-8415,-7852,-4643,-438513,-40834,-1087,-9191,-354,8516,-297517,-14438,2526,-11166,-3309,-13954,-163287,-32194,8955,-10473,-7284,-25775,-486314,-102822,140996,134230,-13846,-6878,26396,-17756,-10475,-1803,3613,6429,1293,-776,-1975,693,-9675,7498,-2955,-3975,-17412,13159,-22470,-11821,difficult
563012,95094,60853,60321,32409,25583,-324474,373813,22255,-30328,12423,915,1636317,513902,32501,3040,19965,35536,61246,-66707,-55470,-30080,-26198,-14620,1467396,6173,-41610,-20644,25,26749,154793,711437,15571,23854,60440,9514,1960791,-1575071,1406150,-1312603,140089,-580609,72880,705264,10246,-87971,13860,57181,33368,-33120,9436,44498,7542,-46163,26223,60415,34621,-50156,41369,-17235,easy
745431,218561,13011,10265,11059,40502,-694777,-185318,-11105,-8036,-7962,-37022,-681190,-175345,-1819,-4190,-957,-27418,-737762,-215489,-4181,-4188,35557,16950,-623562,-211114,-12380,-3226,-10373,-37804,1320890,-127062,29150,42140,15908,30588,13587,-56572,114200,1944452,9973,-40144,4375,84052,9286,-2362,-8199,41530,3846,2,962,45366,7005,36514,-45930,26281,9604,44368,-54754,68392,difficult
